taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.00315991233374741,0.221537201020616,0.218377288686868,97,99
-49.5,0.0208491817585121,0.237607431453609,0.258456613212121,97,99
-49,0.0414343088290061,0.432301812463921,0.473736121292927,97,99
-48.5,0.0468824467897467,0.67818654190722,0.725068988696966,97,99
-48,0.0250218287833958,0.849643282721653,0.874665111505048,97,99
-47.5,0.00923916061605468,0.952110628505157,0.961349789121211,97,99
-47,-0.00123752540726829,0.959691701659794,0.958454176252526,97,99
-46.5,-0.00149539290096701,0.926358847597938,0.924863454696971,97,99
-46,-0.00214246497417414,0.894276755721649,0.892134290747475,97,99
-45.5,-0.0105972139664698,0.890863382340207,0.880266168373737,97,99
-45,-0.00232239436769677,0.917618006701031,0.915295612333334,97,99
-44.5,0.0109843243894616,0.92353214972165,0.934516474111111,97,99
-44,0.0105979138952458,0.795643806185565,0.806241720080811,97,99
-43.5,0.0233367006921842,0.573361965237112,0.596698665929296,97,99
-43,0.0463603334397626,0.366573897731955,0.412934231171717,97,99
-42.5,0.0632913396839545,0.268539368144327,0.331830707828282,97,99
-42,0.0766161992051421,0.293356644845363,0.369972844050505,97,99
-41.5,0.0783506153991478,0.289822694742268,0.368173310141416,97,99
-41,0.0411902362255566,0.21294310983505,0.254133346060607,97,99
-40.5,-0.00323142303436344,0.15432022270103,0.151088799666667,97,99
-40,-0.0275992949998965,0.177930425494846,0.150331130494949,97,99
-39.5,-0.049710456412685,0.221988517927836,0.172278061515151,97,99
-39,-0.0545433065444127,0.217854321948454,0.163311015404041,97,99
-38.5,-0.0427771497567419,0.181052116958762,0.138274967202021,97,99
-38,-0.0223373084152862,0.139649274556701,0.117311966141414,97,99
-37.5,-0.00895102899187658,0.113511733597938,0.104560704606061,97,99
-37,-0.00233683982370057,0.123449412773195,0.121112572949495,97,99
-36.5,0.00049570231479712,0.155022523917526,0.155518226232323,97,99
-36,0.00142758084608849,0.204778646618557,0.206206227464646,97,99
-35.5,-0.000911057195981113,0.249376483701031,0.24846542650505,97,99
-35,-0.0181116667497647,0.253272846113402,0.235161179363637,97,99
-34.5,-0.0348217912338849,0.23333497757732,0.198513186343435,97,99
-34,-0.0591479996642713,0.214278334381443,0.155130334717172,97,99
-33.5,-0.079751952277413,0.206948761731958,0.127196809454545,97,99
-33,-0.0667855819425192,0.219997200154639,0.15321161821212,97,99
-32.5,-0.0408614510361363,0.24464936128866,0.203787910252524,97,99
-32,0.000503088252522987,0.275995379000002,0.276498467252525,97,99
-31.5,0.0427389782376322,0.296037621237115,0.338776599474747,97,99
-31,0.0478311676269929,0.279818015463917,0.32764918309091,97,99
-30.5,0.0304679083738436,0.259515937494844,0.289983845868688,97,99
-30,0.0066480928398408,0.273580576927836,0.280228669767676,97,99
-29.5,-0.0153688494202869,0.308309012804124,0.292940163383837,97,99
-29,-0.0175566706119976,0.354489083793816,0.336932413181819,97,99
-28.5,-0.00631106852212932,0.382395796845362,0.376084728323232,97,99
-28,0.0147622171582867,0.322389674164947,0.337151891323233,97,99
-27.5,0.0343164182247223,0.228120885876289,0.262437304101011,97,99
-27,0.0220071352838701,0.188682582948453,0.210689718232323,97,99
-26.5,0.00244383109372237,0.203204202360823,0.205648033454545,97,99
-26,0.0134874857749637,0.264745347639176,0.27823283341414,97,99
-25.5,0.0401649748511901,0.32030675786598,0.36047173271717,97,99
-25,0.0700772902448193,0.309421404381444,0.379498694626263,97,99
-24.5,0.0870032003522869,0.269199381061856,0.356202581414143,97,99
-24,0.0599506856154333,0.262722883536082,0.322673569151516,97,99
-23.5,0.0170041448872222,0.280359167082475,0.297363311969697,97,99
-23,-0.00487687025137748,0.245805955443297,0.24092908519192,97,99
-22.5,-0.00424407054576531,0.174237359515463,0.169993288969698,97,99
-22,-0.000647547251274971,0.137441929938143,0.136794382686868,97,99
-21.5,-0.0036138949728198,0.132806725154638,0.129192830181818,97,99
-21,-0.00644499286046071,0.138639550092784,0.132194557232323,97,99
-20.5,-0.0079240973052182,0.142682322608248,0.13475822530303,97,99
-20,0.000547666682702758,0.156256000206186,0.156803666888889,97,99
-19.5,0.00875751321597432,0.177823533309279,0.186581046525253,97,99
-19,0.006709154946683,0.174472159639175,0.181181314585858,97,99
-18.5,0.00437159371509049,0.151864330103092,0.156235923818182,97,99
-18,0.00306288702405566,0.150312655309278,0.153375542333334,97,99
-17.5,-0.00664027809934525,0.180785915917526,0.174145637818181,97,99
-17,-0.0214582485132787,0.246741018907218,0.225282770393939,97,99
-16.5,-0.0310616781235049,0.308223253113403,0.277161574989899,97,99
-16,-0.0180521209923987,0.323839520123712,0.305787399131313,97,99
-15.5,0.00956183507695524,0.313172867690722,0.322734702767677,97,99
