FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,1938079490,750.625,750,895,-56.25,76,13,988,752,16992,700,0.3891112,1,150,02_lde_aligned\frame_0001_aligned.csv
2,8327867261,753.2969,753,1015,-56.53,84,13,1092,755,18425,703,0.5000174,1,150,02_lde_aligned\frame_0002_aligned.csv
3,14717654559,747.4531,747,955,-57.04,76,13,988,764,17086,697,0.5930267,1,150,02_lde_aligned\frame_0003_aligned.csv
4,21107441854,750.4375,750,928,-56.87,72,13,936,752,17091,700,0.6905461,1,150,02_lde_aligned\frame_0004_aligned.csv
5,27497229147,752.5156,752,936,-57.08,96,13,1248,754,16883,702,0.7883753,1,150,02_lde_aligned\frame_0005_aligned.csv
6,33887016917,747.1719,747,935,-56.46,80,13,1040,749,17785,697,0.9017015,1,150,02_lde_aligned\frame_0006_aligned.csv
7,40276804151,747.8281,747,946,-56.88,84,13,1092,749,17560,697,1.0009407,1,150,02_lde_aligned\frame_0007_aligned.csv
8,46666591364,749.5312,749,938,-56.47,84,13,1092,751,17794,699,1.0939403,1,150,02_lde_aligned\frame_0008_aligned.csv
9,53056379042,749.375,749,897,-56.58,68,13,884,751,16684,699,1.1918677,1,150,02_lde_aligned\frame_0009_aligned.csv
10,59446166180,749.9062,749,952,-56.84,80,13,1040,754,16946,699,1.2865372,1,150,02_lde_aligned\frame_0010_aligned.csv
11,65835953299,749.8906,749,915,-56.43,72,13,936,752,16988,699,1.3988858,1,150,02_lde_aligned\frame_0011_aligned.csv
12,72225740911,749.3281,749,970,-56.5,84,13,1092,751,18199,699,1.4957513,1,150,02_lde_aligned\frame_0012_aligned.csv
13,78615528001,749.1094,749,951,-56.51,84,13,1092,751,17914,699,1.5920594,1,150,02_lde_aligned\frame_0013_aligned.csv
14,85005315090,748.25,748,890,-56.47,80,13,1040,750,16907,698,1.6877043,1,150,02_lde_aligned\frame_0014_aligned.csv
15,91395102663,746.3281,746,882,-56.52,76,13,988,748,16512,696,1.7986427,1,150,02_lde_aligned\frame_0015_aligned.csv
16,97784889722,753.5,753,921,-56.63,72,13,936,755,17467,703,1.8961184,1,150,02_lde_aligned\frame_0016_aligned.csv
17,104174676759,751.5781,751,934,-56.37,76,13,988,753,17731,701,1.9944906,1,150,02_lde_aligned\frame_0017_aligned.csv
18,110564464296,750.3437,750,938,-56.52,76,13,988,752,17812,700,2.0952475,1,150,02_lde_aligned\frame_0018_aligned.csv
19,116954251309,748.2969,748,978,-56.82,72,13,936,751,17398,698,2.1897439,1,150,02_lde_aligned\frame_0019_aligned.csv
20,123344038842,746.625,746,921,-56.29,76,13,988,748,17382,696,2.3007618,1,150,02_lde_aligned\frame_0020_aligned.csv
21,129733825840,751.9687,751,913,-56.47,72,13,936,754,16938,701,2.3955869,1,150,02_lde_aligned\frame_0021_aligned.csv
22,136123613347,750.1406,750,978,-56.82,76,13,988,767,17573,700,2.4900504,1,150,02_lde_aligned\frame_0022_aligned.csv
23,142513400349,747.5469,747,889,-56.56,72,13,936,749,16724,697,2.5863993,1,150,02_lde_aligned\frame_0023_aligned.csv
24,148903187329,753.4844,753,961,-56.57,72,13,936,755,18092,703,2.6985758,1,150,02_lde_aligned\frame_0024_aligned.csv
25,155292974806,750.4375,750,945,-57.21,76,13,988,752,16738,700,2.793034,1,150,02_lde_aligned\frame_0025_aligned.csv
26,161682761761,747.4844,747,959,-57.04,76,13,988,749,17611,697,2.8889029,1,150,02_lde_aligned\frame_0026_aligned.csv
27,168072549192,752.3437,752,949,-56.56,76,13,988,754,17960,702,2.9984045,1,150,02_lde_aligned\frame_0027_aligned.csv
28,174462336111,748.7031,748,912,-56.4,80,13,1040,750,17159,698,3.0974593,1,150,02_lde_aligned\frame_0028_aligned.csv
29,180852123520,727.8437,727,923,-59,72,13,936,730,17014,677,3.1936291,1,150,02_lde_aligned\frame_0029_aligned.csv
30,187241910398,749.3125,749,957,-57.38,84,13,1092,751,17178,699,3.2899367,1,150,02_lde_aligned\frame_0030_aligned.csv
31,193631697788,753.5312,753,895,-56.67,80,13,1040,755,17074,703,3.3999816,1,150,02_lde_aligned\frame_0031_aligned.csv
32,200021484649,749.3594,749,1005,-56.63,80,13,1040,751,18551,699,3.4945286,1,150,02_lde_aligned\frame_0032_aligned.csv
33,206411272041,752.4844,752,911,-56.53,92,13,1196,754,17402,702,3.5917924,1,150,02_lde_aligned\frame_0033_aligned.csv
34,212801058893,748.5469,748,940,-57,72,13,936,751,16874,698,3.6888481,1,150,02_lde_aligned\frame_0034_aligned.csv
35,219190846243,752.3906,752,982,-56.67,76,13,988,754,18017,702,3.7862758,1,150,02_lde_aligned\frame_0035_aligned.csv
36,225580633073,747.4844,747,958,-56.66,72,13,936,749,17513,697,3.8992575,1,150,02_lde_aligned\frame_0036_aligned.csv
37,231970420407,750.3281,750,895,-56.71,72,13,936,752,16680,700,3.9936889,1,150,02_lde_aligned\frame_0037_aligned.csv
38,238360207205,753.4219,753,944,-56.58,68,13,884,755,17907,703,4.090069,1,150,02_lde_aligned\frame_0038_aligned.csv
39,244749994509,748.2969,748,958,-57.28,80,13,1040,750,17519,698,4.2034813,1,150,02_lde_aligned\frame_0039_aligned.csv
40,251139781786,749.375,749,974,-56.64,84,13,1092,751,18263,699,4.2983749,1,150,02_lde_aligned\frame_0040_aligned.csv
41,257529568549,752.1719,752,898,-56.77,76,13,988,754,17093,702,4.395628,1,150,02_lde_aligned\frame_0041_aligned.csv
42,263919355811,746.1406,746,958,-56.76,84,13,1092,763,16961,696,4.4921341,1,150,02_lde_aligned\frame_0042_aligned.csv
43,270309142550,748.1875,748,967,-56.75,84,13,1092,750,17320,698,4.5876831,1,150,02_lde_aligned\frame_0043_aligned.csv
44,276698929805,749.6719,749,914,-56.75,80,13,1040,751,17305,699,4.6860247,1,150,02_lde_aligned\frame_0044_aligned.csv
45,283088716524,751.2812,751,949,-56.72,80,13,1040,753,17959,701,4.7971817,1,150,02_lde_aligned\frame_0045_aligned.csv
46,289478503755,752.3906,752,978,-56.64,72,13,936,754,17847,702,4.8912943,1,150,02_lde_aligned\frame_0046_aligned.csv
47,295868290467,746.1406,746,954,-56.58,76,13,988,748,17582,696,5.0035792,1,150,02_lde_aligned\frame_0047_aligned.csv
48,302258077685,747.9219,747,964,-57.18,88,13,1144,767,17349,697,5.0989939,1,150,02_lde_aligned\frame_0048_aligned.csv
49,308647864904,748.8437,748,935,-57.2,68,13,884,751,17210,698,5.1986499,1,150,02_lde_aligned\frame_0049_aligned.csv
50,315037651584,750.2187,750,954,-57.31,92,13,1196,752,16861,700,5.2933729,1,150,02_lde_aligned\frame_0050_aligned.csv
51,321427438770,750.5,750,899,-56.61,68,13,884,752,16840,700,5.3893027,1,150,02_lde_aligned\frame_0051_aligned.csv
52,327817225943,751.3281,751,914,-56.69,76,13,988,753,17391,701,5.4999291,1,150,02_lde_aligned\frame_0052_aligned.csv
53,334207012598,751.3125,751,965,-57.12,72,13,936,768,17254,701,5.5961779,1,150,02_lde_aligned\frame_0053_aligned.csv
54,340596799759,751.8281,751,952,-57.1,92,13,1196,754,17469,701,5.6976624,1,150,02_lde_aligned\frame_0054_aligned.csv
55,346986586929,751.8594,751,938,-57.02,68,13,884,754,17554,701,5.7950496,1,150,02_lde_aligned\frame_0055_aligned.csv
56,353376373573,753.2969,753,908,-56.54,76,13,988,755,17407,703,5.889937,1,150,02_lde_aligned\frame_0056_aligned.csv
57,359766160717,752.9219,752,923,-56.48,72,13,936,754,16858,702,6.0009903,1,150,02_lde_aligned\frame_0057_aligned.csv
58,366155947855,753.3281,753,881,-56.59,80,13,1040,755,16475,703,6.096302,1,150,02_lde_aligned\frame_0058_aligned.csv
59,372545734479,744.3281,744,984,-56.55,80,13,1040,746,18379,694,6.1940008,1,150,02_lde_aligned\frame_0059_aligned.csv
60,378935521611,753.2656,753,919,-56.64,88,13,1144,755,17546,703,6.2930612,1,150,02_lde_aligned\frame_0060_aligned.csv
61,385325308741,752.2969,752,946,-56.53,76,13,988,754,17947,702,6.3885698,1,150,02_lde_aligned\frame_0061_aligned.csv
62,391715095346,752.625,752,887,-56.77,76,13,988,754,16680,702,6.4992927,1,150,02_lde_aligned\frame_0062_aligned.csv
63,398104882449,743.3594,743,995,-56.72,100,13,1300,745,18495,693,6.5957713,1,150,02_lde_aligned\frame_0063_aligned.csv
64,404494669040,751.2187,751,910,-56.65,84,13,1092,753,17262,701,6.690281,1,150,02_lde_aligned\frame_0064_aligned.csv
65,410884456131,750.8906,750,951,-57.23,72,13,936,770,17159,700,6.7927688,1,150,02_lde_aligned\frame_0065_aligned.csv
66,417274243231,750.0781,750,894,-56.77,76,13,988,752,16896,700,6.9000426,1,150,02_lde_aligned\frame_0066_aligned.csv
67,423664029800,749.5937,749,953,-56.92,76,13,988,752,17118,699,6.9958656,1,150,02_lde_aligned\frame_0067_aligned.csv
68,430053816896,748.3437,748,981,-57.06,80,13,1040,751,17533,698,7.0910311,1,150,02_lde_aligned\frame_0068_aligned.csv
69,436443603494,747.9375,747,916,-56.87,76,13,988,750,17082,697,7.2018069,1,150,02_lde_aligned\frame_0069_aligned.csv
70,442833390586,747.5,747,971,-56.69,80,13,1040,749,18151,697,7.2979123,1,150,02_lde_aligned\frame_0070_aligned.csv
71,449223177178,747.375,747,920,-56.55,80,13,1040,749,17590,697,7.3886244,1,150,02_lde_aligned\frame_0071_aligned.csv
72,455612964299,746.5156,746,928,-56.77,72,13,936,748,17642,696,7.4952057,1,150,02_lde_aligned\frame_0072_aligned.csv
73,462002750893,746.4219,746,937,-56.45,76,13,988,748,17713,696,7.591327,1,150,02_lde_aligned\frame_0073_aligned.csv
74,468392538008,745.5937,745,944,-56.47,68,13,884,747,17587,695,7.702053,1,150,02_lde_aligned\frame_0074_aligned.csv
75,474782324590,753.5625,753,900,-56.43,68,13,884,755,16738,703,7.7990586,1,150,02_lde_aligned\frame_0075_aligned.csv
76,481172111684,752.9062,752,919,-56.4,80,13,1040,755,17008,702,7.8964526,1,150,02_lde_aligned\frame_0076_aligned.csv
77,487561898277,752.4219,752,993,-56.52,84,13,1092,754,18428,702,7.9939022,1,150,02_lde_aligned\frame_0077_aligned.csv
78,493951685384,751.4687,751,942,-56.4,76,13,988,753,17925,701,8.0913204,1,150,02_lde_aligned\frame_0078_aligned.csv
79,500341471957,750.6719,750,951,-56.66,64,13,832,752,17439,700,8.2039896,1,150,02_lde_aligned\frame_0079_aligned.csv
80,506731259046,749.9375,749,914,-56.82,68,13,884,752,16953,699,8.2996132,1,150,02_lde_aligned\frame_0080_aligned.csv
81,513121045614,749.3125,749,1002,-57.15,76,13,988,751,17935,699,8.3981727,1,150,02_lde_aligned\frame_0081_aligned.csv
82,519510832686,748.1875,748,947,-56.85,64,13,832,750,17889,698,8.4930191,1,150,02_lde_aligned\frame_0082_aligned.csv
83,525900619769,747.6094,747,938,-56.91,72,13,936,749,16728,697,8.5895465,1,150,02_lde_aligned\frame_0083_aligned.csv
84,532290406361,746.4844,746,944,-56.57,72,13,936,748,17854,696,8.7021526,1,150,02_lde_aligned\frame_0084_aligned.csv
85,538680193466,746.75,746,931,-56.91,64,13,832,749,16863,696,8.79877,1,150,02_lde_aligned\frame_0085_aligned.csv
86,545069980077,746.4219,746,895,-56.6,68,13,884,748,16657,696,8.9000119,1,150,02_lde_aligned\frame_0086_aligned.csv
87,551459767199,746.3281,746,904,-56.37,76,13,988,748,17024,696,8.9953341,1,150,02_lde_aligned\frame_0087_aligned.csv
88,557849553828,745.9062,745,911,-56.16,72,13,936,747,16673,695,9.0907949,1,150,02_lde_aligned\frame_0088_aligned.csv
89,564239340970,746.375,746,920,-56.53,76,13,988,748,17574,696,9.2027898,1,150,02_lde_aligned\frame_0089_aligned.csv
90,570629127613,746.4219,746,960,-57.18,68,13,884,749,17289,696,9.2992183,1,150,02_lde_aligned\frame_0090_aligned.csv
91,577018914764,746.6562,746,905,-56.26,84,13,1092,748,17210,696,9.3860202,1,150,02_lde_aligned\frame_0091_aligned.csv
92,583408701384,746.3437,746,983,-56.95,72,13,936,749,17591,696,9.4937461,1,150,02_lde_aligned\frame_0092_aligned.csv
93,589798488004,747.1562,747,943,-57.31,72,13,936,749,17317,697,9.58784,1,150,02_lde_aligned\frame_0093_aligned.csv
94,596188275129,745.7344,745,923,-56.74,72,13,936,747,17063,695,9.6992677,1,150,02_lde_aligned\frame_0094_aligned.csv
95,602578061729,745.6094,745,909,-56.55,84,13,1092,747,17285,695,9.7944294,1,150,02_lde_aligned\frame_0095_aligned.csv
96,608967848842,745.25,745,887,-56.47,84,13,1092,747,16783,695,9.8935831,1,150,02_lde_aligned\frame_0096_aligned.csv
97,615357635443,753.0156,753,906,-56.83,68,13,884,755,16703,703,9.9912168,1,150,02_lde_aligned\frame_0097_aligned.csv
98,621747422563,753.1406,753,907,-56.6,72,13,936,755,17071,703,10.0929152,1,150,02_lde_aligned\frame_0098_aligned.csv
99,628137209166,752.6875,752,968,-56.59,76,13,988,754,17603,702,10.190756,1,150,02_lde_aligned\frame_0099_aligned.csv
100,634526996272,752.3437,752,883,-56.51,76,13,988,754,16444,702,10.2908846,1,150,02_lde_aligned\frame_0100_aligned.csv
101,640916782882,752.25,752,977,-57.26,76,13,988,769,16963,702,10.4024218,1,150,02_lde_aligned\frame_0101_aligned.csv
102,647306569488,751.4687,751,897,-56.83,76,13,988,753,17195,701,10.4866225,1,150,02_lde_aligned\frame_0102_aligned.csv
103,653696356605,751.4219,751,934,-56.52,72,13,936,753,17711,701,10.6004118,1,150,02_lde_aligned\frame_0103_aligned.csv
104,660086143220,751.5312,751,938,-57.01,64,13,832,768,17027,701,10.6955781,1,150,02_lde_aligned\frame_0104_aligned.csv
105,666475930332,750.6562,750,944,-57,68,13,884,753,17083,700,10.7894371,1,150,02_lde_aligned\frame_0105_aligned.csv
106,672865716942,751.1875,751,960,-56.39,76,13,988,753,18067,701,10.899328,1,150,02_lde_aligned\frame_0106_aligned.csv
107,679255503579,751.3906,751,976,-56.98,72,13,936,754,17445,701,10.9947542,1,150,02_lde_aligned\frame_0107_aligned.csv
108,685645290746,751.375,751,975,-56.79,76,13,988,754,17535,701,11.0951389,1,150,02_lde_aligned\frame_0108_aligned.csv
109,692035077427,751.5156,751,951,-57.2,88,13,1144,754,17423,701,11.1897209,1,150,02_lde_aligned\frame_0109_aligned.csv
110,698424864626,745.875,745,962,-56.96,80,13,1040,763,17193,695,11.2859835,1,150,02_lde_aligned\frame_0110_aligned.csv
111,704814651330,746.5,746,939,-56.89,68,13,884,763,16832,696,11.3969309,1,150,02_lde_aligned\frame_0111_aligned.csv
112,711204438007,747.7031,747,941,-56.6,80,13,1040,749,17630,697,11.4925664,1,150,02_lde_aligned\frame_0112_aligned.csv
113,717594225197,748.2969,748,936,-56.58,64,13,832,750,17815,698,11.5901611,1,150,02_lde_aligned\frame_0113_aligned.csv
114,723984011874,749.375,749,933,-56.52,80,13,1040,751,17665,699,11.6892632,1,150,02_lde_aligned\frame_0114_aligned.csv
115,730373798543,750.2031,750,898,-56.38,68,13,884,752,17129,700,11.8003659,1,150,02_lde_aligned\frame_0115_aligned.csv
116,736763585717,750.1719,750,901,-56.48,76,13,988,752,16839,700,11.8969751,1,150,02_lde_aligned\frame_0116_aligned.csv
117,743153372380,750.6562,750,960,-56.55,68,13,884,752,18006,700,11.9914929,1,150,02_lde_aligned\frame_0117_aligned.csv
118,749543159549,751.5469,751,923,-56.54,72,13,936,753,17584,701,12.0900976,1,150,02_lde_aligned\frame_0118_aligned.csv
119,755932946183,751.7031,751,893,-56.36,80,13,1040,753,16548,701,12.2009352,1,150,02_lde_aligned\frame_0119_aligned.csv
120,762322732816,752.0937,752,957,-56.26,68,13,884,754,17536,702,12.2979502,1,150,02_lde_aligned\frame_0120_aligned.csv
121,768712519976,752.5937,752,926,-56.81,88,13,1144,754,17152,702,12.3939685,1,150,02_lde_aligned\frame_0121_aligned.csv
122,775102306597,752.2969,752,908,-56.49,84,13,1092,754,17376,702,12.4907386,1,150,02_lde_aligned\frame_0122_aligned.csv
123,781492093728,752.2187,752,940,-56.41,72,13,936,754,17835,702,12.5861935,1,150,02_lde_aligned\frame_0123_aligned.csv
124,787881880340,752.2812,752,945,-56.6,76,13,988,754,17927,702,12.6994542,1,150,02_lde_aligned\frame_0124_aligned.csv
125,794271666945,751.3594,751,891,-56.82,80,13,1040,753,16923,701,12.7939427,1,150,02_lde_aligned\frame_0125_aligned.csv
126,800661454056,751.4687,751,969,-56.61,80,13,1040,753,18132,701,12.8905323,1,150,02_lde_aligned\frame_0126_aligned.csv
127,807051240646,750.5625,750,918,-56.75,76,13,988,752,17410,700,13.0018857,1,150,02_lde_aligned\frame_0127_aligned.csv
128,813441027741,749.7969,749,911,-56.82,68,13,884,751,17042,699,13.0985126,1,150,02_lde_aligned\frame_0128_aligned.csv
129,819830814323,749.6406,749,902,-56.46,76,13,988,751,17112,699,13.1979607,1,150,02_lde_aligned\frame_0129_aligned.csv
130,826220601422,748.6875,748,936,-56.5,72,13,936,750,17584,698,13.3085609,1,150,02_lde_aligned\frame_0130_aligned.csv
131,832610387983,748.4531,748,891,-56.5,92,13,1196,750,16934,698,13.3883722,1,150,02_lde_aligned\frame_0131_aligned.csv
132,839000175082,747.5,747,940,-57.29,72,13,936,750,16998,697,13.5011353,1,150,02_lde_aligned\frame_0132_aligned.csv
133,845389961660,746.4062,746,932,-56.79,84,13,1092,748,17791,696,13.5982288,1,150,02_lde_aligned\frame_0133_aligned.csv
134,851779748740,745.4062,745,896,-56.43,64,13,832,747,16826,695,13.6942052,1,150,02_lde_aligned\frame_0134_aligned.csv
135,858169535313,752.6094,752,904,-56.28,68,13,884,754,16796,702,13.7886101,1,150,02_lde_aligned\frame_0135_aligned.csv
136,864559322391,752.4531,752,944,-57.07,68,13,884,769,16916,702,13.899276,1,150,02_lde_aligned\frame_0136_aligned.csv
137,870949108953,750.6094,750,921,-56.77,92,13,1196,752,17499,700,13.9936984,1,150,02_lde_aligned\frame_0137_aligned.csv
138,877338896019,749.3906,749,931,-56.8,88,13,1144,751,17802,699,14.0948721,1,150,02_lde_aligned\frame_0138_aligned.csv
139,883728682563,749.1406,749,904,-56.55,64,13,832,751,16921,699,14.1857409,1,150,02_lde_aligned\frame_0139_aligned.csv
140,890118469627,747.5156,747,905,-56.35,72,13,936,749,17106,697,14.2874075,1,150,02_lde_aligned\frame_0140_aligned.csv
141,896508256156,746.2812,746,889,-56.54,64,13,832,748,17027,696,14.3990263,1,150,02_lde_aligned\frame_0141_aligned.csv
142,902898043204,752.4062,752,972,-56.54,72,13,936,755,17353,702,14.494389,1,150,02_lde_aligned\frame_0142_aligned.csv
143,909287829742,734.6875,734,935,-56.78,68,13,884,737,16876,684,14.5894398,1,150,02_lde_aligned\frame_0143_aligned.csv
144,915677616778,749.875,749,935,-56.87,88,13,1144,752,17583,699,14.7067529,1,150,02_lde_aligned\frame_0144_aligned.csv
145,922067403299,747.7656,747,913,-56.45,60,13,780,749,16809,697,14.8000298,1,150,02_lde_aligned\frame_0145_aligned.csv
146,928457190330,746.125,746,952,-56.16,80,13,1040,750,16817,696,14.8976796,1,150,02_lde_aligned\frame_0146_aligned.csv
147,934846976858,744.5,744,923,-56.36,96,13,1248,746,17500,694,14.9924836,1,150,02_lde_aligned\frame_0147_aligned.csv
148,941236763885,751.4219,751,963,-56.67,84,13,1092,753,18087,701,15.0871959,1,150,02_lde_aligned\frame_0148_aligned.csv
