taps_from_fp,excess_path_m,reflector_off_m,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,-15.014,NaN,0.138058699499997,0.0606219534637739,6
-49.5,-14.86386,NaN,0.104076367333334,0.0839100864791218,6
-49,-14.71372,NaN,0.111386992333334,0.0797058292505698,6
-48.5,-14.56358,NaN,0.114094564666668,0.0595665190693941,6
-48,-14.41344,NaN,0.126945085500001,0.0414327216902606,6
-47.5,-14.2633,NaN,0.152264556833333,0.0499741239278576,6
-47,-14.11316,NaN,0.166492161,0.067997888919225,6
-46.5,-13.96302,NaN,0.264730534666679,0.112897481370989,6
-46,-13.81288,NaN,0.513335743000012,0.0897442420939679,6
-45.5,-13.66274,NaN,0.794017360166676,0.122604611839364,6
-45,-13.5126,NaN,1.03708058933334,0.155795048761587,6
-44.5,-13.36246,NaN,1.12677249699999,0.0723630926274288,6
-44,-13.21232,NaN,1.00920583033333,0.127603137585019,6
-43.5,-13.06218,NaN,0.811044732166655,0.103448772047589,6
-43,-12.91204,NaN,0.549714523833322,0.112390198250528,6
-42.5,-12.7619,NaN,0.318647954833334,0.0657225979958815,6
-42,-12.61176,NaN,0.259524413166667,0.101103972764669,6
-41.5,-12.46162,NaN,0.32178008866667,0.0859480292874595,6
-41,-12.31148,NaN,0.405237484500004,0.0724381837555607,6
-40.5,-12.16134,NaN,0.414148845333326,0.0914732836376059,6
-40,-12.0112,NaN,0.286476970333326,0.0383036041396744,6
-39.5,-11.86106,NaN,0.161472120166665,0.044487089718805,6
-39,-11.71092,NaN,0.131856390999998,0.0483941593410702,6
-38.5,-11.56078,NaN,0.143096003833337,0.0549327193073447,6
-38,-11.41064,NaN,0.189410795500003,0.0695594895128417,6
-37.5,-11.2605,NaN,0.205184091166664,0.0991179589212874,6
-37,-11.11036,NaN,0.156256903666664,0.0821848359533963,6
-36.5,-10.96022,NaN,0.141514922666666,0.0426388545386162,6
-36,-10.81008,NaN,0.157185651833333,0.052976356709282,6
-35.5,-10.65994,NaN,0.211018406666668,0.140178813659862,6
-35,-10.5098,NaN,0.286058510833335,0.202236225697626,6
-34.5,-10.35966,NaN,0.287445654666668,0.16294185718236,6
-34,-10.20952,NaN,0.276332633833335,0.128685299646376,6
-33.5,-10.05938,NaN,0.258463249333332,0.0862903471138408,6
-33,-9.90924,NaN,0.219536999333332,0.0546537229285267,6
-32.5,-9.7591,NaN,0.265969325833345,0.033547450361237,6
-32,-9.60896,NaN,0.482155055000012,0.112425184127447,6
-31.5,-9.45882,NaN,0.850481097833351,0.107788532348754,6
-31,-9.30868,NaN,1.28139620200002,0.184704843061183,6
-30.5,-9.15854,NaN,1.49939012449999,0.156434465968869,6
-30,-9.0084,NaN,1.38706491616666,0.19385974939056,6
-29.5,-8.85826,NaN,1.18545773233332,0.196637097040603,6
-29,-8.70812,NaN,0.988216586499991,0.150156271940211,6
-28.5,-8.55798,NaN,0.840686285333332,0.134432492289239,6
