FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4135784084,748.2812,748,939,-61.39,76,13,988,750,18185,698,0.4134619,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10525560287,753.4531,753,898,-61.69,72,13,936,756,17405,703,0.5156019,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,16915347761,751.2344,751,881,-61.19,72,13,936,753,17358,701,0.6142311,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23305147536,748.3437,748,858,-60.79,68,13,884,751,16538,698,0.7174405,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,29694935518,745.5625,745,1028,-62.07,104,13,1352,748,18998,695,0.8271384,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,36084722985,751.1094,751,856,-60.85,72,13,936,753,16326,701,0.9157851,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42474499183,747.3281,747,860,-60.78,72,13,936,750,16504,697,1.0276562,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,48864286629,752.1719,752,885,-60.92,76,13,988,754,17292,702,1.1233597,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55254086351,749.5781,749,891,-60.74,76,13,988,751,17342,699,1.2150837,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,61643874291,746.0156,746,969,-62.3,80,13,1040,748,17715,696,1.3226207,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,68033661710,750.3125,750,871,-60.72,84,13,1092,752,17034,700,1.4192566,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,74423437854,746.9375,746,888,-60.94,84,13,1092,749,17436,696,1.5205418,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80813225254,751.0625,751,859,-60.84,72,13,936,753,16708,701,1.6149788,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87203024942,747.1875,747,910,-60.93,72,13,936,749,17394,697,1.7199473,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,93592812835,751.2656,751,970,-62.63,76,13,988,754,18058,701,1.8146549,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,99982600207,746.3281,746,892,-60.85,84,13,1092,748,17470,696,1.9262401,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,106372376316,750.1562,750,984,-62.35,80,13,1040,753,18007,700,2.0212897,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,112762163680,745.3437,745,871,-60.56,68,13,884,747,16799,695,2.1208497,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,119151963314,749.25,749,871,-60.85,72,13,936,751,16849,699,2.2379879,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,125541751171,752.2656,752,1032,-62.76,104,13,1352,755,18796,702,2.3166406,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,131931538523,747.1406,747,941,-61.56,76,13,988,749,17912,697,2.4281873,1.5,150,02_lde_aligned\frame_0021_aligned.csv
