sample,taps_from_fp,amplitude,amplitude_norm
702,-50.6562,298.61,0.30753
703,-49.6562,218.36,0.22488
704,-48.6562,509.34,0.52455
705,-47.6562,972.36,1.0014
706,-46.6562,1036.83,1.06779
707,-45.6562,897.66,0.92447
708,-44.6562,954.41,0.98292
709,-43.6562,425.51,0.43822
710,-42.6562,315.52,0.32494
711,-41.6562,428.77,0.44157
712,-40.6562,258.12,0.26583
713,-39.6562,467.91,0.48188
714,-38.6562,465.73,0.47963
715,-37.6562,252.45,0.25999
716,-36.6562,96.66,0.09955
717,-35.6562,68.07,0.0701
718,-34.6562,281.57,0.28998
719,-33.6562,713.73,0.73505
720,-32.6562,568.2,0.58517
721,-31.6562,216.13,0.22259
722,-30.6562,501.6,0.51658
723,-29.6562,843.99,0.8692
724,-28.6562,1004.04,1.03403
725,-27.6562,766.32,0.78921
726,-26.6562,114.97,0.1184
727,-25.6562,521.85,0.53744
728,-24.6562,492.68,0.5074
729,-23.6562,178.1,0.18342
730,-22.6562,45.65,0.04701
731,-21.6562,92.27,0.09502
732,-20.6562,202.63,0.20868
733,-19.6562,148.19,0.15262
734,-18.6562,72.06,0.07421
735,-17.6562,209.86,0.21613
736,-16.6562,215.2,0.22163
737,-15.6562,218.56,0.22509
738,-14.6562,214.53,0.22093
739,-13.6562,196.1,0.20196
740,-12.6562,382.43,0.39385
741,-11.6562,346.83,0.35719
742,-10.6562,119.28,0.12284
743,-9.65620000000001,121.33,0.12496
744,-8.65620000000001,230.05,0.23693
745,-7.65620000000001,91.97,0.09471
746,-6.65620000000001,125.87,0.12963
747,-5.65620000000001,53.37,0.05496
748,-4.65620000000001,87.46,0.09007
749,-3.65620000000001,215.23,0.22166
750,-2.65620000000001,173.35,0.17853
751,-1.65620000000001,403.27,0.41531
752,-0.656200000000013,2767.4,2.85005
753,0.343799999999987,11878.64,12.2334
754,1.34379999999999,17204.53,17.71836
755,2.34379999999999,15899.49,16.37434
756,3.34379999999999,13817.84,14.23052
757,4.34379999999999,16437.17,16.92808
758,5.34379999999999,4078.26,4.20006
759,6.34379999999999,13570.79,13.9761
760,7.34379999999999,10296.05,10.60355
761,8.34379999999999,2123.47,2.18689
762,9.34379999999999,3115.77,3.20883
763,10.3438,1554.7,1.60113
764,11.3438,1908.78,1.96578
765,12.3438,1981.36,2.04054
766,13.3438,3272.03,3.36975
767,14.3438,2043.24,2.10426
768,15.3438,9682.34,9.97151
769,16.3438,15516.5,15.97991
770,17.3438,15453.16,15.91469
771,18.3438,14594.87,15.03076
772,19.3438,16907.16,17.41211
773,20.3438,10176.97,10.48092
774,21.3438,2260.73,2.32825
775,22.3438,4835.1,4.97951
776,23.3438,961.97,0.9907
777,24.3438,4029.97,4.15033
778,25.3438,3868.19,3.98371
779,26.3438,1748.88,1.80111
780,27.3438,745.96,0.76824
781,28.3438,2001.4,2.06117
782,29.3438,4941.43,5.08901
783,30.3438,11468.76,11.81129
784,31.3438,11419.74,11.7608
785,32.3438,1915.28,1.97248
786,33.3438,3635.6,3.74419
787,34.3438,4540.17,4.67577
788,35.3438,6672.71,6.872
789,36.3438,4821.11,4.96509
790,37.3438,1840.04,1.89499
791,38.3438,2938.09,3.02584
792,39.3438,2834.85,2.91952
793,40.3438,1179.58,1.21481
794,41.3438,414.64,0.42702
795,42.3438,669.38,0.68937
796,43.3438,1483.97,1.52829
797,44.3438,1493,1.53759
798,45.3438,1602.27,1.65013
799,46.3438,2742.32,2.82422
800,47.3438,1874.55,1.93054
801,48.3438,118.97,0.12252
802,49.3438,407.98,0.42017
803,50.3438,637.38,0.65641
804,51.3438,606.31,0.62442
805,52.3438,1201.21,1.23709
806,53.3438,1065.79,1.09762
807,54.3438,1073.21,1.10527
808,55.3438,1700.55,1.75134
809,56.3438,1476.7,1.52081
810,57.3438,36.35,0.03743
811,58.3438,353.74,0.3643
812,59.3438,415.21,0.42761
813,60.3438,876.59,0.90277
814,61.3438,1234.79,1.27167
815,62.3438,1158.22,1.19282
816,63.3438,1274.57,1.31264
817,64.3438,1171.58,1.20657
818,65.3438,586.58,0.6041
819,66.3438,664.9,0.68476
820,67.3438,1402.21,1.44409
821,68.3438,1602.15,1.65
822,69.3438,1298.72,1.3375
823,70.3438,1285.82,1.32423
824,71.3438,1978.3,2.03738
825,72.3438,1787.25,1.84062
826,73.3438,1069.52,1.10146
827,74.3438,359.02,0.36974
828,75.3438,787.61,0.81113
829,76.3438,1382.4,1.42368
830,77.3438,1383.41,1.42473
831,78.3438,527.24,0.54299
832,79.3438,293.62,0.30238
833,80.3438,1217.37,1.25373
834,81.3438,1514.12,1.55934
835,82.3438,1162.99,1.19772
836,83.3438,690.75,0.71138
837,84.3438,350.26,0.36072
838,85.3438,290.24,0.29891
839,86.3438,556.5,0.57312
840,87.3438,825.11,0.84975
841,88.3438,1796.15,1.84979
842,89.3438,1733.03,1.78479
843,90.3438,955.36,0.98389
844,91.3438,580.07,0.5974
845,92.3438,441.38,0.45456
846,93.3438,948.47,0.9768
847,94.3438,1320.07,1.3595
848,95.3438,1256.67,1.2942
849,96.3438,269.01,0.27704
850,97.3438,393.91,0.40568
851,98.3438,716.41,0.73781
