sample,taps_from_fp,amplitude,amplitude_norm
697,-50.5155999999999,230.37,0.24612
698,-49.5155999999999,150.75,0.16106
699,-48.5155999999999,551.53,0.58924
700,-47.5155999999999,871.4,0.93098
701,-46.5155999999999,1008.2,1.07713
702,-45.5155999999999,1048.09,1.11975
703,-44.5155999999999,931.78,0.99549
704,-43.5155999999999,395.02,0.42203
705,-42.5155999999999,154.03,0.16456
706,-41.5155999999999,144.92,0.15483
707,-40.5155999999999,227.75,0.24332
708,-39.5155999999999,383.99,0.41024
709,-38.5155999999999,277.22,0.29617
710,-37.5155999999999,95.19,0.1017
711,-36.5155999999999,121.67,0.12999
712,-35.5155999999999,11.66,0.01246
713,-34.5155999999999,449.88,0.48064
714,-33.5155999999999,940.1,1.00438
715,-32.5155999999999,691.44,0.73871
716,-31.5155999999999,70.94,0.07579
717,-30.5155999999999,1349.33,1.4416
718,-29.5155999999999,1382.51,1.47704
719,-28.5155999999999,1519.99,1.62392
720,-27.5155999999999,908.16,0.97025
721,-26.5155999999999,392.33,0.41915
722,-25.5155999999999,583.44,0.62334
723,-24.5155999999999,258.43,0.2761
724,-23.5155999999999,125.1,0.13365
725,-22.5155999999999,138.81,0.1483
726,-21.5155999999999,228.25,0.24386
727,-20.5155999999999,197.16,0.21064
728,-19.5155999999999,150.08,0.16035
729,-18.5155999999999,76.42,0.08165
730,-17.5155999999999,212.98,0.22755
731,-16.5155999999999,303.2,0.32393
732,-15.5155999999999,220.11,0.23516
733,-14.5155999999999,199.53,0.21317
734,-13.5155999999999,67.48,0.07209
735,-12.5155999999999,154.87,0.16546
736,-11.5155999999999,140.76,0.15038
737,-10.5155999999999,152.55,0.16299
738,-9.51559999999995,34.23,0.03658
739,-8.51559999999995,24.6,0.02628
740,-7.51559999999995,169.25,0.18082
741,-6.51559999999995,74.33,0.07941
742,-5.51559999999995,42.2,0.04509
743,-4.51559999999995,77.25,0.08254
744,-3.51559999999995,99.02,0.10579
745,-2.51559999999995,166.41,0.17779
746,-1.51559999999995,622.96,0.66556
747,-0.515599999999949,4003.54,4.27729
748,0.484400000000051,12929.24,13.81329
749,1.48440000000005,16221.11,17.33025
750,2.48440000000005,14206.86,15.17827
751,3.48440000000005,12618.47,13.48127
752,4.48440000000005,13911.21,14.8624
753,5.48440000000005,1229.59,1.31367
754,6.48440000000005,11353.83,12.13016
755,7.48440000000005,3493.23,3.73208
756,8.48440000000005,4316.86,4.61203
757,9.48440000000005,1288.21,1.37629
758,10.4844000000001,3355.15,3.58456
759,11.4844000000001,2238.72,2.39179
760,12.4844000000001,2224.53,2.37663
761,13.4844000000001,2719.14,2.90506
762,14.4844000000001,1916.05,2.04706
763,15.4844000000001,9873.29,10.54839
764,16.4844000000001,14850.72,15.86615
765,17.4844000000001,14253.51,15.22811
766,18.4844000000001,15425.88,16.48064
767,19.4844000000001,16441.17,17.56536
768,20.4844000000001,7902.12,8.44244
769,21.4844000000001,3114.98,3.32797
770,22.4844000000001,3134.94,3.3493
771,23.4844000000001,1524.57,1.62881
772,24.4844000000001,4534.54,4.84459
773,25.4844000000001,2762.28,2.95115
774,26.4844000000001,485,0.51817
775,27.4844000000001,503.95,0.53841
776,28.4844000000001,364.34,0.38926
777,29.4844000000001,7097.55,7.58285
778,30.4844000000001,15071.22,16.10173
779,31.4844000000001,10548.08,11.26931
780,32.4844000000001,2439.13,2.6059
