sample,taps_from_fp,amplitude,amplitude_norm
696,-50.1405999999999,98.31,0.099
697,-49.1405999999999,267.87,0.26976
698,-48.1405999999999,692.65,0.69753
699,-47.1405999999999,1006.79,1.01389
700,-46.1405999999999,1030.21,1.03747
701,-45.1405999999999,1101.02,1.10878
702,-44.1405999999999,930.98,0.93754
703,-43.1405999999999,151.17,0.15224
704,-42.1405999999999,228.37,0.22998
705,-41.1405999999999,95.85,0.09653
706,-40.1405999999999,254.66,0.25645
707,-39.1405999999999,349.32,0.35178
708,-38.1405999999999,143.03,0.14404
709,-37.1405999999999,91.26,0.09191
710,-36.1405999999999,96.43,0.09711
711,-35.1405999999999,99.16,0.09986
712,-34.1405999999999,761.27,0.76663
713,-33.1405999999999,884.76,0.89099
714,-32.1405999999999,422.01,0.42499
715,-31.1405999999999,637.9,0.64239
716,-30.1405999999999,1513.05,1.52371
717,-29.1405999999999,1401.6,1.41148
718,-28.1405999999999,1483.08,1.49354
719,-27.1405999999999,441.27,0.44438
720,-26.1405999999999,439.57,0.44267
721,-25.1405999999999,422.68,0.42566
722,-24.1405999999999,115.62,0.11644
723,-23.1405999999999,59.77,0.0602
724,-22.1405999999999,110.39,0.11116
725,-21.1405999999999,116.78,0.1176
726,-20.1405999999999,73.54,0.07406
727,-19.1405999999999,226.74,0.22834
728,-18.1405999999999,89.31,0.08994
729,-17.1405999999999,342.57,0.34498
730,-16.1405999999999,334,0.33635
731,-15.1405999999999,303.6,0.30574
732,-14.1405999999999,284.99,0.28699
733,-13.1405999999999,62.2,0.06264
734,-12.1405999999999,68.94,0.06943
735,-11.1405999999999,76.37,0.07691
736,-10.1405999999999,96.18,0.09685
737,-9.14059999999995,106.25,0.107
738,-8.14059999999995,76.48,0.07702
739,-7.14059999999995,293.52,0.29559
740,-6.14059999999995,91.59,0.09223
741,-5.14059999999995,49.19,0.04954
742,-4.14059999999995,117.05,0.11787
743,-3.14059999999995,149.72,0.15078
744,-2.14059999999995,428.18,0.4312
745,-1.14059999999995,1164.51,1.17272
746,-0.140599999999949,7773.06,7.82785
747,0.859400000000051,15837.36,15.949
748,1.85940000000005,17273.79,17.39556
749,2.85940000000005,13270.7,13.36425
750,3.85940000000005,15069.63,15.17587
751,4.85940000000005,11306.32,11.38602
752,5.85940000000005,6442.29,6.48771
753,6.85940000000005,10885.26,10.96199
754,7.85940000000005,1099.19,1.10693
755,8.85940000000005,4379,4.40987
756,9.85940000000005,864.19,0.87028
