taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.103272487997914,0.337408821947915,0.234136333950001,96,100
-49.5,-0.11208234754541,0.430079381135412,0.317997033590002,96,100
-49,-0.0940773493608245,0.56459816577083,0.470520816410005,96,100
-48.5,-0.067760965583322,0.717589025833328,0.649828060250006,96,100
-48,-0.0599440524024901,0.900227534562496,0.840283482160006,96,100
-47.5,-0.0670637491916604,1.05204782529166,0.984984076100004,96,100
-47,-0.0659409379412488,1.09392951803125,1.02798858009,96,100
-46.5,-0.074071344447503,1.0779427101875,1.00387136574,96,100
-46,-0.0318796560812532,0.988105651031253,0.95622599495,96,100
-45.5,0.0315607172616653,0.906167281208335,0.93772799847,96,100
-45,0.0553648886387489,0.875347589781251,0.93071247842,96,100
-44.5,0.0483978767408274,0.825569746479169,0.873967623219997,96,100
-44,0.0123573965658219,0.665852425854171,0.678209822419993,96,100
-43.5,-0.0411305719762649,0.454614956406258,0.413484384429993,96,100
-43,-0.00417019815959108,0.258071654989589,0.253901456829998,96,100
-42.5,0.107993947822501,0.1339373226875,0.241931270510002,96,100
-42,0.164605200247501,0.1195419103125,0.284147110560001,96,100
-41.5,0.148147258045832,0.118009474604166,0.266156732649998,96,100
-41,0.0807675306754173,0.134975196364582,0.215742727039999,96,100
-40.5,0.0166506708345879,0.188803546885413,0.205454217720001,96,100
-40,-0.0620933386554122,0.299101888635414,0.237008549980002,96,100
-39.5,-0.129676345979582,0.387165054489583,0.25748870851,96,100
-39,-0.145259019390419,0.376147745010418,0.230888725619999,96,100
-38.5,-0.135217052500006,0.316048205750004,0.180831153249998,96,100
-38,-0.0794196937870882,0.209541424927087,0.130121731139999,96,100
-37.5,-0.0242433619750024,0.118115045625002,0.0938716836499992,96,100
-37,-0.00077286174041781,0.0861170627604176,0.0853442010199998,96,100
-36.5,0.0196355275900011,0.0825243454999994,0.10215987309,96,100
-36,0.0260828103937538,0.132616615906248,0.158699426300002,96,100
-35.5,0.0205606492616766,0.239696579958327,0.260257229220004,96,100
-35,-0.0616335361541542,0.493980108604159,0.432346572450005,96,100
-34.5,-0.159801539640822,0.777026900520826,0.617225360880004,96,100
-34,-0.223722357208745,0.952102623718746,0.728380266510001,96,100
-33.5,-0.279413417580422,1.00214815251042,0.722734734929998,96,100
-33,-0.254994200892511,0.798560568812506,0.543566367919995,96,100
-32.5,-0.178166796791263,0.517799396281259,0.339632599489996,96,100
-32,0.0131880855416637,0.300713225458338,0.313901311000002,96,100
-31.5,0.154439911087925,0.230486905052079,0.384926816140003,96,100
-31,-0.0986620046374937,0.474933719437492,0.376271714799998,96,100
-30.5,-0.482454278226245,0.784957063656242,0.302502785429996,96,100
-30,-0.680891536149582,0.937354869489581,0.256463333339999,96,100
-29.5,-0.635636440656256,0.911711004906256,0.27607456425,96,100
-29,-0.304764541891672,0.649002964041673,0.344238422150001,96,100
-28.5,-0.0381686584304161,0.430013140010419,0.391844481580003,96,100
-28,-0.0377942405445819,0.429983046614582,0.39218880607,96,100
-27.5,-0.0909705980620845,0.463453130552083,0.372482532489998,96,100
-27,-0.0916798288120848,0.442239068052085,0.35055923924,96,100
-26.5,-0.0713741518958316,0.409024847395834,0.337650695500002,96,100
-26,-0.052852640606249,0.398844161406251,0.345991520800002,96,100
-25.5,0.00456767112958206,0.37972898951042,0.384296660640002,96,100
-25,0.165206421554165,0.297272631145836,0.462479052700002,96,100
-24.5,0.307379104279164,0.208766813520835,0.516145917799999,96,100
-24,0.285306707667079,0.170447798072917,0.455754505739997,96,100
-23.5,0.175458479750414,0.163505475989582,0.338963955739996,96,100
-23,0.0703837106570832,0.193912482822916,0.264296193479999,96,100
-22.5,0.0326170242433347,0.217168416166667,0.249785440410001,96,100
-22,0.065518000287917,0.201176962552084,0.266694962840001,96,100
-21.5,0.0867996390933332,0.185329505666666,0.272129144759999,96,100
-21,0.0628614859525004,0.192746522187499,0.255608008139999,96,100
-20.5,0.0311151622687481,0.195629172281251,0.226744334549999,96,100
-20,0.00941707744082937,0.176331251229169,0.185748328669998,96,100
-19.5,0.00380312934333352,0.156908119916667,0.16071124926,96,100
-19,0.0197053570812513,0.15094438746875,0.170649744550001,96,100
-18.5,0.0438761212254168,0.146714126364584,0.190590247590001,96,100
-18,0.0900353189145846,0.141996269885417,0.232031588800001,96,100
-17.5,0.139738959665419,0.160991473864582,0.300730433530001,96,100
-17,0.12665261411042,0.236159619489581,0.362812233600001,96,100
-16.5,0.0847301956929202,0.315365949427081,0.400096145120001,96,100
-16,0.0535002922012528,0.378971279468748,0.432471571670001,96,100
-15.5,0.0457399732066684,0.436317335833333,0.482057309040001,96,100
-15,0.0496628338270854,0.488262171072915,0.537925004900001,96,100
-14.5,0.0464723081324973,0.508879954687501,0.555352262819998,96,100
-14,0.0536445445904101,0.423823725739586,0.477468270329996,96,100
-13.5,0.0432083434983274,0.30783671354167,0.351045057039997,96,100
-13,0.0440998500266628,0.214377339833336,0.258477189859999,96,100
-12.5,0.057783707304584,0.170094976135415,0.22787868344,96,100
-12,0.0253796306258364,0.225826719604164,0.251206350230001,96,100
-11.5,-0.00831544644041571,0.282351405260416,0.27403595882,96,100
-11,0.0266250819679152,0.247175277052085,0.27380035902,96,100
-10.5,0.0899366084624986,0.183675481937501,0.2736120904,96,100
-10,0.118539361882082,0.142343302947918,0.260882664829999,96,100
-9.5,0.095477849995832,0.118732357354167,0.214210207349999,96,100
-9,0.0423381206858331,0.119819170604166,0.162157291289999,96,100
-8.5,0.00358966283791676,0.127185233552084,0.13077489639,96,100
-8,-0.00830691723333299,0.139468441833333,0.1311615246,96,100
-7.5,-0.0149216439962485,0.180579172406249,0.16565752841,96,100
-7,-0.0590512614812494,0.255813702531249,0.19676244105,96,100
-6.5,-0.0936911084195848,0.280158319489584,0.186467211069999,96,100
-6,-0.059644653691668,0.199799030041668,0.140154376349999,96,100
-5.5,-0.0236983829958339,0.120526473895834,0.0968280908999997,96,100
-5,-0.00535817005416681,0.0904508001041668,0.08509263005,96,100
-4.5,0.0125117496775006,0.0816826868124998,0.0941944364900004,96,100
-4,0.022046041846251,0.0984359055937496,0.120481947440001,96,100
-3.5,0.0262964330087514,0.13199759353125,0.158294026540001,96,100
-3,0.00839255655000151,0.2000042165,0.208396773050001,96,100
-2.5,-0.0157995163845808,0.289844036614582,0.274044520230001,96,100
-2,-0.0292730919716606,0.461746086791665,0.432472994820004,96,100
-1.5,0.0294101347141855,0.861673696645826,0.891083831360012,96,100
-1,0.0814024319062971,2.21403191659374,2.29543434850004,96,100
-0.5,0.377284456022173,4.57911335544789,4.95639781147006,96,100
0,0.322663496914695,8.84568938063539,9.16835287755008,96,100
0.5,0.357337046621748,13.0809990829583,13.4383361295801,96,100
1,0.606099634269645,15.4961362492604,16.10223588353,96,100
1.5,0.497405979158753,16.7038548782813,17.20126085744,96,100
2,0.334425943631633,16.1357201037083,16.47014604734,96,100
2.5,-0.33997001054755,15.0728486684375,14.73287865789,96,100
3,-1.0474743209196,14.3284523094896,13.28097798857,96,100
3.5,-1.31616568521083,14.2965262755208,12.98036059031,96,100
4,-0.818728626491659,14.6349115270417,13.81618290055,96,100
4.5,0.687381305177455,13.3580291050625,14.04541041024,96,100
5,4.33097569360035,8.24341438998961,12.57439008359,96,100
5.5,6.90714430558751,4.53841311206249,11.44555741765,96,100
6,4.4398928814417,7.42782879845832,11.8677216799,96,100
6.5,1.56287889146914,10.3963515942708,11.95923048574,96,100
7,2.1516135831991,8.21055700402085,10.36217058722,96,100
7.5,3.73340296811079,4.76559304372919,8.49899601183998,96,100
8,4.04969823597623,3.49085299209376,7.54055122806999,96,100
8.5,3.23510602696749,3.50101222256249,6.73611824952998,96,100
9,2.00590247868371,2.99310649740625,4.99900897608996,96,100
9.5,1.17649630223372,2.02103938515626,3.19753568738998,96,100
10,0.969605435093346,2.07243783741667,3.04204327251001,96,100
10.5,0.990969651455845,2.60190522560416,3.59287487706,96,100
11,0.931653350098302,2.33015246529168,3.26180581538998,96,100
11.5,0.782188176102887,1.6771133606771,2.45930153677999,96,100
12,0.423457306550431,1.88798855798958,2.31144586454001,96,100
12.5,0.0727671272496129,2.64413276951039,2.71689989676001,96,100
13,-0.321102710415841,3.03783278664583,2.71673007622998,96,100
13.5,-0.88294034390211,2.92517618280209,2.04223583889998,96,100
14,-1.06745508615329,3.05361596658331,1.98616088043002,96,100
14.5,-0.763701886654843,4.4500239738749,3.68632208722006,96,100
15,-0.984404729083954,8.22914412710406,7.24473939802011,96,100
15.5,-1.07091762430274,12.0845953548228,11.0136777305201,96,100
16,-0.721547888430717,14.5902888232708,13.8687409348401,96,100
16.5,-0.467760320404119,16.1172033428542,15.64944302245,96,100
17,0.0252083964000036,16.13285037025,16.15805876665,96,100
17.5,0.316204363462907,15.7927303056771,16.10893466914,96,100
18,0.467349066749589,15.6528624262604,16.12021149301,96,100
18.5,0.499005119082137,15.9367077019479,16.43571282103,96,100
19,0.0915503490466882,16.5699660013333,16.66151635038,96,100
19.5,-0.569365202413001,16.484167803823,15.91480260141,96,100
20,-1.18276889840102,13.8852234770209,12.7024545786199,96,100
20.5,-1.92378560146487,9.93311911786474,8.00933351639987,96,100
21,-0.764720723685195,5.21863468362513,4.45391395993994,96,100
21.5,1.53992868285831,1.85462580154169,3.3945544844,96,100
22,2.32012954511501,1.54651951562501,3.86664906074001,96,100
22.5,2.08656875834538,1.55499251136459,3.64156126970998,96,100
