FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,3773413558,745.5625,745,1062,-56.05,156,13,2028,776,18291,695,0.4172343,1,150,02_lde_aligned\frame_0001_aligned.csv
2,10163214403,751.7656,751,957,-55.32,140,13,1820,782,17048,701,0.5301056,1,150,02_lde_aligned\frame_0002_aligned.csv
3,16553015218,750.375,750,1030,-55.99,152,13,1976,781,17920,700,0.625686,1,150,02_lde_aligned\frame_0003_aligned.csv
4,22942816040,747.5937,747,976,-54.81,148,13,1924,778,17503,697,0.7221807,1,150,02_lde_aligned\frame_0004_aligned.csv
5,29332616804,752.4062,752,966,-55.35,140,13,1820,783,17228,702,0.8189952,1,150,02_lde_aligned\frame_0005_aligned.csv
6,35722417550,749.3125,749,1010,-56.18,172,13,2236,751,17106,699,0.9359208,1,150,02_lde_aligned\frame_0006_aligned.csv
7,42112218220,752.4062,752,1034,-55.73,164,13,2132,783,18017,702,1.0154394,1,150,02_lde_aligned\frame_0007_aligned.csv
8,48502018893,748.4219,748,922,-55.48,140,13,1820,779,16486,698,1.1265664,1,150,02_lde_aligned\frame_0008_aligned.csv
9,54891819523,750.5156,750,1013,-56.02,168,13,2184,752,16983,700,1.2213564,1,150,02_lde_aligned\frame_0009_aligned.csv
10,61281620071,753.2031,753,938,-55.24,144,13,1872,784,16507,703,1.3184596,1,150,02_lde_aligned\frame_0010_aligned.csv
11,67671420630,746.5625,746,1006,-55.14,164,13,2132,748,17868,696,1.4314863,1,150,02_lde_aligned\frame_0011_aligned.csv
12,74061220589,747.1719,747,955,-55.21,160,13,2080,778,17371,697,1.5291661,1,150,02_lde_aligned\frame_0012_aligned.csv
13,80451021049,746.6094,746,946,-55.45,136,13,1768,777,17110,696,1.624085,1,150,02_lde_aligned\frame_0013_aligned.csv
14,86840821467,746.3906,746,944,-55.54,152,13,1976,777,16908,696,1.7185561,1,150,02_lde_aligned\frame_0014_aligned.csv
15,93230621857,753.7344,753,935,-55.48,132,13,1716,784,16656,703,1.8296723,1,150,02_lde_aligned\frame_0015_aligned.csv
16,99620422199,751.5781,751,957,-55.12,144,13,1872,782,17328,701,1.9300814,1,150,02_lde_aligned\frame_0016_aligned.csv
17,106010222494,749.5625,749,966,-55.17,148,13,1924,780,17565,699,2.0293924,1,150,02_lde_aligned\frame_0017_aligned.csv
