sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
697,-50.5780999999999,-15.187591868,NaN,96,165,190.9,0.17708
698,-49.5780999999999,-14.887311868,NaN,115,144,184.29,0.17095
699,-48.5780999999999,-14.587031868,NaN,92,159,183.7,0.17041
700,-47.5780999999999,-14.286751868,NaN,92,141,168.36,0.15618
701,-46.5780999999999,-13.986471868,NaN,50,104,115.39,0.10705
702,-45.5780999999999,-13.686191868,NaN,54,38,66.03,0.06125
703,-44.5780999999999,-13.385911868,NaN,70,61,92.85,0.08613
704,-43.5780999999999,-13.085631868,NaN,67,128,144.47,0.13402
705,-42.5780999999999,-12.785351868,NaN,75,142,160.59,0.14897
706,-41.5780999999999,-12.485071868,NaN,78,160,178,0.16512
707,-40.5780999999999,-12.184791868,NaN,68,106,125.94,0.11682
708,-39.5780999999999,-11.884511868,NaN,128,136,186.76,0.17325
709,-38.5780999999999,-11.584231868,NaN,141,163,215.52,0.19993
710,-37.5780999999999,-11.283951868,NaN,16,140,140.91,0.13072
711,-36.5780999999999,-10.983671868,NaN,49,91,103.35,0.09588
712,-35.5780999999999,-10.683391868,NaN,105,62,121.94,0.11312
713,-34.5780999999999,-10.383111868,NaN,153,67,167.03,0.15494
714,-33.5780999999999,-10.082831868,NaN,80,87,118.19,0.10964
715,-32.5780999999999,-9.78255186799998,NaN,24,9,25.63,0.02378
716,-31.5780999999999,-9.48227186799998,NaN,-3,-68,68.07,0.06314
717,-30.5780999999999,-9.18199186799998,NaN,-77,-85,114.69,0.10639
718,-29.5780999999999,-8.88171186799998,NaN,-315,24,315.91,0.29305
719,-28.5780999999999,-8.58143186799999,NaN,-375,213,431.27,0.40007
720,-27.5780999999999,-8.28115186799998,NaN,-98,342,355.76,0.33002
721,-26.5780999999999,-7.98087186799998,NaN,358,282,455.73,0.42275
722,-25.5780999999999,-7.68059186799998,NaN,597,175,622.12,0.57711
723,-24.5780999999999,-7.38031186799998,NaN,507,-7,507.05,0.47036
724,-23.5780999999999,-7.08003186799998,NaN,176,-104,204.43,0.18964
