sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
700,-50.3280999999999,-15.112521868,NaN,57,125,137.38,0.14615
701,-49.3280999999999,-14.812241868,NaN,24,88,91.21,0.09704
702,-48.3280999999999,-14.511961868,NaN,57,107,121.24,0.12897
703,-47.3280999999999,-14.211681868,NaN,102,112,151.49,0.16116
704,-46.3280999999999,-13.911401868,NaN,129,122,177.55,0.18889
705,-45.3280999999999,-13.611121868,NaN,83,131,155.08,0.16498
706,-44.3280999999999,-13.310841868,NaN,12,129,129.56,0.13783
707,-43.3280999999999,-13.010561868,NaN,-8,104,104.31,0.11097
708,-42.3280999999999,-12.710281868,NaN,43,99,107.94,0.11482
709,-41.3280999999999,-12.410001868,NaN,60,85,104.04,0.11068
710,-40.3280999999999,-12.109721868,NaN,83,98,128.43,0.13662
711,-39.3280999999999,-11.809441868,NaN,56,62,83.55,0.08888
712,-38.3280999999999,-11.509161868,NaN,12,80,80.89,0.08606
713,-37.3280999999999,-11.208881868,NaN,76,104,128.81,0.13703
714,-36.3280999999999,-10.908601868,NaN,122,126,175.39,0.18658
715,-35.3280999999999,-10.608321868,NaN,105,74,128.46,0.13666
716,-34.3280999999999,-10.308041868,NaN,99,21,101.2,0.10766
717,-33.3280999999999,-10.007761868,NaN,101,45,110.57,0.11763
718,-32.3280999999999,-9.70748186799998,NaN,197,94,218.28,0.23221
719,-31.3280999999999,-9.40720186799999,NaN,276,12,276.26,0.29389
720,-30.3280999999999,-9.10692186799998,NaN,327,-185,375.7,0.39969
721,-29.3280999999999,-8.80664186799998,NaN,157,-308,345.71,0.36777
722,-28.3280999999999,-8.50636186799998,NaN,-62,-273,279.95,0.29782
723,-27.3280999999999,-8.20608186799998,NaN,-38,95,102.32,0.10885
724,-26.3280999999999,-7.90580186799998,NaN,-13,411,411.21,0.43745
725,-25.3280999999999,-7.60552186799998,NaN,156,537,559.2,0.59489
726,-24.3280999999999,-7.30524186799998,NaN,314,488,580.29,0.61733
727,-23.3280999999999,-7.00496186799998,NaN,297,274,404.09,0.42988
728,-22.3280999999999,-6.70468186799998,NaN,226,116,254.03,0.27025
729,-21.3280999999999,-6.40440186799998,NaN,150,129,197.84,0.21047
730,-20.3280999999999,-6.10412186799998,NaN,46,130,137.9,0.1467
731,-19.3280999999999,-5.80384186799999,NaN,18,87,88.84,0.09451
732,-18.3280999999999,-5.50356186799998,NaN,66,29,72.09,0.07669
733,-17.3280999999999,-5.20328186799998,NaN,113,71,133.45,0.14197
734,-16.3280999999999,-4.90300186799998,NaN,53,71,88.6,0.09426
735,-15.3280999999999,-4.60272186799998,NaN,-65,161,173.63,0.18471
736,-14.3280999999999,-4.30244186799998,NaN,-28,125,128.1,0.13627
737,-13.3280999999999,-4.00216186799998,NaN,84,53,99.32,0.10566
738,-12.3280999999999,-3.70188186799998,NaN,174,-19,175.03,0.18621
739,-11.3280999999999,-3.40160186799998,NaN,177,63,187.88,0.19987
740,-10.3280999999999,-3.10132186799998,NaN,130,105,167.11,0.17777
741,-9.32809999999995,-2.80104186799998,NaN,90,97,132.32,0.14077
742,-8.32809999999995,-2.50076186799998,NaN,125,58,137.8,0.1466
743,-7.32809999999995,-2.20048186799998,NaN,59,69,90.79,0.09658
744,-6.32809999999995,-1.90020186799998,NaN,95,82,125.5,0.13351
745,-5.32809999999995,-1.59992186799998,NaN,61,118,132.83,0.14131
746,-4.32809999999995,-1.29964186799998,NaN,56,150,160.11,0.17033
747,-3.32809999999995,-0.999361867999985,NaN,58,109,123.47,0.13135
748,-2.32809999999995,-0.699081867999985,NaN,34,199,201.88,0.21477
749,-1.32809999999995,-0.398801867999985,NaN,-137,1356,1362.9,1.4499
750,-0.328099999999949,-0.0985218679999848,NaN,-157,5119,5121.41,5.44831
751,0.671900000000051,0.201758132000015,0.284239216430526,3085,9766,10241.68,10.8954
752,1.67190000000005,0.502038132000015,0.488593816677536,11456,8337,14168.47,15.07284
753,2.67190000000005,0.802318132000015,0.66463519500099,16401,1296,16452.13,17.50226
754,3.67190000000005,1.10259813200002,0.83056607586181,14328,-6196,15610.32,16.60672
755,4.67190000000005,1.40287813200002,0.991475723107212,261,-11833,11835.88,12.59136
756,5.67190000000005,1.70315813200002,1.14947477216747,-13694,-7523,15624.38,16.62168
757,6.67190000000005,2.00343813200001,1.30562032512823,-16226,-274,16228.31,17.26416
758,7.67190000000005,2.30371813200002,1.46050698530559,-11944,7937,14340.68,15.25604
759,8.67190000000005,2.60399813200002,1.61449710871989,-2269,11194,11421.65,12.15069
760,9.67190000000005,2.90427813200002,1.76782499507258,3244,6274,7063.05,7.51388
761,10.6719000000001,3.20455813200001,1.92064925260753,2056,550,2128.29,2.26414
762,11.6719000000001,3.50483813200002,2.0730812644661,-260,-1632,1652.58,1.75806
