sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
696,-50.7655999999999,-15.243894368,NaN,113,74,135.07,0.11017
697,-49.7655999999999,-14.943614368,NaN,227,145,269.36,0.21971
698,-48.7655999999999,-14.643334368,NaN,149,157,216.45,0.17655
699,-47.7655999999999,-14.343054368,NaN,154,132,202.83,0.16544
700,-46.7655999999999,-14.042774368,NaN,60,121,135.06,0.11016
701,-45.7655999999999,-13.742494368,NaN,100,84,130.6,0.10652
702,-44.7655999999999,-13.442214368,NaN,80,98,126.51,0.10319
703,-43.7655999999999,-13.141934368,NaN,78,106,131.61,0.10735
704,-42.7655999999999,-12.841654368,NaN,169,115,204.42,0.16673
705,-41.7655999999999,-12.541374368,NaN,110,155,190.07,0.15503
706,-40.7655999999999,-12.241094368,NaN,133,188,230.29,0.18784
707,-39.7655999999999,-11.940814368,NaN,106,94,141.68,0.11556
708,-38.7655999999999,-11.640534368,NaN,42,83,93.02,0.07587
709,-37.7655999999999,-11.340254368,NaN,71,50,86.84,0.07083
710,-36.7655999999999,-11.039974368,NaN,177,25,178.76,0.1458
711,-35.7655999999999,-10.739694368,NaN,162,14,162.6,0.13263
712,-34.7655999999999,-10.439414368,NaN,135,107,172.26,0.14051
713,-33.7655999999999,-10.139134368,NaN,144,112,182.43,0.1488
714,-32.7655999999999,-9.83885436799998,NaN,208,88,225.85,0.18422
715,-31.7655999999999,-9.53857436799998,NaN,147,-162,218.75,0.17843
716,-30.7655999999999,-9.23829436799998,NaN,10,-378,378.13,0.30843
717,-29.7655999999999,-8.93801436799999,NaN,-220,-320,388.33,0.31675
718,-28.7655999999999,-8.63773436799998,NaN,-275,-85,287.84,0.23478
719,-27.7655999999999,-8.33745436799999,NaN,16,358,358.36,0.2923
720,-26.7655999999999,-8.03717436799998,NaN,414,564,699.64,0.57067
721,-25.7655999999999,-7.73689436799998,NaN,553,444,709.19,0.57846
722,-24.7655999999999,-7.43661436799998,NaN,442,133,461.58,0.37649
723,-23.7655999999999,-7.13633436799998,NaN,290,23,290.91,0.23728
724,-22.7655999999999,-6.83605436799999,NaN,134,-63,148.07,0.12078
725,-21.7655999999999,-6.53577436799998,NaN,149,16,149.86,0.12223
726,-20.7655999999999,-6.23549436799998,NaN,208,170,268.63,0.21911
727,-19.7655999999999,-5.93521436799998,NaN,159,268,311.62,0.25417
728,-18.7655999999999,-5.63493436799998,NaN,104,179,207.02,0.16886
729,-17.7655999999999,-5.33465436799998,NaN,23,113,115.32,0.09406
730,-16.7655999999999,-5.03437436799998,NaN,1,189,189,0.15416
731,-15.7655999999999,-4.73409436799998,NaN,111,249,272.62,0.22237
732,-14.7655999999999,-4.43381436799999,NaN,176,220,281.74,0.2298
733,-13.7655999999999,-4.13353436799998,NaN,143,97,172.79,0.14094
734,-12.7655999999999,-3.83325436799998,NaN,145,67,159.73,0.13029
735,-11.7655999999999,-3.53297436799998,NaN,153,55,162.59,0.13261
736,-10.7655999999999,-3.23269436799998,NaN,180,124,218.58,0.17828
737,-9.76559999999995,-2.93241436799998,NaN,87,104,135.59,0.1106
738,-8.76559999999995,-2.63213436799998,NaN,61,106,122.3,0.09975
739,-7.76559999999995,-2.33185436799998,NaN,96,45,106.02,0.08648
740,-6.76559999999995,-2.03157436799998,NaN,114,156,193.21,0.1576
741,-5.76559999999995,-1.73129436799998,NaN,213,176,276.31,0.22537
742,-4.76559999999995,-1.43101436799998,NaN,170,226,282.8,0.23067
743,-3.76559999999995,-1.13073436799998,NaN,55,166,174.87,0.14264
744,-2.76559999999995,-0.830454367999985,NaN,127,286,312.93,0.25524
745,-1.76559999999995,-0.530174367999985,NaN,1017,1030,1447.48,1.18065
746,-0.765599999999949,-0.229894367999985,NaN,4039,2938,4994.53,4.07384
747,0.234400000000051,0.0703856320000152,0.160852433920086,9766,2948,10201.25,8.32076
748,1.23440000000005,0.370665632000015,0.405069406258357,13956,-5036,14836.82,12.10181
749,2.23440000000005,0.670945632000015,0.58938356057408,11417,-14350,18337.68,14.95732
750,3.23440000000005,0.971225632000015,0.758781113538985,2380,-16400,16571.79,13.51696
751,4.23440000000005,1.27150563200002,0.92152515660287,-11414,-4922,12430.02,10.13868
752,5.23440000000005,1.57178563200002,1.08062597111139,-16030,8622,18201.64,14.84636
753,6.23440000000005,1.87206563200002,1.23748955705853,-10825,14768,18310.5,14.93516
754,7.23440000000005,2.17234563200001,1.39287198170449,419,13916,13922.31,11.35588
755,8.23440000000005,2.47262563200002,1.54721955462238,8540,6996,11039.73,9.00467
756,9.23440000000005,2.77290563200002,1.70081403515915,7504,615,7529.16,6.14124
757,10.2344000000001,3.07318563200002,1.85384261828852,2173,-1347,2556.63,2.08534
758,11.2344000000001,3.37346563200001,2.00643478931445,-1603,-502,1679.77,1.37012
759,12.2344000000001,3.67374563200002,2.15868309701999,-2049,-325,2074.61,1.69218
760,13.2344000000001,3.97402563200002,2.31065551351738,17,-1756,1756.08,1.43237
761,14.2344000000001,4.27430563200002,2.46240312096471,1213,-2479,2759.86,2.25111
762,15.2344000000001,4.57458563200001,2.61396507194057,-541,-1069,1198.1,0.97724
763,16.2344000000001,4.87486563200001,2.76537189247915,-3016,473,3052.86,2.4901
764,17.2344000000001,5.17514563200001,2.91664774172374,-2563,816,2689.76,2.19393
765,18.2344000000001,5.47542563200002,3.06781199458029,310,169,353.07,0.28799
766,19.2344000000001,5.77570563200002,3.21888037337196,2751,-467,2790.36,2.27598
767,20.2344000000001,6.07598563200002,3.36986577199562,3465,-521,3503.95,2.85803
768,21.2344000000001,6.37626563200002,3.52077886605452,2451,-38,2451.29,1.99942
769,22.2344000000001,6.67654563200001,3.67162857125345,916,180,933.52,0.76143
770,23.2344000000001,6.97682563200001,3.82242239241467,199,-86,216.79,0.17683
771,24.2344000000001,7.27710563200001,3.97316669245346,166,-39,170.52,0.13909
772,25.2344000000001,7.57738563200001,4.12386690197563,-265,607,662.32,0.54023
773,26.2344000000001,7.87766563200002,4.27452768427093,-836,1337,1576.85,1.28618
774,27.2344000000001,8.17794563200001,4.4251530664133,-861,1697,1902.93,1.55214
775,28.2344000000001,8.47822563200002,4.57574654433301,-201,1424,1438.12,1.17301
776,29.2344000000001,8.77850563200001,4.72631116770405,220,662,697.6,0.569
777,30.2344000000001,9.07878563200001,4.87684960903578,125,-252,281.3,0.22944
778,31.2344000000001,9.37906563200002,5.02736422029884,300,-1098,1138.25,0.92842
779,32.2344000000001,9.67934563200001,5.1778570796353,978,-1301,1627.6,1.32757
780,33.2344000000001,9.97962563200002,5.32833003012369,1066,-526,1188.71,0.96958
781,34.2344000000001,10.279905632,5.47878471213338,191,133,232.74,0.18984
782,35.2344000000001,10.580185632,5.6292225904733,-751,-90,756.37,0.61694
783,36.2344000000001,10.880465632,5.77964497728739,-493,-1271,1363.26,1.11196
784,37.2344000000001,11.180745632,5.93005305145509,9,-1448,1448.03,1.1811
785,38.2344000000001,11.481025632,6.0804478751043,262,-1023,1056.02,0.86135
786,39.2344000000001,11.781305632,6.23083040772647,499,-1100,1207.89,0.98523
787,40.2344000000001,12.081585632,6.38120151829084,743,-732,1043.01,0.85074
788,41.2344000000001,12.381865632,6.53156199568111,830,313,887.06,0.72354
789,42.2344000000001,12.682145632,6.68191255771985,127,1309,1315.15,1.07271
790,43.2344000000001,12.982425632,6.83225385899871,-372,1443,1490.18,1.21548
791,44.2344000000001,13.282705632,6.98258649769491,-573,864,1036.74,0.84563
792,45.2344000000001,13.582985632,7.13291102152408,-1160,-199,1176.95,0.95999
793,46.2344000000001,13.883265632,7.28322793295447,-1810,-1608,2421.11,1.9748
794,47.2344000000001,14.183545632,7.4335376937873,-1435,-2295,2706.7,2.20775
795,48.2344000000001,14.483825632,7.58384072919158,-648,-1821,1932.86,1.57656
796,49.2344000000001,14.784105632,7.73413743126754,105,-773,780.1,0.6363
797,50.2344000000001,15.084385632,7.88442816220188,339,-22,339.71,0.27709
798,51.2344000000001,15.384665632,8.03471325706839,-252,484,545.67,0.44508
799,52.2344000000001,15.684945632,8.18499302631952,-1491,453,1558.3,1.27104
800,53.2344000000001,15.985225632,8.33526775800799,-2394,-142,2398.21,1.95612
801,54.2344000000001,16.285505632,8.48553771977216,-2000,-810,2157.8,1.76003
802,55.2344000000001,16.585785632,8.63580316061364,-659,-976,1177.65,0.96056
803,56.2344000000001,16.886065632,8.78606431249243,-135,-651,664.85,0.54229
804,57.2344000000001,17.186345632,8.93632139176079,-559,30,559.8,0.45661
805,58.2344000000001,17.486625632,9.08657460045478,-1019,857,1331.47,1.08603
806,59.2344000000001,17.786905632,9.23682412745953,-715,1609,1760.71,1.43614
807,60.2344000000001,18.087185632,9.38707014956248,8,1699,1699.02,1.38582
808,61.2344000000001,18.387465632,9.53731283240701,273,982,1019.24,0.83136
809,62.2344000000001,18.687745632,9.68755233135718,-91,-17,92.57,0.07551
810,63.2344000000001,18.988025632,9.83778879228317,-508,-665,836.83,0.68257
