sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
699,-50,-15.014,NaN,178,162,240.68,0.18658
700,-49,-14.71372,NaN,86,182,201.3,0.15604
701,-48,-14.41344,NaN,79,157,175.76,0.13624
702,-47,-14.11316,NaN,61,37,71.34,0.05531
703,-46,-13.81288,NaN,42,18,45.69,0.03542
704,-45,-13.5126,NaN,170,121,208.66,0.16176
705,-44,-13.21232,NaN,162,83,182.02,0.1411
706,-43,-12.91204,NaN,211,68,221.69,0.17185
707,-42,-12.61176,NaN,78,191,206.31,0.15993
708,-41,-12.31148,NaN,100,219,240.75,0.18663
709,-40,-12.0112,NaN,112,161,196.12,0.15203
710,-39,-11.71092,NaN,43,137,143.59,0.11131
711,-38,-11.41064,NaN,-31,140,143.39,0.11116
712,-37,-11.11036,NaN,68,87,110.42,0.0856
713,-36,-10.81008,NaN,38,28,47.2,0.03659
714,-35,-10.5098,NaN,73,131,149.97,0.11625
715,-34,-10.20952,NaN,32,140,143.61,0.11133
716,-33,-9.90924,NaN,1,202,202,0.15659
717,-32,-9.60896,NaN,-10,456,456.11,0.35357
718,-31,-9.30868,NaN,182,579,606.93,0.47049
719,-30,-9.0084,NaN,361,512,626.47,0.48564
720,-29,-8.70812,NaN,330,128,353.95,0.27438
721,-28,-8.40784,NaN,92,-204,223.79,0.17348
722,-27,-8.10756,NaN,-18,-307,307.53,0.23839
723,-26,-7.80728,NaN,-98,-133,165.21,0.12807
724,-25,-7.507,NaN,-60,91,109,0.0845
725,-24,-7.20672,NaN,59,195,203.73,0.15793
726,-23,-6.90644,NaN,109,151,186.23,0.14437
727,-22,-6.60616,NaN,113,107,155.62,0.12064
728,-21,-6.30588,NaN,168,143,220.62,0.17102
729,-20,-6.0056,NaN,216,101,238.45,0.18484
730,-19,-5.70532,NaN,139,191,236.22,0.18312
731,-18,-5.40504,NaN,151,141,206.6,0.16015
732,-17,-5.10476,NaN,148,92,174.26,0.13509
733,-16,-4.80448,NaN,147,52,155.93,0.12087
734,-15,-4.5042,NaN,142,82,163.98,0.12711
735,-14,-4.20392,NaN,49,118,127.77,0.09905
736,-13,-3.90364,NaN,72,147,163.69,0.12689
737,-12,-3.60336,NaN,107,110,153.46,0.11896
738,-11,-3.30308,NaN,141,149,205.14,0.15902
739,-10,-3.0028,NaN,129,152,199.36,0.15454
740,-9,-2.70252,NaN,117,74,138.44,0.10732
741,-8,-2.40224,NaN,56,92,107.7,0.08349
742,-7,-2.10196,NaN,141,95,170.02,0.1318
743,-6,-1.80168,NaN,164,74,179.92,0.13947
744,-5,-1.5014,NaN,95,116,149.94,0.11623
745,-4,-1.20112,NaN,16,17,23.35,0.0181
746,-3,-0.90084,NaN,-187,-699,723.58,0.56092
747,-2,-0.60056,NaN,-892,-2797,2935.79,2.27581
748,-1,-0.30028,NaN,-3977,-5263,6596.64,5.11368
749,0,0,0,-10325,-3097,10779.47,8.35618
750,1,0.30028,0.357267434284179,-15117,4223,15695.78,12.16727
751,2,0.60056,0.548054813317062,-11427,10509,15524.67,12.03463
752,3,0.90084,0.719841771780438,1828,9650,9821.61,7.61365
753,4,1.20112,0.883778430150906,14368,3026,14683.19,11.38232
754,5,1.5014,1.04357102776955,16408,-4230,16944.48,13.13525
755,6,1.80168,1.20087497500781,9363,-8944,12948.39,10.03751
756,7,2.10196,1.35655628722143,-35,-7962,7962.08,6.17215
757,8,2.40224,1.51111655883985,-3419,-3335,4776.17,3.70246
758,9,2.70252,1.66486803909499,-1415,-102,1418.67,1.09975
759,10,3.0028,1.81801594052417,766,780,1093.23,0.84747
760,11,3.30308,1.97070098482748,1121,1019,1514.93,1.17436
761,12,3.60336,2.12302303859379,-84,1130,1133.12,0.87839
762,13,3.90364,2.27505501304914,-852,1032,1338.26,1.03741
763,14,4.20392,2.42685142553062,121,952,959.66,0.74392
764,15,4.5042,2.57845387975042,1577,1081,1911.93,1.48212
765,16,4.80448,2.72989468983695,1715,894,1934.03,1.49925
766,17,5.10476,2.88119934478682,277,186,333.65,0.25865
767,18,5.40504,3.03238822554105,-1381,-393,1435.83,1.11305
768,19,5.70532,3.18347782709414,-1963,-601,2052.94,1.59143
769,20,6.0056,3.33448164487376,-1337,-596,1463.83,1.13475
770,21,6.30588,3.4854108285251,-483,-192,519.76,0.40292
771,22,6.60616,3.63627467147354,-94,168,192.51,0.14923
772,23,6.90644,3.78708098255107,112,221,247.76,0.19206
773,24,7.20672,3.93783637161322,588,-79,593.28,0.45991
774,25,7.507,4.08854647154707,994,-259,1027.19,0.79627
775,26,7.80728,4.23921611263215,1104,-422,1181.91,0.91621
776,27,8.10756,4.3898494607902,793,-433,903.51,0.7004
777,28,8.40784,4.54045012817011,385,-187,428.01,0.33179
778,29,8.70812,4.69102126232657,27,338,339.08,0.26285
779,30,9.0084,4.84156561868163,-381,788,875.27,0.67851
780,31,9.30868,4.99208561981863,-1049,693,1257.24,0.9746
781,32,9.60896,5.14258340432122,-1084,191,1100.7,0.85325
782,33,9.90924,5.29306086724874,-161,180,241.5,0.18721
783,34,10.20952,5.44351969387454,534,696,877.25,0.68004
784,35,10.5098,5.59396138796113,142,1444,1450.97,1.12478
785,36,10.81008,5.74438729557818,-529,1289,1393.33,1.0801
