sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
699,-50.3594000000001,-15.121920632,NaN,104,146,179.25,0.15779
700,-49.3594000000001,-14.821640632,NaN,68,36,76.94,0.06773
701,-48.3594000000001,-14.521360632,NaN,137,67,152.51,0.13425
702,-47.3594000000001,-14.221080632,NaN,98,127,160.42,0.14121
703,-46.3594000000001,-13.920800632,NaN,143,228,269.13,0.23691
704,-45.3594000000001,-13.620520632,NaN,147,152,211.45,0.18614
705,-44.3594000000001,-13.320240632,NaN,119,26,121.81,0.10722
706,-43.3594000000001,-13.019960632,NaN,109,58,123.47,0.10869
707,-42.3594000000001,-12.719680632,NaN,183,90,203.93,0.17952
708,-41.3594000000001,-12.419400632,NaN,190,16,190.67,0.16785
709,-40.3594000000001,-12.119120632,NaN,191,-9,191.21,0.16832
710,-39.3594000000001,-11.818840632,NaN,166,42,171.23,0.15073
711,-38.3594000000001,-11.518560632,NaN,147,164,220.24,0.19387
712,-37.3594000000001,-11.218280632,NaN,77,146,165.06,0.1453
713,-36.3594000000001,-10.918000632,NaN,22,128,129.88,0.11433
714,-35.3594000000001,-10.617720632,NaN,121,69,139.29,0.12262
715,-34.3594000000001,-10.317440632,NaN,98,130,162.8,0.14331
716,-33.3594000000001,-10.017160632,NaN,133,94,162.86,0.14337
717,-32.3594000000001,-9.71688063200001,NaN,69,228,238.21,0.20969
718,-31.3594000000001,-9.41660063200002,NaN,128,364,385.85,0.33966
719,-30.3594000000001,-9.11632063200001,NaN,358,414,547.32,0.4818
720,-29.3594000000001,-8.81604063200001,NaN,512,252,570.66,0.50234
721,-28.3594000000001,-8.51576063200002,NaN,486,40,487.64,0.42926
722,-27.3594000000001,-8.21548063200001,NaN,211,-228,310.65,0.27346
723,-26.3594000000001,-7.91520063200001,NaN,-217,-203,297.15,0.26158
724,-25.3594000000001,-7.61492063200001,NaN,-345,-51,348.75,0.307
725,-24.3594000000001,-7.31464063200001,NaN,-265,222,345.7,0.30431
726,-23.3594000000001,-7.01436063200001,NaN,48,343,346.34,0.30488
727,-22.3594000000001,-6.71408063200002,NaN,84,201,217.85,0.19177
728,-21.3594000000001,-6.41380063200002,NaN,143,26,145.34,0.12794
729,-20.3594000000001,-6.11352063200002,NaN,203,20,203.98,0.17956
730,-19.3594000000001,-5.81324063200002,NaN,268,61,274.85,0.24195
731,-18.3594000000001,-5.51296063200001,NaN,229,242,333.17,0.29329
732,-17.3594000000001,-5.21268063200001,NaN,58,199,207.28,0.18246
733,-16.3594000000001,-4.91240063200001,NaN,5,120,120.1,0.10573
734,-15.3594000000001,-4.61212063200001,NaN,21,-28,35,0.03081
735,-14.3594000000001,-4.31184063200002,NaN,132,-76,152.32,0.13408
736,-13.3594000000001,-4.01156063200002,NaN,231,91,248.28,0.21855
737,-12.3594000000001,-3.71128063200001,NaN,175,215,277.22,0.24403
738,-11.3594000000001,-3.41100063200002,NaN,28,152,154.56,0.13605
739,-10.3594000000001,-3.11072063200002,NaN,96,100,138.62,0.12203
740,-9.35940000000005,-2.81044063200002,NaN,140,115,181.18,0.15949
741,-8.35940000000005,-2.51016063200001,NaN,209,96,229.99,0.20246
742,-7.35940000000005,-2.20988063200002,NaN,83,156,176.71,0.15555
743,-6.35940000000005,-1.90960063200002,NaN,60,150,161.55,0.14221
744,-5.35940000000005,-1.60932063200002,NaN,92,7,92.27,0.08122
745,-4.35940000000005,-1.30904063200002,NaN,91,-3,91.05,0.08015
746,-3.35940000000005,-1.00876063200002,NaN,82,111,138,0.12148
747,-2.35940000000005,-0.708480632000015,NaN,-78,54,94.87,0.08351
