sample,taps_from_fp,amplitude,amplitude_norm
701,-50.5937,213.1,0.24079
702,-49.5937,372.7,0.42113
703,-48.5937,387.84,0.43823
704,-47.5937,238,0.26893
705,-46.5937,144.63,0.16342
706,-45.5937,222.57,0.25149
707,-44.5937,261.11,0.29503
708,-43.5937,451.72,0.51041
709,-42.5937,505.89,0.57163
710,-41.5937,241.3,0.27265
711,-40.5937,130.48,0.14744
712,-39.5937,358.22,0.40477
713,-38.5937,304.8,0.34441
714,-37.5937,68.51,0.07741
715,-36.5937,138.29,0.15626
716,-35.5937,317.91,0.35922
717,-34.5937,174.32,0.19698
718,-33.5937,403.89,0.45637
719,-32.5937,418.71,0.47312
720,-31.5937,194.15,0.21937
721,-30.5937,379.42,0.42873
722,-29.5937,295,0.33334
723,-28.5937,298.74,0.33756
724,-27.5937,612.88,0.69251
725,-26.5937,721.67,0.81544
726,-25.5937,104.74,0.11835
727,-24.5937,24.17,0.02731
728,-23.5937,169.96,0.19204
729,-22.5937,435.88,0.49252
730,-21.5937,436.35,0.49306
731,-20.5937,194.56,0.21984
732,-19.5937,58.55,0.06616
733,-18.5937,361.21,0.40815
734,-17.5937,463.61,0.52385
735,-16.5937,359.97,0.40675
736,-15.5937,158.49,0.17909
737,-14.5937,172.53,0.19495
738,-13.5937,103.58,0.11704
739,-12.5937,122.54,0.13846
740,-11.5937,231.95,0.26209
741,-10.5937,215.06,0.243
742,-9.59370000000001,103.32,0.11675
743,-8.59370000000001,173.62,0.19618
744,-7.59370000000001,120.6,0.13627
745,-6.59370000000001,157.5,0.17796
746,-5.59370000000001,162.93,0.1841
747,-4.59370000000001,133.02,0.1503
748,-3.59370000000001,97.62,0.1103
749,-2.59370000000001,93.81,0.106
750,-1.59370000000001,517.36,0.58459
751,-0.593700000000013,3434.67,3.88099
752,0.406299999999987,12516.72,14.14319
753,1.40629999999999,16588.85,18.74446
754,2.40629999999999,16633.64,18.79507
755,3.40629999999999,12200.4,13.78577
756,4.40629999999999,12988.01,14.67572
757,5.40629999999999,15154.08,17.12325
758,6.40629999999999,9436.51,10.66272
759,7.40629999999999,4713.01,5.32544
760,8.40629999999999,7519.58,8.4967
761,9.40629999999999,4564.24,5.15733
762,10.4063,3818.01,4.31414
763,11.4063,1770.33,2.00038
764,12.4063,317.53,0.35879
765,13.4063,415.36,0.46933
766,14.4063,730.05,0.82492
767,15.4063,242.98,0.27456
768,16.4063,1146.32,1.29528
769,17.4063,824.84,0.93202
770,18.4063,897.9,1.01458
771,19.4063,914.06,1.03283
772,20.4063,4171.32,4.71336
773,21.4063,6733.11,7.60803
774,22.4063,3174.98,3.58755
775,23.4063,2827.36,3.19476
776,24.4063,7962.19,8.99683
777,25.4063,6833.09,7.72101
778,26.4063,1742.64,1.96909
779,27.4063,668.14,0.75496
780,28.4063,1726.73,1.95111
781,29.4063,1191.43,1.34625
782,30.4063,4276.7,4.83243
783,31.4063,3886.79,4.39186
784,32.4063,1382.94,1.56264
785,33.4063,2909.4,3.28745
786,34.4063,746.03,0.84297
787,35.4063,815.55,0.92153
788,36.4063,772.12,0.87245
789,37.4063,2776.02,3.13674
790,38.4063,3912.94,4.4214
791,39.4063,1296.52,1.46499
792,40.4063,5597.82,6.32522
793,41.4063,7815.15,8.83068
794,42.4063,6497.6,7.34192
795,43.4063,2303.74,2.60309
796,44.4063,601.45,0.6796
797,45.4063,2829.12,3.19675
798,46.4063,5511.5,6.22769
799,47.4063,4024.82,4.54781
800,48.4063,873.08,0.98653
801,49.4063,3495.71,3.94996
802,50.4063,3963.67,4.47873
803,51.4063,2793.56,3.15657
804,52.4063,1307.75,1.47769
805,53.4063,200.48,0.22653
806,54.4063,1176.2,1.32904
807,55.4063,1964.9,2.22022
808,56.4063,2241.1,2.53232
809,57.4063,1343.18,1.51772
810,58.4063,486.17,0.54935
811,59.4063,1090.51,1.23221
812,60.4063,1625.87,1.83714
813,61.4063,1710.42,1.93268
814,62.4063,2676.13,3.02387
815,63.4063,2267.08,2.56167
816,64.4063,1907.89,2.15581
817,65.4063,1443.13,1.63065
818,66.4063,1808.81,2.04385
819,67.4063,2131.88,2.40891
820,68.4063,2522.55,2.85034
821,69.4063,1792.92,2.0259
822,70.4063,110.82,0.12522
823,71.4063,1327.22,1.49968
824,72.4063,1398.8,1.58056
825,73.4063,1284.52,1.45144
826,74.4063,1338.43,1.51235
827,75.4063,1131.8,1.27887
828,76.4063,113.85,0.12864
829,77.4063,1239.71,1.4008
830,78.4063,831.36,0.93939
831,79.4063,368.15,0.41599
832,80.4063,841.61,0.95097
833,81.4063,1205.54,1.36219
834,82.4063,617.51,0.69775
835,83.4063,637.02,0.7198
836,84.4063,604.28,0.6828
837,85.4063,328.28,0.37094
838,86.4063,588.92,0.66544
839,87.4063,711.72,0.8042
840,88.4063,997.77,1.12743
841,89.4063,540.26,0.61046
842,90.4063,1120.49,1.26609
843,91.4063,657.58,0.74303
844,92.4063,412.49,0.46608
845,93.4063,309.34,0.34954
846,94.4063,520.69,0.58835
847,95.4063,894.94,1.01123
848,96.4063,1321.09,1.49276
849,97.4063,852.68,0.96348
850,98.4063,481.92,0.54455
