sample,taps_from_fp,amplitude,amplitude_norm
698,-50.875,107.33,0.11298
699,-49.875,383.82,0.40402
700,-48.875,438.32,0.46139
701,-47.875,256.02,0.26949
702,-46.875,89.81,0.09454
703,-45.875,162.08,0.17061
704,-44.875,154.35,0.16248
705,-43.875,346.98,0.36524
706,-42.875,447.07,0.4706
707,-41.875,262.91,0.27675
708,-40.875,82.15,0.08648
709,-39.875,307,0.32316
710,-38.875,256.7,0.27021
711,-37.875,97.51,0.10265
712,-36.875,135.25,0.14237
713,-35.875,221.21,0.23285
714,-34.875,157.47,0.16576
715,-33.875,375.77,0.39555
716,-32.875,480.6,0.50589
717,-31.875,25.5,0.02684
718,-30.875,284.9,0.2999
719,-29.875,282.24,0.2971
720,-28.875,264.78,0.27871
721,-27.875,597.93,0.6294
722,-26.875,683.06,0.71902
723,-25.875,389.2,0.40968
724,-24.875,26.93,0.02834
725,-23.875,312.33,0.32877
726,-22.875,514.47,0.54155
727,-21.875,576.2,0.60652
728,-20.875,398,0.41895
729,-19.875,92.72,0.0976
730,-18.875,219.44,0.23099
731,-17.875,408.1,0.42958
732,-16.875,392.14,0.41277
733,-15.875,167.72,0.17655
734,-14.875,89.68,0.0944
735,-13.875,151.82,0.15981
736,-12.875,130.8,0.13769
737,-11.875,77.9,0.082
738,-10.875,101.4,0.10674
739,-9.875,88.12,0.09276
740,-8.875,198.31,0.20874
741,-7.875,197.27,0.20766
742,-6.875,126.02,0.13265
743,-5.875,150.14,0.15804
744,-4.875,92.97,0.09787
745,-3.875,113.72,0.1197
746,-2.875,43.32,0.0456
747,-1.875,317.59,0.33431
748,-0.875,2139.19,2.25178
749,0.125,10918,11.49263
750,1.125,17298.61,18.20906
751,2.125,17997.19,18.94441
752,3.125,16214.01,17.06738
753,4.125,11785.11,12.40538
754,5.125,16631.29,17.50662
755,6.125,12511.81,13.17032
756,7.125,1526.29,1.60662
757,8.125,7710.47,8.11628
758,9.125,4300.45,4.52679
759,10.125,4168,4.38737
760,11.125,2757.29,2.90241
761,12.125,390,0.41052
762,13.125,204.01,0.21475
763,14.125,582.04,0.61268
764,15.125,136.01,0.14317
765,16.125,948.77,0.99871
766,17.125,860.43,0.90572
767,18.125,1012.64,1.06594
768,19.125,1015.24,1.06867
769,20.125,3203.89,3.37252
770,21.125,6594.08,6.94113
771,22.125,4679.95,4.92626
772,23.125,1565.27,1.64765
773,24.125,7695.08,8.10009
774,25.125,8571.37,9.0225
775,26.125,3170.65,3.33753
776,27.125,481,0.50632
777,28.125,2026.08,2.13271
778,29.125,1227,1.29158
779,30.125,3424.31,3.60454
780,31.125,4893.33,5.15088
781,32.125,261.01,0.27474
782,33.125,3040.88,3.20092
783,34.125,1292.14,1.36014
784,35.125,403.74,0.42499
785,36.125,432.66,0.45543
786,37.125,2722.4,2.86568
787,38.125,4136.91,4.35464
788,39.125,1612.53,1.6974
789,40.125,4630.69,4.87441
790,41.125,7973.14,8.39278
791,42.125,7912.06,8.32848
792,43.125,3816.5,4.01736
793,44.125,218.89,0.23041
794,45.125,2023.57,2.13007
795,46.125,4903.47,5.16155
796,47.125,5490.05,5.779
797,48.125,1671.91,1.7599
798,49.125,2811.07,2.95903
799,50.125,4381.76,4.61238
800,51.125,3809.53,4.01003
801,52.125,2109.44,2.22046
802,53.125,269.3,0.28347
803,54.125,641.31,0.67506
804,55.125,1749.73,1.84182
805,56.125,2907.96,3.06101
806,57.125,2086.87,2.19671
807,58.125,882.59,0.92905
808,59.125,1435.64,1.5112
809,60.125,2252.5,2.37105
810,61.125,1739.72,1.83128
811,62.125,2920.03,3.07372
812,63.125,2488.36,2.61933
813,64.125,2045.84,2.15352
814,65.125,1465.41,1.54254
815,66.125,1925.74,2.02709
816,67.125,1992.91,2.0978
817,68.125,2554.24,2.68868
818,69.125,2220.12,2.33697
819,70.125,900.84,0.94825
820,71.125,1151.26,1.21185
821,72.125,1320.45,1.38995
822,73.125,1267.42,1.33412
823,74.125,1527.86,1.60827
824,75.125,1531.71,1.61232
825,76.125,275.51,0.29001
826,77.125,1100.52,1.15844
827,78.125,980.79,1.03241
828,79.125,514.49,0.54157
829,80.125,818.74,0.86183
830,81.125,1054.62,1.11013
831,82.125,987.34,1.03931
832,83.125,572.15,0.60227
833,84.125,645.34,0.67931
834,85.125,316.19,0.33283
835,86.125,761.61,0.8017
836,87.125,960.13,1.01066
837,88.125,1549.28,1.63082
838,89.125,748.53,0.78793
839,90.125,1380.2,1.45284
840,91.125,921.5,0.97
841,92.125,365.38,0.38462
842,93.125,459.4,0.48358
843,94.125,602.08,0.63377
844,95.125,836.53,0.88056
845,96.125,1214.64,1.27857
846,97.125,1064,1.12
847,98.125,681.57,0.71744
