FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4192131289,747.6094,747,919,-61.43,76,13,988,749,17228,697,0.3875767,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10581876309,753.0469,753,963,-61.58,84,13,1092,758,17448,703,0.4776907,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,16971791818,751.375,751,1007,-62.16,88,13,1144,756,17599,701,0.575583,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23361508664,749.3437,749,1097,-62.03,96,13,1248,754,18466,699,0.6726585,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,29751254180,746.7812,746,915,-61.85,68,13,884,748,16844,696,0.7764119,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,36141169642,752.625,752,913,-62.1,92,13,1196,754,16612,702,0.8726171,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42530885916,749.0312,749,1064,-62.29,80,13,1040,754,18624,699,0.9817291,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,48920631355,752.8906,752,974,-61.97,72,13,936,755,17392,702,1.0835875,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55310546746,749.5469,749,1091,-63.42,104,13,1352,751,18688,699,1.1720077,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,61700279835,752.5156,752,908,-61.65,76,13,988,754,17205,702,1.2759254,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,68090055397,747.5937,747,922,-63.14,72,13,936,749,17511,697,1.3707264,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,74479800729,750.4062,750,1063,-63.39,104,13,1352,752,18896,700,1.4833769,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80869716033,753.6094,753,937,-61.82,84,13,1092,755,17650,703,1.5771912,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87259449028,747.6562,747,918,-62.02,84,13,1092,749,17276,697,1.6814124,1.5,150,02_lde_aligned\frame_0014_aligned.csv
