sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
698,187,-209,280.45,0.29274,-15.08907,NaN
699,220,12,220.33,0.22999,-14.78879,NaN
700,-36,298,300.17,0.31333,-14.48851,NaN
701,-277,134,307.71,0.3212,-14.18823,NaN
702,186,-352,398.12,0.41557,-13.88795,NaN
703,765,-547,940.44,0.98167,-13.58767,NaN
704,448,-718,846.3,0.88341,-13.28739,NaN
705,-142,-429,451.89,0.4717,-12.98711,NaN
706,82,98,127.78,0.13338,-12.68683,NaN
707,400,234,463.42,0.48373,-12.38655,NaN
708,389,124,408.29,0.42619,-12.08627,NaN
709,117,57,130.15,0.13585,-11.78599,NaN
710,2,244,244.01,0.25471,-11.48571,NaN
711,-71,288,296.62,0.30963,-11.18543,NaN
712,-39,-56,68.24,0.07123,-10.88515,NaN
713,2,-391,391.01,0.40815,-10.58487,NaN
714,-14,-245,245.4,0.25616,-10.28459,NaN
715,43,29,51.87,0.05414,-9.98431,NaN
716,230,65,239.01,0.24949,-9.68403,NaN
717,519,-414,663.9,0.693,-9.38375,NaN
718,873,-579,1047.55,1.09348,-9.08347,NaN
719,757,-579,953.04,0.99483,-8.78319,NaN
720,430,-704,824.93,0.8611,-8.48291,NaN
721,-191,-664,690.92,0.72122,-8.18263,NaN
722,-461,-221,511.24,0.53365,-7.88235,NaN
723,263,280,384.15,0.40099,-7.58207,NaN
724,342,352,490.78,0.5123,-7.28179,NaN
725,-453,135,472.69,0.49341,-6.98151,NaN
726,-573,-522,775.12,0.8091,-6.68123,NaN
727,-67,-171,183.66,0.19171,-6.38095,NaN
728,167,166,235.47,0.24579,-6.08067,NaN
729,102,7,102.24,0.10672,-5.78039,NaN
730,31,-115,119.1,0.12433,-5.48011,NaN
731,75,-120,141.51,0.14771,-5.17983,NaN
732,129,-90,157.29,0.16419,-4.87955,NaN
733,340,106,356.14,0.37175,-4.57927,NaN
734,89,244,259.72,0.27111,-4.27899,NaN
735,-379,245,451.29,0.47108,-3.97871,NaN
736,-387,252,461.81,0.48206,-3.67843,NaN
737,-189,143,237,0.24739,-3.37815,NaN
738,77,-69,103.39,0.10793,-3.07787,NaN
739,83,-189,206.42,0.21547,-2.77759,NaN
740,80,-130,152.64,0.15934,-2.47731,NaN
741,67,-47,81.84,0.08543,-2.17703,NaN
742,111,-60,126.18,0.13171,-1.87675,NaN
743,142,-59,153.77,0.16051,-1.57647,NaN
744,139,45,146.1,0.15251,-1.27619,NaN
745,103,127,163.52,0.17069,-0.97591,NaN
746,75,23,78.45,0.08189,-0.67563,NaN
747,134,56,145.23,0.1516,-0.37535,NaN
748,3281,5338,6265.72,6.54041,-0.07507,NaN
749,8622,14863,17182.77,17.93609,0.22521,0.758752190128634
750,9441,15670,18294.3,19.09635,0.52549,1.17590813205156
751,11785,13880,18208.26,19.00653,0.82577,1.49495786670561
752,16402,5913,17435.29,18.19967,1.12605,1.76978025489748
753,13290,-10247,16781.69,17.51742,1.42633,2.01852156719342
754,833,-14823,14846.39,15.49727,1.72661,2.24984900004978
755,-13337,3049,13681.08,14.28088,2.02689,2.46866274894425
756,-14488,6649,15940.87,16.63974,2.32717,2.67803193637137
757,-8065,-8548,11752.13,12.26736,2.62745,2.88001707905092
758,6180,-11687,13220.38,13.79998,2.92773,3.0760731035242
759,3907,948,4020.37,4.19663,3.22801,3.26726753419811
760,-3416,5823,6751.03,7.047,3.52829,3.45440770335885
761,-2167,913,2351.48,2.45457,3.82857,3.63811930277513
762,33,-2268,2268.24,2.36768,4.12885,3.81889716811346
763,356,-1039,1098.3,1.14645,4.42913,3.99713936950227
764,-240,2054,2067.97,2.15864,4.72941,4.17317082528681
765,-2402,2457,3436.05,3.58669,5.02969,4.34726009965185
766,-4892,-3488,6008.15,6.27155,5.32997,4.51963162771315
767,-7348,-8658,11355.79,11.85365,5.63025,4.69047479106593
768,-8305,-5150,9772.18,10.20061,5.93053,4.85995077343639
769,-5079,336,5090.1,5.31326,6.23081,5.02819781969892
770,-274,326,425.85,0.44452,6.53109,5.19533532575377
