sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
699,-50.4375,-15.1453725,NaN,375.59,0.36465
700,-49.4375,-14.8450925,NaN,378.58,0.36756
701,-48.4375,-14.5448125,NaN,650.08,0.63115
702,-47.4375,-14.2445325,NaN,729.67,0.70842
703,-46.4375,-13.9442525,NaN,875.95,0.85043
704,-45.4375,-13.6439725,NaN,158.9,0.15427
705,-44.4375,-13.3436925,NaN,846.2,0.82155
706,-43.4375,-13.0434125,NaN,1037.44,1.00722
707,-42.4375,-12.7431325,NaN,537.5,0.52184
708,-41.4375,-12.4428525,NaN,385.7,0.37447
709,-40.4375,-12.1425725,NaN,627.1,0.60884
710,-39.4375,-11.8422925,NaN,523.33,0.50809
711,-38.4375,-11.5420125,NaN,257.42,0.24992
712,-37.4375,-11.2417325,NaN,433.53,0.4209
713,-36.4375,-10.9414525,NaN,458.13,0.44479
714,-35.4375,-10.6411725,NaN,398.91,0.38729
715,-34.4375,-10.3408925,NaN,619.75,0.6017
716,-33.4375,-10.0406125,NaN,802.32,0.77896
717,-32.4375,-9.7403325,NaN,564.11,0.54768
718,-31.4375,-9.4400525,NaN,861.83,0.83673
719,-30.4375,-9.1397725,NaN,1058.53,1.0277
720,-29.4375,-8.8394925,NaN,1074.61,1.04331
721,-28.4375,-8.5392125,NaN,1067.01,1.03593
722,-27.4375,-8.2389325,NaN,636.76,0.61822
723,-26.4375,-7.9386525,NaN,533.08,0.51755
724,-25.4375,-7.6383725,NaN,840.07,0.8156
725,-24.4375,-7.3380925,NaN,601.51,0.58399
726,-23.4375,-7.0378125,NaN,505.24,0.49052
727,-22.4375,-6.7375325,NaN,540.46,0.52472
728,-21.4375,-6.4372525,NaN,327.48,0.31794
729,-20.4375,-6.1369725,NaN,395.98,0.38444
730,-19.4375,-5.8366925,NaN,618.23,0.60022
731,-18.4375,-5.5364125,NaN,671.69,0.65213
732,-17.4375,-5.2361325,NaN,589.33,0.57216
733,-16.4375,-4.9358525,NaN,357.47,0.34706
734,-15.4375,-4.6355725,NaN,286.8,0.27845
735,-14.4375,-4.3352925,NaN,399.8,0.38816
736,-13.4375,-4.0350125,NaN,436.08,0.42338
737,-12.4375,-3.7347325,NaN,564.4,0.54796
738,-11.4375,-3.4344525,NaN,610.14,0.59237
739,-10.4375,-3.1341725,NaN,191,0.18544
740,-9.4375,-2.8338925,NaN,365.15,0.35452
741,-8.4375,-2.5336125,NaN,454.49,0.44125
742,-7.4375,-2.2333325,NaN,204.53,0.19858
743,-6.4375,-1.9330525,NaN,79.98,0.07765
744,-5.4375,-1.6327725,NaN,74.03,0.07187
745,-4.4375,-1.3324925,NaN,272.8,0.26485
746,-3.4375,-1.0322125,NaN,347.25,0.33714
747,-2.4375,-0.7319325,NaN,169.58,0.16464
748,-1.4375,-0.4316525,NaN,133.96,0.13006
749,-0.4375,-0.1313725,NaN,4173.77,4.05221
750,0.5625,0.1689075,0.180190346270444,16652.46,16.16744
751,1.5625,0.4691875,0.354136065007593,19835.31,19.25759
752,2.5625,0.7694675,0.513264243240324,19935.96,19.35531
753,3.5625,1.0697475,0.66824550386745,19953.38,19.37222
754,4.5625,1.3700275,0.821430436914205,15394.86,14.94647
755,5.5625,1.6703075,0.973667248673315,14032.19,13.62349
756,6.5625,1.9705875,1.12534079228875,18527.68,17.98804
757,7.5625,2.2708675,1.27665184198319,9329.46,9.05773
758,8.5625,2.5711475,1.42771565505498,6555.49,6.36455
759,9.5625,2.8714275,1.5786032107338,5485.67,5.32589
760,10.5625,3.1717075,1.72936064526433,13374.48,12.98493
761,11.5625,3.4719875,1.8800192618798,7489.65,7.27151
762,12.5625,3.7722675,2.03060105581797,851.75,0.82694
763,13.5625,4.0725475,2.18112193834711,668.3,0.64884
764,14.5625,4.3728275,2.33159370628527,2921.98,2.83687
765,15.5625,4.6731075,2.48202529230446,7303.89,7.09116
766,16.5625,4.9733875,2.63242358508069,8664.55,8.41219
767,17.5625,5.2736675,2.7827939826978,4650.62,4.51517
768,18.5625,5.5739475,2.93314077537868,3763.23,3.65362
769,19.5625,5.8742275,3.08346741598465,13258.52,12.87235
770,20.5625,6.1745075,3.23377671490922,14197.03,13.78352
771,21.5625,6.4747875,3.38407098293447,7844.87,7.61638
772,22.5625,6.7750675,3.53435213757614,2759.63,2.67925
773,23.5625,7.0753475,3.6846217833638,2194.93,2.131
774,24.5625,7.3756275,3.83488127321943,4431.36,4.30229
775,25.5625,7.6759075,3.98513175593218,5088.26,4.94006
776,26.5625,7.9761875,4.13537421327128,3566.05,3.46218
777,27.5625,8.2764675,4.28560948928377,2106.2,2.04485
778,28.5625,8.5767475,4.43583831363239,1604.08,1.55736
779,29.5625,8.8770275,4.58606132034222,2401.94,2.33198
780,30.5625,9.1773075,4.73627906297645,3853.53,3.74129
781,31.5625,9.4775875,4.88649202701069,3983.36,3.86734
782,32.5625,9.7778675,5.03670063999133,2666.64,2.58897
783,33.5625,10.0781475,5.18690527992743,2381.7,2.31233
784,34.5625,10.3784275,5.33710628226468,2290.04,2.22334
785,35.5625,10.6787075,5.48730394571315,1572.21,1.52642
786,36.5625,10.9789875,5.63749853714296,979.13,0.95061
787,37.5625,11.2792675,5.7876902957172,765.05,0.74277
