taps_from_fp,excess_path_m,reflector_off_m,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,-15.014,NaN,0.406313797055559,0.0628750302345132,18
-49.5,-14.86386,NaN,0.469459010000005,0.114986808573833,18
-49,-14.71372,NaN,0.603579893722224,0.0961265156275938,18
-48.5,-14.56358,NaN,0.726170213611111,0.121284383412756,18
-48,-14.41344,NaN,0.796865340111112,0.140559728122844,18
-47.5,-14.2633,NaN,0.828168922555557,0.13957481412074,18
-47,-14.11316,NaN,0.808551650611111,0.116988888447184,18
-46.5,-13.96302,NaN,0.690373249499996,0.111556227647564,18
-46,-13.81288,NaN,0.451388714833327,0.100499158426168,18
-45.5,-13.66274,NaN,0.327136383166665,0.120536884220237,18
-45,-13.5126,NaN,0.484651735722228,0.152795370130816,18
-44.5,-13.36246,NaN,0.717855760000004,0.178968573273801,18
-44,-13.21232,NaN,0.846816355444445,0.17677379872184,18
-43.5,-13.06218,NaN,0.83750367511111,0.180072861984517,18
-43,-12.91204,NaN,0.691705495999997,0.170644323849968,18
-42.5,-12.7619,NaN,0.499477382277774,0.14062287284901,18
-42,-12.61176,NaN,0.375480101555556,0.11720241654587,18
-41.5,-12.46162,NaN,0.371760190333337,0.0962143558979717,18
-41,-12.31148,NaN,0.43001085327778,0.153927655386684,18
-40.5,-12.16134,NaN,0.486973167555555,0.158504428894076,18
-40,-12.0112,NaN,0.52666156372222,0.121144703024873,18
-39.5,-11.86106,NaN,0.501614139944441,0.13880913881526,18
-39,-11.71092,NaN,0.432953633277776,0.153230063321357,18
-38.5,-11.56078,NaN,0.385354635944445,0.135847858649341,18
-38,-11.41064,NaN,0.369654238722223,0.094374023354753,18
-37.5,-11.2605,NaN,0.401648361944446,0.104242377144034,18
-37,-11.11036,NaN,0.455541092444446,0.125004552553981,18
-36.5,-10.96022,NaN,0.482230192833333,0.118949538907868,18
-36,-10.81008,NaN,0.492219506722222,0.105538923476337,18
-35.5,-10.65994,NaN,0.518091717277779,0.104872567087976,18
-35,-10.5098,NaN,0.577265244555557,0.0983861940403124,18
-34.5,-10.35966,NaN,0.647468451888889,0.105189372223761,18
-34,-10.20952,NaN,0.702710901611111,0.110471629624543,18
-33.5,-10.05938,NaN,0.698493527277777,0.105808245611552,18
-33,-9.90924,NaN,0.632159032999999,0.106364543952512,18
-32.5,-9.7591,NaN,0.604876786166666,0.0868668656705635,18
-32,-9.60896,NaN,0.684795200722224,0.0815444245151609,18
-31.5,-9.45882,NaN,0.824575739500003,0.0906370492074206,18
-31,-9.30868,NaN,0.950702227222224,0.0796638393055105,18
-30.5,-9.15854,NaN,1.02235558472222,0.076628593797421,18
