sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
699,-50.0625,-15.0327675,NaN,372.89,0.41757
700,-49.0625,-14.7324875,NaN,478.43,0.53576
701,-48.0625,-14.4322075,NaN,684.45,0.76646
702,-47.0625,-14.1319275,NaN,592.99,0.66405
703,-46.0625,-13.8316475,NaN,396.82,0.44437
704,-45.0625,-13.5313675,NaN,307.68,0.34455
705,-44.0625,-13.2310875,NaN,655.93,0.73453
706,-43.0625,-12.9308075,NaN,488.87,0.54745
707,-42.0625,-12.6305275,NaN,381.5,0.42722
708,-41.0625,-12.3302475,NaN,203.69,0.2281
709,-40.0625,-12.0299675,NaN,440.19,0.49294
710,-39.0625,-11.7296875,NaN,541.27,0.60612
711,-38.0625,-11.4294075,NaN,326.22,0.36531
712,-37.0625,-11.1291275,NaN,253.78,0.28419
713,-36.0625,-10.8288475,NaN,304.43,0.34091
714,-35.0625,-10.5285675,NaN,408.79,0.45777
715,-34.0625,-10.2282875,NaN,552.52,0.61873
716,-33.0625,-9.9280075,NaN,638.69,0.71522
717,-32.0625,-9.6277275,NaN,604.72,0.67718
718,-31.0625,-9.3274475,NaN,863.82,0.96733
719,-30.0625,-9.0271675,NaN,792.9,0.88791
720,-29.0625,-8.7268875,NaN,835.52,0.93563
721,-28.0625,-8.4266075,NaN,861.31,0.96451
722,-27.0625,-8.1263275,NaN,365.56,0.40936
723,-26.0625,-7.8260475,NaN,442.54,0.49556
724,-25.0625,-7.5257675,NaN,574.19,0.64299
725,-24.0625,-7.2254875,NaN,627.91,0.70315
726,-23.0625,-6.9252075,NaN,432.6,0.48444
727,-22.0625,-6.6249275,NaN,102.12,0.11436
728,-21.0625,-6.3246475,NaN,341.88,0.38284
729,-20.0625,-6.0243675,NaN,318.64,0.35682
730,-19.0625,-5.7240875,NaN,421.78,0.47231
731,-18.0625,-5.4238075,NaN,373.18,0.4179
732,-17.0625,-5.1235275,NaN,99.3,0.1112
733,-16.0625,-4.8232475,NaN,138.19,0.15475
734,-15.0625,-4.5229675,NaN,234.68,0.2628
735,-14.0625,-4.2226875,NaN,282.35,0.31618
736,-13.0625,-3.9224075,NaN,61.4,0.06876
737,-12.0625,-3.6221275,NaN,368.78,0.41297
738,-11.0625,-3.3218475,NaN,212.8,0.2383
739,-10.0625,-3.0215675,NaN,218.71,0.24492
740,-9.0625,-2.7212875,NaN,288.65,0.32323
741,-8.0625,-2.4210075,NaN,261.96,0.29335
742,-7.0625,-2.1207275,NaN,146.74,0.16432
743,-6.0625,-1.8204475,NaN,155.63,0.17428
744,-5.0625,-1.5201675,NaN,97.05,0.10867
745,-4.0625,-1.2198875,NaN,72.62,0.08132
746,-3.0625,-0.9196075,NaN,125.16,0.14016
747,-2.0625,-0.6193275,NaN,29.21,0.03271
748,-1.0625,-0.3190475,NaN,250.01,0.27997
749,-0.0625,-0.0187675,NaN,7898.26,8.84464
750,0.9375,0.2815125,0.249076688821059,16746.8,18.75341
751,1.9375,0.5817925,0.414595590020037,17315.81,19.39061
752,2.9375,0.8820725,0.57168509584741,17263.39,19.33191
753,3.9375,1.1823525,0.725838985976961,16951.76,18.98294
754,4.9375,1.4826325,0.878603811461152,11021.89,12.34254
755,5.9375,1.7829125,1.03059745811062,15814.89,17.70984
756,6.9375,2.0831925,1.18211743198976,13251.58,14.83939
757,7.9375,2.3834725,1.33332522835356,12124.84,13.57765
758,8.9375,2.6837525,1.48431625515389,10503.98,11.76257
759,9.9375,2.9840325,1.63515056348462,11579.42,12.96688
760,10.9375,3.2843125,1.785867863089,12896.86,14.44217
761,11.9375,3.5845925,1.93649547450131,2811.3,3.14815
762,12.9375,3.8848725,2.08705281684821,493.03,0.55211
763,13.9375,4.1851525,2.23755407466815,163.52,0.18311
764,14.9375,4.4854325,2.3880098519508,4969.16,5.56457
765,15.9375,4.7857125,2.5384282357719,10573.96,11.84094
766,16.9375,5.0859925,2.68881550176171,7730.77,8.65708
767,17.9375,5.3862725,2.83917659473025,1629.75,1.82502
768,18.9375,5.6865525,2.98951546388609,5810.04,6.50621
769,19.9375,5.9868325,3.13983530153479,11654.07,13.05047
770,20.9375,6.2871125,3.29013871621153,8881.15,9.9453
771,21.9375,6.5873925,3.44042786034878,2833.49,3.173
772,22.9375,6.8876725,3.59070452582972,833.52,0.93339
773,23.9375,7.1879525,3.74097021647648,1404.31,1.57258
774,24.9375,7.4882325,3.8912262037196,2455.17,2.74936
775,25.9375,7.7885125,4.04147356983366,2659.22,2.97785
776,26.9375,8.0887925,4.19171324186353,1956.28,2.19069
777,27.9375,8.3890725,4.34194601849955,1169.7,1.30985
778,28.9375,8.6893525,4.49217259155457,1032.11,1.15578
779,29.9375,8.9896325,4.64239356326713,1509.03,1.68985
780,30.9375,9.2899125,4.79260946034768,2098.2,2.34961
781,31.9375,9.5901925,4.94282074546145,2954.3,3.30829
782,32.9375,9.8904725,5.09302782667777,2259.54,2.53028
783,33.9375,10.1907525,5.243231065294,1898.08,2.12551
784,34.9375,10.4910325,5.39343078235125,1473.99,1.6506
785,35.9375,10.7913125,5.54362726409019,1090.41,1.22107
786,36.9375,11.0915925,5.6938207665428,491.68,0.5506
787,37.9375,11.3918725,5.84401151941576,385.16,0.43131
788,38.9375,11.6921525,5.99419972938958,1428.94,1.60016
789,39.9375,11.9924325,6.14438558293375,2906.79,3.25508
790,40.9375,12.2927125,6.29456924871862,2830.69,3.16986
791,41.9375,12.5929925,6.44475087968992,2277.78,2.55071
792,42.9375,12.8932725,6.59493061485972,2013.24,2.25447
793,43.9375,13.1935525,6.74510858085799,1857.4,2.07996
