taps_from_fp,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,0.247573885717172,0.0755529353648648,99
-49.5,0.373482133939394,0.0969763456049626,99
-49,0.507037795282828,0.0924129394686561,99
-48.5,0.646754093202019,0.0860912186788461,99
-48,0.785252583484846,0.0848527895122397,99
-47.5,0.88870010269697,0.0888216069998948,99
-47,0.920068294373736,0.0876303266359262,99
-46.5,0.902866695565657,0.0926448862098216,99
-46,0.889153652232324,0.0898428111400659,99
-45.5,0.910686905161616,0.0890738792116714,99
-45,0.941852090131312,0.0867218401815518,99
-44.5,0.926614827212123,0.0856681693197675,99
-44,0.787777825090909,0.0958261045804634,99
-43.5,0.539387625939396,0.0815451993975473,99
-43,0.324182572696974,0.0768720926859322,99
-42.5,0.246715186454544,0.0657436769554,99
-42,0.257740931525251,0.07471090099885,99
-41.5,0.236399098989901,0.0798783205804212,99
-41,0.184955155707072,0.0627776458311892,99
-40.5,0.179630517767675,0.0622077237807618,99
-40,0.223019120858585,0.079604153929906,99
-39.5,0.256535189858585,0.0856385892630212,99
-39,0.241567961,0.0812723852415805,99
-38.5,0.189953765717172,0.070700297895739,99
-38,0.138086716979798,0.0512869759678974,99
-37.5,0.108409879545455,0.031110996087443,99
-37,0.101674527404041,0.0274638942028342,99
-36.5,0.10835747359596,0.0377379897415983,99
-36,0.112798538121212,0.0425347165454894,99
-35.5,0.109460928757575,0.0328836755768364,99
-35,0.129772447212121,0.0317167251615108,99
-34.5,0.196963489929291,0.0595180325790157,99
-34,0.318421825535352,0.0939721118245194,99
-33.5,0.436973604585859,0.108108193650575,99
-33,0.448116162989897,0.106494523431346,99
-32.5,0.35583906948485,0.0982642772785922,99
-32,0.248718200434348,0.0590354524914314,99
-31.5,0.249616360464643,0.0810869938552123,99
-31,0.459936346848482,0.135602007693155,99
-30.5,0.71126107887879,0.166075277027072,99
-30,0.773386729252523,0.13767633768648,99
-29.5,0.741370421030301,0.127203166785985,99
-29,0.836368252989899,0.121121422427108,99
-28.5,1.03995414781818,0.115571366444946,99
-28,1.10273714877777,0.134399150353751,99
-27.5,0.893796978404046,0.133422540148022,99
-27,0.553003281444452,0.145623432151068,99
-26.5,0.362129730777775,0.101657891637406,99
-26,0.383900277454543,0.0874545774385229,99
-25.5,0.423352090030305,0.101151938947735,99
-25,0.349725341252525,0.0938571677590435,99
-24.5,0.223199132858584,0.0710818694506868,99
-24,0.182718532060608,0.058707953284821,99
-23.5,0.213705161313133,0.0839676763706146,99
-23,0.20286516310101,0.0760698279165317,99
-22.5,0.160241567747475,0.0489790113141788,99
-22,0.164294919969697,0.0490378798977624,99
-21.5,0.197256331242424,0.0739476734444099,99
-21,0.208399683646464,0.0782115213875325,99
-20.5,0.207709691777777,0.0771335510782325,99
-20,0.195741479323232,0.0749513602370752,99
-19.5,0.16209107529293,0.0655548787588723,99
-19,0.139417006161617,0.0457793078201733,99
-18.5,0.150836571535354,0.0434266249928049,99
-18,0.213466165202021,0.0722795498609834,99
-17.5,0.320700632868686,0.0969265016944083,99
-17,0.414998453626261,0.106030200518834,99
-16.5,0.436660441575758,0.101323966138343,99
-16,0.376083242848485,0.0907186131211191,99
-15.5,0.302194733747474,0.0860246656539563,99
-15,0.260868565333334,0.0830910835335851,99
-14.5,0.234573761707071,0.0839680704118181,99
-14,0.217641649171717,0.0831043023123507,99
-13.5,0.210287496808081,0.0805863066422604,99
-13,0.212500310464646,0.0755978910941912,99
-12.5,0.231996218121211,0.0743161392573284,99
-12,0.270364542595959,0.0824936390530792,99
-11.5,0.29352601939394,0.0882428615871715,99
-11,0.271297783111112,0.0858279219380214,99
-10.5,0.244006823151515,0.0862425874263024,99
-10,0.223717208030303,0.0867810705405965,99
-9.5,0.182625441767677,0.0778571592106992,99
-9,0.143485334222223,0.0661192946244051,99
-8.5,0.132579172848484,0.0570993959013652,99
-8,0.148876458464647,0.0600549106915881,99
-7.5,0.179806588242425,0.0742206116476589,99
-7,0.191383878323232,0.0824978682395579,99
-6.5,0.166549487858586,0.0760693259890389,99
-6,0.128535732050505,0.0600891491140504,99
-5.5,0.104689056161616,0.0415399051756018,99
-5,0.0979072585757574,0.0315488548017051,99
-4.5,0.100725377111111,0.0322558332565463,99
-4,0.104549586828283,0.0344394893473232,99
-3.5,0.103764872121212,0.0350179059392083,99
-3,0.114863515565657,0.0382726053811937,99
-2.5,0.166506462585858,0.0579611862186135,99
-2,0.377327453141417,0.0975697173210103,99
-1.5,0.920306595595956,0.171034936520121,99
-1,2.42079881371718,0.300190129750191,99
-0.5,5.2101311350202,0.44928110551867,99
0,9.36511176535355,0.386591943294699,99
0.5,13.6715389488081,0.418795134417794,99
1,16.4719948436464,0.351561565175653,99
1.5,17.7409862226162,0.216456064414806,99
2,17.7511357257374,0.204692826499306,99
2.5,16.9930684203939,0.189607226807761,99
3,16.0875693451212,0.285407176209325,99
3.5,15.7029710877374,0.318680909074138,99
4,15.7144135906869,0.406890887633887,99
4.5,14.6185153276566,0.688367185259427,99
5,10.398830351505,0.965323010657481,99
5.5,5.95367035539391,2.40474328214219,99
6,6.74359377150507,1.85944169659401,99
6.5,9.85069646836367,0.999197239122708,99
7,8.94458807303028,0.736406515758503,99
7.5,5.22069666572725,1.13409942865797,99
8,3.63598325047477,1.19132363032626,99
8.5,4.36835043066668,0.669488914219878,99
9,4.02576411497978,0.419047399546093,99
9.5,2.41079787976767,0.749471889074991,99
10,2.14785713446467,0.690164723330603,99
10.5,3.22694141072727,0.350283671653819,99
11,3.4859084481919,0.327794739337427,99
11.5,2.47539877962627,0.326160289328479,99
12,1.69624428994952,0.598824507071272,99
12.5,2.08049317536362,0.384763121516571,99
13,2.83507401498988,0.229783112350652,99
13.5,2.86424858062627,0.329977267805443,99
14,2.56916520144447,0.528672646575327,99
14.5,3.46628440966662,0.631869577173808,99
15,6.61387188437372,0.648473248904521,99
15.5,10.6781569408182,0.82741366321075,99
16,13.8913197410101,0.854373801640511,99
16.5,15.8337773047576,0.657406383881848,99
17,16.4265556179394,0.615127566103587,99
17.5,16.2778199310303,0.563978426448437,99
18,16.280939543,0.496129666642335,99
18.5,16.7607585704545,0.333381007586128,99
19,17.3648004425353,0.230967405008061,99
19.5,17.4085209427273,0.311605922709809,99
20,15.4770613139899,0.621255847205786,99
20.5,11.3049302828991,0.714397181630048,99
21,6.37626491595968,0.999109838584074,99
21.5,3.41743321099997,1.31841453745175,99
22,3.26878878655554,0.822977371179361,99
22.5,3.23106755727275,0.622083730675288,99
23,2.31689520938386,0.544966637596041,99
23.5,2.05890980971714,0.590488760732447,99
24,3.15043083672726,0.529435100163617,99
24.5,4.31185518211112,0.595240183350671,99
25,4.21854357961615,0.538949498434926,99
25.5,3.14175850763638,0.391797220543907,99
26,1.845604817899,0.327903191298707,99
26.5,0.896799973868682,0.237597925107318,99
27,0.625912463373745,0.166261968078403,99
27.5,0.758408938404041,0.233213782079642,99
28,0.823589736353533,0.26640430838723,99
28.5,0.729453037272719,0.23136645856477,99
29,1.18543143633333,0.423404962772017,99
29.5,2.72123141146461,0.622383758130085,99
30,5.27242244881815,0.995387319888643,99
30.5,7.61812647715153,1.208063143889,99
31,7.79023940050502,1.18208223654515,99
31.5,5.80608726378792,0.965828332293779,99
32,3.4952646244546,0.829935560634878,99
