sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
727,-20.5312,-6.165108736,NaN,430.4,0.34159
728,-19.5312,-5.864828736,NaN,607.29,0.48198
729,-18.5312,-5.564548736,NaN,263.93,0.20947
730,-17.5312,-5.264268736,NaN,205.87,0.16339
731,-16.5312,-4.963988736,NaN,557.98,0.44284
732,-15.5312,-4.663708736,NaN,460.24,0.36527
733,-14.5312,-4.363428736,NaN,115.02,0.09128
734,-13.5312,-4.063148736,NaN,358.22,0.2843
735,-12.5312,-3.762868736,NaN,682.46,0.54163
736,-11.5312,-3.462588736,NaN,842.4,0.66857
737,-10.5312,-3.162308736,NaN,783.36,0.62172
738,-9.53120000000001,-2.862028736,NaN,657.31,0.52167
739,-8.53120000000001,-2.561748736,NaN,540.31,0.42882
740,-7.53120000000001,-2.261468736,NaN,444.8,0.35302
741,-6.53120000000001,-1.961188736,NaN,295.3,0.23436
742,-5.53120000000001,-1.660908736,NaN,134.71,0.10692
743,-4.53120000000001,-1.360628736,NaN,360.85,0.28639
744,-3.53120000000001,-1.060348736,NaN,84.1,0.06674
745,-2.53120000000001,-0.760068736000004,NaN,187.38,0.14872
746,-1.53120000000001,-0.459788736000004,NaN,348.43,0.27653
747,-0.531200000000013,-0.159508736000004,NaN,4268.41,3.38763
748,0.468799999999987,0.140771263999996,0.274480908611213,15235.67,12.0918
749,1.46879999999999,0.441051263999996,0.518803610597494,20832.66,16.53386
750,2.46879999999999,0.741331263999996,0.712782324939358,15189.96,12.05553
751,3.46879999999999,1.041611264,0.889968616482017,4528.09,3.59372
752,4.46879999999999,1.341891264,1.0588265547765,13863.99,11.00317
753,5.46879999999999,1.642171264,1.22281120663692,16261.42,12.90589
754,6.46879999999999,1.942451264,1.38365633748189,11145.76,8.84584
755,7.46879999999999,2.242731264,1.54234448571996,3620.09,2.87309
756,8.46879999999999,2.543011264,1.69947998052572,15920.09,12.635
757,9.46879999999999,2.843291264,1.85545733849762,16327.33,12.9582
758,10.4688,3.143571264,2.01054612107299,5065.45,4.0202
759,11.4688,3.443851264,2.16493730027883,12364.69,9.81324
760,12.4688,3.744131264,2.31877022633023,16027.23,12.72002
761,13.4688,4.044411264,2.47214911566687,3945.34,3.13122
762,14.4688,4.344691264,2.6251535530078,8079.12,6.412
763,15.4688,4.644971264,2.77784541377781,10762.96,8.54203
764,16.4688,4.945251264,2.93027356197734,6205.28,4.92483
765,17.4688,5.245531264,3.08247711952584,1482.33,1.17646
766,18.4688,5.545811264,3.2344877919042,4106.26,3.25893
767,19.4688,5.846091264,3.38633155475867,10009.46,7.94401
768,20.4688,6.146371264,3.53802989822461,6444.08,5.11435
769,21.4688,6.446651264,3.68960075914836,12700.73,10.07994
770,22.4688,6.746931264,3.84105922920815,13731.06,10.89767
771,23.4688,7.047211264,3.99241809958102,2996.7,2.37834
772,24.4688,7.347491264,4.1436882846854,3255.29,2.58356
773,25.4688,7.647771264,4.29487915529832,2396.06,1.90163
774,26.4688,7.948051264,4.44599880294552,9918.36,7.87172
775,27.4688,8.248331264,4.59705425160177,11464.93,9.09915
776,28.4688,8.548611264,4.74805162858903,3817.96,3.03013
777,29.4688,8.848891264,4.8989963035834,2633.9,2.09039
778,30.4688,9.149171264,5.04989300248043,4324.61,3.43223
779,31.4688,9.449451264,5.20074590127972,3009.42,2.38843
780,32.4688,9.749731264,5.35155870397165,3083.35,2.4471
781,33.4688,10.050011264,5.50233470752477,3900.81,3.09588
782,34.4688,10.350291264,5.65307685640383,4519.68,3.58705
783,35.4688,10.650571264,5.80378778853824,5723.49,4.54245
784,36.4688,10.950851264,5.95446987426778,6660.02,5.28573
785,37.4688,11.251131264,6.1051252494883,2377.79,1.88714
786,38.4688,11.551411264,6.25575584398212,6583.28,5.22482
787,39.4688,11.851691264,6.40636340573132,6653.44,5.2805
788,40.4688,12.151971264,6.55694952186384,2518.91,1.99914
789,41.4688,12.452251264,6.70751563676503,4556.92,3.6166
790,42.4688,12.752531264,6.85806306779285,5848.78,4.64189
791,43.4688,13.052811264,7.00859301895903,2210.21,1.75413
792,44.4688,13.353091264,7.15910659287723,1804.19,1.43189
793,45.4688,13.653371264,7.30960480122935,1351.62,1.07271
794,46.4688,13.953651264,7.46008857396024,826.92,0.65628
795,47.4688,14.253931264,7.61055876737767,2117.29,1.68039
796,48.4688,14.554211264,7.76101617130683,4225.67,3.35371
797,49.4688,14.854491264,7.91146151542577,2382.25,1.89067
798,50.4688,15.154771264,8.06189547488927,2224.63,1.76558
799,51.4688,15.455051264,8.21231867533263,5776.05,4.58416
800,52.4688,15.755331264,8.36273169733395,5850.51,4.64326
801,53.4688,16.055611264,8.51313508040198,3588.78,2.84824
802,54.4688,16.355891264,8.66352932654746,1050.5,0.83373
803,55.4688,16.656171264,8.81391490348783,496.18,0.39379
804,56.4688,16.956451264,8.96429224752862,2289.14,1.81678
805,57.4688,17.256731264,9.11466176615889,2157.36,1.71219
806,58.4688,17.557011264,9.26502384039327,1927.81,1.53
807,59.4688,17.857291264,9.41537882688916,5313.17,4.2168
808,60.4688,18.157571264,9.56572705986375,3436.95,2.72774
809,61.4688,18.457851264,9.71606885283274,307.4,0.24397
810,62.4688,18.758131264,9.8664045001897,1246.74,0.98948
811,63.4688,19.058411264,10.0167342786429,1902.33,1.50978
812,64.4688,19.358691264,10.1670584485247,2015.5,1.59961
813,65.4688,19.658971264,10.3173772549856,2414.74,1.91646
814,66.4688,19.959251264,10.4676909290861,4122.88,3.27213
815,67.4688,20.259531264,10.6179996887949,3303.3,2.62166
816,68.4688,20.559811264,10.7683037399038,5180.91,4.11183
817,69.4688,20.860091264,10.9186032768666,5269.89,4.18245
818,70.4688,21.160371264,11.06889848357,3197.4,2.53762
819,71.4688,21.460651264,11.2191895340419,2718.09,2.15721
820,72.4688,21.760931264,11.3694765931037,1224.09,0.9715
821,73.4688,22.061211264,11.5197598169714,2459.03,1.95161
822,74.4688,22.361491264,11.6700393538106,3743.09,2.97071
823,75.4688,22.661771264,11.820315344248,2872.15,2.27949
824,76.4688,22.962051264,11.9705879218458,1283.77,1.01887
825,77.4688,23.262331264,12.1208572135397,1966.13,1.56042
826,78.4688,23.562611264,12.2711233400449,2574.09,2.04293
827,79.4688,23.862891264,12.4213864162328,1030.05,0.8175
828,80.4688,24.163171264,12.5716465514804,1622.01,1.28731
829,81.4688,24.463451264,12.7219038499953,2644.89,2.09912
830,82.4688,24.763731264,12.8721584111175,2972.08,2.3588
831,83.4688,25.064011264,13.0224103296003,3193.39,2.53444
832,84.4688,25.364291264,13.1726596958722,2663.22,2.11367
833,85.4688,25.664571264,13.3229065962812,1341.44,1.06463
834,86.4688,25.964851264,13.473151113322,965.34,0.76614
835,87.4688,26.265131264,13.623393325849,3234.89,2.56738
836,88.4688,26.565411264,13.7736333092748,4141.03,3.28653
837,89.4688,26.865691264,13.9238711357561,1917.23,1.52161
838,90.4688,27.165971264,14.0741068743675,1694.37,1.34473
839,91.4688,27.466251264,14.2243405912645,2115.38,1.67887
840,92.4688,27.766531264,14.3745723498361,1290.06,1.02386
841,93.4688,28.066811264,14.5248022108478,1713.96,1.36028
842,94.4688,28.367091264,14.6750302325762,1098.92,0.87216
843,95.4688,28.667371264,14.8252564709351,835.27,0.66292
844,96.4688,28.967651264,14.975480979594,1374.99,1.09126
845,97.4688,29.267931264,15.1257038100895,576.09,0.45721
846,98.4688,29.568211264,15.2759250119308,1938.24,1.53828
847,99.4688,29.868491264,15.4261446326978,3656.92,2.90232
848,100.4688,30.168771264,15.5763627181344,3452.6,2.74016
849,101.4688,30.469051264,15.7265793122365,1710.87,1.35783
850,102.4688,30.769331264,15.8767944573343,284.62,0.22589
851,103.4688,31.069611264,16.0270081941708,464.1,0.36833
852,104.4688,31.369891264,16.1772205619753,529.64,0.42035
853,105.4688,31.670171264,16.327431598533,1487.17,1.18029
854,106.4688,31.970451264,16.477641340251,1529.62,1.21399
855,107.4688,32.270731264,16.6278498222208,1536.28,1.21927
856,108.4688,32.571011264,16.7780570782765,1748.28,1.38753
857,109.4688,32.871291264,16.9282631410514,1196.86,0.94989
858,110.4688,33.171571264,17.0784680420305,956.71,0.7593
859,111.4688,33.471851264,17.2286718116004,1329.48,1.05514
860,112.4688,33.772131264,17.3788744790971,1431.08,1.13578
861,113.4688,34.072411264,17.5290760728507,1341.71,1.06485
862,114.4688,34.372691264,17.6792766202287,1154.48,0.91625
863,115.4688,34.672971264,17.8294761476759,1621.91,1.28723
864,116.4688,34.973251264,17.9796746807532,340.24,0.27003
865,117.4688,35.273531264,18.1298722441747,1628.32,1.29232
866,118.4688,35.573811264,18.2800688618417,2263.21,1.7962
867,119.4688,35.874091264,18.4302645568763,1538.64,1.22114
868,120.4688,36.174371264,18.5804593516529,1279.12,1.01517
869,121.4688,36.474651264,18.7306532678282,859.56,0.68219
870,122.4688,36.774931264,18.8808463263695,678.18,0.53824
871,123.4688,37.075211264,19.0310385475822,985.27,0.78196
872,124.4688,37.375491264,19.1812299511354,1332.51,1.05754
873,125.4688,37.675771264,19.3314205560872,1399.59,1.11079
874,126.4688,37.976051264,19.4816103809077,858.39,0.68126
875,127.4688,38.276331264,19.6317994435015,499.73,0.39661
876,128.4688,38.576611264,19.7819877612297,734.59,0.58301
877,129.4688,38.876891264,19.93217535093,552.66,0.43862
878,130.4688,39.177171264,20.082362228936,1383.19,1.09777
879,131.4688,39.477451264,20.2325484110968,360.51,0.28612
880,132.4688,39.777731264,20.3827339127937,833.97,0.66188
881,133.4688,40.078011264,20.5329187489584,110,0.0873
882,134.4688,40.378291264,20.6831029340886,1468.56,1.16553
883,135.4688,40.678571264,20.8332864822639,1733.06,1.37544
884,136.4688,40.978851264,20.9834694071609,840.12,0.66677
885,137.4688,41.279131264,21.1336517220672,961.74,0.76329
886,138.4688,41.579411264,21.2838334398955,1324.15,1.05092
887,139.4688,41.879691264,21.4340145731963,860.36,0.68283
888,140.4688,42.179971264,21.5841951341709,1364.96,1.0833
889,141.4688,42.480251264,21.7343751346834,857.8,0.6808
890,142.4688,42.780531264,21.884554586272,828.02,0.65716
891,143.4688,43.080811264,22.0347335001605,1226.52,0.97342
892,144.4688,43.381091264,22.1849118872687,704.41,0.55906
893,145.4688,43.681371264,22.3350897582224,492.94,0.39122
894,146.4688,43.981651264,22.4852671233639,860.07,0.6826
895,147.4688,44.281931264,22.6354439927607,1200.85,0.95305
896,148.4688,44.582211264,22.785620376215,1288.58,1.02268
897,149.4688,44.882491264,22.9357962832721,1161.62,0.92192
898,150.4688,45.182771264,23.0859717232292,1102.3,0.87484
899,151.4688,45.483051264,23.2361467051427,1598.6,1.26873
900,152.4688,45.783331264,23.3863212378367,1347.07,1.0691
901,153.4688,46.083611264,23.5364953299098,146.09,0.11594
902,154.4688,46.383891264,23.6866689897428,1337.22,1.06129
903,155.4688,46.684171264,23.8368422255051,1657.63,1.31558
904,156.4688,46.984451264,23.9870150451614,966.56,0.76711
905,157.4688,47.284731264,24.1371874564783,203.81,0.16175
906,158.4688,47.585011264,24.2873594670304,396.27,0.3145
907,159.4688,47.885291264,24.4375310842059,843.46,0.66941
908,160.4688,48.185571264,24.5877023152125,1036.26,0.82243
909,161.4688,48.485851264,24.7378731670829,772.62,0.61319
910,162.4688,48.786131264,24.8880436466802,599.06,0.47545
911,163.4688,49.086411264,25.0382137607026,501.38,0.39792
912,164.4688,49.386691264,25.1883835156886,1332.24,1.05734
913,165.4688,49.686971264,25.3385529180218,674.88,0.53562
914,166.4688,49.987251264,25.4887219739352,616.96,0.48965
915,167.4688,50.287531264,25.6388906895159,430.77,0.34188
916,168.4688,50.587811264,25.7890590707091,75.96,0.06029
