sample,real,imag,amplitude,amplitude_norm
728,38,-12,39.85,0.04204
729,-107,77,131.83,0.13906
730,47,103,113.22,0.11943
731,304,145,336.81,0.35528
732,86,99,131.14,0.13833
733,39,299,301.53,0.31807
734,-77,605,609.88,0.64333
735,65,546,549.86,0.58002
736,183,87,202.63,0.21374
737,18,-90,91.78,0.09682
738,-88,14,89.11,0.09399
739,-39,100,107.34,0.11322
740,-9,100,100.4,0.10591
741,12,121,121.59,0.12826
742,61,105,121.43,0.12809
743,112,107,154.9,0.16339
744,11,59,60.02,0.06331
745,-11,87,87.69,0.0925
746,72,70,100.42,0.10593
747,200,-15,200.56,0.21156
748,2250,-2231,3168.57,3.34238
749,9898,-10920,14738.28,15.54671
750,12111,-13239,17942.89,18.9271
751,12307,-13229,18068.45,19.05954
752,13761,-11368,17849.27,18.82835
753,14232,2897,14523.86,15.32053
754,6583,16405,17676.54,18.64614
755,8382,15077,17250.33,18.19655
756,6414,6375,9043.23,9.53927
757,-8487,-2656,8892.89,9.38069
758,-11456,1736,11586.79,12.22235
759,-2214,3570,4200.8,4.43122
760,4160,-658,4211.72,4.44274
761,713,-1712,1854.54,1.95626
762,-1452,2659,3029.62,3.1958
763,-1182,8590,8670.94,9.14656
764,-2317,4896,5416.58,5.71369
765,-7442,1059,7516.97,7.92929
766,-13350,-600,13363.48,14.09649
767,-11213,1845,11363.78,11.9871
768,-4069,1504,4338.06,4.57601
769,-1257,-2196,2530.31,2.6691
770,-1531,-4388,4647.42,4.90234
771,-1064,-1323,1697.77,1.7909
772,-1416,923,1690.26,1.78298
773,-2751,1234,3015.09,3.18047
774,-3421,702,3492.28,3.68384
775,-2176,449,2221.84,2.34371
776,-1109,477,1207.23,1.27345
777,-1407,1050,1755.6,1.8519
778,-3133,1496,3471.84,3.66228
779,-3755,1098,3912.24,4.12684
780,-2047,1038,2295.14,2.42103
781,-544,795,963.31,1.01615
782,-633,317,707.94,0.74677
783,-1357,142,1364.41,1.43925
784,-1778,126,1782.46,1.88023
785,-1432,509,1519.77,1.60313
786,-783,290,834.98,0.88078
787,-167,-194,255.98,0.27002
788,-295,-358,463.88,0.48933
789,-889,487,1013.65,1.06925
790,-693,990,1208.45,1.27474
791,-914,1340,1622.03,1.71101
792,-1328,1180,1776.51,1.87395
793,-1009,1087,1483.12,1.56447
794,-1159,1093,1593.09,1.68047
795,-1475,1142,1865.42,1.96774
796,-1868,1042,2138.97,2.2563
797,-2346,993,2547.5,2.68724
798,-1518,1296,1995.98,2.10547
799,-1529,1225,1959.2,2.06667
800,-1642,486,1712.41,1.80634
801,-1597,-156,1604.6,1.69262
802,-1754,-56,1754.89,1.85115
803,-1233,446,1311.18,1.38311
804,-1214,796,1451.69,1.53132
805,-1606,833,1809.18,1.90842
806,-1607,561,1702.11,1.79547
807,-1069,470,1167.76,1.23181
808,-738,516,900.5,0.94989
809,-948,628,1137.14,1.19951
810,-1652,600,1757.58,1.85399
811,-1797,344,1829.63,1.92999
812,-965,440,1060.58,1.11875
813,482,822,952.89,1.00516
814,940,972,1352.18,1.42635
815,748,985,1236.82,1.30466
816,463,1106,1199,1.26477
817,-711,1644,1791.16,1.88941
818,-1856,1186,2202.57,2.32339
819,-1429,1163,1842.45,1.94351
820,-971,822,1272.21,1.342
821,-773,-523,933.3,0.9845
822,-892,-448,998.18,1.05294
823,-969,797,1254.66,1.32348
824,-721,1108,1321.93,1.39444
825,-599,593,842.88,0.88912
826,-1312,756,1514.23,1.59728
827,-1794,1010,2058.77,2.1717
828,-1458,629,1587.89,1.67499
829,-1280,-132,1286.79,1.35737
830,-757,-730,1051.64,1.10933
831,-1459,-317,1493.04,1.57494
832,-1827,347,1859.66,1.96167
833,-1039,187,1055.69,1.1136
834,-794,-63,796.5,0.84019
835,-791,-18,791.2,0.8346
836,-1079,266,1111.3,1.17226
837,-1491,301,1521.08,1.60451
838,-1495,217,1510.67,1.59353
839,-1048,223,1071.46,1.13024
840,-710,282,763.95,0.80586
841,-807,385,894.13,0.94318
842,-1326,363,1374.79,1.4502
843,-1468,242,1487.81,1.56942
844,-990,518,1117.33,1.17862
845,469,1032,1133.57,1.19575
846,1027,1086,1494.7,1.57669
847,938,1108,1451.73,1.53136
848,697,1238,1420.72,1.49865
849,-682,1688,1820.57,1.92043
850,-2086,1070,2344.42,2.47301
851,-1861,1227,2229.09,2.35136
852,-1313,838,1557.63,1.64307
853,-528,-771,934.47,0.98572
854,-904,-1047,1383.27,1.45914
855,-1167,-38,1167.62,1.23167
856,-868,705,1118.23,1.17957
857,-418,330,532.56,0.56178
858,-918,249,951.17,1.00334
859,-1665,405,1713.55,1.80754
860,-1259,175,1271.1,1.34083
861,-1181,-566,1309.62,1.38146
862,-714,-1186,1384.34,1.46027
863,-1115,-809,1377.57,1.45314
864,-1161,-74,1163.36,1.22717
865,-575,105,584.51,0.61657
866,-328,58,333.09,0.35136
867,-454,63,458.35,0.48349
868,-739,135,751.23,0.79244
869,-985,54,986.48,1.04059
870,-978,-84,981.6,1.03544
871,-709,-16,709.18,0.74808
872,-469,165,497.18,0.52445
873,-475,151,498.42,0.52576
874,-799,29,799.53,0.84338
875,-814,-21,814.27,0.85894
876,-894,60,896.01,0.94516
877,-1272,-572,1394.69,1.47119
878,-1415,-831,1640.97,1.73098
879,-1527,-920,1782.73,1.88052
880,-1420,-1049,1765.45,1.86229
881,-190,-1068,1084.77,1.14427
882,908,-480,1027.07,1.0834
883,964,-607,1139.19,1.20167
884,304,-319,440.66,0.46483
885,-499,842,978.76,1.03244
886,-231,1019,1044.85,1.10217
887,-166,308,349.89,0.36908
888,-549,-89,556.17,0.58667
889,-522,192,556.19,0.5867
890,-5,159,159.08,0.1678
891,400,324,514.76,0.54299
892,88,275,288.74,0.30457
893,-421,646,771.08,0.81337
894,-570,1247,1371.1,1.44631
895,-493,1116,1220.04,1.28697
896,-285,510,584.23,0.61628
897,-292,157,331.53,0.34972
898,-566,229,610.57,0.64406
899,-335,112,353.23,0.3726
900,-36,36,50.91,0.0537
901,-4,184,184.04,0.19414
902,-80,217,231.28,0.24396
903,-95,172,196.49,0.20727
904,-74,114,135.91,0.14337
905,5,160,160.08,0.16886
906,90,223,240.48,0.25367
907,-21,265,265.83,0.28041
908,-156,145,212.98,0.22466
909,-169,-349,387.77,0.40904
910,27,-376,376.97,0.39765
911,198,-261,327.6,0.34557
912,306,-312,437.01,0.46098
913,424,-153,450.76,0.47549
914,328,134,354.32,0.37375
915,257,54,262.61,0.27702
916,-81,-1,81.01,0.08545
917,-535,79,540.8,0.57047
918,-260,120,286.36,0.30206
919,-107,220,244.64,0.25806
920,-312,118,333.57,0.35187
921,-86,65,107.8,0.11371
922,-112,162,196.95,0.20775
923,-93,302,316,0.33333
924,-46,323,326.26,0.34416
925,-267,346,437.04,0.46101
926,-224,260,343.19,0.36201
927,-340,282,441.73,0.46596
