sample,real,imag,amplitude,amplitude_norm
734,279,-138,311.26,0.31827
735,48,123,132.03,0.135
736,90,101,135.28,0.13832
737,214,8,214.15,0.21897
738,48,-25,54.12,0.05534
739,-53,284,288.9,0.2954
740,-27,662,662.55,0.67745
741,99,450,460.76,0.47113
742,76,39,85.42,0.08734
743,-138,27,140.62,0.14378
744,-175,70,188.48,0.19272
745,9,171,171.24,0.17509
746,-10,68,68.73,0.07028
747,15,25,29.15,0.02981
748,20,55,58.52,0.05984
749,-4,59,59.14,0.06047
750,-28,93,97.12,0.09931
751,52,68,85.6,0.08753
752,107,48,117.27,0.11991
753,66,14,67.47,0.06899
754,868,-1253,1524.28,1.55857
755,6281,-11698,13277.58,13.57626
756,8709,-16288,18470.13,18.88561
757,8905,-16411,18671.37,19.09138
758,10720,-14901,18356.42,18.76935
759,15425,-1714,15519.94,15.86906
760,12184,13665,18307.98,18.71981
761,14643,10522,18031.36,18.43697
762,11425,927,11462.55,11.72039
763,-12460,-4020,13092.44,13.38695
764,-14562,4703,15302.62,15.64685
765,2341,6392,6807.2,6.96032
766,9463,75,9463.3,9.67617
767,618,-1243,1388.15,1.41938
768,-3054,1804,3547.02,3.62681
769,-1639,7569,7744.42,7.91863
770,-637,5552,5588.42,5.71413
771,-6318,1673,6535.75,6.68277
772,-13188,2307,13388.26,13.68943
773,-9216,4660,10327.16,10.55947
774,-1848,1879,2635.48,2.69476
775,-1398,-1870,2334.8,2.38732
776,-3614,-4362,5664.63,5.79206
777,-2495,-1667,3000.65,3.06815
778,-1174,182,1188.02,1.21475
779,-1737,736,1886.5,1.92893
780,-2460,860,2605.99,2.66461
781,-1722,602,1824.2,1.86523
782,-927,583,1095.09,1.11972
783,-1488,1425,2060.28,2.10663
784,-3217,2276,3940.72,4.02936
785,-3364,1602,3725.98,3.80979
786,-1628,809,1817.93,1.85882
787,-865,387,947.63,0.96894
788,-813,-24,813.35,0.83165
789,-1203,76,1205.4,1.23251
790,-1530,224,1546.31,1.58109
791,-1230,624,1379.23,1.41026
792,-758,389,851.99,0.87115
793,-240,-244,342.25,0.34995
794,-555,-195,588.26,0.60149
795,-694,1264,1441.99,1.47443
796,-115,1688,1691.91,1.72997
797,-520,1519,1605.54,1.64166
798,-906,905,1280.57,1.30938
799,-666,708,972.02,0.99388
800,-1219,969,1557.22,1.59225
801,-1522,1576,2190.95,2.24023
802,-1632,1520,2230.21,2.28038
803,-2293,1442,2708.73,2.76966
804,-1450,1609,2165.96,2.21468
805,-1347,1387,1933.44,1.97693
806,-1109,675,1298.27,1.32747
807,-1271,176,1283.13,1.31199
808,-1551,216,1565.97,1.60119
809,-940,390,1017.69,1.04059
810,-781,423,888.19,0.90817
811,-1202,632,1358.02,1.38857
812,-1501,693,1653.25,1.69044
813,-1063,673,1258.13,1.28643
814,-694,679,970.92,0.99276
815,-897,841,1229.59,1.25725
816,-1405,838,1635.93,1.67273
817,-1607,615,1720.66,1.75937
818,-872,526,1018.36,1.04127
819,537,817,977.68,0.99967
820,1189,543,1307.12,1.33653
821,1070,608,1230.68,1.25836
822,827,865,1196.73,1.22365
823,-160,1858,1864.88,1.90683
824,-1526,1816,2372.03,2.42539
825,-844,1597,1806.31,1.84694
826,-416,1356,1418.38,1.45028
827,-383,-372,533.92,0.54593
828,-761,-448,883.08,0.90294
829,-980,1254,1591.51,1.62731
830,-713,1652,1799.3,1.83977
831,-622,527,815.24,0.83358
832,-1535,691,1683.36,1.72123
833,-1842,1248,2224.96,2.27501
834,-1467,1161,1870.83,1.91292
835,-1555,459,1621.33,1.6578
836,-1107,-424,1185.42,1.21209
837,-1643,275,1665.86,1.70333
838,-1167,615,1319.13,1.34881
839,-753,156,768.99,0.78629
840,-919,-130,928.15,0.94903
841,-977,-100,982.1,1.0042
842,-877,228,906.15,0.92654
843,-1166,397,1231.73,1.25944
844,-1411,477,1489.45,1.52295
845,-1067,409,1142.7,1.16841
846,-747,483,889.55,0.90956
847,-926,658,1135.98,1.16153
848,-1448,721,1617.57,1.65396
849,-1509,500,1589.68,1.62544
850,-884,487,1009.27,1.03197
851,586,823,1010.31,1.03304
852,1328,735,1517.83,1.55197
853,1221,801,1460.29,1.49314
854,940,993,1367.35,1.39811
855,-217,1870,1882.55,1.9249
856,-1790,1734,2492.16,2.54822
857,-1237,1827,2206.38,2.25601
858,-642,1684,1802.23,1.84277
859,-257,-780,821.25,0.83972
860,-930,-1046,1399.65,1.43113
861,-1498,759,1679.31,1.71709
862,-952,1447,1732.08,1.77105
863,-529,372,646.7,0.66125
864,-1087,229,1110.86,1.13585
865,-1632,717,1782.56,1.82266
866,-1350,623,1486.82,1.52026
867,-1336,-204,1351.49,1.38189
868,-1195,-932,1515.47,1.54956
869,-1345,-276,1373.03,1.40391
870,-800,347,872.01,0.89163
871,-437,168,468.18,0.47871
872,-322,-71,329.73,0.33715
873,-466,-88,474.24,0.4849
874,-554,92,561.59,0.57422
875,-772,160,788.41,0.80614
876,-935,173,950.87,0.97226
877,-729,192,753.86,0.77082
878,-506,258,567.98,0.58076
879,-603,331,687.87,0.70335
880,-900,204,922.83,0.94359
881,-909,109,915.51,0.93611
882,-742,238,779.24,0.79676
883,-1289,-228,1309.01,1.33846
884,-1513,-570,1616.81,1.65318
885,-1644,-616,1755.62,1.79511
886,-1610,-693,1752.81,1.79224
887,-540,-1031,1163.86,1.19004
888,750,-810,1103.9,1.12873
889,598,-990,1156.59,1.18261
890,-164,-525,550.02,0.56239
891,-578,1453,1563.74,1.59892
892,191,1554,1565.69,1.60091
893,82,292,303.3,0.31012
894,-366,-376,524.72,0.53652
895,-437,251,503.95,0.51529
896,-119,307,329.26,0.33666
897,323,448,552.3,0.56472
898,150,263,302.77,0.30958
899,-348,634,723.23,0.7395
900,-459,1360,1435.37,1.46766
901,-207,1124,1142.9,1.16861
902,-47,330,333.33,0.34083
903,-300,313,433.55,0.44331
904,-622,502,799.3,0.81728
905,-347,244,424.2,0.43374
906,-105,37,111.33,0.11383
907,47,101,111.4,0.11391
908,5,153,153.08,0.15653
909,1,132,132,0.13497
910,-80,138,159.51,0.1631
911,62,177,187.54,0.19176
912,34,363,364.59,0.37279
913,36,318,320.03,0.32723
914,-70,231,241.37,0.2468
915,-331,-12,331.22,0.33867
916,-138,-218,258.01,0.26381
917,34,-185,188.1,0.19233
918,197,-260,326.2,0.33354
919,360,-136,384.83,0.39349
920,368,135,391.98,0.4008
921,301,-12,301.24,0.30802
922,-171,52,178.73,0.18275
923,-250,358,436.65,0.44647
924,26,331,332.02,0.33949
925,-332,247,413.8,0.42311
926,-396,90,406.1,0.41523
927,-249,98,267.59,0.27361
928,-381,296,482.47,0.49332
929,-254,423,493.4,0.5045
930,-22,312,312.77,0.31981
931,-288,382,478.4,0.48916
932,-298,361,468.11,0.47864
933,-396,486,626.91,0.64101
