sample,real,imag,amplitude,amplitude_norm
697,113,132,173.76,0.16455
698,161,100,189.53,0.17948
699,98,110,147.32,0.13951
700,11,81,81.74,0.07741
701,141,31,144.37,0.13671
702,149,53,158.15,0.14976
703,155,115,193,0.18277
704,121,133,179.81,0.17027
705,101,139,171.82,0.16271
706,88,121,149.62,0.14168
707,104,69,124.81,0.11819
708,131,74,150.46,0.14248
709,158,102,188.06,0.17809
710,169,95,193.87,0.18359
711,43,103,111.62,0.1057
712,103,66,122.33,0.11584
713,152,53,160.98,0.15244
714,127,130,181.74,0.1721
715,25,256,257.22,0.24358
716,25,356,356.88,0.33795
717,183,328,375.6,0.35568
718,497,222,544.33,0.51546
719,581,-15,581.19,0.55037
720,459,-197,499.49,0.473
721,170,-195,258.7,0.24498
722,-53,-172,179.98,0.17044
723,-37,-52,63.82,0.06044
724,167,29,169.5,0.16051
725,164,192,252.51,0.23912
726,30,235,236.91,0.22434
727,-57,202,209.89,0.19876
728,-97,128,160.6,0.15209
729,48,56,73.76,0.06985
730,121,145,188.85,0.17884
731,175,189,257.58,0.24392
732,58,218,225.58,0.21362
733,20,91,93.17,0.08823
734,64,59,87.05,0.08243
735,71,110,130.92,0.12398
736,107,150,184.25,0.17448
737,54,115,127.05,0.12031
738,45,77,89.19,0.08446
739,67,52,84.81,0.08031
740,125,92,155.21,0.14698
741,130,138,189.59,0.17954
742,87,171,191.86,0.18168
743,29,128,131.24,0.12428
744,58,107,121.71,0.11525
745,26,83,86.98,0.08236
746,-633,-126,645.42,0.61119
747,-3311,-1133,3499.49,3.31391
748,-7554,-1863,7780.34,7.36775
749,-8791,2522,9145.61,8.66061
750,-2577,12201,12470.18,11.80888
751,5588,16413,17338.17,16.41873
752,11338,12585,16939.08,16.0408
753,12793,1899,12933.18,12.24733
754,9348,-6306,11276.11,10.67814
755,4877,-5267,7178.19,6.79753
756,1517,-415,1572.74,1.48934
757,-702,449,833.31,0.78912
758,-2248,-1571,2742.54,2.59711
759,-2651,-2504,3646.62,3.45324
760,-2037,-1478,2516.71,2.38325
761,-1207,-588,1342.61,1.27141
762,-992,-420,1077.25,1.02012
763,-1239,-155,1248.66,1.18244
764,-1327,131,1333.45,1.26274
765,-848,-87,852.45,0.80725
766,-226,-758,790.97,0.74903
767,-101,-1016,1021.01,0.96686
768,-374,-586,695.18,0.65831
769,-379,206,431.37,0.40849
770,-125,251,280.4,0.26553
771,112,-195,224.88,0.21295
772,159,-627,646.85,0.61254
773,230,-516,564.94,0.53498
774,240,-168,292.96,0.27742
775,241,-27,242.51,0.22965
776,78,-257,268.58,0.25433
777,54,-525,527.77,0.49978
778,-13,-540,540.16,0.51151
779,-200,-346,399.64,0.37845
780,-287,-89,300.48,0.28455
781,-165,-48,171.84,0.16273
782,106,-181,209.75,0.19863
783,284,-353,453.06,0.42904
784,224,-576,618.02,0.58525
785,-41,-610,611.38,0.57895
786,-124,-450,466.77,0.44202
787,10,-190,190.26,0.18017
788,25,-80,83.82,0.07937
789,51,-116,126.72,0.12
790,-20,-182,183.1,0.17339
791,51,-196,202.53,0.19179
792,-57,-176,185,0.17519
793,-102,-128,163.67,0.15499
794,-95,-182,205.3,0.19441
795,-41,-146,151.65,0.14361
796,-10,-42,43.17,0.04088
797,-39,-36,53.08,0.05026
798,-48,-79,92.44,0.08754
799,23,-149,150.76,0.14277
800,5,-153,153.08,0.14496
801,85,-157,178.53,0.16907
802,133,-180,223.81,0.21194
803,82,-147,168.32,0.1594
804,38,-119,124.92,0.1183
805,-17,-132,133.09,0.12603
806,2,-115,115.02,0.10892
807,14,-127,127.77,0.12099
808,39,-74,83.65,0.07921
809,-28,-95,99.04,0.09379
810,54,-87,102.4,0.09697
811,-60,-111,126.18,0.11949
812,-10,-185,185.27,0.17545
813,18,-171,171.94,0.16283
814,-31,-118,122,0.11553
815,-93,-82,123.99,0.11741
816,-68,-23,71.78,0.06798
817,25,17,30.23,0.02863
818,104,-13,104.81,0.09925
819,109,-98,146.58,0.1388
820,59,-59,83.44,0.07901
821,-26,-72,76.55,0.07249
822,-11,-118,118.51,0.11223
823,25,-105,107.94,0.10221
824,114,-105,154.99,0.14677
825,87,-28,91.39,0.08655
826,10,-52,52.95,0.05014
827,-62,-56,83.55,0.07912
828,-8,-123,123.26,0.11672
829,26,-104,107.2,0.10152
830,145,-35,149.16,0.14125
831,51,18,54.08,0.05122
832,-36,-18,40.25,0.03811
833,-43,-97,106.1,0.10048
834,24,-117,119.44,0.1131
835,130,-85,155.32,0.14709
836,102,-8,102.31,0.09689
837,-14,39,41.44,0.03924
838,-9,-55,55.73,0.05278
839,28,-62,68.03,0.06442
840,77,-60,97.62,0.09244
841,46,-47,65.76,0.06228
842,11,34,35.74,0.03384
843,-6,5,7.81,0.0074
844,-37,-14,39.56,0.03746
845,36,4,36.22,0.0343
846,140,8,140.23,0.13279
