sample,real,imag,amplitude,amplitude_norm
699,128,69,145.41,0.15552
700,158,80,177.1,0.18941
701,66,71,96.94,0.10368
702,29,59,65.74,0.07031
703,65,98,117.6,0.12577
704,68,20,70.88,0.07581
705,81,36,88.64,0.0948
706,143,-4,143.06,0.153
707,98,41,106.23,0.11362
708,58,6,58.31,0.06236
709,83,-21,85.62,0.09157
710,67,13,68.25,0.07299
711,127,61,140.89,0.15068
712,106,47,115.95,0.12401
713,101,111,150.07,0.16051
714,110,110,155.56,0.16638
715,58,73,93.24,0.09972
716,87,86,122.33,0.13084
717,190,88,209.39,0.22395
718,384,-51,387.37,0.4143
719,380,-196,427.57,0.45729
720,58,-276,282.03,0.30163
721,-239,-211,318.81,0.34098
722,-285,-89,298.57,0.31933
723,-225,186,291.93,0.31222
724,-45,393,395.57,0.42307
725,10,368,368.14,0.39373
726,104,164,194.2,0.2077
727,156,60,167.14,0.17876
728,285,78,295.48,0.31602
729,301,157,339.48,0.36309
730,246,114,271.13,0.28998
731,201,58,209.2,0.22374
732,153,73,169.52,0.18131
733,149,91,174.59,0.18673
734,219,35,221.78,0.2372
735,196,82,212.46,0.22723
736,148,110,184.4,0.19722
737,212,171,272.37,0.2913
738,176,181,252.46,0.27001
739,98,156,184.23,0.19704
740,33,75,81.94,0.08764
741,44,26,51.11,0.05466
742,91,100,135.21,0.14461
743,118,74,139.28,0.14897
744,115,111,159.83,0.17094
745,70,115,134.63,0.14399
746,107,153,186.7,0.19968
747,212,193,286.69,0.30662
748,357,812,887.01,0.94868
749,1361,4685,4878.68,5.21784
750,3784,11170,11793.54,12.61341
751,9203,10013,13599.83,14.54527
752,14582,-3035,14894.49,15.92994
753,11264,-12970,17178.43,18.37266
754,4737,-16400,17070.42,18.25713
755,-5631,-14524,15577.38,16.6603
756,-13472,-6899,15135.75,16.18797
757,-12489,-2086,12662.01,13.54226
758,-3741,-1436,4007.14,4.28571
759,1850,358,1884.32,2.01532
760,928,4822,4910.49,5.25186
761,-915,7590,7644.95,8.17642
762,-289,5923,5930.05,6.3423
763,660,3146,3214.49,3.43795
764,593,2095,2177.31,2.32867
765,872,2165,2334.01,2.49627
766,1560,2127,2637.75,2.82112
767,1144,1688,2039.14,2.1809
768,-316,1445,1479.15,1.58198
769,-1373,1561,2078.91,2.22343
770,-804,1492,1694.84,1.81266
771,370,1051,1114.23,1.19169
772,705,636,949.48,1.01549
773,31,467,468.03,0.50056
774,-746,618,968.73,1.03608
775,-914,604,1095.54,1.1717
776,-586,202,619.84,0.66293
777,-216,40,219.67,0.23494
778,-232,332,405.03,0.43319
779,-516,771,927.74,0.99223
780,-739,872,1143.02,1.22249
781,-458,993,1093.53,1.16955
782,-21,818,818.27,0.87515
783,95,550,558.14,0.59695
784,-196,347,398.53,0.42623
785,-384,242,453.89,0.48545
786,-432,420,602.51,0.6444
787,-495,770,915.38,0.97902
788,-321,941,994.24,1.06336
789,-123,801,810.39,0.86673
790,-144,481,502.09,0.537
791,-154,398,426.76,0.45642
792,-180,512,542.72,0.58045
793,-221,634,671.41,0.71809
794,-144,705,719.56,0.76958
795,-131,674,686.61,0.73435
796,-107,607,616.36,0.65921
797,-37,438,439.56,0.47012
798,87,496,503.57,0.53858
799,95,498,506.98,0.54222
800,-60,573,576.13,0.61618
801,-154,583,603,0.64492
802,-178,397,435.08,0.46532
803,-174,308,353.75,0.37834
804,-223,315,385.95,0.41278
805,-234,460,516.1,0.55198
806,-135,488,506.33,0.54153
807,-103,412,424.68,0.4542
808,-15,409,409.27,0.43773
809,-9,405,405.1,0.43326
810,49,493,495.43,0.52987
811,-34,449,450.29,0.48159
812,-97,417,428.13,0.4579
813,-83,425,433.03,0.46313
814,-134,457,476.24,0.50935
815,-57,522,525.1,0.56161
816,24,522,522.55,0.55888
817,66,532,536.08,0.57335
818,55,419,422.59,0.45197
819,-3,342,342.01,0.36579
820,-44,232,236.14,0.25255
821,-40,228,231.48,0.24757
822,4,316,316.03,0.33799
823,-45,420,422.4,0.45177
824,-138,411,433.55,0.46369
825,-144,389,414.8,0.44363
826,-100,425,436.61,0.46696
827,-115,411,426.79,0.45646
828,-124,379,398.77,0.42649
829,-119,288,311.62,0.33328
830,-16,309,309.41,0.33092
831,-54,349,353.15,0.3777
832,-59,394,398.39,0.42609
833,-53,332,336.2,0.35958
834,-47,361,364.05,0.38935
835,-66,328,334.57,0.35783
836,-5,246,246.05,0.26316
837,35,286,288.13,0.30816
838,22,298,298.81,0.31958
839,37,315,317.17,0.33921
840,3,351,351.01,0.37541
841,21,322,322.68,0.34512
842,58,296,301.63,0.3226
843,47,305,308.6,0.33005
844,39,344,346.2,0.37027
845,32,380,381.35,0.40786
846,44,265,268.63,0.2873
847,56,119,131.52,0.14066
848,35,178,181.41,0.19402
