sample,real,imag,amplitude,amplitude_norm
700,86,121,148.45,0.16927
701,29,132,135.15,0.1541
702,5,141,141.09,0.16088
703,-25,128,130.42,0.14871
704,-25,67,71.51,0.08154
705,11,48,49.24,0.05615
706,19,47,50.7,0.05781
707,35,76,83.67,0.09541
708,65,102,120.95,0.13791
709,77,62,98.86,0.11272
710,70,87,111.66,0.12733
711,30,16,34,0.03877
712,27,-19,33.02,0.03765
713,124,42,130.92,0.14928
714,134,159,207.94,0.2371
715,84,155,176.3,0.20102
716,-20,125,126.59,0.14434
717,-34,85,91.55,0.10439
718,-9,-27,28.46,0.03245
719,-79,-202,216.9,0.24732
720,-261,-141,296.65,0.33826
721,-278,189,336.16,0.38331
722,-180,547,575.86,0.65662
723,20,561,561.36,0.64009
724,219,398,454.27,0.51799
725,440,133,459.66,0.52413
726,461,-38,462.56,0.52744
727,331,167,370.74,0.42274
728,115,165,201.12,0.22933
729,-16,98,99.3,0.11322
730,-30,-69,75.24,0.08579
731,-3,-59,59.08,0.06736
732,14,-41,43.32,0.0494
733,92,-27,95.88,0.10933
734,94,-11,94.64,0.10791
735,41,43,59.41,0.06775
736,-15,68,69.63,0.0794
737,56,14,57.72,0.06582
738,172,-15,172.65,0.19687
739,208,-9,208.19,0.23739
740,183,91,204.38,0.23304
741,133,135,189.51,0.21609
742,37,145,149.65,0.17063
743,49,32,58.52,0.06673
744,96,26,99.46,0.11341
745,189,62,198.91,0.22681
746,226,97,245.94,0.28043
747,120,157,197.61,0.22532
748,89,2,89.02,0.10151
749,362,-303,472.07,0.53828
750,2406,-2261,3301.66,3.76472
751,7361,-7131,10248.68,11.68607
752,8056,-11535,14069.66,16.04294
753,-2245,-13257,13445.75,15.33152
754,-13894,-6927,15525.03,17.70243
755,-16410,12,16410,18.71152
756,-13993,6850,15579.68,17.76475
757,-3275,12886,13295.66,15.16039
758,5399,11409,12621.98,14.39223
759,2133,5564,5958.84,6.79457
760,-1134,524,1249.21,1.42442
761,1724,-1931,2588.62,2.95167
762,5406,-2784,6080.75,6.93358
763,4771,-2145,5231.01,5.96466
764,2229,-899,2403.46,2.74055
765,1187,-195,1202.91,1.37162
766,1199,-475,1289.66,1.47054
767,1026,-1109,1510.81,1.72271
768,751,-1063,1301.53,1.48407
769,1003,-139,1012.59,1.1546
770,1456,588,1570.25,1.79048
771,1209,360,1261.46,1.43838
772,431,-235,490.9,0.55975
773,-30,-351,352.28,0.40169
774,201,109,228.65,0.26072
775,694,683,973.72,1.11028
776,861,909,1252.04,1.42764
777,781,863,1163.93,1.32717
778,588,696,911.13,1.03892
779,648,583,871.66,0.99391
780,889,648,1100.1,1.25439
781,930,748,1193.48,1.36087
782,799,591,993.82,1.13321
783,603,222,642.57,0.73269
784,403,171,437.78,0.49918
785,357,375,517.76,0.59037
786,392,636,747.1,0.85188
787,519,744,907.14,1.03436
788,755,730,1050.2,1.19749
789,925,418,1015.06,1.15742
790,672,167,692.44,0.78956
791,365,395,537.82,0.61325
792,276,402,487.63,0.55602
793,324,367,489.56,0.55822
794,396,325,512.29,0.58414
795,457,280,535.96,0.61112
796,436,240,497.69,0.56749
797,441,277,520.78,0.59382
798,470,207,513.57,0.58559
799,459,189,496.39,0.56601
800,371,168,407.27,0.46438
801,430,152,456.07,0.52004
802,499,312,588.51,0.67105
803,506,399,644.39,0.73476
804,363,375,521.91,0.59511
805,365,346,502.93,0.57347
806,426,368,562.94,0.64189
807,450,269,524.27,0.5978
808,472,294,556.08,0.63407
809,333,267,426.82,0.48669
810,404,244,471.97,0.53816
811,412,146,437.1,0.49841
812,475,196,513.85,0.58592
813,470,257,535.68,0.61081
814,437,284,521.18,0.59427
815,472,323,571.94,0.65215
816,494,257,556.85,0.63495
817,506,157,529.8,0.6041
818,412,65,417.1,0.47559
819,377,155,407.62,0.46479
820,390,210,442.94,0.50507
821,383,251,457.92,0.52214
822,320,273,420.63,0.47962
823,395,271,479.03,0.54621
824,408,214,460.72,0.52533
825,346,200,399.64,0.4557
826,374,248,448.75,0.51169
827,431,234,490.43,0.55921
828,439,225,493.3,0.56249
829,353,198,404.74,0.4615
830,330,200,385.88,0.44
831,248,199,317.97,0.36257
832,306,202,366.66,0.41809
833,404,230,464.88,0.53008
834,460,295,546.47,0.62311
835,315,247,400.29,0.45643
836,282,215,354.61,0.40435
837,321,85,332.06,0.37864
838,364,159,397.21,0.45292
839,330,205,388.49,0.44298
840,289,152,326.53,0.37233
841,273,192,333.76,0.38057
842,240,147,281.44,0.32091
843,281,190,339.21,0.38678
844,296,211,363.51,0.41449
845,346,197,398.15,0.45399
846,303,169,346.94,0.3956
847,293,166,336.76,0.38399
848,256,153,298.24,0.34006
849,241,158,288.18,0.32859
