FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,3448166127,751.9531,751,957,-58.24,156,13,2028,753,17046,701,0.3980992,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,9837962954,751.5,751,919,-57.58,100,13,1300,775,17259,701,0.4942382,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,16227759780,751.4062,751,1011,-58.2,108,13,1404,753,18303,701,0.5972844,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,22617557120,749.9687,749,942,-57.96,136,13,1768,774,17181,699,0.7080555,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,29007353889,748.7344,748,919,-58.24,136,13,1768,772,16615,698,0.7974771,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,35397150625,746.6094,746,922,-58.28,132,13,1716,748,16679,696,0.9077066,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,41786947333,752.6719,752,914,-58.44,136,13,1768,754,16529,702,0.9948897,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,48176744499,749.6406,749,932,-58.32,140,13,1820,751,16908,699,1.1001793,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,54566541114,753.75,753,925,-58.07,148,13,1924,755,16651,703,1.1939748,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,60956337709,749.1719,749,951,-58.1,136,13,1768,751,17299,699,1.3056437,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,67346134238,752.5625,752,913,-58.13,132,13,1716,754,16453,702,1.3981164,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,73735931264,747.0937,747,941,-58.16,136,13,1768,749,16777,697,1.4924966,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80125727755,749.0156,749,1051,-58.49,156,13,2028,773,18347,699,1.6038859,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,86515524193,750.6094,750,944,-58.34,148,13,1924,752,17137,700,1.6994314,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,92905321110,751.5625,751,933,-58.39,132,13,1716,775,16476,701,1.7943392,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,99295117496,751.4687,751,1031,-58.46,156,13,2028,753,18453,701,1.9047312,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,105684913844,751.4062,751,922,-58.5,128,13,1664,775,17009,701,1.9996384,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,112074710178,751.625,751,930,-58.41,144,13,1872,753,16669,701,2.100805,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,118464506975,749.7031,749,976,-58.75,144,13,1872,751,17760,699,2.1959454,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,124854303232,749.3437,749,933,-58.28,136,13,1768,773,17146,699,2.2952853,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,131244099475,746.6406,746,929,-58.26,144,13,1872,770,17092,696,2.3968473,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,137633895685,752.4219,752,977,-59.02,140,13,1820,776,17859,702,2.4953598,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,144023692363,750.5156,750,913,-58.73,140,13,1820,752,16625,700,2.6068683,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,150413488495,746.5781,746,923,-58.87,140,13,1820,748,17015,696,2.6937579,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,156803284629,750.7969,750,940,-58.46,108,13,1404,774,16828,700,2.8053988,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,163193080731,746.8906,746,1041,-58.56,148,13,1924,771,18025,696,2.9018376,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,169582877275,750.1406,750,982,-59,148,13,1924,774,17724,700,2.9942682,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,175972673318,753.5625,753,933,-58.46,160,13,2080,777,16892,703,3.1055032,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,182362469328,747.5937,747,943,-57.93,144,13,1872,771,17338,697,3.2000932,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,188752265824,750.0937,750,941,-58.78,132,13,1716,774,16507,700,3.2950681,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,195142061756,752.1562,752,988,-58.15,108,13,1404,776,17827,702,3.4058553,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,201531857668,752.7812,752,1065,-58.41,156,13,2028,754,18706,702,3.5021329,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,207921653587,746.0156,746,1084,-58.93,112,13,1456,747,18514,696,3.596472,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,214311449966,745.9375,745,969,-58.93,132,13,1716,747,17325,695,3.7057729,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,220701245813,746.7969,746,1029,-58.75,136,13,1768,748,18371,696,3.8050898,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,227091041616,745.5937,745,944,-58.08,128,13,1664,747,17267,695,3.8970196,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,233480851736,753.5937,753,979,-58.9,144,13,1872,777,17818,703,4.0074302,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,239870648001,751.6094,751,918,-58,136,13,1768,775,16942,701,4.1100489,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,246260429392,749.7187,749,918,-58.21,132,13,1716,773,16617,699,4.1971436,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,252650225089,747.6094,747,925,-58.1,132,13,1716,771,16935,697,4.2932474,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,259040020776,752.8437,752,944,-58.54,132,13,1716,776,16985,702,4.4042622,1.5,150,02_lde_aligned\frame_0041_aligned.csv
42,265429816933,750.9219,750,946,-58.73,132,13,1716,774,17097,700,4.5075182,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,271819612538,746.625,746,956,-58.82,136,13,1768,748,17592,696,4.6018286,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,278209408122,750.625,750,930,-57.92,124,13,1612,774,17084,700,4.6961248,1.5,150,02_lde_aligned\frame_0044_aligned.csv
45,284599203693,745.9219,745,944,-58.05,132,13,1716,747,16838,695,4.8063995,1.5,150,02_lde_aligned\frame_0045_aligned.csv
46,290988999744,749.8437,749,960,-58.63,140,13,1820,751,17438,699,4.9013635,1.5,150,02_lde_aligned\frame_0046_aligned.csv
47,297378795234,752.5,752,949,-58.46,128,13,1664,754,17487,702,4.9970528,1.5,150,02_lde_aligned\frame_0047_aligned.csv
48,303768590727,746.4531,746,960,-58.54,128,13,1664,748,17728,696,5.1075991,1.5,150,02_lde_aligned\frame_0048_aligned.csv
49,310158386662,749.3125,749,1099,-58.66,144,13,1872,751,19088,699,5.2026117,1.5,150,02_lde_aligned\frame_0049_aligned.csv
50,316548182106,749.875,749,1061,-58.9,144,13,1872,751,18585,699,5.2983258,1.5,150,02_lde_aligned\frame_0050_aligned.csv
51,322937977493,751.7969,751,1092,-58.93,148,13,1924,753,18526,701,5.4084879,1.5,150,02_lde_aligned\frame_0051_aligned.csv
52,329327772858,752.375,752,895,-58.04,116,13,1508,776,16452,702,5.5045659,1.5,150,02_lde_aligned\frame_0052_aligned.csv
53,335717568716,752.5312,752,904,-58.21,124,13,1612,776,16860,702,5.5977804,1.5,150,02_lde_aligned\frame_0053_aligned.csv
54,342107364040,751.5937,751,929,-58.07,128,13,1664,775,17365,701,5.7084123,1.5,150,02_lde_aligned\frame_0054_aligned.csv
55,348497159331,750.8906,750,958,-58.48,148,13,1924,774,17414,700,5.8028349,1.5,150,02_lde_aligned\frame_0055_aligned.csv
56,354886954576,750.7187,750,1073,-58.48,148,13,1924,774,18769,700,5.8980695,1.5,150,02_lde_aligned\frame_0056_aligned.csv
57,361276750336,748.7187,748,905,-58.23,128,13,1664,772,16852,698,6.0060816,1.5,150,02_lde_aligned\frame_0057_aligned.csv
58,367666545524,747.0312,747,1036,-58.6,148,13,1924,771,18628,697,6.1010831,1.5,150,02_lde_aligned\frame_0058_aligned.csv
59,374056340714,752.75,752,923,-58.06,104,13,1352,776,17187,702,6.1959082,1.5,150,02_lde_aligned\frame_0059_aligned.csv
60,380446136392,750.5937,750,918,-58.01,136,13,1768,774,17184,700,6.3061652,1.5,150,02_lde_aligned\frame_0060_aligned.csv
61,386835931515,746.6406,746,927,-58.09,104,13,1352,770,16992,696,6.4017602,1.5,150,02_lde_aligned\frame_0061_aligned.csv
62,393225726623,751.4531,751,953,-57.88,100,13,1300,775,17834,701,6.4945585,1.5,150,02_lde_aligned\frame_0062_aligned.csv
63,399615521699,747.6406,747,924,-57.98,104,13,1352,749,16985,697,6.6058673,1.5,150,02_lde_aligned\frame_0063_aligned.csv
64,406005317254,751.6875,751,993,-57.75,112,13,1456,775,18102,701,6.7011492,1.5,150,02_lde_aligned\frame_0064_aligned.csv
65,412395112279,746.2031,746,901,-57.6,124,13,1612,770,16593,696,6.7950624,1.5,150,02_lde_aligned\frame_0065_aligned.csv
66,418784907266,749.25,749,888,-57.55,128,13,1664,773,16448,699,6.9050743,1.5,150,02_lde_aligned\frame_0066_aligned.csv
67,425174702252,751.1562,751,940,-57.05,104,13,1352,775,17758,701,7.0010566,1.5,150,02_lde_aligned\frame_0067_aligned.csv
68,431564497692,745.6562,745,923,-57.41,104,13,1352,769,17400,695,7.0950524,1.5,150,02_lde_aligned\frame_0068_aligned.csv
69,437954292619,747.5156,747,934,-57.62,112,13,1456,749,16751,697,7.205192,1.5,150,02_lde_aligned\frame_0069_aligned.csv
70,444344087509,748.9219,748,994,-58.4,116,13,1508,750,17535,698,7.3006539,1.5,150,02_lde_aligned\frame_0070_aligned.csv
71,450733882371,748.7656,748,992,-58.22,124,13,1612,772,18148,698,7.3951553,1.5,150,02_lde_aligned\frame_0071_aligned.csv
72,457123677727,749.7031,749,1017,-58.27,120,13,1560,773,18452,699,7.5055688,1.5,150,02_lde_aligned\frame_0072_aligned.csv
73,463513472536,748.8437,748,963,-58.16,124,13,1612,750,17193,698,7.6015007,1.5,150,02_lde_aligned\frame_0073_aligned.csv
74,469903267313,749.2344,749,1041,-57.91,144,13,1872,773,18579,699,7.6950275,1.5,150,02_lde_aligned\frame_0074_aligned.csv
75,476293062065,748.2344,748,1027,-58.28,136,13,1768,750,18290,698,7.8062705,1.5,150,02_lde_aligned\frame_0075_aligned.csv
76,482682857323,746.6406,746,949,-58.2,140,13,1820,748,17195,696,7.9007114,1.5,150,02_lde_aligned\frame_0076_aligned.csv
77,489072652034,753.625,753,949,-58.38,144,13,1872,755,17437,703,7.9947652,1.5,150,02_lde_aligned\frame_0077_aligned.csv
78,495462446695,750.7031,750,1062,-58,164,13,2132,752,18608,700,8.105599,1.5,150,02_lde_aligned\frame_0078_aligned.csv
79,501852241368,748.8437,748,939,-57.66,136,13,1768,750,16997,698,8.2012631,1.5,150,02_lde_aligned\frame_0079_aligned.csv
80,508242036500,753.6562,753,920,-57.96,128,13,1664,755,16738,703,8.2968357,1.5,150,02_lde_aligned\frame_0080_aligned.csv
81,514631831100,750.1562,750,943,-58.02,120,13,1560,774,17031,700,8.4076653,1.5,150,02_lde_aligned\frame_0081_aligned.csv
82,521021625672,746.7187,746,916,-57.79,124,13,1612,748,16635,696,8.5016561,1.5,150,02_lde_aligned\frame_0082_aligned.csv
83,527411420224,750.5937,750,913,-57.85,124,13,1612,752,16701,700,8.6020735,1.5,150,02_lde_aligned\frame_0083_aligned.csv
84,533801215265,753.6094,753,908,-57.91,124,13,1612,777,16826,703,8.7011455,1.5,150,02_lde_aligned\frame_0084_aligned.csv
85,540191009740,749.1562,749,914,-58.08,124,13,1612,773,17170,699,8.8073299,1.5,150,02_lde_aligned\frame_0085_aligned.csv
86,546580804220,752.2812,752,1004,-58.44,128,13,1664,776,18497,702,8.8943246,1.5,150,02_lde_aligned\frame_0086_aligned.csv
87,552970598692,745.4062,745,1064,-58.63,144,13,1872,769,19053,695,9.0062294,1.5,150,02_lde_aligned\frame_0087_aligned.csv
88,559360393615,748.3281,748,938,-58.18,140,13,1820,772,17660,698,9.1009315,1.5,150,02_lde_aligned\frame_0088_aligned.csv
89,565750188041,748.9844,748,975,-58.37,132,13,1716,772,17562,698,9.1959002,1.5,150,02_lde_aligned\frame_0089_aligned.csv
90,572139982428,750.0312,750,910,-58.18,132,13,1716,774,16712,700,9.3069702,1.5,150,02_lde_aligned\frame_0090_aligned.csv
91,578529776782,750.9375,750,966,-58.64,128,13,1664,774,17626,700,9.3986952,1.5,150,02_lde_aligned\frame_0091_aligned.csv
92,584919571613,752.4219,752,913,-58.15,132,13,1716,776,17299,702,9.4950351,1.5,150,02_lde_aligned\frame_0092_aligned.csv
93,591309365918,752.4375,752,1082,-58.54,140,13,1820,776,19114,702,9.6055377,1.5,150,02_lde_aligned\frame_0093_aligned.csv
94,597699160220,751.2812,751,1090,-58.64,152,13,1976,775,19144,701,9.7004843,1.5,150,02_lde_aligned\frame_0094_aligned.csv
95,604088954491,750.6406,750,920,-58.31,120,13,1560,774,16941,700,9.7953208,1.5,150,02_lde_aligned\frame_0095_aligned.csv
96,610478749241,750.3594,750,960,-58.54,128,13,1664,774,17907,700,9.9070646,1.5,150,02_lde_aligned\frame_0096_aligned.csv
97,616868543453,749.2969,749,900,-58.08,112,13,1456,751,16529,699,9.9996611,1.5,150,02_lde_aligned\frame_0097_aligned.csv
98,623258337660,746.9062,746,953,-57.99,124,13,1612,770,17319,696,10.0934277,1.5,150,02_lde_aligned\frame_0098_aligned.csv
99,629648132328,753.5937,753,1011,-58.42,136,13,1768,777,18458,703,10.2040426,1.5,150,02_lde_aligned\frame_0099_aligned.csv
100,636037926497,750.1094,750,945,-57.96,128,13,1664,774,17284,700,10.3078385,1.5,150,02_lde_aligned\frame_0100_aligned.csv
101,642427720588,747.5312,747,943,-58.39,128,13,1664,749,17345,697,10.4043627,1.5,150,02_lde_aligned\frame_0101_aligned.csv
102,648817514691,752.1406,752,1025,-58.55,144,13,1872,776,18655,702,10.507562,1.5,150,02_lde_aligned\frame_0102_aligned.csv
103,655207309264,748.8437,748,993,-58.39,128,13,1664,750,17935,698,10.5989404,1.5,150,02_lde_aligned\frame_0103_aligned.csv
104,661597103328,752.5937,752,927,-58.18,136,13,1768,776,17573,702,10.6939753,1.5,150,02_lde_aligned\frame_0104_aligned.csv
105,667986897350,747.9375,747,951,-58.49,144,13,1872,771,17560,697,10.7964355,1.5,150,02_lde_aligned\frame_0105_aligned.csv
106,674376691332,751.6562,751,958,-58.49,136,13,1768,775,17999,701,10.9075144,1.5,150,02_lde_aligned\frame_0106_aligned.csv
107,680766485816,746.0937,746,1014,-58.66,140,13,1820,769,17873,696,10.9941304,1.5,150,02_lde_aligned\frame_0107_aligned.csv
108,687156279759,748.8281,748,970,-58.25,124,13,1612,750,17507,698,11.1044733,1.5,150,02_lde_aligned\frame_0108_aligned.csv
