sample,real,imag,amplitude,amplitude_norm
726,80,293,303.73,0.1957
727,13,251,251.34,0.16194
728,98,278,294.77,0.18993
729,29,223,224.88,0.1449
730,51,256,261.03,0.16819
731,54,217,223.62,0.14408
732,64,104,122.11,0.07868
733,57,-36,67.42,0.04344
734,-1,184,184,0.11856
735,58,275,281.05,0.18109
736,123,308,331.65,0.21369
737,145,227,269.36,0.17356
738,153,-1,153,0.09858
739,141,-141,199.4,0.12848
740,187,-21,188.18,0.12125
741,167,183,247.75,0.15963
742,150,290,326.5,0.21037
743,82,266,278.35,0.17935
744,80,95,124.2,0.08002
745,1032,-700,1247.01,0.80348
746,6101,-4457,7555.6,4.8683
747,14414,-11584,18491.96,11.91492
748,14241,-13604,19694.54,12.68978
749,-964,-4547,4648.06,2.99489
750,-16398,3508,16769.03,10.80479
751,-15432,-123,15432.49,9.94361
752,-3990,-8479,9370.89,6.03794
753,-1338,-9051,9149.36,5.89521
754,-6631,-1745,6856.76,4.41802
755,-5723,4994,7595.58,4.89406
756,1954,7011,7278.2,4.68956
757,4502,4328,6244.96,4.02382
758,-496,333,597.42,0.38493
759,-4345,-576,4383.01,2.82411
760,-3138,1223,3367.9,2.17004
761,-1156,1140,1623.56,1.04611
762,-1537,-1822,2383.71,1.53589
763,-1675,-3571,3944.32,2.54144
764,817,-2739,2858.25,1.84166
765,2773,-2393,3662.78,2.36004
766,253,-2667,2678.97,1.72614
767,-5033,-1084,5148.41,3.31728
768,-6752,2068,7061.6,4.55
769,-1586,3097,3479.48,2.24194
770,5371,1310,5528.45,3.56214
771,8131,-576,8151.38,5.25218
772,4805,-349,4817.66,3.10416
773,304,703,765.91,0.4935
774,-1598,111,1601.85,1.03212
775,-551,-2183,2251.46,1.45069
776,1344,-3578,3822.1,2.46269
777,1643,-1884,2499.78,1.61068
778,-21,927,927.24,0.59745
779,-1552,1776,2358.58,1.5197
780,-1152,130,1159.31,0.74698
781,611,-1237,1379.67,0.88896
