sample,real,imag,amplitude,amplitude_norm
728,176,212,275.54,0.29034
729,167,294,338.12,0.35629
730,44,181,186.27,0.19628
731,0,168,168,0.17703
732,29,205,207.04,0.21817
733,58,149,159.89,0.16848
734,40,109,116.11,0.12235
735,112,70,132.08,0.13917
736,91,78,119.85,0.1263
737,81,169,187.41,0.19748
738,92,178,200.37,0.21114
739,108,32,112.64,0.11869
740,20,-37,42.06,0.04432
741,98,71,121.02,0.12752
742,51,22,55.54,0.05853
743,67,40,78.03,0.08223
744,94,22,96.54,0.10173
745,82,110,137.2,0.14457
746,62,157,168.8,0.17787
747,36,7,36.67,0.03865
748,-109,-2022,2024.94,2.13376
749,-1449,-10372,10472.73,11.03554
750,-2039,-16408,16534.21,17.42277
751,3707,-14861,15316.37,16.13948
752,14089,-2220,14262.83,15.02933
753,13463,8504,15923.89,16.77966
754,284,6830,6835.9,7.20327
755,-13521,406,13527.09,14.25405
756,-13561,1363,13629.33,14.36178
757,-2583,3986,4749.75,5.005
758,6031,1742,6277.54,6.6149
759,4836,-1511,5066.56,5.33884
760,-1382,-538,1483.03,1.56273
761,-4913,2111,5347.33,5.6347
762,-2734,1970,3369.82,3.55091
763,39,-245,248.08,0.26142
764,-375,-1422,1470.62,1.54965
765,-2116,-769,2251.4,2.3724
766,-1356,-127,1361.93,1.43513
767,857,-15,857.13,0.90319
768,441,598,743.02,0.78295
769,-2208,1813,2856.96,3.0105
770,-2588,2524,3615.01,3.80929
771,306,1839,1864.28,1.96447
772,2779,481,2820.32,2.97189
773,2737,-279,2751.18,2.89903
774,1240,53,1241.13,1.30783
775,191,520,553.97,0.58374
776,-382,623,730.79,0.77006
777,-808,290,858.47,0.9046
778,-908,36,908.71,0.95755
779,-312,89,324.45,0.34188
780,491,697,852.58,0.8984
781,475,1459,1534.37,1.61683
782,-234,1001,1027.99,1.08323
783,-498,315,589.26,0.62093
784,167,-381,415.99,0.43835
785,871,-380,950.28,1.00135
786,847,234,878.73,0.92595
787,36,544,545.19,0.57449
788,-558,405,689.48,0.72654
789,-640,615,887.6,0.9353
790,-131,628,641.52,0.67599
791,491,193,527.57,0.55592
792,747,-19,747.24,0.7874
793,555,402,685.29,0.72212
794,119,833,841.46,0.88668
795,176,696,717.91,0.75649
796,409,386,562.39,0.59261
797,337,321,465.41,0.49043
798,-46,485,487.18,0.51336
799,-422,686,805.41,0.84869
800,-291,700,758.08,0.79882
801,50,747,748.67,0.78891
802,193,690,716.48,0.75499
803,-74,377,384.19,0.40484
804,-344,234,416.04,0.4384
805,-261,394,472.61,0.498
806,-16,616,616.21,0.64932
807,213,569,607.56,0.64021
808,104,394,407.49,0.42939
809,-167,230,284.23,0.29951
810,-159,372,404.56,0.4263
811,-15,584,584.19,0.61559
812,316,666,737.16,0.77678
813,708,418,822.18,0.86637
814,845,-11,845.07,0.89049
815,982,263,1016.61,1.07124
816,500,1137,1242.08,1.30883
817,-186,1193,1207.41,1.2723
818,-188,625,652.66,0.68774
819,-95,-245,262.77,0.2769
820,-149,-286,322.49,0.33982
821,-41,508,509.65,0.53704
822,293,910,956.01,1.00738
823,523,597,793.69,0.83634
824,276,71,284.99,0.3003
825,9,-77,77.52,0.08169
826,-6,224,224.08,0.23612
827,108,469,481.27,0.50714
828,207,394,445.07,0.46899
829,273,160,316.43,0.33344
830,126,184,223.01,0.23499
831,46,400,402.64,0.42427
832,10,453,453.11,0.47746
833,-139,401,424.41,0.44722
834,-218,372,431.17,0.45434
835,-85,500,507.17,0.53443
836,169,611,633.94,0.66801
837,134,433,453.26,0.47762
838,-31,301,302.59,0.31885
839,-19,355,355.51,0.37461
