taps_from_fp,excess_path_m,reflector_off_m,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,-15.014,NaN,0.147331105857143,0.0377980138860399,7
-49.5,-14.86386,NaN,0.150799268571429,0.0389059927000292,7
-49,-14.71372,NaN,0.154076737428571,0.0398651370795276,7
-48.5,-14.56358,NaN,0.157950452,0.0363566212414648,7
-48,-14.41344,NaN,0.165082905428572,0.0410382675671454,7
-47.5,-14.2633,NaN,0.158838942714286,0.0450406431592462,7
-47,-14.11316,NaN,0.155626779285715,0.055125802866076,7
-46.5,-13.96302,NaN,0.155568050142857,0.0608790858019577,7
-46,-13.81288,NaN,0.139813601,0.0662732291084766,7
-45.5,-13.66274,NaN,0.125888688285714,0.0627424471098224,7
-45,-13.5126,NaN,0.119128296285714,0.0540796753183337,7
-44.5,-13.36246,NaN,0.121709618142857,0.0455247595979626,7
-44,-13.21232,NaN,0.124915298142857,0.040742684054218,7
-43.5,-13.06218,NaN,0.135327151571429,0.0383370605679768,7
-43,-12.91204,NaN,0.152647244428572,0.0566877729855139,7
-42.5,-12.7619,NaN,0.165110829714286,0.0738026024539887,7
-42,-12.61176,NaN,0.177215839428572,0.0683201204129259,7
-41.5,-12.46162,NaN,0.175331027428572,0.0369712487192964,7
-41,-12.31148,NaN,0.169677364571428,0.0227640861771474,7
-40.5,-12.16134,NaN,0.165069048571428,0.0290774706426228,7
-40,-12.0112,NaN,0.153233234857143,0.0417538502143105,7
-39.5,-11.86106,NaN,0.144171575999999,0.0442229903440202,7
-39,-11.71092,NaN,0.135604380285714,0.0453896281758625,7
-38.5,-11.56078,NaN,0.127745279428572,0.040290093150641,7
-38,-11.41064,NaN,0.12827256,0.0376848955924187,7
-37.5,-11.2605,NaN,0.136288058714286,0.0382473195240451,7
-37,-11.11036,NaN,0.144682403,0.0496595653319375,7
-36.5,-10.96022,NaN,0.151735451571429,0.0612220126179541,7
-36,-10.81008,NaN,0.159542130428572,0.0686908142854245,7
-35.5,-10.65994,NaN,0.159989483285713,0.0508566443545481,7
-35,-10.5098,NaN,0.151126296714285,0.0395323228552769,7
-34.5,-10.35966,NaN,0.144748332571429,0.0355963083883973,7
-34,-10.20952,NaN,0.140779522,0.0343625725132184,7
