FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,START,tag_anchor_dist_m,n_samples,raw_csv,aligned_csv
1,104302313778,753.125,753,889,-56.25,733,0.6,200,01_raw_frames\frame_0001.csv,02_lde_aligned\frame_0001_aligned.csv
2,212992719179,753.7656,753,866,-57.02,733,0.6,200,01_raw_frames\frame_0002.csv,02_lde_aligned\frame_0002_aligned.csv
3,321683261871,747.0781,747,868,-57.26,727,0.6,200,01_raw_frames\frame_0003.csv,02_lde_aligned\frame_0003_aligned.csv
4,430373733713,754.1094,754,873,-56,734,0.6,200,01_raw_frames\frame_0004.csv,02_lde_aligned\frame_0004_aligned.csv
5,539064140077,754.6719,754,978,-56.37,734,0.6,200,01_raw_frames\frame_0005.csv,02_lde_aligned\frame_0005_aligned.csv
6,647754626506,748.5,748,948,-57.59,728,0.6,200,01_raw_frames\frame_0006.csv,02_lde_aligned\frame_0006_aligned.csv
7,756444997319,752.9531,752,895,-56.61,732,0.6,200,01_raw_frames\frame_0007.csv,02_lde_aligned\frame_0007_aligned.csv
8,865135514083,750.1406,750,870,-55.72,730,0.6,200,01_raw_frames\frame_0008.csv,02_lde_aligned\frame_0008_aligned.csv
9,973825843213,751.4219,751,907,-57.63,731,0.6,200,01_raw_frames\frame_0009.csv,02_lde_aligned\frame_0009_aligned.csv
