taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.0229892294479167,0.194753264447917,0.171764035,96,97
-49.5,-0.0324867719726153,0.253405238343751,0.220918466371135,96,97
-49,-0.0221315459472732,0.294738674885417,0.272607128938144,96,97
-48.5,-0.0195504338796188,0.291444033322917,0.271893599443299,96,97
-48,-0.0102191800219065,0.241972233124999,0.231753053103093,96,97
-47.5,0.00122398595210518,0.183002049645832,0.184226035597937,96,97
-47,-0.00559646744705705,0.157755647364583,0.152159179917526,96,97
-46.5,-0.0157186272245487,0.17968456178125,0.163965934556701,96,97
-46,-0.026445091823454,0.226256516875,0.199811425051546,96,97
-45.5,-0.0258737639341713,0.255592265614584,0.229718501680412,96,97
-45,-0.00673304754102283,0.258004042479167,0.251270994938144,96,97
-44.5,0.0244878627133797,0.259131741802084,0.283619604515463,96,97
-44,0.034144957522981,0.307981424270834,0.342126381793815,96,97
-43.5,0.0102457543041251,0.4023192925,0.412565046804125,96,97
-43,-0.0204429970818291,0.4738103629375,0.453367365855671,96,97
-42.5,-0.0611923247460268,0.470441527364583,0.409249202618556,96,97
-42,-0.0736446842399041,0.378734710270833,0.305090026030929,96,97
-41.5,-0.04578984066033,0.259844160052082,0.214054319391752,96,97
-41,-0.0217091526041679,0.226591387604167,0.204882234999999,96,97
-40.5,-0.00675140538992869,0.314308065822918,0.307556660432989,96,97
-40,-0.0112575319001297,0.4455948303125,0.43433729841237,96,97
-39.5,-0.0238126910223364,0.532484640166667,0.50867194914433,96,97
-39,-0.0197283450306045,0.53202627596875,0.512297930938146,96,97
-38.5,-0.0246229792205739,0.454529498395833,0.429906519175259,96,97
-38,-0.027117483692869,0.337936005208333,0.310818521515464,96,97
-37.5,-0.0183660655647566,0.220655369781249,0.202289304216493,96,97
-37,-0.0115565808771482,0.164940550083333,0.153383969206184,96,97
-36.5,0.0130898884494191,0.191268049406251,0.20435793785567,96,97
-36,0.04719751419856,0.243712414739584,0.290909928938144,96,97
-35.5,0.0790953233902496,0.259350405145834,0.338445728536083,96,97
-35,0.0910517735344731,0.22296581715625,0.314017590690723,96,97
-34.5,0.0359257012553727,0.207085560229165,0.243011261484538,96,97
-34,-0.0507436592024248,0.298193772635416,0.247450113432991,96,97
-33.5,-0.0557427162784574,0.426914297010418,0.37117158073196,96,97
-33,0.00737036860201812,0.443923690604167,0.451294059206185,96,97
-32.5,0.0304223399265429,0.343676631124999,0.374098971051542,96,97
-32,0.0293107097479575,0.269589016447916,0.298899726195874,96,97
-31.5,0.0543369132768478,0.322610970145834,0.376947883422682,96,97
-31,0.0487770854575827,0.426471917614583,0.475249003072166,96,97
-30.5,0.0122004625190081,0.48271261165625,0.494913074175258,96,97
-30,-0.00816998803608349,0.5138611215,0.505691133463917,96,97
-29.5,-0.0288575960449966,0.535992494364585,0.507134898319588,96,97
-29,-0.0363492412230448,0.497076598635417,0.460727357412372,96,97
-28.5,-0.00877923064400732,0.439629364468749,0.430850133824741,96,97
-28,0.00974760425182392,0.479097320572917,0.488844924824741,96,97
-27.5,0.0220207398219484,0.569174463270834,0.591195203092783,96,97
-27,0.0804526096282484,0.592069895309896,0.672522504938144,96,97
-26.5,0.135523335553079,0.512565904601561,0.64808924015464,96,97
-26,0.120234126374276,0.382831180945312,0.503065307319589,96,97
-25.5,0.0772850832988888,0.331698197257813,0.408983280556702,96,97
-25,0.0646410034175539,0.327028314747395,0.391669318164949,96,97
-24.5,0.0416944988337901,0.264247057372395,0.305941556206185,96,97
-24,0.0167456831882779,0.23847413698698,0.255219820175258,96,97
-23.5,0.0313179558378716,0.303578301976563,0.334896257814434,96,97
-23,0.026867608040056,0.385938096114584,0.41280570415464,96,97
-22.5,-0.0209291335998718,0.457240018187501,0.436310884587629,96,97
-22,-0.066538835272873,0.48766476246875,0.421125927195876,96,97
-21.5,-0.0924081249982838,0.438626405833334,0.346218280835051,96,97
-21,-0.0806995351607618,0.32794434259375,0.247244807432989,96,97
-20.5,-0.0390356240920319,0.215548351927083,0.176512727835051,96,97
-20,-0.0128786526967355,0.151870863583332,0.138992210886597,96,97
-19.5,-0.00772267749591876,0.145720259104165,0.137997581608246,96,97
-19,-0.0183934993242056,0.181765893447917,0.163372394123711,96,97
-18.5,-0.0235375894022775,0.232630281020834,0.209092691618557,96,97
-18,-0.0173985195372641,0.284939196114584,0.26754067657732,96,97
-17.5,-0.00742886621423933,0.322605691781251,0.315176825567012,96,97
-17,0.00752029564454504,0.310166395479167,0.317686691123712,96,97
-16.5,-0.000882952482066324,0.254083556760415,0.253200604278349,96,97
-16,-0.0129471551491623,0.196662741468749,0.183715586319587,96,97
-15.5,0.00699238712951117,0.1729894284375,0.179981815567011,96,97
-15,0.0311455208366626,0.18276140184375,0.213906922680413,96,97
-14.5,0.0369880592451672,0.207252278218751,0.244240337463918,96,97
-14,0.026729554448561,0.230962279489584,0.257691833938145,96,97
-13.5,0.00575354760717314,0.238164426104167,0.24391797371134,96,97
-13,-0.00278354848593293,0.228073616135417,0.225290067649484,96,97
-12.5,0.0186210065946089,0.218363252322917,0.236984258917526,96,97
-12,0.0424144149001289,0.2281809906875,0.270595405587629,96,97
-11.5,0.043800840516646,0.246902680885417,0.290703521402063,96,97
-11,0.0243173169855036,0.24788098940625,0.272198306391753,96,97
-10.5,-0.00361274868159356,0.217455449114583,0.21384270043299,96,97
-10,-0.0196990035760309,0.182880364875,0.163181361298969,96,97
-9.5,-0.0356028005529418,0.182929860635416,0.147327060082474,96,97
-9,-0.0639663327931699,0.2197557039375,0.15578937114433,96,97
-8.5,-0.0853658910929982,0.260648897020834,0.175283005927836,96,97
-8,-0.0663374800497206,0.259956710822917,0.193619230773196,96,97
-7.5,-0.00811702205713102,0.221683135541667,0.213566113484536,96,97
-7,0.0392350187328175,0.185253327916667,0.224488346649484,96,97
-6.5,0.044496328068728,0.160608666333333,0.205104994402061,96,97
-6,0.0196531286477662,0.145529011166666,0.165182139814433,96,97
-5.5,-0.00379413088906752,0.145482013239583,0.141687882350515,96,97
-5,-0.0150388658841278,0.161877641760417,0.146838775876289,96,97
-4.5,0.00254743635867744,0.185644863208334,0.188192299567011,96,97
-4,0.046379050283398,0.197372949510417,0.243751999793815,96,97
-3.5,0.0728672622949956,0.188581150385417,0.261448412680412,96,97
-3,0.0649927306823451,0.1678751018125,0.232867832494845,96,97
-2.5,0.0366385705751717,0.157803485208333,0.194442055783505,96,97
-2,-0.01114936142268,0.280936805000002,0.269787443577322,96,97
-1.5,0.0190224966762258,0.757648347406251,0.776670844082476,96,97
-1,-0.0879873202760937,2.16322193378127,2.07523461350517,96,97
-0.5,0.0925119861638883,5.08609772810418,5.17860971426807,96,97
0,0.0641036389295557,9.50623974383336,9.57034338276292,96,97
0.5,-0.112723030881112,14.0394889264688,13.9267658955877,96,97
