FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4612984737,748.6094,748,912,-61.84,76,13,988,750,16835,698,0.3799203,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,11002785505,752.8594,752,1007,-61.99,104,13,1352,755,18208,702,0.4749636,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,17392586763,749.3906,749,967,-61.76,80,13,1040,751,18078,699,0.5836573,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23782387991,746.3281,746,1077,-61.94,96,13,1248,748,19167,696,0.675886,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,30172188695,749.8281,749,941,-61.83,76,13,988,752,17406,699,0.7786453,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,36561989850,752.75,752,973,-61.54,80,13,1040,754,17980,702,0.8744842,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42951790965,748.1719,748,1025,-61.99,96,13,1248,753,17899,698,0.9839772,1.5,143,02_lde_aligned\frame_0007_aligned.csv
8,49341591541,748.9219,748,904,-61.04,72,13,936,751,16481,698,1.097625,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55731392566,749.7344,749,1051,-63.06,88,13,1144,752,18559,699,1.1759845,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,62121193564,750.7812,750,927,-61.54,76,13,988,753,16804,700,1.2806472,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,68510994002,750.375,750,996,-62.19,80,13,1040,752,18397,700,1.3760714,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,74900794927,750.7031,750,914,-62.5,76,13,988,752,17129,700,1.4718668,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,81290595302,748.6875,748,945,-62.32,84,13,1092,750,17660,698,1.581268,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87680396150,747.3125,747,990,-62.61,92,13,1196,752,17545,697,1.6868328,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,94070196962,753.375,753,885,-62.17,76,13,988,755,16578,703,1.7836266,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,100459997227,751.1875,751,968,-63.39,92,13,1196,753,18119,701,1.8798441,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,106849797965,746.4687,746,1088,-63.33,84,13,1092,748,19274,696,1.9769064,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,113239598681,751.4844,751,891,-61.71,76,13,988,753,16511,701,2.0847979,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,119629398861,746.7969,746,938,-61.85,68,13,884,748,17136,696,2.1802807,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,126019199509,749.7969,749,951,-61.13,68,13,884,752,17247,699,2.2749309,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,132408999619,751.8906,751,986,-61.86,76,13,988,754,18036,701,2.380738,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,138798800199,747.4531,747,901,-61.8,76,13,988,749,17095,697,2.4899351,1.5,150,02_lde_aligned\frame_0022_aligned.csv
