sample,real,imag,amplitude,amplitude_norm
723,276,98,292.88,0.2585
724,300,554,630.01,0.55606
725,626,332,708.59,0.62541
726,400,58,404.18,0.35674
727,111,115,159.83,0.14107
728,168,181,246.95,0.21796
729,227,59,234.54,0.20701
730,88,85,122.35,0.10799
731,13,88,88.96,0.07851
732,-103,138,172.2,0.15199
733,96,106,143.01,0.12622
734,195,42,199.47,0.17606
735,165,150,222.99,0.19681
736,60,66,89.2,0.07873
737,-82,-78,113.17,0.09989
738,141,-106,176.4,0.15569
739,309,43,311.98,0.27536
740,266,250,365.04,0.32219
741,91,192,212.47,0.18753
742,-106,79,132.2,0.11668
743,-154,-968,980.17,0.86511
744,-446,-2509,2548.33,2.24919
745,-315,-1579,1610.11,1.42111
746,-541,4478,4510.56,3.98108
747,-1478,9068,9187.66,8.10914
748,-2379,5633,6114.76,5.39697
749,-5137,1087,5250.75,4.63437
750,-9110,3321,9696.45,8.55821
751,-6492,7695,10067.72,8.8859
752,1582,5306,5536.82,4.88687
753,4933,-1436,5137.76,4.53465
754,-1008,-2027,2263.8,1.99806
755,-11029,7463,13316.73,11.75351
756,-12321,14602,19105.64,16.86288
757,-7141,12178,14117.28,12.46009
758,1679,-1262,2100.4,1.85384
759,4022,-9895,10681.17,9.42734
760,-1194,-3272,3483.05,3.07418
761,-1834,8992,9177.12,8.09985
762,4606,16406,17040.31,15.03999
763,9092,14847,17409.71,15.36602
764,8148,6329,10317.27,9.10616
765,4544,-1218,4704.41,4.15217
766,1239,-2027,2375.68,2.0968
767,-2191,-1465,2635.66,2.32627
768,-4440,-2700,5196.5,4.5865
769,-3198,-2744,4213.87,3.71922
770,316,416,522.41,0.46109
771,2885,5193,5940.58,5.24323
772,2560,5294,5880.48,5.19018
773,1997,-1002,2234.28,1.972
774,3461,-6494,7358.71,6.49489
775,3942,-4747,6170.36,5.44604
776,2821,-981,2986.7,2.6361
777,1550,-2151,2651.28,2.34006
778,1485,-6704,6866.5,6.06046
779,1801,-6319,6570.64,5.79933
780,430,-633,765.24,0.67541
781,-2128,2557,3326.66,2.93615
782,-1971,-499,2033.19,1.79451
783,1209,-5104,5245.24,4.62951
784,2826,-5950,6587.02,5.81378
785,1490,-2686,3071.59,2.71103
786,-400,-413,574.95,0.50746
787,-373,-1538,1582.58,1.39681
788,1198,-3458,3659.64,3.23004
789,4439,-4381,6236.82,5.50469
790,4896,-2232,5380.77,4.74913
791,2608,-67,2608.86,2.30261
792,1411,-498,1496.3,1.32066
793,1132,-1262,1695.31,1.4963
794,231,-663,702.09,0.61967
795,-313,-42,315.81,0.27873
796,-120,455,470.56,0.41532
797,567,311,646.69,0.57078
798,926,-229,953.9,0.84192
799,370,-356,513.45,0.45318
800,-1369,102,1372.79,1.21165
801,-2695,592,2759.26,2.43535
802,-2588,365,2613.61,2.30681
803,-2457,-29,2457.17,2.16873
804,-1620,987,1896.99,1.67431
