FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,2572950302,749.8125,749,933,-61.6,72,13,936,752,16691,699,0.3350678,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,8962694378,749.125,749,1000,-62.08,72,13,936,751,18116,699,0.4444302,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,15352608451,747.3906,747,1012,-62.16,80,13,1040,749,18721,697,0.538033,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,21742323335,746.4531,746,1039,-61.9,104,13,1352,751,17847,696,0.6434033,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,28132066895,745.7031,745,922,-61.89,72,13,936,747,17163,695,0.7331148,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,34521980908,752.2812,752,1018,-61.82,80,13,1040,754,18536,702,0.8339268,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,40911695732,750.6562,750,905,-61.55,68,13,884,752,16551,700,0.9288755,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,47301439717,748.6719,748,1033,-61.88,80,13,1040,750,17875,698,1.0391966,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,53691353134,745.6875,745,928,-61.24,72,13,936,747,17203,695,1.1349276,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,60081144167,750.4531,750,1030,-61.87,100,13,1300,755,17687,700,1.2291256,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,66470858887,747.4531,747,977,-62.09,96,13,1248,752,17371,697,1.3319454,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,72860649339,750.3125,750,1055,-63.02,104,13,1352,755,18438,700,1.4437863,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,79250393203,746.6406,746,942,-62.51,72,13,936,748,17500,696,1.5390934,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,85640306513,750.4844,750,994,-62.28,80,13,1040,752,18187,700,1.6371024,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,92030097429,752.7969,752,956,-62.01,72,13,936,754,17503,702,1.7379585,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,98419812040,748.5937,748,889,-62.19,76,13,988,750,16529,698,1.8376441,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,104809555820,750.7812,750,949,-62.4,84,13,1092,753,17508,700,1.9351524,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,111199469048,752.3437,752,957,-62.5,76,13,988,754,18074,702,2.0309117,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,117589259895,746.5781,746,968,-62.12,76,13,988,748,17723,696,2.1417333,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,123978974440,747.9687,747,923,-61.73,68,13,884,750,16707,697,2.2372064,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,130368764735,749.2031,749,993,-61.65,92,13,1196,751,18301,699,2.3326249,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,136758508417,750.4844,750,986,-62.41,76,13,988,752,17295,700,2.4426206,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,143148421568,751.7187,751,925,-61.5,80,13,1040,753,16956,701,2.5438998,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,149538212320,752.5937,752,950,-61.89,72,13,936,754,17730,702,2.6389629,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,155927926782,753.3125,753,948,-61.92,76,13,988,755,17824,703,2.7336061,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,162317670398,753.5625,753,922,-62.41,80,13,1040,755,17422,703,2.8286009,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,168707583464,752.5937,752,903,-62.26,88,13,1144,754,16627,702,2.9420186,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,175097297863,751.7031,751,901,-61.96,80,13,1040,753,16789,701,3.0368134,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,181487041427,751.7656,751,933,-61.9,80,13,1040,753,17360,701,3.1307792,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,187876954449,750.7344,750,923,-62.13,72,13,936,752,16621,700,3.2410492,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,194266745079,749.3281,749,890,-61.76,84,13,1092,751,16591,699,3.334694,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,200656459410,746.75,746,975,-61.99,96,13,1248,752,17258,696,3.4407903,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,207046249501,753.0469,753,918,-61.96,76,13,988,755,17224,703,3.5361398,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,213435992984,751.4687,751,913,-61.89,96,13,1248,753,17233,701,3.6296266,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,219825905936,749.5937,749,899,-61.37,72,13,936,751,16894,699,3.7327117,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,226215696494,746.6875,746,927,-61.21,72,13,936,748,17307,696,3.8451804,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,232605410759,752.4531,752,957,-62.36,92,13,1196,754,16866,702,3.9334753,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,238995153661,748.6719,748,912,-61.73,76,13,988,750,16929,698,4.043643,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,245384944164,745.7812,745,917,-61.99,92,13,1196,747,16907,695,4.1401624,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,251774857549,750.0469,750,1040,-62.57,88,13,1144,751,18132,700,4.2348874,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,258164588122,746.5,746,1023,-62.72,96,13,1248,748,18665,696,4.331139,1.5,150,02_lde_aligned\frame_0041_aligned.csv
42,264554361691,750.5156,750,949,-61.8,84,13,1092,752,17847,700,4.4339014,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,270944151645,746.1719,746,991,-61.91,92,13,1196,748,18387,696,4.5285783,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,277333894992,749.8437,749,948,-62.29,84,13,1092,755,17564,699,4.6393437,1.5,150,02_lde_aligned\frame_0044_aligned.csv
45,283723807811,745.7656,745,923,-61.85,84,13,1092,747,17055,695,4.7338052,1.5,150,02_lde_aligned\frame_0045_aligned.csv
46,290113598236,749.5312,749,922,-61.89,80,13,1040,751,17501,699,4.845488,1.5,150,02_lde_aligned\frame_0046_aligned.csv
47,296503312348,752.2812,752,994,-62.21,84,13,1092,757,17726,702,4.9385115,1.5,150,02_lde_aligned\frame_0047_aligned.csv
48,302893102239,747.5781,747,998,-61.98,84,13,1092,749,17515,697,5.0398151,1.5,150,02_lde_aligned\frame_0048_aligned.csv
49,309282845512,750.5937,750,889,-61.67,76,13,988,752,16614,700,5.1346848,1.5,150,02_lde_aligned\frame_0049_aligned.csv
50,315672758238,752.8125,752,905,-61.58,72,13,936,755,16949,702,5.2286327,1.5,150,02_lde_aligned\frame_0050_aligned.csv
51,322062548579,747.0156,747,983,-61.63,84,13,1092,752,17862,697,5.3406567,1.5,150,02_lde_aligned\frame_0051_aligned.csv
52,328452262623,749.3281,749,908,-61.66,76,13,988,751,17264,699,5.4319644,1.5,150,02_lde_aligned\frame_0052_aligned.csv
53,334842005340,750.6562,750,911,-61.62,72,13,936,752,16973,700,5.5430146,1.5,150,02_lde_aligned\frame_0053_aligned.csv
54,341231918522,752.75,752,922,-61.34,76,13,988,754,16704,702,5.6385581,1.5,150,02_lde_aligned\frame_0054_aligned.csv
55,347621632538,745.875,745,933,-61.82,72,13,936,751,17226,695,5.7345083,1.5,150,02_lde_aligned\frame_0055_aligned.csv
56,354011375206,745.8125,745,923,-61.76,72,13,936,747,17007,695,5.829706,1.5,150,02_lde_aligned\frame_0056_aligned.csv
57,360401288372,747.6562,747,932,-62.15,76,13,988,749,17399,697,5.9423548,1.5,150,02_lde_aligned\frame_0057_aligned.csv
58,366791002370,748.875,748,921,-62.57,72,13,936,751,16727,698,6.0299344,1.5,150,02_lde_aligned\frame_0058_aligned.csv
59,373180745010,750.375,750,1091,-62.63,80,13,1040,755,18361,700,6.1304178,1.5,150,02_lde_aligned\frame_0059_aligned.csv
60,379570658152,750.7187,750,906,-61.95,88,13,1144,752,16644,700,6.2400825,1.5,150,02_lde_aligned\frame_0060_aligned.csv
61,385960372092,751.4062,751,891,-61.87,72,13,936,753,16532,701,6.3349509,1.5,150,02_lde_aligned\frame_0061_aligned.csv
