sample,taps_from_fp,amplitude,amplitude_norm
701,-50.1875,417.26,0.42972
702,-49.1875,225.98,0.23273
703,-48.1875,66.4,0.06838
704,-47.1875,154.94,0.15956
705,-46.1875,286.36,0.29491
706,-45.1875,582.16,0.59955
707,-44.1875,623.04,0.64165
708,-43.1875,186.21,0.19178
709,-42.1875,332.03,0.34195
710,-41.1875,242.59,0.24984
711,-40.1875,321.64,0.33124
712,-39.1875,562.27,0.57907
713,-38.1875,711.77,0.73302
714,-37.1875,651.24,0.67069
715,-36.1875,527.93,0.5437
716,-35.1875,384.88,0.39638
717,-34.1875,33.73,0.03474
718,-33.1875,117.41,0.12092
719,-32.1875,175.82,0.18107
720,-31.1875,466.9,0.48085
721,-30.1875,607.42,0.62557
722,-29.1875,289.39,0.29804
723,-28.1875,357.54,0.36822
724,-27.1875,276.4,0.28466
725,-26.1875,323.87,0.33354
726,-25.1875,577.23,0.59447
727,-24.1875,557.13,0.57377
728,-23.1875,247.41,0.2548
729,-22.1875,101.83,0.10487
730,-21.1875,322.57,0.3322
731,-20.1875,351.82,0.36233
732,-19.1875,482.13,0.49653
733,-18.1875,492.33,0.50703
734,-17.1875,314.03,0.32341
735,-16.1875,131.32,0.13524
736,-15.1875,203.96,0.21005
737,-14.1875,278.96,0.28729
738,-13.1875,399.11,0.41103
739,-12.1875,520.95,0.53651
740,-11.1875,459.32,0.47304
741,-10.1875,408.13,0.42032
742,-9.1875,267.72,0.27572
743,-8.1875,142.58,0.14684
744,-7.1875,255.52,0.26315
745,-6.1875,294.6,0.3034
746,-5.1875,393.73,0.40549
747,-4.1875,434.95,0.44794
748,-3.1875,184.22,0.18972
749,-2.1875,100.3,0.1033
750,-1.1875,938.51,0.96654
751,-0.1875,6689.41,6.88919
752,0.8125,14948.06,15.3945
753,1.8125,16440.22,16.93122
754,2.8125,14202.5,14.62667
755,3.8125,15115.41,15.56685
756,4.8125,12649.39,13.02718
757,5.8125,3939.17,4.05682
758,6.8125,3957.58,4.07577
759,7.8125,731.27,0.75311
760,8.8125,2084.2,2.14645
761,9.8125,1400.72,1.44256
762,10.8125,1462.09,1.50576
763,11.8125,1051.15,1.08255
764,12.8125,1634.28,1.68308
765,13.8125,1565.9,1.61267
766,14.8125,1790.22,1.84369
767,15.8125,1391.97,1.43354
768,16.8125,410.67,0.42293
769,17.8125,2117.58,2.18083
770,18.8125,7983.62,8.22206
771,19.8125,10438.08,10.74983
772,20.8125,5568.88,5.7352
773,21.8125,4765.56,4.90789
774,22.8125,4803.42,4.94688
775,23.8125,3962.11,4.08045
776,24.8125,8071.72,8.31279
777,25.8125,8087.45,8.32899
778,26.8125,2242.16,2.30912
779,27.8125,6639.46,6.83776
780,28.8125,6345.77,6.53529
781,29.8125,1547.96,1.59419
782,30.8125,1136.53,1.17048
783,31.8125,2060.95,2.1225
784,32.8125,4830.5,4.97477
785,33.8125,3885.52,4.00157
786,34.8125,2132.39,2.19608
787,35.8125,1020.84,1.05133
788,36.8125,1572.11,1.61906
789,37.8125,1924.68,1.98216
790,38.8125,6602.96,6.80016
791,39.8125,8230.51,8.47632
792,40.8125,3615.23,3.72321
793,41.8125,1843.85,1.89892
794,42.8125,6276.97,6.46444
795,43.8125,5292.46,5.45053
796,44.8125,4045.76,4.16659
797,45.8125,6000.55,6.17976
798,46.8125,2745.79,2.8278
799,47.8125,1687.94,1.73835
800,48.8125,2803.35,2.88707
801,49.8125,3134.46,3.22807
802,50.8125,2724.31,2.80567
803,51.8125,1614.28,1.6625
804,52.8125,2246.54,2.31363
805,53.8125,1941.75,1.99974
806,54.8125,184.11,0.18961
807,55.8125,2324.41,2.39384
808,56.8125,3369.48,3.47012
809,57.8125,2360.21,2.4307
810,58.8125,3223.94,3.32023
811,59.8125,4883.91,5.02978
812,60.8125,3224.86,3.32118
813,61.8125,1040.22,1.07129
814,62.8125,685.96,0.70645
815,63.8125,1513.86,1.55907
816,64.8125,2076.86,2.13889
817,65.8125,2015.79,2.07599
818,66.8125,1408.58,1.45065
819,67.8125,3618.16,3.72622
820,68.8125,3663.27,3.77268
821,69.8125,1476.77,1.52087
822,70.8125,2147.73,2.21187
823,71.8125,1715.87,1.76712
824,72.8125,936.35,0.96431
825,73.8125,892.03,0.91867
826,74.8125,914.38,0.94169
827,75.8125,544.42,0.56068
828,76.8125,795.05,0.8188
829,77.8125,211.09,0.21739
830,78.8125,1708.46,1.75949
831,79.8125,1318.03,1.35739
832,80.8125,398.51,0.41041
833,81.8125,907.57,0.93468
834,82.8125,1085.08,1.11749
835,83.8125,1661.35,1.71097
836,84.8125,1017.66,1.04805
837,85.8125,599.34,0.61724
838,86.8125,705.21,0.72627
839,87.8125,944.52,0.97273
840,88.8125,857.31,0.88292
841,89.8125,995.99,1.02573
842,90.8125,1496.51,1.5412
843,91.8125,1070.73,1.10271
844,92.8125,210.3,0.21658
845,93.8125,359.34,0.37007
846,94.8125,339,0.34913
847,95.8125,1090.01,1.12256
848,96.8125,909.72,0.93689
849,97.8125,794.04,0.81776
850,98.8125,959.52,0.98818
