sample,taps_from_fp,amplitude,amplitude_norm
697,-50.2969000000001,451.15,0.43844
698,-49.2969000000001,182,0.17687
699,-48.2969000000001,146.87,0.14273
700,-47.2969000000001,229.63,0.22316
701,-46.2969000000001,359.69,0.34956
702,-45.2969000000001,564.81,0.54889
703,-44.2969000000001,689.61,0.67017
704,-43.2969000000001,313.92,0.30507
705,-42.2969000000001,334.86,0.32542
706,-41.2969000000001,372.73,0.36222
707,-40.2969000000001,204.48,0.19872
708,-39.2969000000001,452.61,0.43986
709,-38.2969000000001,650.48,0.63215
710,-37.2969000000001,554.04,0.53843
711,-36.2969000000001,698.71,0.67902
712,-35.2969000000001,663.84,0.64513
713,-34.2969000000001,211.24,0.20528
714,-33.2969000000001,29.41,0.02858
715,-32.2969000000001,282.45,0.27449
716,-31.2969000000001,564.62,0.54871
717,-30.2969000000001,684.26,0.66497
718,-29.2969000000001,332.71,0.32333
719,-28.2969000000001,185.44,0.18021
720,-27.2969000000001,171.9,0.16705
721,-26.2969000000001,183.85,0.17867
722,-25.2969000000001,355.32,0.3453
723,-24.2969000000001,506.53,0.49225
724,-23.2969000000001,263.22,0.2558
725,-22.2969000000001,212.79,0.2068
726,-21.2969000000001,511.71,0.49729
727,-20.2969000000001,531.3,0.51633
728,-19.2969000000001,405.35,0.39392
729,-18.2969000000001,441.43,0.42899
730,-17.2969000000001,282.9,0.27493
731,-16.2969000000001,218.05,0.2119
732,-15.2969000000001,367.45,0.35709
733,-14.2969000000001,442.25,0.42978
734,-13.2969000000001,459.62,0.44667
735,-12.2969000000001,538.03,0.52287
736,-11.2969000000001,471.83,0.45853
737,-10.2969000000001,286.3,0.27823
738,-9.29690000000005,132.74,0.129
739,-8.29690000000005,126.19,0.12264
740,-7.29690000000005,269.56,0.26197
741,-6.29690000000005,242.16,0.23533
742,-5.29690000000005,273.79,0.26608
743,-4.29690000000005,516.04,0.50149
744,-3.29690000000005,353.6,0.34363
745,-2.29690000000005,91.08,0.08852
746,-1.29690000000005,736.96,0.71619
747,-0.296900000000051,5936.57,5.76926
748,0.703099999999949,15076.59,14.65169
749,1.70309999999995,17491.86,16.9989
750,2.70309999999995,15147.86,14.72096
751,3.70309999999995,15595.1,15.15559
752,4.70309999999995,14274.33,13.87204
753,5.70309999999995,5330.55,5.18032
754,6.70309999999995,4425.83,4.3011
755,7.70309999999995,1320.66,1.28344
756,8.70309999999995,2160.71,2.09981
757,9.70309999999995,1716.38,1.66801
758,10.7030999999999,1777.71,1.72761
759,11.7030999999999,1161.01,1.12829
760,12.7030999999999,1665.95,1.619
761,13.7030999999999,1723.57,1.67499
762,14.7030999999999,1990.83,1.93472
763,15.7030999999999,1747.26,1.69802
764,16.7030999999999,546.76,0.53135
765,17.7030999999999,2011.89,1.95518
