FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,2159131491,748.1406,748,959,-57.99,112,13,1456,772,17849,698,0.394118,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,8548921955,751.5156,751,914,-57.98,88,13,1144,775,17052,701,0.488949,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,14938711913,747.8594,747,917,-57.93,120,13,1560,771,16549,697,0.5925374,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,21328502348,751.4062,751,920,-57.86,124,13,1612,775,17435,701,0.6971838,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,27718292760,747.2187,747,1053,-58.23,96,13,1248,771,18849,697,0.7913175,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,34108082615,749.8281,749,962,-58.39,124,13,1612,751,16727,699,0.8868068,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,40497872981,751.6719,751,934,-58.46,112,13,1456,753,16747,701,0.990834,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,46887663274,753.5,753,953,-58.06,112,13,1456,777,17801,703,1.0856343,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,53277453545,745.7344,745,970,-58.69,120,13,1560,747,17441,695,1.192289,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,59667243257,746.1094,746,1075,-58.75,128,13,1664,770,18765,696,1.2938468,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,66057033469,745.9219,745,1007,-58.88,128,13,1664,747,17639,695,1.3898054,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,72446823638,745.6875,745,929,-58.41,136,13,1768,769,16865,695,1.4846326,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,78836613790,753.0625,753,984,-58.83,144,13,1872,777,17017,703,1.5854635,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,85226403351,750.8281,750,1026,-58.58,152,13,1976,752,17232,700,1.6890081,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,91616193444,749.5312,749,971,-58.2,108,13,1404,751,17559,699,1.7845557,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,98005983509,747.2969,747,926,-58.51,140,13,1820,771,16328,697,1.8970634,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,104395773027,751.6406,751,962,-58.71,152,13,1976,775,17357,701,1.9904662,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,110785563029,748.5469,748,937,-58.41,136,13,1768,772,16739,698,2.0856913,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,117175353007,753.5781,753,935,-58.32,140,13,1820,777,16865,703,2.1941037,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,123565142940,748.6562,748,1038,-58.7,152,13,1976,750,18339,698,2.2914742,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,129954932350,752.9375,752,981,-58.61,144,13,1872,777,16844,702,2.3927736,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,136344722274,747.625,747,924,-58.68,144,13,1872,771,16916,697,2.4869774,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,142734512152,750.5937,750,965,-59.12,96,13,1248,752,17296,700,2.59699,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,149124301995,753.1406,753,942,-58.66,96,13,1248,777,16742,703,2.6916177,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,155514091307,748.1406,748,965,-58.57,144,13,1872,772,16559,698,2.7896279,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,161903881123,748.8906,748,965,-58.55,144,13,1872,772,16727,698,2.8900443,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,168293670918,751.0625,751,1028,-58.66,104,13,1352,752,17608,701,2.9928252,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,174683460689,751.3594,751,1001,-58.59,148,13,1924,775,18045,701,3.0873199,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,181073249902,752.6875,752,1029,-58.44,108,13,1404,776,18139,702,3.1975756,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,187463039630,752.3125,752,978,-58.8,100,13,1300,754,17214,702,3.284765,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,193852829334,753.1875,753,974,-58.43,96,13,1248,777,17186,703,3.3910457,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,200242633342,752.0625,752,1065,-58.3,108,13,1404,753,18021,702,3.4867799,1.5,150,02_lde_aligned\frame_0032_aligned.csv
