sample,taps_from_fp,amplitude,amplitude_norm
700,-50.1094000000001,162.79,0.168
701,-49.1094000000001,379.53,0.39167
702,-48.1094000000001,371.57,0.38346
703,-47.1094000000001,442,0.45614
704,-46.1094000000001,481.77,0.49718
705,-45.1094000000001,295.21,0.30465
706,-44.1094000000001,193.69,0.19988
707,-43.1094000000001,363.94,0.37558
708,-42.1094000000001,108.81,0.11229
709,-41.1094000000001,245.8,0.25366
710,-40.1094000000001,473.71,0.48887
711,-39.1094000000001,443.16,0.45734
712,-38.1094000000001,337.83,0.34864
713,-37.1094000000001,97.74,0.10087
714,-36.1094000000001,233.81,0.24129
715,-35.1094000000001,200.23,0.20664
716,-34.1094000000001,265.12,0.2736
717,-33.1094000000001,673.42,0.69496
718,-32.1094000000001,256.27,0.26447
719,-31.1094000000001,505.83,0.52201
720,-30.1094000000001,496.93,0.51283
721,-29.1094000000001,353.35,0.36465
722,-28.1094000000001,213.21,0.22003
723,-27.1094000000001,354.36,0.3657
724,-26.1094000000001,125.94,0.12997
725,-25.1094000000001,272.12,0.28083
726,-24.1094000000001,198.35,0.20469
727,-23.1094000000001,417.23,0.43058
728,-22.1094000000001,492.13,0.50787
729,-21.1094000000001,202.07,0.20854
730,-20.1094000000001,51.09,0.05272
731,-19.1094000000001,147.92,0.15265
732,-18.1094000000001,18.79,0.01939
733,-17.1094000000001,255.07,0.26323
734,-16.1094000000001,114.13,0.11778
735,-15.1094000000001,34.93,0.03605
736,-14.1094000000001,204.28,0.21081
737,-13.1094000000001,373.97,0.38593
738,-12.1094000000001,354.63,0.36598
739,-11.1094000000001,218.16,0.22514
740,-10.1094000000001,163.27,0.1685
741,-9.10940000000005,346.87,0.35797
742,-8.10940000000005,548.78,0.56634
743,-7.10940000000005,215.67,0.22257
744,-6.10940000000005,33.29,0.03435
745,-5.10940000000005,159.39,0.16449
746,-4.10940000000005,290.39,0.29968
747,-3.10940000000005,227.41,0.23468
748,-2.10940000000005,188.16,0.19418
749,-1.10940000000005,1134.5,1.1708
750,-0.109400000000051,7938.15,8.19211
751,0.890599999999949,16625.26,17.15714
752,1.89059999999995,17948.84,18.52306
753,2.89059999999995,15782.78,16.2877
754,3.89059999999995,13642.07,14.0785
755,4.89059999999995,17340.38,17.89513
756,5.89059999999995,13303.86,13.72947
757,6.89059999999995,7987.15,8.24267
758,7.89059999999995,5241.25,5.40893
759,8.89059999999995,4388.03,4.52842
760,9.89059999999995,3384.85,3.49313
761,10.8905999999999,2849.05,2.9402
762,11.8905999999999,1755.55,1.81171
763,12.8905999999999,234.87,0.24238
764,13.8905999999999,1716.89,1.77182
765,14.8905999999999,1981.91,2.04532
766,15.8905999999999,2870.13,2.96195
767,16.8905999999999,5037.72,5.19889
768,17.8905999999999,4538.77,4.68397
769,18.8905999999999,1664.65,1.7179
770,19.8905999999999,5318.83,5.48899
771,20.8905999999999,8924.84,9.21036
