taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.0302020977383216,0.164986159031251,0.134784061292929,96,99
-49.5,-0.0171747046994952,0.160088914083334,0.142914209383838,96,99
-49,-0.00585651260101,0.164360093166667,0.158503580565657,96,99
-48.5,-0.00426621313794151,0.176265457552083,0.171999244414142,96,99
-48,-0.0125798262193806,0.195988300906249,0.183408474686868,96,99
-47.5,-0.0249541489340273,0.225943071822916,0.200988922888888,96,99
-47,-0.018880434942866,0.247038106447917,0.228157671505051,96,99
-46.5,0.00463406737058075,0.240473710437501,0.245107777808081,96,99
-46,0.0126477260470329,0.21927285878125,0.231920584828283,96,99
-45.5,0.0100609149277153,0.201953379052083,0.212014293979798,96,99
-45,0.0198174075962749,0.199791964322917,0.219609371919191,96,99
-44.5,0.0377719351489893,0.20768069475,0.245452629898989,96,99
-44,0.0567329502029673,0.20759386496875,0.264326815171718,96,99
-43.5,0.0634490492279043,0.203676272145833,0.267125321373737,96,99
-43,0.0495488511306826,0.207170682354166,0.256719533484849,96,99
-42.5,0.0296825252566298,0.20994820453125,0.239630729787879,96,99
-42,0.00679049762941952,0.212580631229166,0.219371128858585,96,99
-41.5,-0.012790013809659,0.227424432052083,0.214634418242424,96,99
-41,-0.0125471101388879,0.25033397625,0.237786866111112,96,99
-40.5,-0.00681003057859825,0.260282567427084,0.253472536848485,96,99
-40,-0.00635359018213552,0.230407877677085,0.224054287494949,96,99
-39.5,0.00326162243844502,0.171887023197918,0.175148645636363,96,99
-39,0.0127987850044187,0.134345755520833,0.147144540525252,96,99
-38.5,0.017792508357007,0.129480563885417,0.147273072242424,96,99
-38,0.0225181281830816,0.140761756624999,0.163279884808081,96,99
-37.5,0.0194824368835239,0.159310407510416,0.17879284439394,96,99
-37,0.0145684217897725,0.1645222089375,0.179090630727273,96,99
-36.5,0.00878948826767617,0.150062557833334,0.15885204610101,96,99
-36,0.00291541219444325,0.132817570916668,0.135732983111111,96,99
-35.5,0.00471104924242315,0.121608517000001,0.126319566242424,96,99
-35,0.00994079229577019,0.119574925239583,0.129515717535353,96,99
-34.5,0.0117307555852279,0.122258390020833,0.133989145606061,96,99
-34,0.0137342333222861,0.12322329803125,0.136957531353536,96,99
-33.5,0.0145261727945072,0.127456498447917,0.141982671242424,96,99
-33,0.0135958929378152,0.13598771671875,0.149583609656565,96,99
-32.5,0.00129353188794148,0.178118151697916,0.179411683585857,96,99
-32,-0.0102264044362355,0.268357906062497,0.258131501626262,96,99
-31.5,-0.0220499453907799,0.385155525229164,0.363105579838384,96,99
-31,-0.0241204490441901,0.469643416125,0.44552296708081,96,99
-30.5,-0.0182597303680549,0.498496510145833,0.480236779777778,96,99
-30,-0.0252750119160361,0.5054419965625,0.480166984646464,96,99
-29.5,-0.0246969302705181,0.497806434260417,0.473109503989899,96,99
-29,-0.0197135862765162,0.480022509125001,0.460308922848485,96,99
-28.5,0.0042457486144023,0.421629251153275,0.425874999767677,96,99
-28,0.0410014465856345,0.328366870646689,0.369368317232324,96,99
-27.5,0.0592730184763923,0.263036355159971,0.322309373636364,96,99
-27,0.0397856286059055,0.255712093919347,0.295497722525253,96,99
-26.5,0.0181566449376349,0.257352348547214,0.275508993484849,96,99
-26,0.00944610391956657,0.251721790787504,0.261167894707071,96,99
-25.5,-0.0189124015522225,0.280094574885556,0.261182173333334,96,99
-25,-0.0384635216505926,0.318941361994027,0.280477840343434,96,99
-24.5,-0.0426828910434694,0.35180755015458,0.309124659111111,96,99
-24,-0.042845923619111,0.382618413679717,0.339772490060606,96,99
-23.5,-0.0369738623554211,0.402618006506937,0.365644144151516,96,99
-23,-0.0310595722852294,0.395089414052907,0.364029841767678,96,99
-22.5,-0.0201760410723612,0.348165126223876,0.327989085151515,96,99
-22,-0.0142705420324721,0.290381445436512,0.276110903404039,96,99
-21.5,-0.0158315249392366,0.245942646222064,0.230111121282828,96,99
-21,-0.0223570418434756,0.219283369590951,0.196926327747475,96,99
-20.5,-0.0434790752976565,0.217694660560283,0.174215585262627,96,99
-20,-0.0733890792140258,0.246459544234227,0.173070465020201,96,99
-19.5,-0.116140635126292,0.325493455772757,0.209352820646464,96,99
-19,-0.125167538772776,0.407058676540453,0.281891137767677,96,99
-18.5,-0.0831724863712794,0.430188557724815,0.347016071353536,96,99
-18,-0.0321790225808963,0.393997698409179,0.361818675828283,96,99
-17.5,0.0179621426125832,0.306569326124791,0.324531468737374,96,99
-17,0.0169203192786015,0.238081205579984,0.255001524858586,96,99
-16.5,-0.0341033769319611,0.224065965295597,0.189962588363636,96,99
-16,-0.070754199087283,0.227721255521626,0.156967056434343,96,99
-15.5,-0.0819459831984123,0.232189682622655,0.150243699424243,96,99
-15,-0.0763463012501999,0.232757878098685,0.156411576848485,96,99
-14.5,-0.0670839152293859,0.231434091845547,0.164350176616161,96,99
-14,-0.0594187187511846,0.230704236831992,0.171285518080808,96,99
-13.5,-0.0614507348020241,0.246776894943438,0.185326160141413,96,99
-13,-0.0652022834481906,0.289928169367383,0.224725885919192,96,99
-12.5,-0.0695421414096988,0.355568685197579,0.28602654378788,96,99
-12,-0.0750199068598444,0.401133462152774,0.32611355529293,96,99
-11.5,-0.0821841176591058,0.409939192628803,0.327755074969697,96,99
-11,-0.0999872048896717,0.417443991546238,0.317456786656566,96,99
-10.5,-0.115936435793416,0.431633731803517,0.315697296010101,96,99
-10,-0.122822827830684,0.434460905467047,0.311638077636364,96,99
-9.5,-0.121908999316498,0.40425249593266,0.282343496616161,96,99
-9,-0.130454012362603,0.359600989221188,0.229146976858586,96,99
-8.5,-0.130903089133455,0.314212418759717,0.183309329626262,96,99
-8,-0.122957788101276,0.279980881131579,0.157023093030303,96,99
-7.5,-0.117670767758311,0.268140278818917,0.150469511060606,96,99
-7,-0.103526171094549,0.266505786872327,0.162979615777778,96,99
-6.5,-0.0901514258638005,0.270118747096124,0.179967321232323,96,99
-6,-0.0825717300480734,0.274189891563225,0.191618161515151,96,99
-5.5,-0.0854526412591761,0.275061619582408,0.189608978323232,96,99
-5,-0.104315415020784,0.272171876101592,0.167856461080808,96,99
-4.5,-0.129960329175069,0.270230220245776,0.140269891070707,96,99
-4,-0.149654326152586,0.271710413223293,0.122056087070707,96,99
-3.5,-0.168300078106744,0.28631600376331,0.118015925656566,96,99
-3,-0.182351231801117,0.306197242063744,0.123846010262626,96,99
-2.5,-0.178826162060201,0.314196283332928,0.135370121272727,96,99
-2,-0.174865050009306,0.426433879039608,0.251568829030302,96,99
-1.5,-0.203234968199891,1.00184834171504,0.798613373515152,96,99
-1,-0.0781687781111025,2.43711269650505,2.35894391839395,96,99
-0.5,-0.20938627559145,5.46295866207632,5.25357238648487,96,99
0,0.0559690320879369,9.45350918137675,9.50947821346469,96,99
0.5,0.166302607249618,13.5896410814272,13.7559436886768,96,99
1,0.0451967697354689,16.6549443467797,16.7001411165152,96,99
1.5,0.246014824252875,18.0234577114239,18.2694725356768,96,99
2,0.180157925824787,18.5840738845086,18.7642318103333,96,99
2.5,0.260410079441659,18.4134836419119,18.6738937213535,96,99
3,0.331803229880215,17.3292842351299,17.6610874650101,96,99
3.5,0.86678866524095,14.3973997856984,15.2641884509394,96,99
4,0.861428169096008,11.2356309902878,12.0970591593838,96,99
4.5,0.346112771746846,10.5967441462834,10.9428569180303,96,99
5,0.868431046315632,11.9513109599874,12.8197420063031,96,99
5.5,1.75085242761596,12.9074320312643,14.6582844588803,96,99
6,2.70354194169946,11.5724426875516,14.2759846292511,96,99
6.5,3.57759775067058,7.95342940421395,11.5310271548845,96,99
7,1.47114460305943,6.14290134909492,7.61404595215435,96,99
7.5,-2.51524578845673,9.06946463884056,6.55421885038383,96,99
8,-3.29055370673935,12.7524888995446,9.46193519280523,96,99
8.5,-1.70832817236478,13.9392832508944,12.2309550785296,96,99
9,0.0309617250280745,12.6320131073067,12.6629748323348,96,99
9.5,2.08903829328237,8.7496459629586,10.838684256241,96,99
10,2.51792279113832,4.75452267542298,7.2724454665613,96,99
10.5,1.10910627104068,2.84988639102278,3.95899266206346,96,99
11,-0.463261795391545,2.46204701399758,1.99878521860604,96,99
11.5,-1.201935928193,2.28797169901405,1.08603577082105,96,99
12,-1.03991416934788,1.86325195388468,0.823337784536793,96,99
12.5,-0.928291229265277,1.92802825753656,0.999737028271284,96,99
13,-0.814838980471589,2.4582671655322,1.64342818506061,96,99
13.5,-0.586703318585106,2.92101369779867,2.33431037921357,96,99
14,-0.16992899160382,2.95602763406126,2.78609864245744,96,99
14.5,0.372290912539453,2.54512599335377,2.91741690589322,96,99
15,0.628505574565939,2.10143793183377,2.72994350639971,96,99
15.5,0.61638276620069,1.8432824335742,2.45966519977489,96,99
16,0.553278939385631,1.71015560782505,2.26343454721068,96,99
16.5,0.615806067829093,1.64651378187798,2.26231984970707,96,99
17,0.89015326430854,1.55621132474341,2.44636458905195,96,99
17.5,1.18013917464752,1.33917796491092,2.51931713955844,96,99
18,1.26534771358404,1.03113665035968,2.29648436394372,96,99
18.5,1.05944923488166,0.979730115891775,2.03917935077343,96,99
19,0.801362728472884,1.57599023840301,2.37735296687589,96,99
19.5,0.804054935613329,2.87664054678927,3.6806954824026,96,99
20,1.32745146291191,4.27779458595678,5.60524604886869,96,99
20.5,1.73216167899142,5.59767592968679,7.32983760867822,96,99
21,1.80817343290426,6.72960296791682,8.53777640082108,96,99
21.5,1.68379148397524,7.51868664192809,9.20247812590333,96,99
22,1.32125670131514,7.93202560406438,9.25328230537952,96,99
22.5,1.01989683167969,7.67193485105481,8.69183168273449,96,99
23,0.60412966476359,6.82929970797234,7.43342937273593,96,99
23.5,0.45325711974271,5.39121452401487,5.84447164375758,96,99
24,0.348716854345903,3.91923268579695,4.26794954014285,96,99
24.5,0.271632872280207,2.86003843498529,3.1316713072655,96,99
25,0.371143038554827,2.36790903594445,2.73905207449927,96,99
25.5,0.338502832836276,2.58481566815362,2.9233185009899,96,99
26,0.411430264018284,2.98842684271909,3.39985710673738,96,99
26.5,0.433188029276983,3.13916001605636,3.57234804533334,96,99
27,0.242916297030909,2.78263914938324,3.02555544641415,96,99
27.5,0.161873443971723,1.84321752287676,2.00509096684848,96,99
28,0.0395261620400988,1.06498409016191,1.104510252202,96,99
28.5,-0.215988159961927,1.13130531543667,0.91531715547474,96,99
29,-0.336467816529289,1.69388709336767,1.35741927683839,96,99
29.5,-0.571546905034407,2.35148309566067,1.77993619062626,96,99
30,-0.890396859783948,2.89613820935971,2.00574134957576,96,99
30.5,-1.16428541950285,3.38044762773517,2.21616220823232,96,99
31,-1.312373946729,3.88593574651688,2.57356179978788,96,99
31.5,-1.32680902598103,4.32705426681942,3.00024524083839,96,99
32,-1.22911558423467,4.4298326415074,3.20071705727273,96,99
32.5,-0.931150413611711,3.91887115993495,2.98772074632324,96,99
33,-0.641918346086933,3.08808413793542,2.44616579184848,96,99
33.5,-0.256713367610119,2.14305237351921,1.88633900590909,96,99
34,0.0998630151640505,1.35496960062382,1.45483261578787,96,99
34.5,0.257854236766809,1.0064100073847,1.26426424415151,96,99
35,0.0930544303891834,1.44463085916636,1.53768528955555,96,99
35.5,-0.798368300515317,3.26820554233349,2.46983724181817,96,99
36,-1.64881107998798,5.85064922458394,4.20183814459596,96,99
36.5,-2.34510425831135,8.39677528690732,6.05167102859597,96,99
37,-2.66614000355902,9.90021975806409,7.23407975450507,96,99
37.5,-2.28265339296005,9.7138723282833,7.43121893532325,96,99
38,-1.86446671839175,8.3926518978463,6.52818517945455,96,99
38.5,-1.03359777657941,6.02116558402385,4.98756780744444,96,99
39,-0.455442727618358,3.75041675162844,3.29497402401008,96,99
39.5,-0.302758722037381,2.7234678104414,2.42070908840402,96,99
