sample,real,imag,amplitude,amplitude_norm
701,85,47,97.13,0.09781
702,158,-35,161.83,0.16297
703,186,0,186,0.18731
704,158,103,188.61,0.18994
705,86,84,120.22,0.12106
706,66,149,162.96,0.16411
707,75,143,161.47,0.16261
708,121,135,181.29,0.18257
709,169,159,232.04,0.23367
710,122,134,181.22,0.1825
711,31,138,141.44,0.14244
712,80,124,147.57,0.14861
713,81,96,125.61,0.12649
714,71,74,102.55,0.10328
715,119,124,171.86,0.17307
716,136,135,191.63,0.19298
717,83,111,138.6,0.13958
718,116,147,187.26,0.18858
719,84,114,141.61,0.1426
720,-7,172,172.14,0.17336
721,-87,317,328.72,0.33104
722,14,549,549.18,0.55305
723,220,588,627.81,0.63223
724,410,362,546.94,0.5508
725,402,-147,428.03,0.43105
726,50,-300,304.14,0.30628
727,-106,-238,260.54,0.26237
728,-164,1,164,0.16516
729,-205,168,265.05,0.26691
730,-93,215,234.25,0.2359
731,62,69,92.76,0.09342
732,171,43,176.32,0.17757
733,177,111,208.93,0.2104
734,137,204,245.73,0.24747
735,147,217,262.1,0.26395
736,207,76,220.51,0.22207
737,198,-32,200.57,0.20198
738,119,27,122.02,0.12288
739,155,139,208.2,0.20966
740,43,138,144.54,0.14556
741,18,166,166.97,0.16815
742,47,117,126.09,0.12698
743,133,110,172.59,0.17381
744,121,95,153.84,0.15492
745,59,77,97.01,0.09769
746,95,82,125.5,0.12638
747,167,52,174.91,0.17614
748,148,45,154.69,0.15578
749,106,8,106.3,0.10705
750,-9,-354,354.11,0.35661
751,-249,-2415,2427.8,2.44492
752,-1990,-6595,6888.7,6.93726
753,-7919,-7699,11044.69,11.12255
754,-14709,-1586,14794.26,14.89855
755,-15140,5974,16276,16.39074
756,-6692,11181,13030.64,13.1225
757,9723,8640,13007.17,13.09886
758,16398,860,16420.54,16.53629
759,13610,-6539,15099.36,15.2058
760,4878,-11222,12236.35,12.3226
761,-2912,-8653,9129.85,9.19421
762,-3514,-2435,4275.21,4.30535
763,-569,948,1105.65,1.11345
764,1001,1637,1918.79,1.93232
765,-210,1569,1582.99,1.59415
766,-1922,1331,2337.87,2.35435
767,-1102,1261,1674.67,1.68648
768,1481,1604,2183.16,2.19855
769,2828,1560,3229.73,3.2525
770,1327,496,1416.67,1.42665
771,-1166,-582,1303.18,1.31237
772,-2654,-1121,2881.03,2.90134
773,-2109,-1031,2347.52,2.36407
774,-621,-530,816.42,0.82217
775,83,67,106.67,0.10742
776,44,284,287.39,0.28941
777,52,114,125.3,0.12618
778,746,-157,762.34,0.76772
779,1500,-456,1567.78,1.57883
780,1427,-679,1580.31,1.59145
781,713,-589,924.82,0.93134
782,157,-82,177.12,0.17837
783,-327,541,632.15,0.6366
784,-924,841,1249.42,1.25823
785,-1225,459,1308.17,1.31739
786,-466,176,498.13,0.50164
787,272,505,573.59,0.57764
788,300,1190,1227.23,1.23588
789,-604,1499,1616.11,1.6275
790,-621,1114,1275.4,1.28439
791,-706,719,1007.67,1.01477
792,-993,495,1109.54,1.11736
793,-494,26,494.68,0.49817
794,529,-530,748.83,0.75411
795,1176,-501,1278.27,1.28728
796,1236,-72,1238.1,1.24682
797,1069,896,1394.84,1.40467
798,766,2378,2498.33,2.51594
799,135,3092,3094.95,3.11676
800,-300,2459,2477.23,2.4947
801,-374,1296,1348.89,1.35839
802,-251,488,548.77,0.55264
803,183,135,227.41,0.22901
804,1017,395,1091.02,1.09871
805,1598,1382,2112.71,2.1276
806,1248,1945,2310.96,2.32725
807,284,1629,1653.57,1.66523
808,-238,959,988.09,0.99506
809,175,608,632.68,0.63714
810,1090,481,1191.41,1.19981
811,1728,-40,1728.46,1.74065
812,1480,-678,1627.91,1.63938
813,801,-564,979.64,0.98655
814,351,183,395.84,0.39863
815,169,904,919.66,0.92614
816,148,1115,1124.78,1.13271
817,279,319,423.79,0.42678
818,405,-424,586.35,0.59048
819,477,-477,674.58,0.67934
820,894,-161,908.38,0.91479
821,1147,66,1148.9,1.157
822,627,552,835.36,0.84125
823,473,584,751.52,0.75682
824,114,5,114.11,0.11491
825,-191,-404,446.87,0.45002
826,-320,-285,428.51,0.43154
827,-316,-214,381.64,0.38433
828,-290,-426,515.34,0.51897
829,-210,-606,641.35,0.64588
830,-278,-331,432.26,0.4353
831,-421,335,538.02,0.54181
832,-587,835,1020.68,1.02788
833,-470,743,879.18,0.88537
834,-146,258,296.45,0.29854
835,100,-189,213.82,0.21533
836,310,-301,432.09,0.43514
837,374,-142,400.05,0.40287
838,121,108,162.19,0.16333
839,-305,-97,320.05,0.32231
840,-461,-317,559.47,0.56342
841,-226,-70,236.59,0.23826
842,187,307,359.47,0.362
843,375,359,519.14,0.5228
844,357,197,407.75,0.41062
845,-78,-18,80.05,0.08061
846,-293,-55,298.12,0.30022
847,-128,20,129.55,0.13047
848,373,171,410.33,0.41322
849,631,137,645.7,0.65025
850,617,138,632.24,0.6367
