sample,real,imag,amplitude,amplitude_norm
696,98,111,148.07,0.11286
697,174,106,203.74,0.15529
698,177,126,217.27,0.1656
699,196,162,254.28,0.19381
700,151,160,220,0.16768
701,159,140,211.85,0.16147
702,141,135,195.21,0.14879
703,87,206,223.62,0.17044
704,-2,191,191.01,0.14559
705,-3,79,79.06,0.06026
706,111,10,111.45,0.08495
707,162,61,173.1,0.13194
708,162,116,199.25,0.15187
709,162,153,222.83,0.16984
710,145,106,179.61,0.1369
711,226,32,228.25,0.17397
712,190,139,235.42,0.17943
713,235,348,419.92,0.32006
714,361,359,509.12,0.38805
715,425,48,427.7,0.32599
716,467,-146,489.29,0.37293
717,251,-282,377.52,0.28775
718,-154,-76,171.73,0.13089
719,-260,258,366.28,0.27918
720,-48,412,414.79,0.31615
721,131,526,542.07,0.41316
722,181,346,390.48,0.29762
723,298,155,335.9,0.25602
724,184,59,193.23,0.14728
725,186,119,220.81,0.1683
726,139,114,179.77,0.13702
727,95,101,138.66,0.10568
728,130,88,156.98,0.11965
729,124,142,188.52,0.14369
730,48,106,116.36,0.08869
731,54,83,99.02,0.07547
732,197,42,201.43,0.15353
733,304,128,329.85,0.25141
734,196,131,235.75,0.17969
735,128,155,201.02,0.15322
736,181,132,224.02,0.17075
737,186,178,257.45,0.19623
738,176,251,306.56,0.23366
739,82,156,176.24,0.13433
740,49,129,137.99,0.10518
741,102,74,126.02,0.09605
742,208,169,268,0.20427
743,23,337,337.78,0.25746
744,-795,1094,1352.35,1.03076
745,-2537,3704,4489.54,3.42191
746,-2187,8545,8820.43,6.72289
747,5244,12670,13712.35,10.45148
748,14581,10790,18139.18,13.82559
749,16404,2493,16592.36,12.64661
750,5828,-9946,11527.73,8.78638
751,-7138,-15463,17031.01,12.98096
752,-12890,-10527,16642.41,12.68476
753,-11116,493,11126.93,8.48089
754,-4806,7475,8886.69,6.77339
755,571,6037,6063.94,4.62191
756,1986,1330,2390.21,1.82181
757,989,-1842,2090.71,1.59353
758,856,-1986,2162.62,1.64834
759,1934,63,1935.03,1.47487
760,2140,1089,2401.15,1.83014
761,869,-530,1017.87,0.77582
762,-183,-2631,2637.36,2.01018
763,-316,-2226,2248.32,1.71366
764,60,177,186.89,0.14245
765,351,2044,2073.92,1.58073
766,411,2453,2487.19,1.89573
767,18,1648,1648.1,1.25617
768,-114,729,737.86,0.56239
769,74,345,352.85,0.26894
770,152,189,242.54,0.18486
771,-177,-315,361.32,0.2754
772,-753,-833,1122.9,0.85587
773,-1202,-799,1443.33,1.1001
774,-1149,-236,1172.99,0.89404
775,-542,12,542.13,0.41321
776,252,14,252.39,0.19237
777,887,288,932.58,0.71081
778,941,965,1347.85,1.02733
779,350,977,1037.8,0.79101
780,-24,-89,92.18,0.07026
781,273,-977,1014.42,0.77319
782,1362,-460,1437.58,1.09572
783,1634,447,1694.04,1.29119
784,1363,810,1585.52,1.20847
785,1207,992,1562.34,1.19081
786,636,1171,1332.57,1.01568
787,-485,909,1030.29,0.78529
788,-1247,91,1250.32,0.95298
789,-1215,-477,1305.28,0.99488
790,-662,-769,1014.69,0.7734
791,392,-1283,1341.55,1.02252
792,1612,-1536,2226.62,1.69712
793,2041,-1012,2278.12,1.73637
794,1397,-327,1434.76,1.09357
795,651,8,651.05,0.49623
796,168,18,168.96,0.12878
797,-85,-351,361.15,0.27526
798,-19,-1189,1189.15,0.90637
799,393,-1911,1950.99,1.48704
800,916,-1476,1737.13,1.32403
801,1111,-548,1238.8,0.94421
802,691,-167,710.89,0.54184
803,117,-611,622.1,0.47416
804,-684,-1072,1271.63,0.96923
805,-1309,-746,1506.65,1.14836
806,-1258,-137,1265.44,0.96451
807,-592,14,592.17,0.45135
808,160,-106,191.93,0.14629
809,629,-163,649.78,0.49526
810,461,38,462.56,0.35256
811,-144,322,352.73,0.26885
812,-622,422,751.64,0.5729
813,-566,27,566.64,0.43189
814,-481,-699,848.51,0.64673
815,-74,-994,996.75,0.75972
816,334,-921,979.69,0.74672
817,231,-221,319.69,0.24367
818,175,565,591.48,0.45082
819,182,730,752.35,0.57343
820,264,685,734.11,0.55954
821,120,781,790.17,0.60226
822,-94,1078,1082.09,0.82476
823,-93,1103,1106.91,0.84368
824,356,797,872.89,0.66532
825,829,373,909.05,0.69287
826,922,202,943.87,0.71941
827,612,141,628.03,0.47868
828,90,360,371.08,0.28283
829,-258,420,492.91,0.3757
830,-315,307,439.86,0.33526
831,-145,229,271.05,0.20659
832,64,550,553.71,0.42204
833,33,853,853.64,0.65064
834,-71,730,733.44,0.55903
835,40,118,124.6,0.09497
836,81,-270,281.89,0.21485
837,61,-173,183.44,0.13982
838,-68,234,243.68,0.18573
839,42,525,526.68,0.40143
840,81,445,452.31,0.34475
841,38,197,200.63,0.15292
842,-163,-204,261.12,0.19903
843,-318,-368,486.36,0.3707
844,-198,-272,336.43,0.25643
845,-245,-4,245.03,0.18676
