sample,taps_from_fp,amplitude,amplitude_norm
696,-50.1094000000001,278.19,0.32272
697,-49.1094000000001,403.69,0.46831
698,-48.1094000000001,141.69,0.16438
699,-47.1094000000001,146.58,0.17004
700,-46.1094000000001,38.83,0.04505
701,-45.1094000000001,32.02,0.03714
702,-44.1094000000001,106.79,0.12389
703,-43.1094000000001,219,0.25406
704,-42.1094000000001,205,0.23782
705,-41.1094000000001,431.35,0.50041
706,-40.1094000000001,559.68,0.64928
707,-39.1094000000001,565.06,0.65552
708,-38.1094000000001,302.24,0.35062
709,-37.1094000000001,73.55,0.08533
710,-36.1094000000001,150.05,0.17408
711,-35.1094000000001,147.65,0.17129
712,-34.1094000000001,288.59,0.33479
713,-33.1094000000001,253.51,0.2941
714,-32.1094000000001,303.51,0.3521
715,-31.1094000000001,781.68,0.90682
716,-30.1094000000001,657.22,0.76244
717,-29.1094000000001,474.81,0.55082
718,-28.1094000000001,66.31,0.07693
719,-27.1094000000001,400.43,0.46454
720,-26.1094000000001,234.31,0.27182
721,-25.1094000000001,286.3,0.33213
722,-24.1094000000001,41.59,0.04825
723,-23.1094000000001,179.54,0.20828
724,-22.1094000000001,317.37,0.36818
725,-21.1094000000001,450.7,0.52285
726,-20.1094000000001,277.61,0.32205
727,-19.1094000000001,150.46,0.17454
728,-18.1094000000001,206.83,0.23994
729,-17.1094000000001,323.24,0.37499
730,-16.1094000000001,238.01,0.27611
731,-15.1094000000001,200.41,0.2325
732,-14.1094000000001,165.61,0.19213
733,-13.1094000000001,118.93,0.13797
734,-12.1094000000001,93.74,0.10875
735,-11.1094000000001,68.82,0.07984
736,-10.1094000000001,166.19,0.1928
737,-9.10940000000005,442.6,0.51346
738,-8.10940000000005,610.79,0.70857
739,-7.10940000000005,339.02,0.3933
740,-6.10940000000005,150.14,0.17417
741,-5.10940000000005,62.29,0.07226
742,-4.10940000000005,56.04,0.06501
743,-3.10940000000005,121.66,0.14113
744,-2.10940000000005,353.64,0.41025
745,-1.10940000000005,1048.62,1.21649
746,-0.109400000000051,7394.17,8.57792
747,0.890599999999949,15295.51,17.74421
748,1.89059999999995,16501.18,19.1429
749,2.89059999999995,14969.07,17.36551
750,3.89059999999995,9780.22,11.34596
