FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4597744683,752.6406,752,928,-58.62,128,13,1664,776,17271,702,0.3907603,0.5,150,02_lde_aligned\frame_0001_aligned.csv
2,10987528318,746.1875,746,1045,-58.48,132,13,1716,748,17985,696,0.4886102,0.5,101,02_lde_aligned\frame_0002_aligned.csv
3,17377311995,748.0156,748,962,-58.41,124,13,1612,771,16564,698,0.5855275,0.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23767095653,749.6719,749,978,-58.48,124,13,1612,751,17501,699,0.6893291,0.5,150,02_lde_aligned\frame_0004_aligned.csv
5,30156879828,751.1562,751,930,-58.07,112,13,1456,775,17497,701,0.8009883,0.5,150,02_lde_aligned\frame_0005_aligned.csv
6,36546663482,753.375,753,926,-57.68,112,13,1456,777,17581,703,0.8939474,0.5,150,02_lde_aligned\frame_0006_aligned.csv
7,42936447124,746.4062,746,904,-57.86,104,13,1352,770,16889,696,0.9919084,0.5,150,02_lde_aligned\frame_0007_aligned.csv
8,49326230763,747.3906,747,973,-57.57,96,13,1248,771,18215,697,1.0935343,0.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55716014367,749.0781,749,977,-57.91,116,13,1508,750,16897,699,1.1888549,0.5,150,02_lde_aligned\frame_0009_aligned.csv
10,62105797971,749.2656,749,909,-58.06,108,13,1404,773,16553,699,1.2928968,0.5,150,02_lde_aligned\frame_0010_aligned.csv
11,68495581540,750.1562,750,899,-58.04,112,13,1456,774,16608,700,1.3867956,0.5,150,02_lde_aligned\frame_0011_aligned.csv
12,74885365122,750.75,750,980,-58.12,128,13,1664,752,17672,700,1.4978264,0.5,150,02_lde_aligned\frame_0012_aligned.csv
13,81275149224,750.0937,750,961,-58.57,128,13,1664,774,17018,700,1.5956366,0.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87664932771,750.0156,750,963,-58.11,140,13,1820,773,17022,700,1.6961061,0.5,150,02_lde_aligned\frame_0014_aligned.csv
15,94054716287,750.4531,750,981,-58.53,140,13,1820,752,17795,700,1.7990504,0.5,117,02_lde_aligned\frame_0015_aligned.csv
16,100444499826,749.75,749,929,-58.16,92,13,1196,773,16591,699,1.8939868,0.5,150,02_lde_aligned\frame_0016_aligned.csv
17,106834283379,750.0156,750,941,-58.06,132,13,1716,773,16651,700,1.9894116,0.5,150,02_lde_aligned\frame_0017_aligned.csv
18,113224066898,749,749,953,-58.17,128,13,1664,772,16739,699,2.085039,0.5,150,02_lde_aligned\frame_0018_aligned.csv
19,119613850939,748.8906,748,957,-58.31,132,13,1716,750,17096,698,2.1930137,0.5,150,02_lde_aligned\frame_0019_aligned.csv
20,126003634438,747.8125,747,933,-58.06,124,13,1612,771,16955,697,2.2876881,0.5,150,02_lde_aligned\frame_0020_aligned.csv
21,132393417942,748.0625,748,999,-58.32,136,13,1768,772,18223,698,2.3986105,0.5,150,02_lde_aligned\frame_0021_aligned.csv
22,138783201471,746.7031,746,913,-58.4,120,13,1560,770,16898,696,2.4939941,0.5,150,02_lde_aligned\frame_0022_aligned.csv
23,145172984954,729.375,729,977,-58.26,120,13,1560,753,18191,679,2.5897992,0.5,150,02_lde_aligned\frame_0023_aligned.csv
24,151562768953,753.6094,753,909,-57.58,112,13,1456,777,17213,703,2.6989053,0.5,150,02_lde_aligned\frame_0024_aligned.csv
25,157952552445,752.6719,752,933,-58.59,120,13,1560,754,17040,702,2.7873467,0.5,150,02_lde_aligned\frame_0025_aligned.csv
26,164342335920,751.3437,751,975,-58.46,124,13,1612,753,17560,701,2.8971332,0.5,297,02_lde_aligned\frame_0026_aligned.csv
28,177121903395,748.3906,748,1009,-58.27,120,13,1560,772,18461,698,3.0898717,0.5,150,02_lde_aligned\frame_0028_aligned.csv
29,183511686855,747.7031,747,940,-58.18,116,13,1508,771,16894,697,3.1980531,0.5,150,02_lde_aligned\frame_0029_aligned.csv
30,189901470320,745.5937,745,1006,-58.54,124,13,1612,747,18138,695,3.2935637,0.5,150,02_lde_aligned\frame_0030_aligned.csv
31,196291253776,752.7187,752,927,-57.88,116,13,1508,776,16997,702,3.3978171,0.5,150,02_lde_aligned\frame_0031_aligned.csv
32,202681037235,750.3906,750,969,-58.33,112,13,1456,774,17940,700,3.4876747,0.5,150,02_lde_aligned\frame_0032_aligned.csv
33,209070821213,749.6719,749,931,-57.73,120,13,1560,773,17002,699,3.5997701,0.5,150,02_lde_aligned\frame_0033_aligned.csv
34,215460604656,747.8437,747,966,-57.92,128,13,1664,749,17280,697,3.6933298,0.5,150,02_lde_aligned\frame_0034_aligned.csv
35,221850388099,745.6406,745,1029,-58.63,140,13,1820,769,18222,695,3.788669,0.5,150,02_lde_aligned\frame_0035_aligned.csv
36,228240171533,752.4219,752,941,-58.2,124,13,1612,776,17064,702,3.8922916,0.5,150,02_lde_aligned\frame_0036_aligned.csv
37,234629955496,750.8437,750,970,-58.15,136,13,1768,752,17433,700,3.9866486,0.5,150,02_lde_aligned\frame_0037_aligned.csv
38,241019738911,748.4531,748,935,-58.13,124,13,1612,772,17153,698,4.0994088,0.5,150,02_lde_aligned\frame_0038_aligned.csv
39,247409522336,746.8437,746,1069,-58.55,152,13,1976,748,18201,696,4.1924348,0.5,150,02_lde_aligned\frame_0039_aligned.csv
40,253799305786,752.25,752,950,-58.54,136,13,1768,754,16928,702,4.2881851,0.5,150,02_lde_aligned\frame_0040_aligned.csv
41,260189089198,750.8125,750,984,-58.61,144,13,1872,752,17803,700,4.3928755,0.5,150,02_lde_aligned\frame_0041_aligned.csv
42,266578873109,748.1719,748,965,-58.59,136,13,1768,772,17430,698,4.4892709,0.5,150,02_lde_aligned\frame_0042_aligned.csv
43,272968656537,745.8594,745,946,-58.52,128,13,1664,747,16624,695,4.5984151,0.5,150,02_lde_aligned\frame_0043_aligned.csv
44,279358439936,752.2187,752,955,-58.47,128,13,1664,754,17061,702,4.6886705,0.5,150,02_lde_aligned\frame_0044_aligned.csv
45,285748223843,749.3906,749,974,-58.75,136,13,1768,751,17748,699,4.7985141,0.5,150,02_lde_aligned\frame_0045_aligned.csv
46,292138007244,746.6562,746,956,-58.84,128,13,1664,770,17442,696,4.8859455,0.5,150,02_lde_aligned\frame_0046_aligned.csv
47,298527790639,752.2031,752,946,-58.8,128,13,1664,776,16780,702,4.9892095,0.5,150,02_lde_aligned\frame_0047_aligned.csv
48,304917574007,750.2031,750,1011,-58.42,136,13,1768,774,18144,700,5.0844435,0.5,150,02_lde_aligned\frame_0048_aligned.csv
49,311307357887,747.3281,747,927,-58.7,132,13,1716,749,16676,697,5.1952938,0.5,150,02_lde_aligned\frame_0049_aligned.csv
50,317697141263,752.7031,752,1003,-58.48,140,13,1820,754,17988,702,5.3002964,0.5,150,02_lde_aligned\frame_0050_aligned.csv
51,324086924629,749.4219,749,1022,-58.4,140,13,1820,751,18303,699,5.3962672,0.5,138,02_lde_aligned\frame_0051_aligned.csv
52,330476707984,745.9687,745,996,-58.5,144,13,1872,770,17056,695,5.4862794,0.5,150,02_lde_aligned\frame_0052_aligned.csv
53,336866491854,750.6875,750,969,-58.7,140,13,1820,774,17378,700,5.5954001,0.5,150,02_lde_aligned\frame_0053_aligned.csv
54,343256275197,748.6719,748,940,-58.16,132,13,1716,750,17188,698,5.6900428,0.5,150,02_lde_aligned\frame_0054_aligned.csv
55,349646058531,753.0156,753,978,-58.3,148,13,1924,754,17286,703,5.8004852,0.5,150,02_lde_aligned\frame_0055_aligned.csv
56,356035842375,748.9531,748,978,-58.14,136,13,1768,773,17454,698,5.8898479,0.5,150,02_lde_aligned\frame_0056_aligned.csv
57,362425625700,745.9062,745,986,-58.17,140,13,1820,747,17683,695,5.999031,0.5,150,02_lde_aligned\frame_0057_aligned.csv
58,368815408999,750.4531,750,935,-58.27,124,13,1612,752,17072,700,6.0955648,0.5,150,02_lde_aligned\frame_0058_aligned.csv
59,375205192837,745.9219,745,971,-58.25,136,13,1768,747,17428,695,6.189516,0.5,150,02_lde_aligned\frame_0059_aligned.csv
60,381594976127,750.3281,750,1007,-58.25,140,13,1820,752,18025,700,6.3012696,0.5,150,02_lde_aligned\frame_0060_aligned.csv
61,387984759413,746.4219,746,905,-58.63,120,13,1560,770,16591,696,6.4133326,0.5,150,02_lde_aligned\frame_0061_aligned.csv
62,394374543221,750.6719,750,955,-58.03,128,13,1664,774,17677,700,6.4931763,0.5,150,02_lde_aligned\frame_0062_aligned.csv
63,400764326498,745.375,745,935,-58.17,132,13,1716,769,17343,695,6.5959366,0.5,150,02_lde_aligned\frame_0063_aligned.csv
64,407154109767,749.3281,749,931,-58.2,124,13,1612,773,17175,699,6.6903708,0.5,150,02_lde_aligned\frame_0064_aligned.csv
65,413543893543,752.3281,752,981,-58.32,132,13,1716,754,17605,702,6.7888154,0.5,150,02_lde_aligned\frame_0065_aligned.csv
66,419933676780,747.5312,747,915,-58.55,124,13,1612,771,16760,697,6.8961016,0.5,150,02_lde_aligned\frame_0066_aligned.csv
67,426323460552,750.8437,750,1008,-58.24,144,13,1872,752,17989,700,6.9913473,0.5,150,02_lde_aligned\frame_0067_aligned.csv
68,432713243771,745.6406,745,1027,-58.29,144,13,1872,747,18352,695,7.0872174,0.5,150,02_lde_aligned\frame_0068_aligned.csv
