sample,taps_from_fp,amplitude,amplitude_norm
698,-50,119.92,0.11553
699,-49,199.12,0.19183
700,-48,157.15,0.1514
701,-47,65.73,0.06333
702,-46,265.31,0.25559
703,-45,374.42,0.36071
704,-44,287.67,0.27714
705,-43,342.15,0.32962
706,-42,214.16,0.20632
707,-41,111.4,0.10732
708,-40,567.09,0.54633
709,-39,747.81,0.72044
710,-38,406.18,0.39131
711,-37,70.38,0.06781
712,-36,492.72,0.47469
713,-35,553.88,0.5336
714,-34,68.47,0.06596
715,-33,542.67,0.5228
716,-32,283.37,0.27299
717,-31,688.12,0.66293
718,-30,648.02,0.62429
719,-29,620.88,0.59815
720,-28,533.55,0.51402
721,-27,761.7,0.73382
722,-26,611.44,0.58905
723,-25,733.06,0.70622
724,-24,285.82,0.27536
725,-23,131.95,0.12712
726,-22,361.76,0.34851
727,-21,200.48,0.19314
728,-20,97.94,0.09436
729,-19,183.85,0.17712
730,-18,212.51,0.20473
731,-17,280.45,0.27018
732,-16,164.98,0.15894
733,-15,239.27,0.23051
734,-14,311.31,0.29992
735,-13,346.66,0.33396
736,-12,306.32,0.2951
737,-11,272.15,0.26219
738,-10,239.4,0.23064
739,-9,155.24,0.14956
740,-8,37.48,0.03611
741,-7,144.81,0.13951
742,-6,29,0.02794
743,-5,153.7,0.14807
744,-4,334.5,0.32225
745,-3,366.2,0.35279
746,-2,24.19,0.0233
747,-1,1580.78,1.52291
748,0,9683.75,9.32924
749,1,18283.09,17.61377
750,2,19430.24,18.71893
751,3,17732.05,17.0829
752,4,7130.66,6.86962
753,5,17448.43,16.80966
754,6,14454.16,13.92501
755,7,4982.41,4.80001
756,8,5982.66,5.76364
757,9,6847.43,6.59676
758,10,4706.84,4.53453
759,11,3028.19,2.91733
760,12,642.74,0.61921
761,13,1062.91,1.02399
762,14,1720.76,1.65776
763,15,647.86,0.62414
764,16,1584.88,1.52686
765,17,1176.02,1.13297
766,18,1080.41,1.04086
767,19,1130.97,1.08957
768,20,2982.89,2.87369
769,21,7033.97,6.77646
770,22,5873.76,5.65873
771,23,1029.72,0.99203
772,24,8978.22,8.64953
773,25,11521.69,11.09989
774,26,4835.53,4.6585
775,27,1143.3,1.10145
776,28,3691.33,3.55619
777,29,4696.15,4.52423
778,30,3028.7,2.91783
779,31,5030.41,4.84625
780,32,898.6,0.8657
781,33,4272.81,4.11638
782,34,3236.72,3.11823
783,35,774.8,0.74644
784,36,1457.15,1.4038
785,37,3994.71,3.84847
786,38,7621.41,7.3424
787,39,7282.26,7.01567
788,40,94.18,0.09073
789,41,6725.76,6.47954
790,42,9252.64,8.91391
791,43,5327.6,5.13256
792,44,217.8,0.20983
793,45,1928.41,1.85782
794,46,3490.39,3.36261
795,47,4735.84,4.56246
796,48,2085.78,2.00942
797,49,2526.75,2.43425
798,50,3729.46,3.59293
799,51,3090.64,2.97749
800,52,2164.13,2.0849
801,53,986.8,0.95067
802,54,384.97,0.37088
803,55,1158.91,1.11649
804,56,2440.88,2.35153
805,57,2875.09,2.76984
806,58,2026.37,1.95219
807,59,849.02,0.81794
808,60,2600.66,2.50546
809,61,3216.93,3.09916
810,62,2727.83,2.62797
811,63,3159.29,3.04363
812,64,3298.56,3.17781
813,65,2412.1,2.32379
814,66,2219.14,2.1379
815,67,2303.56,2.21923
816,68,2371.27,2.28446
817,69,2275.59,2.19229
818,70,687,0.66185
819,71,1542.75,1.48627
820,72,1729.96,1.66663
821,73,1788.81,1.72333
822,74,1923.51,1.85309
823,75,1976.69,1.90432
824,76,612.67,0.59024
825,77,870.48,0.83862
826,78,1369.71,1.31956
827,79,467.69,0.45057
828,80,807.64,0.77808
829,81,996.29,0.95981
830,82,1329.35,1.28068
831,83,873.01,0.84105
832,84,595.63,0.57382
833,85,481.09,0.46348
834,86,1113.78,1.07301
835,87,1058,1.01927
836,88,1700.83,1.63856
837,89,1060.9,1.02206
838,90,1001.61,0.96494
839,91,757.52,0.72979
840,92,266.05,0.25631
841,93,604.91,0.58277
842,94,407.27,0.39236
843,95,968.65,0.93319
844,96,1267.1,1.22071
845,97,930.36,0.8963
846,98,338.42,0.32603
847,99,745.98,0.71867
