sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
696,-50.7187,-15.229811236,NaN,164,221,275.2,0.13899
697,-49.7187,-14.929531236,NaN,247,161,294.84,0.14891
698,-48.7187,-14.629251236,NaN,180,225,288.14,0.14553
699,-47.7187,-14.328971236,NaN,156,166,227.8,0.11505
700,-46.7187,-14.028691236,NaN,173,43,178.26,0.09003
701,-45.7187,-13.728411236,NaN,249,139,285.17,0.14403
702,-44.7187,-13.428131236,NaN,302,211,368.41,0.18607
703,-43.7187,-13.127851236,NaN,148,214,260.19,0.13141
704,-42.7187,-12.827571236,NaN,144,207,252.16,0.12735
705,-41.7187,-12.527291236,NaN,190,169,254.29,0.12843
706,-40.7187,-12.227011236,NaN,184,185,260.92,0.13178
707,-39.7187,-11.926731236,NaN,139,222,261.93,0.13229
708,-38.7187,-11.626451236,NaN,119,86,146.82,0.07415
709,-37.7187,-11.326171236,NaN,258,134,290.72,0.14683
710,-36.7187,-11.025891236,NaN,270,114,293.08,0.14802
711,-35.7187,-10.725611236,NaN,299,250,389.74,0.19684
712,-34.7187,-10.425331236,NaN,255,208,329.07,0.1662
713,-33.7187,-10.125051236,NaN,154,182,238.41,0.12041
714,-32.7187,-9.824771236,NaN,76,81,111.07,0.0561
715,-31.7187,-9.524491236,NaN,-71,12,72.01,0.03637
716,-30.7187,-9.224211236,NaN,-227,-8,227.14,0.11472
717,-29.7187,-8.923931236,NaN,-67,-9,67.6,0.03414
718,-28.7187,-8.623651236,NaN,93,69,115.8,0.05849
719,-27.7187,-8.323371236,NaN,84,274,286.59,0.14474
720,-26.7187,-8.023091236,NaN,33,383,384.42,0.19415
721,-25.7187,-7.722811236,NaN,63,318,324.18,0.16373
722,-24.7187,-7.422531236,NaN,163,152,222.87,0.11256
723,-23.7187,-7.122251236,NaN,212,136,251.87,0.12721
724,-22.7187,-6.821971236,NaN,131,171,215.41,0.10879
725,-21.7187,-6.521691236,NaN,137,96,167.29,0.08449
726,-20.7187,-6.221411236,NaN,228,66,237.36,0.11988
727,-19.7187,-5.921131236,NaN,328,120,349.26,0.17639
728,-18.7187,-5.620851236,NaN,333,156,367.73,0.18572
729,-17.7187,-5.320571236,NaN,212,288,357.61,0.18061
730,-16.7187,-5.020291236,NaN,183,212,280.06,0.14144
731,-15.7187,-4.720011236,NaN,165,169,236.19,0.11929
732,-14.7187,-4.419731236,NaN,82,267,279.31,0.14106
733,-13.7187,-4.119451236,NaN,87,204,221.78,0.11201
734,-12.7187,-3.819171236,NaN,88,84,121.66,0.06144
735,-11.7187,-3.518891236,NaN,237,38,240.03,0.12123
736,-10.7187,-3.218611236,NaN,372,110,387.92,0.19592
737,-9.71870000000001,-2.918331236,NaN,266,217,343.29,0.17338
738,-8.71870000000001,-2.618051236,NaN,247,375,449.04,0.22679
739,-7.71870000000001,-2.317771236,NaN,186,264,322.94,0.1631
740,-6.71870000000001,-2.017491236,NaN,190,256,318.8,0.16101
741,-5.71870000000001,-1.717211236,NaN,199,258,325.83,0.16456
742,-4.71870000000001,-1.416931236,NaN,180,277,330.35,0.16684
743,-3.71870000000001,-1.116651236,NaN,421,561,701.4,0.35424
744,-2.71870000000001,-0.816371236000004,NaN,1153,1243,1695.42,0.85627
745,-1.71870000000001,-0.516091236000004,NaN,2122,642,2216.99,1.11969
746,-0.718700000000013,-0.215811236000004,NaN,3266,-2903,4369.69,2.20691
