taps_from_fp,transition_1_to_2,transition_2_to_3,transition_3_to_4,transition_4_to_5,transition_5_to_6,transition_6_to_7,transition_7_to_8,transition_8_to_9,transition_9_to_10,transition_10_to_11,transition_11_to_12,transition_12_to_13,transition_13_to_14,transition_14_to_15,transition_15_to_16,transition_16_to_17,transition_17_to_18,transition_18_to_19,transition_19_to_20,transition_20_to_21,transition_21_to_22,transition_22_to_23
-36,0.12039093832529,0.125117603220553,0.132941686164385,0.132841617146392,0.0740983872989441,0.055914901606667,0.0665236486925068,0.102006336560068,0.280309380864752,0.182342611086857,0.00285044162326462,0.140595992901229,0.109640240441921,0.182936423813178,0.127664671372147,0.269664074999747,0.121606454235373,0.100152215951939,0.0508825412833882,0.0838343857061781,0.120009020876442,0.0320981227749079
-35.5,0.0774817206131894,0.0950449027311654,0.149590789441949,0.138022778348598,0.052861072011817,0.0785874856470471,0.0325333662973,0.182068666437403,0.252266070281875,0.130193619356647,0.0221671479949236,0.117723996770527,0.100595373708131,0.145986261089382,0.130452604444324,0.224592874008929,0.0534302239338412,0.0887564763038623,0.0732653645494294,0.0706455028413377,0.0913133961177937,0.0383604002275378
-35,0.0552529418421807,0.142620640824568,0.142818077336295,0.148946520480866,0.0557178388098562,0.106021817459571,0.0349165778886698,0.186658155642329,0.213636584619749,0.0450471068426727,0.0350436741766418,0.106403868016157,0.0742209243698995,0.123939378811367,0.0955838818445438,0.169438473941779,0.0350729314211026,0.103648571312132,0.0536805136090149,0.07908287284271,0.0811402274207603,0.0176030730748624
-34.5,0.138259178633262,0.175937264782074,0.0818735242575719,0.157033870528829,0.0812864488897486,0.0767549451141808,0.0297766688497021,0.143341208784337,0.153207427260325,0.0538390159534725,0.0969714623046405,0.133407411665577,0.116158819129097,0.0924690652398828,0.0912189015530866,0.180719761030918,0.0665744774574711,0.217271888136507,0.057604525834824,0.0931063748803836,0.116759383989713,0.0135167645906669
-34,0.153417690736564,0.144760848686728,0.0547876365029095,0.145406594915074,0.0958013033273038,0.0500731514477431,0.075426954440234,0.130814238682165,0.0520526294764159,0.147086373562038,0.129300424100623,0.150542471877729,0.0982642480490667,0.117036789134454,0.0807971882535052,0.193805738003386,0.0778130536485995,0.203454122475223,0.127377379282281,0.129764206354346,0.103126865679672,0.0276013652602738
-33.5,0.159561443215368,0.0856667607812245,0.0553237924162022,0.135348793384035,0.0897412162175393,0.148453682029208,0.154220752591715,0.133947382400328,0.0199253171460395,0.232827219915346,0.161937843046773,0.137144522430389,0.0971749428772723,0.143792101660159,0.0442606757563702,0.170955964904264,0.0922102008850372,0.195219593122315,0.170056578486575,0.19184779248949,0.0812635439628463,0.0256699544690937
-33,0.104673682086764,0.0445800113140334,0.0921843667591276,0.111303409591095,0.09312207245595,0.279928486588036,0.24167899298284,0.0928330658748645,0.0908066760641126,0.277285689990246,0.132919898638825,0.107291697523992,0.156829256407767,0.138854075238417,0.0364662559896112,0.164898498771922,0.1428815135986,0.193042846081592,0.0770323126403379,0.126658278435882,0.0609787405361867,0.019145930096911
-32.5,0.05744040453307,0.201724690340632,0.184985258461555,0.0889857475493367,0.105876836937187,0.402614531430853,0.311706240676594,0.0848285693584189,0.179950244901203,0.333963229219204,0.128168164436461,0.0889666349743847,0.251724458978535,0.145103187780083,0.0382131008859838,0.16070883285095,0.0716027492881181,0.218664760900585,0.063618742478861,0.138013048397751,0.176537961786152,0.071163812113025
-32,0.167227633280426,0.375181953266573,0.315403505696784,0.0255302230703283,0.140293599831623,0.531023436910601,0.328702319505696,0.0664416959646565,0.274488966183665,0.390394981489608,0.141548808907711,0.115792763128994,0.299372711631097,0.204647708978717,0.0426124284183544,0.316999987641276,0.111381829725006,0.0959204461567352,0.0907737551034766,0.214382397902653,0.313552354825761,0.245050424911078
-31.5,0.299477370364942,0.49353572812738,0.442610178761092,0.0492588475179723,0.192185510969676,0.610489943908087,0.308814840701304,0.0421050160707853,0.357802426641689,0.412521104069327,0.212004826826729,0.180623270468354,0.370857791006083,0.274721720613399,0.0458427029655285,0.458743194189648,0.162808093368274,0.171631846674305,0.142956520016454,0.283819358507147,0.445989223793306,0.361008561955883
-31,0.414093357413074,0.484512163893917,0.559006822377359,0.140306026801717,0.204956689346086,0.647774936798521,0.267555162088441,0.0499773851951832,0.436694883936735,0.421384068103589,0.310176301699983,0.217058736114862,0.362321786661584,0.301782796413621,0.0939402351487108,0.575771248930888,0.175505948286326,0.330771713167676,0.351268872409992,0.314495711247057,0.550496391935575,0.439545829385354
-30.5,0.522935007984465,0.439858594636323,0.657985438870689,0.247598637586409,0.158978969827517,0.67438689635956,0.270396401534517,0.120326495759236,0.459294063962369,0.44343971687815,0.394384984724021,0.288217228444459,0.304528216920655,0.310110502750665,0.184546554045834,0.587578145096365,0.223576659687401,0.484565981741155,0.565510175850534,0.41313070896174,0.630197322668375,0.488747817735556
-30,0.551532741633688,0.394483247248968,0.760669065566887,0.319639380946662,0.126043304553128,0.675784568200685,0.284327231205377,0.164772895140501,0.449338510306681,0.540264076392715,0.512138442861988,0.333396884430247,0.23840616112216,0.328649232017834,0.287029970262078,0.595448591086912,0.265926957827378,0.512578565847962,0.646292740926489,0.543421712300451,0.67576878879902,0.481861707853661
-29.5,0.546760198586069,0.382285691987663,0.847546351010213,0.360658612439794,0.139578877977482,0.655844504897461,0.267397102347273,0.200230779154667,0.385126973869947,0.5972467380578,0.62328649546785,0.339706938140829,0.235172004719802,0.41675324043478,0.417573275575716,0.540989690837441,0.289927081006163,0.530215776748757,0.679420666632178,0.672793724857659,0.726466454311432,0.470660751473338
-29,0.399503348906914,0.422042077061601,0.906737128965932,0.387761352050268,0.175254901786481,0.617933787001159,0.257263639725216,0.188208210575772,0.340136254733983,0.642473852067281,0.612367604788082,0.276152740700386,0.318436279425209,0.540316675374351,0.54895010046948,0.497209338454641,0.346388427813484,0.516833648688964,0.596072164946903,0.729524487443333,0.670214402856354,0.403795021725704
-28.5,0.280946967662594,0.464008870703395,0.920230695444298,0.38555880444764,0.24707774357664,0.541073051190471,0.228687585562898,0.177188167173912,0.218366640345444,0.60940817944801,0.570395547559052,0.206304953196741,0.425624269369556,0.732600121466715,0.672619172021848,0.460019346199967,0.274377675681662,0.529429510977355,0.505141788425786,0.762404728785551,0.584481902404012,0.306410637884604
-28,0.256235531256674,0.442815372981217,0.853869226540681,0.318286969867531,0.304211410460222,0.440518597957635,0.170609941424405,0.218103480250893,0.134831799104626,0.551995387044799,0.539319002817081,0.164907025230211,0.462616584108532,0.849683072302474,0.754562858673412,0.456171818994864,0.183915990409611,0.50794767784634,0.424836239606126,0.657166962797184,0.429963025799841,0.220994503789502
-27.5,0.25235816293874,0.396669825616125,0.746244719207619,0.238401765441776,0.347593631639321,0.34691186322916,0.109764001132237,0.246529857006571,0.156942694470974,0.469894964073113,0.519065577058384,0.107101129959855,0.506461814506106,0.943432400897614,0.773131187376006,0.462527589731908,0.103682009156308,0.454259142539288,0.365070234608779,0.520009443937854,0.22767777152109,0.169067769544452
-27,0.245254794440689,0.303995344255719,0.669655605363127,0.213370169954449,0.354742971844522,0.286106836135001,0.110984840648902,0.273900152121431,0.272438658527425,0.351526247926528,0.449298082275278,0.0636993912038071,0.516802523755771,0.964609437368739,0.75065899109668,0.444853870973716,0.0373734844076812,0.348957564831047,0.348498489553476,0.481834866248601,0.10338672168301,0.164686356832551
-26.5,0.234053090706837,0.173213320539176,0.585723710131561,0.176430766846712,0.314687092638909,0.268045714468191,0.189763495379041,0.279358897043588,0.34419691699291,0.388422077121129,0.391089637530796,0.0379916858655741,0.520962478105932,0.971521679309628,0.740312455309127,0.391210547188127,0.0577599541591284,0.244317146263777,0.400021000830902,0.460476073130832,0.131407105563891,0.177880707319517
-26,0.0908632859059853,0.0493331146342274,0.45111778985107,0.127355340979321,0.2841961082216,0.262816355009969,0.189500955759366,0.218617391338854,0.403051356934334,0.43428993597266,0.349899497670585,0.0471106582312488,0.508880770576954,0.905666346820853,0.690132597060358,0.367079944098946,0.108473903219713,0.199196910726681,0.475245915114289,0.51336040132512,0.134372715783914,0.154331548286065
-25.5,0.0591902888475596,0.143423729950521,0.323094790869266,0.0941964554970507,0.250282038094535,0.224428434592955,0.144992226096901,0.133767167583934,0.361860642189523,0.407198210571868,0.319788486593831,0.0488820722219626,0.496517160393092,0.833734944490931,0.652900827403894,0.306074036019256,0.0698548687573444,0.182193698590821,0.523506635673097,0.579296916723336,0.110296746100857,0.114566299509273
-25,0.0706723191302983,0.146738040088896,0.21636843879947,0.0482566525585462,0.235500485550709,0.145265698118483,0.0681987104195774,0.0779260636782923,0.33473985710439,0.340659560074654,0.231566282709006,0.0384433303364916,0.479078960201334,0.716351274482009,0.564599542359334,0.291318849683416,0.0555088080041614,0.143011329197989,0.499494439558565,0.569335391847277,0.0863608623102836,0.118594005677511
-24.5,0.077071630329308,0.123015489116698,0.171644358968531,0.0496273940435967,0.217203985838807,0.0761325618585807,0.0746703545246531,0.116837111703797,0.245362248303465,0.192115987377747,0.138020298345601,0.0542892780795754,0.456183307276269,0.603342316600397,0.462568402369031,0.323954013765839,0.0525646514140939,0.173842194011976,0.477688829258969,0.569662778570026,0.0772764932717022,0.139636770940146
-24,0.0693662244605741,0.0619365908590288,0.200063800793141,0.112956319247567,0.168595164429602,0.0535504802280107,0.145388242330442,0.121556263780764,0.142293476620872,0.055229085600454,0.0736668526390258,0.0673735271764742,0.369795863395252,0.455385390767999,0.377409120838026,0.364007235899048,0.0545822689762617,0.235395920894176,0.40709926124523,0.412871998348507,0.0850633665724359,0.144148044404263
-23.5,0.0787518729972925,0.0107533309499182,0.179234631313519,0.159662223358932,0.107630317785294,0.0717722005115972,0.204774286609313,0.163618045096467,0.065788172378782,0.101026336992339,0.104319296777344,0.0594291478441921,0.29717401871293,0.316091735670995,0.258107796159374,0.34383565942696,0.0942275943989752,0.327498590406504,0.392438726380379,0.24345221417452,0.105837545010022,0.165087490992543
-23,0.0352071158217095,0.0853072779769363,0.0895129652830172,0.144747087554178,0.075338888250032,0.0788566914407963,0.219695676132938,0.205844553240207,0.0411208942441382,0.124926184416781,0.114185598816985,0.0698032822463932,0.148327844119836,0.173960578405603,0.172181066082558,0.334237466290694,0.128662341854204,0.261834915120422,0.307652241197109,0.16929737276202,0.106992279262983,0.160553665501902
-22.5,0.0403072144260401,0.158362594217131,0.0194899108233547,0.106658086940847,0.0569166772040453,0.0762463661548203,0.22655012065329,0.23216480904584,0.0486227260564585,0.12077484548902,0.124514659552864,0.0971754927982758,0.0498875968559595,0.0375155695940753,0.12337045347695,0.287773767833708,0.105385313287285,0.146075761329215,0.177549836543869,0.108929587594713,0.096523388824831,0.142961922569642
-22,0.102595258944974,0.205395109816701,0.127196897855707,0.0458577854881389,0.0404319763185771,0.0756388707727692,0.167432289865877,0.162181106225574,0.0379356080244215,0.0963579268566864,0.0711684848158698,0.0929954529160956,0.0984758588412014,0.0460274802030304,0.121909425253232,0.244335110690035,0.0863874277224432,0.0774469315865508,0.146019704940319,0.110563390057891,0.0439678691134388,0.14345224286199
-21.5,0.147707714545411,0.226859283410805,0.13433071732604,0.0539177995444832,0.0524181046986183,0.0782317655082043,0.127279636847199,0.102645694585507,0.077503525685025,0.11113555398477,0.0123329879984827,0.0725872504979983,0.136534144900469,0.0863072838600476,0.143657740248099,0.221559461692451,0.0663366886650749,0.105866613041162,0.198359624076632,0.0952287503456217,0.107383669570799,0.178657569182519
-21,0.139989984644574,0.180663885430223,0.0895352274676558,0.0427420676517444,0.0626813150617373,0.084932142733889,0.135866709513897,0.0993776877957991,0.120537280553576,0.196494739527792,0.065501796538672,0.077372044996461,0.163564769519511,0.11998305199178,0.0961183534527076,0.173017820017352,0.0496116031671823,0.0562912443752495,0.182071830039231,0.115458202574868,0.114864164274726,0.188097788590701
-20.5,0.16418523018178,0.123083603004271,0.0416791208656779,0.0482090374202856,0.0392666138943936,0.106892764496321,0.130989723419824,0.0987271748007065,0.10039781885543,0.224272986572711,0.132816863886062,0.0904119837961177,0.184465413668087,0.142011174372792,0.0624030661010827,0.135699911163107,0.027064879922517,0.0500763999772027,0.189238819025573,0.185521515547147,0.0922636007863838,0.179595272771761
-20,0.174155177074395,0.125376551752153,0.0466899157624088,0.0343022739567602,0.0531818908614798,0.136479853555528,0.0913781688057131,0.0688372782241055,0.106418353191879,0.162624796667217,0.0960015305491258,0.116630709488598,0.143507091037346,0.168542202649801,0.057597100521662,0.127779323598335,0.0260526283249124,0.0790724205597381,0.238316373269764,0.226608017965013,0.0827230639173432,0.144794697183888
-19.5,0.200403200036557,0.146693719429411,0.0925120333772592,0.072016333090327,0.0799520108765229,0.162593815809854,0.0702640025065954,0.0361561338132986,0.091509008725301,0.136399797762475,0.0798076245693834,0.121963233968839,0.0929195316873058,0.190372138040252,0.0339622586514293,0.102502722451069,0.0318339888186942,0.107111893401358,0.32896894998064,0.28378788616762,0.151904368009251,0.121459491625862
-19,0.182283325073971,0.135086573700352,0.174211776959008,0.130943184195142,0.0733453939945964,0.181970092169402,0.0544401709401462,0.0234251052388712,0.123602402258757,0.18576167974004,0.07434239600207,0.10873649592875,0.0429961513573071,0.11831035663112,0.0117858437587184,0.0795316687496347,0.0360437821053988,0.0728743529621595,0.318681863068241,0.266277789314988,0.152647869981963,0.100967424546044
-18.5,0.149497751220615,0.101191128808022,0.197477424572969,0.135638890765189,0.0405895057665717,0.155317899847831,0.0216964924972742,0.0511117618323158,0.0913233068164951,0.192055264400011,0.106923521512286,0.0859138357372681,0.0249626905268743,0.0501947125079966,0.0373397735038291,0.0336153749597552,0.0137693803426361,0.0295605388469472,0.288443671542004,0.263136670985056,0.125975777558801,0.108532037824457
-18,0.112896824607632,0.0746259873850434,0.163718850106247,0.100562506882773,0.044688199240033,0.0952504960982726,0.0264490720012387,0.0704539847313124,0.108785449189853,0.184094803204054,0.06057319420516,0.0831644350325691,0.0857829228559831,0.0319683523614938,0.0697136982599579,0.0450075770311459,0.0498981862460939,0.0500914470404528,0.168156213652838,0.146095905926171,0.0733241522647102,0.115420658715443
-17.5,0.092786352531104,0.0626948340655706,0.158397197687377,0.0952461325441068,0.0379026796557741,0.0652545306569027,0.0547879110381696,0.0949317242149659,0.0895217973757349,0.155933691565454,0.0281928473208414,0.0619218412703582,0.117250670460567,0.0957443087952875,0.0944344514649645,0.134121145906059,0.0188206007898181,0.0843034222191657,0.071907940331361,0.0444710683202227,0.0541890339440885,0.110360749200604
-17,0.0377524474183907,0.0713067445864939,0.171551299249207,0.117113624697871,0.0177005876137433,0.0382190712328882,0.0478679418868959,0.135518575819815,0.0458203251363774,0.0845267147995635,0.0303984764911478,0.0427756065209664,0.0984156039888353,0.0709342200337097,0.15499501598251,0.209223260048226,0.0692650855366379,0.0783530375761329,0.0203411520167565,0.0744130339084592,0.0713655610451638,0.083916390504737
-16.5,0.0422336274177657,0.110180573488245,0.167997490584804,0.124546155166261,0.0141254464943208,0.0209246187682078,0.103730578913876,0.172261770811685,0.0242676924419836,0.0311493355192473,0.0631500204479578,0.0223050088969836,0.084854194067927,0.0618425185402674,0.171642781546176,0.18928236041854,0.0948928366167672,0.0691331658990353,0.0524697842137207,0.103978580641351,0.105080783268057,0.0537929399930144
-16,0.0261869474118689,0.0986497744248672,0.209696361528101,0.146280423978062,0.015576159295321,0.0877447696275868,0.161181614695336,0.152983120198902,0.0915750327783097,0.120468277533941,0.0834272571473274,0.0465147729157649,0.127654893147908,0.0951854994688971,0.197290977025406,0.15693429623438,0.0294985577094476,0.120380403986293,0.0295502111892966,0.128330051685552,0.115413416899908,0.0509196979611367
-15.5,0.0706006181035099,0.0513407760334361,0.184948242481337,0.136919086490345,0.033409109525877,0.088112889049416,0.176384718509325,0.160522963066931,0.0589455491421111,0.132325352586342,0.137407451906778,0.0841180011097665,0.179082098238509,0.130209145225486,0.211545583047669,0.138749749256059,0.029752283084936,0.159921527021259,0.0668838158182864,0.209725940547415,0.130068178228367,0.0468815055688818
-15,0.0833503861077002,0.0332188959984264,0.0979790800394979,0.0633400432425922,0.0422958738082304,0.0469491185626363,0.158831629856032,0.149917971437737,0.0621799362638118,0.136222892939818,0.127443602198665,0.117203758399051,0.239935162112866,0.120062986762303,0.204479620659049,0.134304029288386,0.0316376931881823,0.164633798995206,0.0354493690298059,0.205175677053919,0.12029805606101,0.037330987429847
-14.5,0.0807467271804292,0.0227163233192686,0.0819436340253525,0.0820035614346761,0.0393265031064049,0.0419517909262101,0.145624382018157,0.135088623356793,0.0431786075659517,0.100339617903008,0.101489659781669,0.136620629873118,0.281602015476526,0.134531748294474,0.210758447616792,0.123094800687862,0.0610150883241041,0.209086584939228,0.0901426445969479,0.175488080770905,0.0953050084778839,0.0402412537735853
-14,0.0322020253303153,0.0330923853691017,0.0729521062140382,0.0415176943680044,0.0492363886754309,0.0891257706765818,0.159904168647991,0.130993668940639,0.0640220139367677,0.115189205909223,0.0882062236600602,0.141335762655217,0.271241920774743,0.171757877164883,0.169539720881174,0.137095307461658,0.0429072003395843,0.181947012169629,0.128333696264959,0.0550502680246722,0.0452845210346356,0.0447830022654784
-13.5,0.0602550504351562,0.0985624745702125,0.106456527171236,0.00629220146394332,0.0818711317834257,0.0862040697650355,0.203263479797372,0.168122756255644,0.0679808811292914,0.152858431390402,0.133325307064354,0.148956422622659,0.236339038221218,0.195925463240202,0.170879671278257,0.158372266980966,0.0674158084007462,0.170853116230367,0.145437879556032,0.0768821548456685,0.102556576831573,0.0658441899148622
-13,0.108050799399966,0.118461036077773,0.16313712968578,0.0391058343475022,0.109441286053996,0.0694617049000677,0.152479116688585,0.15383170829871,0.0936812060472871,0.138666267975828,0.0974761553745638,0.17878579949131,0.154886492889913,0.093182765122768,0.190946487774537,0.152774255552024,0.0572184269970861,0.132099894746942,0.140894248561891,0.0741555191031731,0.147453012395466,0.10988152615781
-12.5,0.165316814442398,0.15458050465852,0.168647137265137,0.0501402895094576,0.132729890461288,0.085678683381505,0.100266769540265,0.114961076952342,0.0594673141798881,0.140909546164138,0.0816602677549091,0.164400848077679,0.18751705392326,0.0334978155832945,0.18087558681904,0.169249737367677,0.0287138128784256,0.114525552122144,0.162290487725237,0.098210311722592,0.178685109649537,0.124705996978426
