sample,taps_from_fp,amplitude,amplitude_norm
703,-50.1405999999999,303.92,0.33732
704,-49.1405999999999,306.28,0.33994
705,-48.1405999999999,805.34,0.89383
706,-47.1405999999999,939.42,1.04264
707,-46.1405999999999,882.56,0.97953
708,-45.1405999999999,800.97,0.88897
709,-44.1405999999999,695.78,0.77223
710,-43.1405999999999,116.71,0.12953
711,-42.1405999999999,424,0.47059
712,-41.1405999999999,302.15,0.33535
713,-40.1405999999999,145.88,0.16191
714,-39.1405999999999,212.36,0.23569
715,-38.1405999999999,124.04,0.13767
716,-37.1405999999999,78.89,0.08756
717,-36.1405999999999,129.27,0.14348
718,-35.1405999999999,265.2,0.29434
719,-34.1405999999999,356.45,0.39562
720,-33.1405999999999,301.96,0.33513
721,-32.1405999999999,381.09,0.42297
722,-31.1405999999999,379.03,0.42068
723,-30.1405999999999,326.64,0.36253
724,-29.1405999999999,255.93,0.28405
725,-28.1405999999999,214.7,0.2383
726,-27.1405999999999,14.32,0.01589
727,-26.1405999999999,283.43,0.31457
728,-25.1405999999999,284.93,0.31624
729,-24.1405999999999,144.53,0.16041
730,-23.1405999999999,166,0.18424
731,-22.1405999999999,78.43,0.08705
732,-21.1405999999999,164.5,0.18258
733,-20.1405999999999,185,0.20533
734,-19.1405999999999,287.24,0.3188
735,-18.1405999999999,167.16,0.18552
736,-17.1405999999999,85.21,0.09457
737,-16.1405999999999,102.7,0.11399
738,-15.1405999999999,123.37,0.13692
739,-14.1405999999999,106.1,0.11776
740,-13.1405999999999,291.76,0.32381
741,-12.1405999999999,419.95,0.4661
742,-11.1405999999999,246.03,0.27306
743,-10.1405999999999,43.17,0.04792
744,-9.14059999999995,42.11,0.04673
745,-8.14059999999995,127.22,0.1412
746,-7.14059999999995,111.36,0.1236
747,-6.14059999999995,74,0.08213
748,-5.14059999999995,53.15,0.05899
749,-4.14059999999995,179.27,0.19897
750,-3.14059999999995,137,0.15206
751,-2.14059999999995,103.48,0.11485
752,-1.14059999999995,1094.5,1.21477
753,-0.140599999999949,7193.96,7.98441
754,0.859400000000051,15290.95,16.97109
755,1.85940000000005,16466.02,18.27528
756,2.85940000000005,14766.34,16.38883
757,3.85940000000005,15187.54,16.85632
758,4.85940000000005,12756.61,14.15827
759,5.85940000000005,4977.65,5.52458
760,6.85940000000005,11483.21,12.74496
761,7.85940000000005,1082.25,1.20117
762,8.85940000000005,5560.04,6.17097
763,9.85940000000005,826.4,0.9172
764,10.8594000000001,2791.76,3.09851
765,11.8594000000001,795.89,0.88334
