sample,real,imag,amplitude,amplitude_norm
699,191,-175,259.05,0.28188
700,279,-126,306.13,0.33311
701,82,56,99.3,0.10805
702,29,85,89.81,0.09773
703,115,107,157.08,0.17092
704,285,153,323.47,0.35198
705,253,150,294.12,0.32005
706,72,112,133.15,0.14488
707,-7,-25,25.96,0.02825
708,118,-9,118.34,0.12877
709,117,47,126.09,0.1372
710,71,133,150.76,0.16405
711,47,105,115.04,0.12518
712,79,39,88.1,0.09587
713,97,-3,97.05,0.1056
714,55,59,80.66,0.08777
715,102,81,130.25,0.14173
716,204,127,240.3,0.26148
717,305,121,328.12,0.35705
718,404,-64,409.04,0.44509
719,401,-141,425.07,0.46253
720,347,-147,376.85,0.41007
721,79,-45,90.92,0.09893
722,-203,233,309.03,0.33626
723,-113,290,311.24,0.33867
724,212,243,322.48,0.3509
725,462,66,466.69,0.50782
726,271,-109,292.1,0.31784
727,-195,35,198.12,0.21558
728,-61,217,225.41,0.24528
729,215,315,381.38,0.41499
730,159,156,222.75,0.24238
731,-44,50,66.6,0.07247
732,-9,0,9,0.00979
733,104,55,117.65,0.12802
734,131,104,167.26,0.18201
735,77,69,103.39,0.11251
736,97,46,107.35,0.11682
737,107,50,118.11,0.12852
738,100,77,126.21,0.13733
739,148,101,179.18,0.19497
740,145,121,188.85,0.2055
741,80,109,135.21,0.14712
742,42,43,60.11,0.06541
743,60,34,68.96,0.07504
744,111,78,135.67,0.14762
745,132,114,174.41,0.18979
746,112,110,156.98,0.17082
747,95,4,95.08,0.10346
748,104,140,174.4,0.18977
749,2698,3866,4714.36,5.12988
750,9263,12626,15659.47,17.03969
751,10614,14460,17937.35,19.51834
752,11710,13572,17925.49,19.50543
753,9954,-731,9980.81,10.86051
754,-5444,-15719,16635.03,18.10122
755,-10919,-13587,17430.75,18.96709
756,-11454,2757,11781.14,12.81952
757,2380,16414,16585.65,18.0475
758,6539,3384,7362.74,8.01169
759,259,-13450,13452.49,14.63819
760,-5995,-4904,7745.27,8.42793
761,-4498,9496,10507.43,11.43354
762,-1997,7306,7574.01,8.24158
763,-2780,-3141,4194.55,4.56426
764,-2254,-3470,4137.8,4.50251
765,-589,164,611.41,0.66529
766,-140,434,456.02,0.49622
767,674,-647,934.28,1.01663
768,1713,-2443,2983.73,3.24671
769,1630,-1286,2076.22,2.25922
770,-81,596,601.48,0.65449
771,-1951,27,1951.19,2.12316
772,-1739,-1398,2231.26,2.42792
773,3,-885,885.01,0.96301
774,567,465,733.29,0.79792
775,-64,852,854.4,0.92971
776,-988,615,1163.77,1.26635
777,-1243,491,1336.46,1.45426
778,-400,427,585.09,0.63666
779,573,51,575.27,0.62597
780,583,-1288,1413.8,1.53841
781,-118,-2254,2257.09,2.45602
782,-4,-810,810.01,0.8814
783,276,-102,294.24,0.32018
784,562,-124,575.52,0.62624
785,331,-138,358.62,0.39022
786,-361,265,447.82,0.48729
787,-592,352,688.74,0.74945
788,-526,-96,534.69,0.58182
789,82,-531,537.29,0.58465
790,434,-1284,1355.36,1.47482
791,30,-640,640.7,0.69717
792,-259,-504,566.65,0.6166
793,-421,-180,457.87,0.49822
794,-739,-82,743.54,0.80907
795,-983,-284,1023.2,1.11339
796,-715,-506,875.93,0.95314
797,-143,-191,238.6,0.25963
798,105,-167,197.27,0.21465
799,163,-273,317.96,0.34598
800,2,-714,714,0.77693
801,-424,-677,798.81,0.86922
802,-417,-145,441.49,0.4804
803,-159,215,267.41,0.29098
804,-42,255,258.44,0.28121
805,-130,101,164.62,0.17913
806,3,56,56.08,0.06102
807,149,93,175.64,0.19112
808,211,-26,212.6,0.23133
809,49,-134,142.68,0.15525
810,15,-165,165.68,0.18028
811,108,-165,197.2,0.21458
812,80,-86,117.46,0.12781
813,-396,271,479.85,0.52214
814,-802,720,1077.78,1.17277
815,-610,659,897.99,0.97714
816,-438,740,859.91,0.9357
817,261,605,658.9,0.71697
818,847,-289,894.95,0.97383
819,736,-559,924.22,1.00568
820,-63,-520,523.8,0.56997
821,-695,353,779.51,0.84821
822,-237,418,480.51,0.52287
823,330,-169,370.76,0.40344
824,31,-579,579.83,0.63094
825,-386,-350,521.05,0.56698
826,-182,-242,302.8,0.32949
827,238,-248,343.73,0.37402
828,169,-232,287.03,0.31233
829,81,-75,110.39,0.12012
830,98,-117,152.62,0.16607
831,227,-163,279.46,0.30409
832,430,-398,585.92,0.63756
833,285,-266,389.85,0.42421
834,22,-120,122,0.13275
835,-17,-186,186.78,0.20324
836,115,-258,282.47,0.30737
837,152,-163,222.87,0.24252
838,78,-4,78.1,0.08499
839,24,-79,82.57,0.08984
840,87,-128,154.77,0.16841
841,13,-131,131.64,0.14325
842,21,-70,73.08,0.07952
843,76,-39,85.42,0.09295
844,143,-171,222.91,0.24256
845,-58,-146,157.1,0.17095
846,-607,540,812.43,0.88404
847,-748,739,1051.49,1.14416
848,-702,802,1065.84,1.15978
