sample,real,imag,amplitude,amplitude_norm
697,7,304,304.08,0.35154
698,-127,279,306.55,0.35439
699,39,50,63.41,0.07331
700,73,-30,78.92,0.09124
701,29,67,73.01,0.0844
702,-19,192,192.94,0.22305
703,15,248,248.45,0.28723
704,149,177,231.37,0.26747
705,143,181,230.67,0.26667
706,79,269,280.36,0.32412
707,71,247,257,0.29711
708,85,121,147.87,0.17095
709,105,42,113.09,0.13074
710,124,98,158.05,0.18272
711,85,60,104.04,0.12028
712,106,10,106.47,0.12309
713,0,24,24,0.02775
714,17,98,99.46,0.11499
715,-51,-12,52.39,0.06057
716,-172,240,295.27,0.34135
717,-251,298,389.62,0.45043
718,-326,275,426.5,0.49306
719,-86,153,175.51,0.20291
720,359,49,362.33,0.41888
721,378,-17,378.38,0.43744
722,58,-53,78.57,0.09083
723,-343,179,386.9,0.44728
724,-4,339,339.02,0.39193
725,385,180,425,0.49133
726,250,52,255.35,0.2952
727,20,-59,62.3,0.07202
728,-26,103,106.23,0.12281
729,64,283,290.15,0.33543
730,88,289,302.1,0.34925
731,-4,177,177.05,0.20468
732,32,175,177.9,0.20567
733,101,104,144.97,0.1676
734,95,43,104.28,0.12055
735,92,88,127.31,0.14718
736,81,85,117.41,0.13574
737,63,75,97.95,0.11324
738,87,74,114.21,0.13204
739,87,104,135.59,0.15675
740,11,155,155.39,0.17964
741,54,118,129.77,0.15002
742,59,93,110.14,0.12733
743,65,104,122.64,0.14178
744,63,81,102.62,0.11863
745,114,48,123.69,0.143
746,82,-141,163.11,0.18857
747,-1462,-6204,6373.94,7.36871
748,-3838,-15257,15732.33,18.18767
749,-3967,-16384,16857.42,19.48834
750,-3919,-16405,16866.61,19.49897
751,-2995,-8275,8800.32,10.17378
752,3097,14278,14610.02,16.8902
753,6740,15267,16688.59,19.29316
754,7955,-1145,8036.98,9.29131
755,-3531,-13872,14314.34,16.54837
756,-6598,2071,6915.39,7.99467
757,-597,13998,14010.72,16.19737
758,6231,5317,8191.21,9.4696
759,5964,-8256,10184.83,11.77437
760,2241,-6084,6483.6,7.4955
761,1053,2745,2940.04,3.39889
762,1085,3768,3921.1,4.53307
763,328,657,734.32,0.84893
764,-163,101,191.76,0.22168
765,-805,1282,1513.79,1.75004
766,-216,3359,3365.94,3.89126
767,697,2698,2786.58,3.22148
768,800,633,1020.14,1.17935
769,1012,667,1212.04,1.4012
770,1597,1877,2464.45,2.84908
771,1431,1971,2435.69,2.81583
772,797,752,1095.77,1.26679
773,797,-85,801.52,0.92661
774,1158,-169,1170.27,1.35291
775,634,115,644.35,0.74491
776,-897,710,1143.99,1.32253
777,-2170,1460,2615.44,3.02362
778,-1270,1426,1909.55,2.20757
779,-96,989,993.65,1.14873
780,-210,540,579.4,0.66982
781,-504,643,816.99,0.94449
782,-686,735,1005.4,1.16231
783,-545,533,762.31,0.88128
784,319,161,357.33,0.41309
785,517,178,546.78,0.63212
786,447,1043,1134.75,1.31185
787,-309,1579,1608.95,1.86006
788,-212,2570,2578.73,2.98119
789,357,1795,1830.16,2.11579
790,869,2059,2234.87,2.58366
791,1000,1504,1806.11,2.08798
792,980,1722,1981.33,2.29056
793,1027,2345,2560.03,2.95957
794,892,2712,2854.93,3.30049
795,203,1299,1314.77,1.51996
796,-123,599,611.5,0.70693
797,-107,847,853.73,0.98697
798,282,1686,1709.42,1.97621
799,482,1642,1711.28,1.97836
800,299,956,1001.67,1.158
801,224,841,870.32,1.00615
802,337,1168,1215.65,1.40537
803,326,1227,1269.57,1.46771
804,194,869,890.39,1.02935
805,15,649,649.17,0.75049
806,-61,654,656.84,0.75935
807,-70,661,664.7,0.76843
808,-59,723,725.4,0.83862
809,42,890,890.99,1.03005
810,261,912,948.61,1.09666
811,721,711,1012.6,1.17064
812,1038,114,1044.24,1.20722
813,901,88,905.29,1.04657
814,797,80,801.01,0.92602
815,465,261,533.24,0.61646
816,-650,557,856.01,0.9896
817,-736,764,1060.84,1.22641
818,159,1020,1032.32,1.19343
819,751,202,777.69,0.89907
820,122,394,412.46,0.47683
821,-345,701,781.3,0.90323
822,30,1480,1480.3,1.71133
823,448,1249,1326.92,1.53401
824,262,1097,1127.85,1.30388
825,6,1085,1085.02,1.25435
826,61,1182,1183.57,1.36829
827,20,695,695.29,0.8038
828,-74,475,480.73,0.55576
829,-284,846,892.4,1.03167
830,-365,1422,1468.1,1.69722
831,-133,1307,1313.75,1.51879
832,68,851,853.71,0.98695
833,65,869,871.43,1.00743
834,-46,1075,1075.98,1.24391
835,-52,1108,1109.22,1.28233
836,49,772,773.55,0.89428
837,52,543,545.48,0.63062
838,14,536,536.18,0.61986
839,-41,512,513.64,0.5938
840,-144,514,533.79,0.6171
841,-302,711,772.48,0.89304
842,-141,707,720.92,0.83344
843,349,774,849.04,0.98155
844,886,85,890.07,1.02898
845,980,-48,981.17,1.13431
846,991,-38,991.73,1.14651
