sample,real,imag,amplitude,amplitude_norm
696,-30,156,158.86,0.1493
697,-336,118,356.12,0.3347
698,17,110,111.31,0.10461
699,183,18,183.88,0.17282
700,81,7,81.3,0.07641
701,-197,34,199.91,0.18789
702,-212,100,234.4,0.2203
703,-26,191,192.76,0.18117
704,-7,250,250.1,0.23505
705,-118,251,277.35,0.26067
706,-142,172,223.04,0.20963
707,23,90,92.89,0.0873
708,174,56,182.79,0.17179
709,175,79,192.01,0.18046
710,125,97,158.22,0.1487
711,128,-1,128,0.1203
712,118,-45,126.29,0.11869
713,86,-92,125.94,0.11836
714,132,-122,179.74,0.16893
715,-242,-89,257.85,0.24234
716,-412,-105,425.17,0.3996
717,-346,-177,388.65,0.36527
718,-242,-206,317.8,0.29869
719,264,247,361.53,0.33979
720,298,344,455.13,0.42775
721,318,143,348.67,0.3277
722,-217,-212,303.37,0.28512
723,-229,83,243.58,0.22893
724,31,406,407.18,0.38269
725,186,286,341.16,0.32064
726,197,46,202.3,0.19013
727,93,-10,93.54,0.08791
728,-81,174,191.93,0.18039
729,-106,212,237.02,0.22277
730,-74,66,99.16,0.09319
731,-27,63,68.54,0.06442
732,56,119,131.52,0.12361
733,145,83,167.07,0.15703
734,113,133,174.52,0.16402
735,83,110,137.8,0.12951
736,94,71,117.8,0.11071
737,74,56,92.8,0.08722
738,84,98,129.07,0.12131
739,32,102,106.9,0.10047
740,-22,103,105.32,0.09899
741,19,44,47.93,0.04504
742,37,92,99.16,0.0932
743,53,104,116.73,0.10971
744,101,165,193.46,0.18182
745,173,69,186.25,0.17505
746,3538,-3489,4968.96,4.67007
747,12470,-13386,18294.42,17.19401
748,14187,-15014,20656.5,19.41401
749,14562,-14804,20765.6,19.51654
750,12457,-11369,16865.08,15.85064
751,-8424,10444,13417.93,12.61084
752,-12494,16414,20628.12,19.38733
753,88,12015,12015.32,11.2926
754,12944,-11308,17187.73,16.15388
755,-2291,-8562,8863.21,8.33009
756,-14791,6209,16041.36,15.07647
757,-5425,10497,11815.99,11.10525
758,10609,1370,10697.09,10.05366
759,10463,-3058,10900.72,10.24504
760,-157,1532,1540.02,1.44739
761,-3064,3687,4793.96,4.5056
762,-660,1190,1360.77,1.27892
763,-82,-77,112.49,0.10572
764,-1485,-173,1495.04,1.40512
765,-3626,1713,4010.27,3.76905
766,-2854,3055,4180.71,3.92924
767,-382,1750,1791.21,1.68347
768,399,1370,1426.92,1.34109
769,-325,2291,2313.94,2.17475
770,-815,2499,2628.54,2.47043
771,-136,1299,1306.1,1.22754
772,638,647,908.65,0.854
773,960,870,1295.57,1.21764
774,401,675,785.13,0.7379
775,-1070,-294,1109.66,1.04291
776,-2974,-1268,3233.03,3.03856
777,-2827,-588,2887.5,2.71382
778,-1242,307,1279.38,1.20242
779,-673,-4,673.01,0.63253
780,-939,-150,950.91,0.89371
781,-1168,-181,1181.94,1.11085
782,-1039,-365,1101.25,1.03501
783,-229,188,296.29,0.27846
784,114,510,522.59,0.49115
785,-603,1121,1272.89,1.19633
786,-1511,937,1777.95,1.671
787,-2785,1701,3263.38,3.06708
788,-1640,1851,2473.01,2.32426
789,-1429,2443,2830.25,2.66001
790,-711,2098,2215.2,2.08196
791,-780,2023,2168.16,2.03775
792,-1315,2228,2587.12,2.43151
793,-2022,2864,3505.85,3.29497
794,-1208,1475,1906.54,1.79186
795,-763,366,846.24,0.79534
796,-839,370,916.96,0.86181
797,-1425,1213,1871.36,1.7588
798,-1415,1713,2221.84,2.0882
799,-818,1064,1342.1,1.26137
800,-645,818,1041.7,0.97905
801,-879,1043,1364,1.28195
802,-1013,1150,1532.54,1.44035
803,-781,821,1133.14,1.06498
804,-652,430,781.03,0.73405
805,-678,332,754.92,0.70951
806,-672,330,748.65,0.70362
807,-670,374,767.32,0.72116
808,-899,483,1020.53,0.95915
809,-848,706,1103.42,1.03705
810,-341,1098,1149.73,1.08058
811,598,1115,1265.24,1.18913
812,621,957,1140.83,1.07221
813,512,824,970.11,0.91176
814,362,754,836.4,0.78609
815,-843,-64,845.43,0.79457
816,-1107,-358,1163.45,1.09347
817,-1175,358,1228.33,1.15444
818,262,839,878.96,0.82609
819,-129,401,421.24,0.3959
820,-727,22,727.33,0.68358
821,-1415,755,1603.82,1.50735
822,-1091,1296,1694.08,1.59218
823,-983,1147,1510.6,1.41973
824,-1000,714,1228.74,1.15483
825,-1142,882,1442.94,1.35615
826,-652,646,917.83,0.86263
827,-478,260,544.14,0.51141
828,-899,266,937.53,0.88113
829,-1681,592,1782.2,1.675
830,-1594,801,1783.94,1.67663
831,-932,640,1130.59,1.06258
832,-817,582,1003.1,0.94276
833,-1037,713,1258.47,1.18277
834,-1102,643,1275.87,1.19913
835,-747,552,928.82,0.87295
836,-460,416,620.21,0.5829
837,-496,369,618.2,0.58102
838,-468,296,553.75,0.52044
839,-589,248,639.08,0.60064
840,-833,156,847.48,0.79651
841,-883,302,933.22,0.87708
842,-639,709,954.46,0.89705
843,461,875,989.01,0.92952
844,718,890,1143.51,1.07473
845,745,888,1159.12,1.0894
