taps_from_fp,mti_mean_abs_frame_difference,background_mti_mean,threshold,detected_peak
-22,0.084804989677553,0.0999316692631614,1.08800687511083,0
-21.5,0.0985118695510205,0.0900552633157902,1.08800687511083,0
-21,0.113205729351017,0.092431689063158,1.08800687511083,0
-20.5,0.096331627708165,0.0889815663368377,1.08800687511083,0
-20,0.0761496958061263,0.0900779964421033,1.08800687511083,0
-19.5,0.0684947215367338,0.0785107578631595,1.08800687511083,0
-19,0.0827226893734703,0.0794546935052617,1.08800687511083,0
-18.5,0.095551146428573,0.0854422019684209,1.08800687511083,0
-18,0.115266481351025,0.0912899951052628,1.08800687511083,0
-17.5,0.127154845779593,0.102240881936842,1.08800687511083,0
-17,0.116337748922453,0.111261881431578,1.08800687511083,0
-16.5,0.116416721738775,0.109756084936839,1.08800687511083,0
-16,0.0918477857387735,0.0937703869368434,1.08800687511083,0
-15.5,0.0671854799387778,0.0518936392842112,1.08800687511083,0
-15,0.060304564934694,0.0478515724210509,1.08800687511083,0
-14.5,0.0826627916387757,0.0471315357368424,1.08800687511083,0
-14,0.0811114457285713,0.0406439418000005,1.08800687511083,0
-13.5,0.094831593371428,0.0732984827368415,1.08800687511083,0
-13,0.105589180208164,0.0983528921263152,1.08800687511083,0
-12.5,0.0939508946163266,0.0955386166000001,1.08800687511083,0
-12,0.0764967430653042,0.0846463578421065,1.08800687511083,0
-11.5,0.070506709761226,0.0704621666000009,1.08800687511083,0
-11,0.0816732479040819,0.0569089332526333,1.08800687511083,0
-10.5,0.0666927161285716,0.0504019465894737,1.08800687511083,0
-10,0.0577635474428569,0.0777733166105267,1.08800687511083,0
-9.5,0.0997802994020398,0.103766807694738,1.08800687511083,0
-9,0.110202770340813,0.111367353252631,1.08800687511083,0
-8.5,0.117165884106123,0.12155901583158,1.08800687511083,0
-8,0.124324605004083,0.115458927263156,1.08800687511083,0
-7.5,0.109300828095919,0.104453661621052,1.08800687511083,0
-7,0.0793976645244896,0.0723585615578964,1.08800687511083,0
-6.5,0.0543689910244903,0.0666773428736825,1.08800687511083,0
-6,0.070210932608164,0.0756676813578954,1.08800687511083,0
-5.5,0.0612078328061225,0.0538250221578941,1.08800687511083,0
-5,0.065909970483674,0.0687584992736841,1.08800687511083,0
-4.5,0.0828163791061222,0.0882123121473687,1.08800687511083,0
-4,0.0744490503510204,0.0714203981473688,1.08800687511083,0
-3.5,0.0538790442653067,0.0367693527894742,1.08800687511083,0
-3,0.0523201963265307,0.0574867758421039,1.08800687511083,0
-2.5,0.0796015824489789,0.0879371859999996,1.08800687511083,0
-2,0.134792366897961,0.103835495642105,1.08800687511083,0
-1.5,0.223386189826522,0.171565989947369,1.08800687511083,0
-1,0.46427050870407,0.421920648136847,1.08800687511083,0
-0.5,0.613825364520367,0.44406901011572,1.08800687511083,0
0,0.252634604540847,0.258977726178989,1.08800687511083,0
0.5,0.55292354532657,0.528051641652664,1.08800687511083,0
1,0.50515265922447,0.37800260274731,1.08800687511083,0
1.5,0.250389591857151,0.172569399115803,1.08800687511083,0
2,0.227084315244908,0.16082239155789,1.08800687511083,0
2.5,0.296956982673477,0.304760222631572,1.08800687511083,0
3,0.575184159183714,0.477465785136877,1.08800687511083,0
3.5,1.03940531122452,1.07290131902105,1.08800687511083,0
4,0.994928944428594,0.921410517378971,1.08800687511083,0
4.5,0.726757954979585,0.71822670190525,1.08800687511083,0
5,0.800457289346968,0.833665932536841,1.08800687511083,0
5.5,1.41896104134691,1.30491096855781,1.08800687511083,0
6,2.06810379112246,2.0113077487052,1.08800687511083,1
6.5,1.44074147241833,1.49864392286316,1.08800687511083,0
7,0.95976154990816,0.90234977088417,1.08800687511083,0
7.5,0.890970041999961,0.709798314284148,1.08800687511083,0
8,1.09302302759184,1.11974580577894,1.08800687511083,0
8.5,1.55334359769388,1.20164531554738,1.08800687511083,1
9,0.682988574122444,0.748194617821048,1.08800687511083,0
9.5,0.579256767857142,0.443207159894702,1.08800687511083,0
10,0.275882743571456,0.279938525557918,1.08800687511083,0
10.5,0.302599982244895,0.283265931852647,1.08800687511083,0
11,0.221008339836736,0.188512493873649,1.08800687511083,0
11.5,0.135491405234703,0.0987224338842159,1.08800687511083,0
12,0.1300781495,0.0951601342000004,1.08800687511083,0
12.5,0.235595957040818,0.230432959736829,1.08800687511083,0
13,0.193365845489812,0.168996388094752,1.08800687511083,0
13.5,0.159318267755115,0.148042420094731,1.08800687511083,0
14,0.157284988346936,0.161570767547362,1.08800687511083,0
14.5,0.167301691448981,0.13593766913684,1.08800687511083,0
15,0.131551695469385,0.113624552842108,1.08800687511083,0
15.5,0.128065039959182,0.104724954600003,1.08800687511083,0
16,0.13137957053062,0.125034259484212,1.08800687511083,0
16.5,0.130437847193873,0.117341316242118,1.08800687511083,0
17,0.191232554140545,0.110435757673693,1.08800687511083,0
17.5,0.187644775821604,0.159301311894743,1.08800687511083,0
18,0.171204579186311,0.128460093789472,1.08800687511083,0
18.5,0.25855549781632,0.107438154894734,1.08800687511083,0
19,0.270787214451608,0.105092079442098,1.08800687511083,0
19.5,0.311771303510214,0.102808859978948,1.08800687511083,0
20,0.320009261849265,0.104926391410526,1.08800687511083,0
20.5,0.329542264071084,0.106774142905264,1.08800687511083,0
21,0.238824670721529,0.110839414821053,1.08800687511083,0
21.5,0.205833295280104,0.128771329936815,1.08800687511083,0
22,0.248305516275518,0.201154773368395,1.08800687511083,0
22.5,0.280120804847581,0.191016422610441,1.08800687511083,0
23,0.301053172299235,0.156622844926292,1.08800687511083,0
23.5,0.384775875250817,0.228929652726262,1.08800687511083,0
24,0.399323860886114,0.275786577821024,1.08800687511083,0
24.5,0.483909722858129,0.288684444347332,1.08800687511083,0
25,0.378096127350583,0.278246550894779,1.08800687511083,0
25.5,0.385695460536833,0.343908942052642,1.08800687511083,0
26,0.306088928173478,0.368811681168386,1.08800687511083,0
26.5,0.423543975733405,0.373892282684217,1.08800687511083,0
27,0.238445327934828,0.255765136789475,1.08800687511083,0
27.5,0.211943478197506,0.198440472810534,1.08800687511083,0
28,0.206058339317313,0.233806324810528,1.08800687511083,0
28.5,0.227020085375898,0.196124488599988,1.08800687511083,0
29,0.161343094169174,0.125929313694743,1.08800687511083,0
29.5,0.154053977877564,0.155167602905275,1.08800687511083,0
30,0.177128803468719,0.15743705747369,1.08800687511083,0
30.5,0.168852774204097,0.157514185821041,1.08800687511083,0
31,0.25952429901582,0.201155506242111,1.08800687511083,0
31.5,0.483725076798873,0.453132393694712,1.08800687511083,0
32,0.394392418286069,0.332881242115812,1.08800687511083,0
32.5,0.305082244145181,0.288694998305237,1.08800687511083,0
33,0.32394582773964,0.28398501167368,1.08800687511083,0
33.5,0.358454435976947,0.260031696368399,1.08800687511083,0
34,0.243148590449024,0.218117374326336,1.08800687511083,0
34.5,0.660442862303503,0.719413886263135,1.08800687511083,0
35,0.679830773913159,0.558493275210606,1.08800687511083,0
35.5,0.438067986969352,0.442440987357886,1.08800687511083,0
36,0.497477839061575,0.480566073589432,1.08800687511083,0
36.5,0.490286522275454,0.421078830178877,1.08800687511083,0
37,0.801251592178054,0.757445112957846,1.08800687511083,0
37.5,0.848609188542771,0.761867704578936,1.08800687511083,0
38,0.463121951948975,0.506290222473656,1.08800687511083,0
38.5,0.480193555540834,0.403934237968379,1.08800687511083,0
39,0.375193484330813,0.773928510936844,1.08800687511083,0
39.5,0.56511531975676,0.803864163726255,1.08800687511083,0
40,0.372126766794967,0.404961098568431,1.08800687511083,0
40.5,0.392320974785695,0.502294680715767,1.08800687511083,0
41,0.379284464193921,0.46371597088419,1.08800687511083,0
41.5,0.603035289123752,0.536204474094621,1.08800687511083,0
42,0.983899512937474,0.939621781821007,1.08800687511083,0
42.5,0.533940013506239,0.720226805010503,1.08800687511083,0
43,0.345108900952597,0.335935431999965,1.08800687511083,0
43.5,0.306372763358126,0.27188548487364,1.08800687511083,0
44,0.311977797253491,0.301999738642127,1.08800687511083,0
44.5,0.618371359618152,0.579849216010493,1.08800687511083,0
45,0.413384364472722,0.292220726915804,1.08800687511083,0
45.5,0.282138886561843,0.244367139105257,1.08800687511083,0
46,0.228459252685581,0.226967772157881,1.08800687511083,0
46.5,0.364218464167906,0.269129214621031,1.08800687511083,0
47,0.418488117558291,0.247231011589496,1.08800687511083,0
47.5,0.318304525520093,0.252718831926274,1.08800687511083,0
48,0.213186012836769,0.2594832316947,1.08800687511083,0
48.5,0.386503134734684,0.20274060573686,1.08800687511083,0
49,0.23060326677551,0.198622131694753,1.08800687511083,0
49.5,0.16715757946938,0.223161421052621,1.08800687511083,0
50,0.166340247714287,0.383311286378935,1.08800687511083,0
50.5,0.199548587224491,0.278583314536844,1.08800687511083,0
51,0.156917683918361,0.189156502094714,1.08800687511083,0
51.5,0.177212905459182,0.198744935578946,1.08800687511083,0
52,0.251191841948991,0.1740766108,1.08800687511083,0
52.5,0.180057841408167,0.137209684623153,1.08800687511083,0
53,0.138436829204098,0.144042520370524,1.08800687511083,0
53.5,0.185719954724485,0.13385537886316,1.08800687511083,0
54,0.14649302776531,0.182152831482105,1.08800687511083,0
54.5,0.265592008438779,0.206831148366311,1.08800687511083,0
55,0.275914052438789,0.143679788021056,1.08800687511083,0
55.5,0.159757183581646,0.181819900381058,1.08800687511083,0
56,0.161032070193871,0.159123362086326,1.08800687511083,0
56.5,0.136312429408169,0.146474880117892,1.08800687511083,0
57,0.135032199367345,0.145291378399995,1.08800687511083,0
57.5,0.129779511877549,0.132656045189472,1.08800687511083,0
58,0.11843810687755,0.124260195800004,1.08800687511083,0
58.5,0.126775145632658,0.113692085021053,1.08800687511083,0
59,0.137409227428582,0.139126877231579,1.08800687511083,0
59.5,0.161114661459179,0.145657730389465,1.08800687511083,0
60,0.128507622295926,0.137388544473695,1.08800687511083,0
60.5,0.145018584112247,0.203272007557898,1.08800687511083,0
61,0.162663976336729,0.182129389221051,1.08800687511083,0
61.5,0.131909702836728,0.170587024389463,1.08800687511083,0
62,0.131209701224488,0.169760574978962,1.08800687511083,0
62.5,0.13160284032653,0.182009265305259,1.08800687511083,0
63,0.12727168742857,0.225541700926301,1.08800687511083,0
63.5,0.119717041102047,0.168796811526314,1.08800687511083,0
64,0.120793334732435,0.160164589884197,1.08800687511083,0
64.5,0.125959457701813,0.137879183789467,1.08800687511083,0
65,0.119253023350334,0.105525986610522,1.08800687511083,0
65.5,0.114911771692748,0.0883426242105302,1.08800687511083,0
66,0.131229827239225,0.104924373999997,1.08800687511083,0
66.5,0.132621541602042,0.115985923094729,1.08800687511083,0
67,0.143000989597516,0.150510508652618,1.08800687511083,0
67.5,0.198757703490924,0.165619690357883,1.08800687511083,0
68,0.226731517282302,0.177220002947373,1.08800687511083,0
68.5,0.281912617532879,0.254393335042094,1.08800687511083,0
69,0.167190344528329,0.168964310305269,1.08800687511083,0
69.5,0.265353796833332,0.246921133536859,1.08800687511083,0
70,0.350843765205214,0.289010462842091,1.08800687511083,0
70.5,0.318878581485254,0.213417672136838,1.08800687511083,0
71,0.359597662122443,0.246070041084186,1.08800687511083,0
71.5,0.398573837648527,0.369174937357881,1.08800687511083,0
72,0.193602744807271,0.220012128978949,1.08800687511083,0
72.5,0.220984651833333,0.181515173368414,1.08800687511083,0
73,0.181478614622443,0.196554848484215,1.08800687511083,0
73.5,0.177307814500003,0.16651025357895,1.08800687511083,0
74,0.140496972969381,0.149412908084215,1.08800687511083,0
74.5,0.115247314704072,0.140163409463151,1.08800687511083,0
75,0.165736311806122,0.183502862284211,1.08800687511083,0
75.5,0.238347199081633,0.209072861673678,1.08800687511083,0
76,0.119847976285722,0.103684495989455,1.08800687511083,0
76.5,0.13806457813266,0.124868607736829,1.08800687511083,0
77,0.145211185989809,0.150201899126308,1.08800687511083,0
77.5,0.162607010744904,0.166744526684209,1.08800687511083,0
78,0.139878202112238,0.184994476242118,1.08800687511083,0
78.5,0.141277766897953,0.163741753610516,1.08800687511083,0
79,0.162284851265317,0.143253441715773,1.08800687511083,0
79.5,0.162821323030602,0.126873654200009,1.08800687511083,0
80,0.189450919255095,0.149461392747363,1.08800687511083,0
80.5,0.221785341428573,0.154403694610521,1.08800687511083,0
81,0.131650435183682,0.108558405431571,1.08800687511083,0
81.5,0.135561267255103,0.114232369157887,1.08800687511083,0
82,0.128752535418363,0.121001906736842,1.08800687511083,0
82.5,0.129987564673468,0.124161371736838,1.08800687511083,0
83,0.134050501714286,0.131833110642115,1.08800687511083,0
83.5,0.142440164908169,0.120117376021055,1.08800687511083,0
84,0.13298015458163,0.108106653452645,1.08800687511083,0
84.5,0.165293358673468,0.105721255989478,1.08800687511083,0
85,0.265875893224484,0.215158529063149,1.08800687511083,0
85.5,0.17895395355103,0.156482862063149,1.08800687511083,0
86,0.145863799346964,0.126683592905252,1.08800687511083,0
86.5,0.166399890275525,0.135665263810525,1.08800687511083,0
87,0.157355778622445,0.133352357389467,1.08800687511083,0
87.5,0.171799266622444,0.128792248978945,1.08800687511083,0
88,0.140700106989794,0.118250031715797,1.08800687511083,0
88.5,0.130150878408163,0.121050639557897,1.08800687511083,0
89,0.131377807765307,0.122342975557895,1.08800687511083,0
89.5,0.1338334025102,0.117805428378947,1.08800687511083,0
90,0.129821453265303,0.131627519263156,1.08800687511083,0
90.5,0.193604821357147,0.14488752677895,1.08800687511083,0
91,0.130682726908171,0.127389216863156,1.08800687511083,0
91.5,0.131010492255109,0.138684510368421,1.08800687511083,0
92,0.146326252071423,0.13210099584211,1.08800687511083,0
92.5,0.153232202081635,0.126875333105266,1.08800687511083,0
93,0.244868060102036,0.296212986515777,1.08800687511083,0
93.5,0.255555190010205,0.226953214357885,1.08800687511083,0
94,0.130137670306126,0.150958588084188,1.08800687511083,0
94.5,0.163812971938775,0.143536436915782,1.08800687511083,0
95,0.117246266938773,0.118331171905266,1.08800687511083,0
95.5,0.126807718408156,0.111103881652634,1.08800687511083,0
96,0.101443325020408,0.0959471947263199,1.08800687511083,0
96.5,0.121690213448975,0.125607241452628,1.08800687511083,0
97,0.101863225428581,0.0986239213263206,1.08800687511083,0
97.5,0.109015358561219,0.107610281473686,1.08800687511083,0
98,0.105679543031256,0.109037032484219,1.08800687511083,0
98.5,0.11871400758331,0.0854293983043369,1.08800687511083,0
99,NaN,NaN,1.08800687511083,0
99.5,NaN,NaN,1.08800687511083,0
100,NaN,NaN,1.08800687511083,0
