FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,2968531752,747.5937,747,970,-60.32,156,13,2028,750,18407,697,0.3976375,1,150,02_lde_aligned\frame_0001_aligned.csv
2,9358280929,746.3594,746,862,-59.5,128,13,1664,748,16528,696,0.5087943,1,150,02_lde_aligned\frame_0002_aligned.csv
3,15748200087,753.2031,753,884,-59.56,140,13,1820,755,17250,703,0.6041904,1,150,02_lde_aligned\frame_0003_aligned.csv
4,22137996852,752.4062,752,964,-60.01,124,13,1612,754,18432,702,0.6985362,1,150,02_lde_aligned\frame_0004_aligned.csv
5,28527717308,750.0312,750,946,-60.55,132,13,1716,752,17886,700,0.8068539,1,150,02_lde_aligned\frame_0005_aligned.csv
6,34917513496,747.7187,747,980,-59.87,124,13,1612,749,18358,697,0.9066628,1,150,02_lde_aligned\frame_0006_aligned.csv
7,41307262556,752.1562,752,875,-59.58,128,13,1664,754,17207,702,1.0036357,1,150,02_lde_aligned\frame_0007_aligned.csv
8,47697181567,748.9531,748,920,-59.72,116,13,1508,751,17935,698,1.0994864,1,150,02_lde_aligned\frame_0008_aligned.csv
9,54086978166,752.5625,752,870,-59.71,136,13,1768,755,16847,702,1.2030457,1,150,02_lde_aligned\frame_0009_aligned.csv
10,60476698451,748.2656,748,896,-60.04,124,13,1612,750,17414,698,1.3040065,1,150,02_lde_aligned\frame_0010_aligned.csv
11,66866494476,750.6562,750,876,-59.45,124,13,1612,753,17092,700,1.4106536,1,150,02_lde_aligned\frame_0011_aligned.csv
12,73256243363,745.8906,745,1050,-60.76,144,13,1872,747,18136,695,1.5025123,1,150,02_lde_aligned\frame_0012_aligned.csv
13,79646162198,747.8125,747,872,-59.94,120,13,1560,750,16667,697,1.6082676,1,150,02_lde_aligned\frame_0013_aligned.csv
14,86035958640,748.9687,748,886,-59.85,120,13,1560,751,17442,698,1.7113801,1,150,02_lde_aligned\frame_0014_aligned.csv
15,92425678251,749.7656,749,861,-59.93,116,13,1508,752,16684,699,1.821639,1,150,02_lde_aligned\frame_0015_aligned.csv
16,98815427543,750.4531,750,960,-60.18,140,13,1820,752,18291,700,1.9011448,1,150,02_lde_aligned\frame_0016_aligned.csv
17,105205346271,750.3281,750,894,-59.63,120,13,1560,752,17443,700,1.9970549,1,150,02_lde_aligned\frame_0017_aligned.csv
18,111595083203,749.7656,749,999,-60.51,156,13,2028,752,18787,699,2.1007241,1,150,02_lde_aligned\frame_0018_aligned.csv
19,117984862100,749.7812,749,872,-59.96,124,13,1612,752,16597,699,2.2080891,1,150,02_lde_aligned\frame_0019_aligned.csv
