taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
56.5,8.96898389273278,0.272468903266693,0.272468903266693,1.93455529807352,2.20702420134022,96,97
57,9.04416948538671,-0.300894480202564,0,1.82045478292422,1.51956030272166,96,97
57.5,9.11935317347124,-0.566419130482072,0,1.83564116636866,1.26922203588659,96,97
58,9.19453500370736,-0.434443853799583,0,1.90764956750061,1.47320571370103,96,97
58.5,9.2697150212992,-0.34430084613459,0,2.05889232633047,1.71459148019588,96,97
59,9.34489326999512,-0.55630594431057,0,2.34754385173325,1.79123790742268,96,97
59.5,9.42006979214592,-0.871350012923297,0,2.61395569850062,1.74260568557732,96,97
60,9.49524462876023,-0.909738533135008,0,2.44378673637213,1.53404820323712,96,97
60.5,9.5704178195573,-0.549067248574738,0,1.84400745835824,1.2949402097835,96,97
61,9.64558940301732,-0.0648369327902363,0,1.36580253659436,1.30096560380412,96,97
61.5,9.72075941642936,0.19739518855646,0.19739518855646,1.24567082229922,1.44306601085568,96,97
62,9.79592789593717,0.197757672048759,0.197757672048759,1.18150998887908,1.37926766092783,96,97
62.5,9.87109487658284,0.123390504078762,0.123390504078762,0.923324737302687,1.04671524138145,96,97
63,9.94626039234847,0.0588892728362089,0.0588892728362089,0.741318674287503,0.800207947123712,96,97
63.5,10.021424476196,0.0356352137348612,0.0356352137348612,0.886096475450693,0.921731689185554,96,97
64,10.0965871601051,0.0929108992855934,0.0929108992855934,1.10381116936389,1.19672206864948,96,97
64.5,10.1717484751099,0.162941422826119,0.162941422826119,1.12702104426667,1.28996246709279,96,97
65,10.246908451333,0.155160875744438,0.155160875744438,0.966815784523609,1.12197666026805,96,97
65.5,10.3220671180195,0.104093547381715,0.104093547381715,0.790032715040968,0.894126262422683,96,97
66,10.3972245035682,-0.032223705021502,0,0.81845930248542,0.786235597463918,96,97
66.5,10.4723806355623,-0.280708639174389,0,1.09934997464861,0.818641335474222,96,97
67,10.5475355407981,-0.514166223811486,0,1.45704579878056,0.942879574969074,96,97
67.5,10.6226892453135,-0.645547428689996,0,1.60192818932918,0.956380760639182,96,97
68,10.6978417744141,-0.537958649197356,0,1.27833944187777,0.740380792680413,96,97
68.5,10.772993152699,-0.301391420723948,0,0.879322883290954,0.577931462567006,96,97
69,10.8481434040853,-0.505996302562652,0,1.34009112697502,0.834094824412367,96,97
69.5,10.9232925518316,-1.13987637595534,0,2.52261783539863,1.38274145944329,96,97
70,10.9984406185604,-1.24357044736077,0,3.0913233230618,1.84775287570102,96,97
70.5,11.0735876262799,-0.660986931346985,0,2.58704304305834,1.92605611171135,96,97
71,11.1487335964046,-0.304585203942302,0,1.77878371413819,1.47419851019589,96,97
71.5,11.223878549775,-0.469454842308247,0,1.49063692796803,1.02118208565979,96,97
72,11.2990225066773,-0.857814544351309,0,2.08618088947502,1.22836634512371,96,97
72.5,11.374165486861,-1.19307975706638,0,2.99097505116947,1.79789529410309,96,97
73,11.4493075095571,-1.14125377793057,0,3.24892437333263,2.10767059540206,96,97
73.5,11.5244485934946,-0.789025576167538,0,2.83877527065208,2.04974969448454,96,97
74,11.5995887569172,-0.537972256329655,0,2.1900267267111,1.65205447038145,96,97
74.5,11.6747280175985,-0.421166000384917,0,1.48191048940554,1.06074448902063,96,97
75,11.7498663928574,-0.270281986470268,0,0.936450105016663,0.666168118546394,96,97
75.5,11.8250038995723,-0.0295441686092049,0,0.775028728825683,0.745484560216478,96,97
76,11.9001405541951,0.0873302922649593,0.0873302922649593,1.1720524693639,1.25938276162886,96,97
76.5,11.9752763727648,-0.0853077985585589,0,1.91442473757918,1.82911693902062,96,97
77,12.0504113709201,-0.462738919385088,0,2.59366865308612,2.13092973370103,96,97
77.5,12.1255455639118,-0.923771843517032,0,3.09577074221807,2.17199889870104,96,97
78,12.2006789666149,-1.19305490509183,0,3.20546787230833,2.0124129672165,96,97
78.5,12.2758115935404,-1.14242034365408,0,2.87926484817986,1.73684450452578,96,97
79,12.3509434588456,-0.866865906307712,0,2.31316796791596,1.44630206160825,96,97
79.5,12.4260745763455,-0.471750038527691,0,1.62664405018749,1.1548940116598,96,97
80,12.5012049595229,-0.191020887310237,0,1.05279389309374,0.861773005783507,96,97
80.5,12.5763346215382,-0.0680140271636568,0,0.79429299087499,0.726278963711333,96,97
81,12.651463575239,-0.0159772399563017,0,0.952095417760423,0.936118177804121,96,97
