FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,4809961226,747,747,976,-58.32,132,13,1716,748,16953,697,0.431103,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,11199749155,752.0156,752,973,-58.62,132,13,1716,754,16926,702,0.5262047,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,17589537078,747.8125,747,965,-58.42,124,13,1612,771,16627,697,0.6292524,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,23979324445,751.9219,751,1048,-58.5,140,13,1820,776,17159,701,0.7279349,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,30369112311,747.5781,747,1014,-58.69,128,13,1664,771,17775,697,0.8360261,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,36758900143,749.8281,749,981,-58.23,124,13,1612,751,17476,699,0.9384841,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,43148687923,752.5156,752,939,-58.41,116,13,1508,754,16782,702,1.033709,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,49538475689,746.3594,746,971,-58.83,124,13,1612,748,17591,696,1.1288395,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,55928263417,746.9844,746,1068,-58.57,128,13,1664,771,18061,696,1.2358692,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,62318051150,747.6875,747,953,-58.58,128,13,1664,771,17274,697,1.3298683,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,68707838800,748.5937,748,928,-58.29,124,13,1612,772,16747,698,1.4240641,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,75097626443,749.0156,749,1074,-58.8,152,13,1976,773,18170,699,1.526995,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,81487413544,748.0937,748,1088,-59.01,144,13,1872,772,18520,698,1.6227803,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,87877201160,747.7187,747,971,-58.71,136,13,1768,771,17654,697,1.7360608,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,94266988704,746.0937,746,977,-58.5,120,13,1560,769,17157,696,1.8230282,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,100656776258,751.75,751,940,-58.48,120,13,1560,753,16871,701,1.9324873,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,107046563781,741.6719,741,933,-57.96,124,13,1612,765,16999,691,2.0274983,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,113436351266,748.5,748,957,-58.48,124,13,1612,772,17717,698,2.1266859,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,119826138752,752.9687,752,968,-58.14,124,13,1612,776,17267,702,2.2367137,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,126215926193,750.9844,750,956,-58.35,124,13,1612,775,17034,700,2.3319835,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,132605713656,746.9687,746,940,-58.12,116,13,1508,770,16655,696,2.4269238,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,138995501055,751.7031,751,936,-57.82,108,13,1404,775,17312,701,2.5368314,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,145385288462,747.5625,747,943,-57.99,116,13,1508,771,17470,697,2.6236339,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,151775075320,751.7187,751,935,-57.93,108,13,1404,775,17275,701,2.7343857,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,158164862681,746.7344,746,948,-58.13,116,13,1508,770,16998,696,2.8350638,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,164554650038,750.4375,750,920,-58.29,112,13,1456,774,17073,700,2.9306529,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,170944437339,753.0156,753,972,-58.43,124,13,1612,776,17204,703,3.0249857,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,177334224642,748.125,748,1037,-58.6,132,13,1716,749,17533,698,3.1351155,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,183724011946,750.375,750,924,-58.51,116,13,1508,774,16817,700,3.2288977,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,190113799216,751.9687,751,1046,-58.57,156,13,2028,776,17930,701,3.3358758,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,196503586488,746.4687,746,958,-58.66,128,13,1664,770,17390,696,3.4301853,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,202893373706,747.5,747,946,-58.64,128,13,1664,749,17024,697,3.5326298,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,209283160937,749.2344,749,963,-58.2,132,13,1716,751,17052,699,3.6275877,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,215672948162,749.875,749,940,-58.41,128,13,1664,751,16612,699,3.7386439,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,222062735332,751.2812,751,960,-58.57,128,13,1664,775,17323,701,3.8415821,1.5,147,02_lde_aligned\frame_0035_aligned.csv
36,228452521996,751.5312,751,930,-58.06,132,13,1716,753,16938,701,3.9363093,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,234842309173,752.0469,752,1003,-58.51,144,13,1872,775,17545,702,4.0313041,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,241232096290,751.875,751,1012,-58.92,156,13,2028,753,17868,701,4.1262338,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,247621883428,751.6562,751,926,-58.27,128,13,1664,753,16813,701,4.2365679,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,254011670551,752.4531,752,926,-58.56,132,13,1716,776,16717,702,4.3307413,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,260401457632,750.4687,750,1045,-58.76,156,13,2028,774,18519,700,4.4346965,1.5,150,02_lde_aligned\frame_0041_aligned.csv
