taps_from_fp,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,0.399891686577319,0.114474518067384,97
-49.5,0.321759516948451,0.0984143857404268,97
-49,0.213461228195873,0.0693143753180157,97
-48.5,0.170850612463916,0.0457691754106714,97
-48,0.189195965979381,0.0677786259449695,97
-47.5,0.224266548752578,0.0839578622135762,97
-47,0.270510085670105,0.0897099072824924,97
-46.5,0.370360169134024,0.0907547457469442,97
-46,0.517562747030932,0.102789151900092,97
-45.5,0.691704623515468,0.108256187340362,97
-45,0.830103376783508,0.112997009373425,97
-44.5,0.857990835391753,0.124999549963128,97
-44,0.76367490582474,0.119424512410372,97
-43.5,0.551158472567005,0.112257268183912,97
-43,0.35250058163917,0.101925726322767,97
-42.5,0.298970405793813,0.0763957519050604,97
-42,0.319748183742269,0.0888037121833691,97
-41.5,0.300611397340205,0.0880035683163639,97
-41,0.239935407505154,0.0820155208402683,97
-40.5,0.217750683319588,0.0774234154560638,97
-40,0.30060681604124,0.091639991412729,97
-39.5,0.47612026636083,0.10229977487195,97
-39,0.63199815746392,0.1077750075839,97
-38.5,0.702509756319588,0.105177048149937,97
-38,0.690842655432988,0.112655625411507,97
-37.5,0.60456670894845,0.105409832081896,97
-37,0.539846566793813,0.0971194770500973,97
-36.5,0.5795676574433,0.0988102299664969,97
-36,0.666079097597941,0.101684055897997,97
-35.5,0.672538867680412,0.111025979054039,97
-35,0.557823237020614,0.10602980033982,97
-34.5,0.361225226773191,0.0912477978240339,97
-34,0.196023161762884,0.0723058003338067,97
-33.5,0.141137213443298,0.0450355156143865,97
-33,0.165609515927835,0.0556808337861986,97
-32.5,0.275614055773198,0.0819972618869114,97
-32,0.439517266670108,0.100057817164969,97
-31.5,0.610407340824747,0.103535299338566,97
-31,0.753396591711344,0.104129639521801,97
-30.5,0.815152816855672,0.11323128667027,97
-30,0.765166798092781,0.111218728206362,97
-29.5,0.610527067010306,0.109902082967004,97
-29,0.462947176402059,0.111248601062577,97
-28.5,0.401681373185566,0.108605799579075,97
-28,0.407262962000002,0.120534716720834,97
-27.5,0.439565302649486,0.12217247317718,97
-27,0.440024995278349,0.114812609965729,97
-26.5,0.376732677494845,0.10336694630019,97
-26,0.316485460515463,0.10150310361157,97
-25.5,0.357752407288661,0.105113055251852,97
-25,0.441073508206187,0.11630774868949,97
-24.5,0.46904806957732,0.107812381198754,97
-24,0.434014865670103,0.113546550692994,97
-23.5,0.325285516546389,0.0965521244603143,97
-23,0.218018936041233,0.069253330496121,97
-22.5,0.222516707402061,0.049804296611407,97
-22,0.334812401391756,0.0815697515396931,97
-21.5,0.489438548896911,0.0966956636015651,97
-21,0.579349413896909,0.0979266198723202,97
-20.5,0.550332965762885,0.100333772729762,97
-20,0.457927592876286,0.0979446688415229,97
-19.5,0.385695926319587,0.0944424643362306,97
-19,0.388297094103095,0.0963546110865542,97
-18.5,0.432247472061857,0.100808780834008,97
-18,0.429652111525773,0.110744777823361,97
-17.5,0.343920790319585,0.105914023300133,97
-17,0.240324090391749,0.091574818790656,97
-16.5,0.185572727360822,0.0698054936938104,97
-16,0.194009383010309,0.0673770131656712,97
-15.5,0.245430860278352,0.0810400332596004,97
-15,0.299003671536084,0.0857906617087562,97
-14.5,0.348672583206187,0.086814216940727,97
-14,0.381952579958763,0.092429753712305,97
-13.5,0.369795120082474,0.0955659369809603,97
-13,0.328682059649484,0.0912389480372226,97
-12.5,0.31570874028866,0.0853229690509456,97
-12,0.336234846639177,0.0923855665232187,97
-11.5,0.356115279701032,0.0991129228123961,97
-11,0.366026469773196,0.105100115370921,97
-10.5,0.362548734721649,0.105931334125118,97
-10,0.336798798298969,0.106844827016568,97
-9.5,0.269061598865978,0.0890882698664216,97
-9,0.211436836804123,0.0675690471001475,97
-8.5,0.230125916525774,0.0699583924226846,97
-8,0.307798628927837,0.098732553907407,97
-7.5,0.399042162938146,0.106250432880639,97
-7,0.442909801443299,0.0997100973268898,97
-6.5,0.419674922793814,0.0929513055924577,97
-6,0.35590076997938,0.082044242605086,97
-5.5,0.292640564082473,0.0812025275777336,97
-5,0.276294204350515,0.0908304291532266,97
-4.5,0.293330000144329,0.0888155596345621,97
-4,0.294816901154639,0.0982209373660284,97
-3.5,0.259736594319587,0.0960433791729518,97
-3,0.208683286690721,0.0804578761486532,97
-2.5,0.177677680319588,0.0538426903498165,97
-2,0.255482958092787,0.0942366625127009,97
-1.5,0.738359091855683,0.190168114473128,97
-1,2.01408614304127,0.359625377203303,97
-0.5,4.8881735281444,0.54653791172327,97
0,8.88488827682483,0.614137107811292,97
0.5,12.9035413568145,0.519816300739634,97
1,15.7692040839588,0.40668977068241,97
1.5,16.8610630245052,0.290336563267628,97
2,16.9121340499691,0.346035469385159,97
2.5,16.3561250782268,0.619890314001637,97
3,15.8743711315464,1.02499012726177,97
3.5,15.5418483727423,1.37449641988831,97
4,14.8553765482371,1.73095363680013,97
4.5,12.6621476382061,2.30403383254228,97
5,8.88464975403085,2.60031966863,97
5.5,5.47597320177315,1.94743610718105,97
6,4.17481683637114,1.59701086945279,97
6.5,4.24412529234021,1.83895756092762,97
7,3.81732878812369,1.86295904110972,97
7.5,2.79727788189688,1.18419683872046,97
8,2.00792626730927,0.720533209410163,97
8.5,1.76486388915939,0.62036179487526,97
9,1.63088222241316,0.608561157513326,97
9.5,1.48323379893497,0.536350129917949,97
10,1.54944655446709,0.475464717020967,97
10.5,1.69315198741158,0.365382575952948,97
11,1.6787184345107,0.384680461168457,97
11.5,1.61868570830056,0.419683341389117,97
12,1.66200708412292,0.393762513794831,97
12.5,1.77186849362728,0.324305838147358,97
13,1.77245185995638,0.35503104408001,97
13.5,1.55922952590404,0.39309015145244,97
14,1.36102388932593,0.421294794889213,97
14.5,1.40241808290246,0.368898981586305,97
15,1.56588055044806,0.368836141690402,97
15.5,1.59627839068438,0.431068097097817,97
16,1.42081347655987,0.489779373557481,97
16.5,1.15355686351784,0.526624640999396,97
17,1.12990516925932,0.586954804507286,97
17.5,1.98568836428948,0.50794591409552,97
18,3.74425548089696,0.403178586710061,97
18.5,6.1976846131539,0.449683837014535,97
19,8.49598705233867,0.660615460836983,97
19.5,9.5805731053894,0.75365681525332,97
20,9.22011938967722,0.740741737292735,97
20.5,7.53822417016094,0.578412057152224,97
21,5.83528155412923,0.555737680079652,97
21.5,5.11445000552576,0.564583106991277,97
22,4.97188508133307,0.60529660726029,97
22.5,4.61128034358366,0.630282608038494,97
23,3.93392223874146,0.694397231781636,97
23.5,3.73467406393021,0.806351503021214,97
24,4.77006178921177,0.808928525782392,97
24.5,7.14545089260672,0.694789844484926,97
25,9.29143932846396,0.712805364726344,97
25.5,9.52798802926804,0.631723250631533,97
26,7.80815645050509,0.611286241016678,97
26.5,5.03524320925767,0.70664368192419,97
27,3.69034171156701,0.928129844956149,97
27.5,5.0221497429588,0.596939396674336,97
28,6.63567971735054,0.775712676004426,97
28.5,6.47645798288658,0.732661441374602,97
29,4.88933961159789,0.686995270796433,97
29.5,2.70366747921644,0.50499634061695,97
30,1.13747147677317,0.422705051835568,97
30.5,0.752587324536078,0.236424614491825,97
31,0.965499159381449,0.326761270893254,97
31.5,1.92052811709281,0.359205133711839,97
32,3.40488984488664,0.395835949377777,97
32.5,4.68065260532992,0.32697414456605,97
33,5.15962054197938,0.352917018483829,97
33.5,4.59776807334019,0.271687550438849,97
34,3.60504706785565,0.291354925049045,97
34.5,2.60365423003091,0.263973585871426,97
35,1.79410070524741,0.237003024035758,97
35.5,1.4087495535567,0.239209140749182,97
36,1.52595947997939,0.231896100421187,97
36.5,2.03360577753609,0.261068566231834,97
37,2.36273887937113,0.262448505791703,97
37.5,2.31090896491752,0.326279547238495,97
38,2.64485405161858,0.500120503985156,97
38.5,4.18891820623716,0.498653010196849,97
39,6.13441039856705,0.607842718683495,97
39.5,7.27001463394848,0.554449082794784,97
40,7.12009841217524,0.537397130888043,97
40.5,5.40766273407212,0.46377694858902,97
41,3.17169164325768,0.545055308351786,97
41.5,2.19377843862884,0.858410279163536,97
42,3.25232522572169,0.528027555203059,97
42.5,5.531674583598,0.492509498444756,97
43,7.01805360894848,0.62564808024283,97
43.5,6.49523271907214,0.554716599825649,97
44,4.84120269309274,0.524126131193489,97
44.5,3.74141956581441,0.605523244988944,97
45,4.19296153665982,0.507735078686161,97
45.5,5.5612552628454,0.515516016681504,97
46,6.05876942741236,0.491994509419348,97
46.5,4.8590080438247,0.459786900949712,97
47,3.13476688463914,0.488439933988274,97
47.5,2.25996332339174,0.493072174479348,97
48,2.30214562294846,0.361631196921766,97
48.5,2.60975724657732,0.327002791260308,97
49,2.79415073656701,0.362855497737621,97
49.5,3.07107535109279,0.376147297593371,97
50,3.46556128102063,0.412142356279028,97
50.5,3.56779145010309,0.420994576987503,97
51,3.08519061617524,0.362008396719671,97
51.5,2.07019719701029,0.293337872753726,97
52,1.26945759103092,0.313441418958517,97
52.5,1.35097954452578,0.28083866540934,97
53,1.85462957528867,0.267112849951931,97
53.5,2.13786178354639,0.25792005120028,97
54,1.95689074353607,0.314787591224568,97
54.5,1.32819685249484,0.286372274291491,97
55,1.06247091562887,0.400398343895369,97
55.5,1.87981769947425,0.292308066307618,97
56,3.03726439153611,0.283141434897536,97
56.5,3.71314978748455,0.292633297121113,97
57,3.76899253519587,0.251027251420405,97
57.5,3.31926734905154,0.233623296219901,97
58,2.920362754,0.252679317205338,97
58.5,3.09319407242269,0.278254462462405,97
59,3.70935192451548,0.385045181710624,97
59.5,4.41890753771135,0.335749008384093,97
60,4.81223129834021,0.366853334159755,97
60.5,4.46109403843298,0.308327688141938,97
61,3.54499298916492,0.315330188440649,97
61.5,2.24420232857729,0.268894737001302,97
62,1.08264288505152,0.29542154794066,97
62.5,0.765782564494838,0.275878587125008,97
63,1.06939058059795,0.235565238278668,97
63.5,1.45438774173197,0.208074882470546,97
64,1.69291448009279,0.202822560582559,97
64.5,1.89274964467011,0.200716436878963,97
65,2.09022601039176,0.213965723648582,97
65.5,2.16076793520619,0.206299082763835,97
66,2.10454073086598,0.202311265503099,97
66.5,2.22356633996908,0.299783454809395,97
67,2.76343931968043,0.329953900817325,97
67.5,3.6637478687526,0.349155412663522,97
68,4.42457839818558,0.426101912870285,97
68.5,4.49883225770103,0.342291795510512,97
69,3.89126001658761,0.318782291315905,97
69.5,2.88991525329895,0.324243489663833,97
70,2.2863474836701,0.422714219732934,97
70.5,2.43381957782475,0.386793634513516,97
71,2.64424000907217,0.373547384626161,97
71.5,2.39646002026803,0.331783521179364,97
72,1.86370824224741,0.257183481127818,97
72.5,1.4043427378969,0.196055072999857,97
73,1.14332615469072,0.163103618952293,97
73.5,0.985704330298965,0.152340391152512,97
74,0.840644096319582,0.173550345810199,97
74.5,0.715997543556697,0.188692407683136,97
75,0.587486081597932,0.196103490930159,97
75.5,0.471974010092782,0.152340165856559,97
76,0.457334112371139,0.13927680410081,97
76.5,0.592724815938148,0.188169570755999,97
77,0.669071446628864,0.225414420576052,97
77.5,0.556518489268041,0.181109682480208,97
78,0.620458333494854,0.226903295915426,97
78.5,1.09519977332991,0.202488773891426,97
79,1.5075259316598,0.194497729155424,97
79.5,1.43596063430928,0.215007392877439,97
80,1.0262586289072,0.218435991210221,97
80.5,0.692524068948445,0.1865086305071,97
81,0.719043501298975,0.218155743832628,97
81.5,0.868556964257736,0.191196073581388,97
82,0.795283112659791,0.208129064573755,97
82.5,0.724621940092784,0.232477040329,97
83,1.04715159195877,0.234033871711352,97
83.5,1.62379380032991,0.225379752086556,97
