taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,-0.0197556827490366,0.399891686577319,0.380136003828282,97,99
-49.5,-0.0109975777767333,0.321759516948451,0.310761939171717,97,99
-49,-0.000123657195873483,0.213461228195873,0.213337571,97,99
-48.5,-0.00478802556492666,0.170850612463916,0.166062586898989,97,99
-48,-0.0144946433733223,0.189195965979381,0.174701322606059,97,99
-47.5,-0.019396476136418,0.224266548752578,0.20487007261616,97,99
-47,-0.0205932791347527,0.270510085670105,0.249916806535352,97,99
-46.5,-0.0259401339926112,0.370360169134024,0.344420035141413,97,99
-46,-0.0223964511521457,0.517562747030932,0.495166295878786,97,99
-45.5,-0.0284622097982988,0.691704623515468,0.66324241371717,97,99
-45,-0.0377316568037119,0.830103376783508,0.792371719979796,97,99
-44.5,-0.0428429295129655,0.857990835391753,0.815147905878787,97,99
-44,-0.0604502637338293,0.76367490582474,0.70322464209091,97,99
-43.5,-0.0539468727791219,0.551158472567005,0.497211599787883,97,99
-43,-0.0226439538916897,0.35250058163917,0.32985662774748,97,99
-42.5,-0.00697893705643665,0.298970405793813,0.291991468737376,97,99
-42,0.00058523157086221,0.319748183742269,0.320333415313131,97,99
-41.5,0.0129511221749462,0.300611397340205,0.313562519515152,97,99
-41,0.0129132115857558,0.239935407505154,0.25284861909091,97,99
-40.5,0.00717046759960466,0.217750683319588,0.224921150919193,97,99
-40,0.0124873187668398,0.30060681604124,0.31309413480808,97,99
-39.5,0.00484374635633944,0.47612026636083,0.480964012717169,97,99
-39,-0.00580084992856811,0.63199815746392,0.626197307535352,97,99
-38.5,-0.0204562297640324,0.702509756319588,0.682053526555556,97,99
-38,-0.0513880088572298,0.690842655432988,0.639454646575758,97,99
-37.5,-0.0651048717868333,0.60456670894845,0.539461837161617,97,99
-37,-0.0557518613493703,0.539846566793813,0.484094705444443,97,99
-36.5,-0.0346918599382529,0.5795676574433,0.544875797505047,97,99
-36,-0.0222616421939026,0.666079097597941,0.643817455404038,97,99
-35.5,-0.0102621358824329,0.672538867680412,0.662276731797979,97,99
-35,-0.00975006260647138,0.557823237020614,0.548073174414143,97,99
-34.5,-0.00873683697520711,0.361225226773191,0.352488389797984,97,99
-34,0.00210209997449373,0.196023161762884,0.198125261737378,97,99
-33.5,-0.00435812987764128,0.141137213443298,0.136779083565657,97,99
-33,-0.00934413101874648,0.165609515927835,0.156265384909089,97,99
-32.5,-0.0190710217934028,0.275614055773198,0.256543033979795,97,99
-32,-0.0208829177509185,0.439517266670108,0.41863434891919,97,99
-31.5,-0.0246085558853548,0.610407340824747,0.585798784939392,97,99
-31,-0.0420438897921535,0.753396591711344,0.71135270191919,97,99
-30.5,-0.0515160271991069,0.815152816855672,0.763636789656565,97,99
-30,-0.0616995109513656,0.765166798092781,0.703467287141415,97,99
-29.5,-0.0582748970507071,0.610527067010306,0.552252169959598,97,99
-29,-0.0598140489172079,0.462947176402059,0.403133127484851,97,99
-28.5,-0.0807998827411203,0.401681373185566,0.320881490444446,97,99
-28,-0.101430167828284,0.407262962000002,0.305832794171718,97,99
-27.5,-0.109186603154536,0.439565302649486,0.330378699494949,97,99
-27,-0.0786548555813814,0.440024995278349,0.361370139696968,97,99
-26.5,-0.0156986979291882,0.376732677494845,0.361033979565657,97,99
-26,0.029902035908782,0.316485460515463,0.346387496424245,97,99
-25.5,0.0203968651860875,0.357752407288661,0.378149272474748,97,99
-25,0.00971271929886203,0.441073508206187,0.450786227505049,97,99
-24.5,0.0299870194428812,0.46904806957732,0.499035089020201,97,99
-24,0.0415726993601999,0.434014865670103,0.475587565030302,97,99
-23.5,0.0501666904536121,0.325285516546389,0.375452207000001,97,99
-23,0.0349198704537177,0.218018936041233,0.252938806494951,97,99
-22.5,-0.025467450674788,0.222516707402061,0.197049256727273,97,99
-22,-0.0792059777048882,0.334812401391756,0.255606423686867,97,99
-21.5,-0.111196148573681,0.489438548896911,0.37824240032323,97,99
-21,-0.121036683856505,0.579349413896909,0.458312730040403,97,99
-20.5,-0.108665943530559,0.550332965762885,0.441667022232326,97,99
-20,-0.085710381866182,0.457927592876286,0.372217211010104,97,99
-19.5,-0.0466655035317074,0.385695926319587,0.33903042278788,97,99
-19,-0.00904393545663168,0.388297094103095,0.379253158646463,97,99
-18.5,0.00760770748359568,0.432247472061857,0.439855179545453,97,99
-18,0.00981899123180285,0.429652111525773,0.439471102757576,97,99
-17.5,0.016934293367285,0.343920790319585,0.36085508368687,97,99
-17,0.0184167781840102,0.240324090391749,0.258740868575759,97,99
-16.5,0.0105783378108946,0.185572727360822,0.196151065171717,97,99
-16,0.0107355984341327,0.194009383010309,0.204744981444442,97,99
-15.5,0.0147149134792216,0.245430860278352,0.260145773757573,97,99
-15,0.0128804951709859,0.299003671536084,0.31188416670707,97,99
-14.5,0.00801273791502422,0.348672583206187,0.356685321121211,97,99
-14,0.00959495406143873,0.381952579958763,0.391547534020202,97,99
-13.5,0.0103806463720738,0.369795120082474,0.380175766454548,97,99
-13,0.00277313557274028,0.328682059649484,0.331455195222224,97,99
-12.5,-0.0118994147331031,0.31570874028866,0.303809325555557,97,99
-12,-0.0163791780533171,0.336234846639177,0.31985566858586,97,99
-11.5,-0.00924136271113335,0.356115279701032,0.346873916989898,97,99
-11,0.000786178388419767,0.366026469773196,0.366812648161615,97,99
-10.5,0.0184119893793603,0.362548734721649,0.38096072410101,97,99
-10,0.0281477486606274,0.336798798298969,0.364946546959596,97,99
-9.5,0.0313740561441224,0.269061598865978,0.300435655010101,97,99
-9,0.0108575050645627,0.211436836804123,0.222294341868686,97,99
-8.5,-0.0211223350308255,0.230125916525774,0.209003581494948,97,99
-8,-0.0247461478066249,0.307798628927837,0.283052481121212,97,99
-7.5,-0.0213102000290551,0.399042162938146,0.377731962909091,97,99
-7,-0.0178676567968348,0.442909801443299,0.425042144646465,97,99
-6.5,-0.0141056280766413,0.419674922793814,0.405569294717173,97,99
-6,-0.0206535553430155,0.35590076997938,0.335247214636365,97,99
-5.5,-0.0242038945673204,0.292640564082473,0.268436669515152,97,99
-5,0.00715167525554583,0.276294204350515,0.283445879606061,97,99
-4.5,0.0438041284415289,0.293330000144329,0.337134128585858,97,99
-4,0.0364496443403104,0.294816901154639,0.331266545494949,97,99
-3.5,0.0168082496804133,0.259736594319587,0.276544844,97,99
-3,1.67698648342318e-05,0.208683286690721,0.208700056555555,97,99
-2.5,-0.00609950168322518,0.177677680319588,0.171578178636363,97,99
-2,0.00664962164458638,0.255482958092787,0.262132579737373,97,99
-1.5,-0.0193992152496218,0.738359091855683,0.718959876606061,97,99
-1,0.0271702806556999,2.01408614304127,2.04125642369697,97,99
-0.5,-0.0990170722858172,4.8881735281444,4.78915645585858,97,99
0,-0.080625332541997,8.88488827682483,8.80426294428283,97,99
0.5,-0.0380864968246151,12.9035413568145,12.8654548599899,97,99
1,-0.145359659332559,15.7692040839588,15.6238444246262,97,99
1.5,-0.1773138567678,16.8610630245052,16.6837491677374,97,99
2,-0.478157050433726,16.9121340499691,16.4339769995353,97,99
2.5,-0.801195568125774,16.3561250782268,15.554929510101,97,99
3,-0.799903854455467,15.8743711315464,15.0744672770909,97,99
3.5,-0.0862169399240784,15.5418483727423,15.4556314328182,97,99
4,0.902541465399267,14.8553765482371,15.7579180136364,97,99
4.5,1.98482621239992,12.6621476382061,14.6469738506061,97,99
5,2.51865081818128,8.88464975403085,11.4033005722121,97,99
