sample,taps_from_fp,amplitude,amplitude_norm
699,-50.0625,449.69,0.44524
700,-49.0625,224.04,0.22182
701,-48.0625,277.6,0.27485
702,-47.0625,373.11,0.36941
703,-46.0625,489.34,0.48449
704,-45.0625,792.17,0.78433
705,-44.0625,703.54,0.69657
706,-43.0625,290.07,0.2872
707,-42.0625,360.57,0.357
708,-41.0625,312.3,0.3092
709,-40.0625,216.7,0.21455
710,-39.0625,682,0.67525
711,-38.0625,689.7,0.68287
712,-37.0625,553.06,0.54758
713,-36.0625,844.75,0.83639
714,-35.0625,687.09,0.68029
715,-34.0625,164.01,0.16239
716,-33.0625,125.45,0.12421
717,-32.0625,494.87,0.48997
718,-31.0625,724.24,0.71707
719,-30.0625,789.15,0.78133
720,-29.0625,366.6,0.36297
721,-28.0625,242.4,0.24
722,-27.0625,328.9,0.32564
723,-26.0625,117.55,0.11638
724,-25.0625,318.85,0.31569
725,-24.0625,311.01,0.30793
726,-23.0625,53.6,0.05307
727,-22.0625,372.9,0.36921
728,-21.0625,680.66,0.67392
729,-20.0625,538.61,0.53328
730,-19.0625,351.01,0.34754
731,-18.0625,425.23,0.42102
732,-17.0625,231.45,0.22916
733,-16.0625,267.23,0.26458
734,-15.0625,434.07,0.42977
735,-14.0625,579.75,0.57401
736,-13.0625,422.02,0.41784
737,-12.0625,379.53,0.37577
738,-11.0625,395.68,0.39177
739,-10.0625,318.53,0.31538
740,-9.0625,64.82,0.06417
741,-8.0625,223.65,0.22144
742,-7.0625,326.85,0.32361
743,-6.0625,259.4,0.25683
744,-5.0625,259.51,0.25695
745,-4.0625,428.3,0.42406
746,-3.0625,335.83,0.3325
747,-2.0625,57.07,0.05651
748,-1.0625,1299.25,1.28639
749,-0.0625,8335.37,8.25284
750,0.9375,16138.35,15.97856
751,1.9375,16668.72,16.50369
752,2.9375,14995.74,14.84726
753,3.9375,16958.57,16.79066
754,4.9375,11845.45,11.72817
755,5.9375,1911.53,1.89261
756,6.9375,5196.28,5.14483
757,7.9375,1621.62,1.60556
758,8.9375,2878.69,2.85019
759,9.9375,1986.13,1.96647
760,10.9375,1873.87,1.85532
761,11.9375,1208.37,1.1964
762,12.9375,1811.05,1.79312
763,13.9375,879.65,0.87094
764,14.9375,1709.53,1.6926
765,15.9375,1774.38,1.75681
766,16.9375,1031.01,1.02081
767,17.9375,3533.14,3.49815
768,18.9375,9021.97,8.93265
769,19.9375,10370.57,10.26789
770,20.9375,5594.86,5.53946
771,21.9375,4430.3,4.38643
772,22.9375,3379.79,3.34633
773,23.9375,3794.46,3.75689
774,24.9375,9471.24,9.37747
775,25.9375,8317.63,8.23528
776,26.9375,1208.57,1.19661
777,27.9375,7392.36,7.31917
778,28.9375,5779.27,5.72205
779,29.9375,514.25,0.50916
780,30.9375,1034.08,1.02384
781,31.9375,3558.06,3.52284
782,32.9375,5922.2,5.86356
783,33.9375,4120.73,4.07994
784,34.9375,2083.03,2.0624
785,35.9375,1282.61,1.26991
786,36.9375,2800.56,2.77283
787,37.9375,2391.99,2.36831
788,38.9375,5838.09,5.78028
789,39.9375,7114.26,7.04382
790,40.9375,2975.65,2.94618
791,41.9375,2785.6,2.75802
792,42.9375,7744.24,7.66757
793,43.9375,5528.35,5.47361
794,44.9375,3140.44,3.10935
795,45.9375,6154.89,6.09395
796,46.9375,3321.95,3.28906
797,47.9375,2429.93,2.40587
798,48.9375,2942.13,2.913
799,49.9375,4041.56,4.00155
800,50.9375,3551.4,3.51624
801,51.9375,615.63,0.60953
802,52.9375,1926.49,1.90742
803,53.9375,1943.52,1.92428
804,54.9375,21.84,0.02162
805,55.9375,2759.26,2.73194
806,56.9375,4033.33,3.99339
807,57.9375,2863.6,2.83524
808,58.9375,3681.49,3.64504
809,59.9375,5386.95,5.33361
810,60.9375,3967.21,3.92793
811,61.9375,1094.81,1.08397
812,62.9375,1020.44,1.01034
813,63.9375,1946.04,1.92677
814,64.9375,2272.32,2.24983
815,65.9375,2070.17,2.04968
816,66.9375,2585.97,2.56036
817,67.9375,4175.03,4.13369
818,68.9375,3962.24,3.92301
819,69.9375,1835.85,1.81767
820,70.9375,3031.25,3.00124
821,71.9375,1954.36,1.93501
822,72.9375,1130.94,1.11974
823,73.9375,919.05,0.90995
824,74.9375,804.68,0.79671
825,75.9375,383.28,0.37949
826,76.9375,686.93,0.68013
827,77.9375,232.17,0.22988
828,78.9375,1548.31,1.53298
829,79.9375,1071.7,1.06109
830,80.9375,663.49,0.65693
831,81.9375,963.47,0.95393
832,82.9375,679.32,0.67259
833,83.9375,1852.67,1.83433
834,84.9375,1428.82,1.41467
835,85.9375,880.96,0.87223
836,86.9375,736.75,0.72946
837,87.9375,911.64,0.90262
838,88.9375,778.47,0.77076
839,89.9375,1187.67,1.17591
840,90.9375,2033.78,2.01364
841,91.9375,1688.53,1.67181
842,92.9375,758.04,0.75053
843,93.9375,743.1,0.73574
844,94.9375,198.08,0.19612
845,95.9375,930.95,0.92173
846,96.9375,646.51,0.6401
847,97.9375,823.09,0.81494
848,98.9375,1321.62,1.30854
