sample,taps_from_fp,amplitude,amplitude_norm
703,-50.5,316.37,0.32717
704,-49.5,218.83,0.2263
705,-48.5,141.44,0.14627
706,-47.5,392.73,0.40613
707,-46.5,547.17,0.56584
708,-45.5,895.22,0.92577
709,-44.5,966.94,0.99993
710,-43.5,539.48,0.55789
711,-42.5,288.48,0.29832
712,-41.5,336.88,0.34837
713,-40.5,76.49,0.0791
714,-39.5,527.15,0.54514
715,-38.5,632.34,0.65392
716,-37.5,422.61,0.43703
717,-36.5,585.4,0.60538
718,-35.5,769.17,0.79542
719,-34.5,367.93,0.38048
720,-33.5,150.78,0.15593
721,-32.5,325.39,0.3365
722,-31.5,662.53,0.68514
723,-30.5,942.04,0.97419
724,-29.5,625.85,0.64721
725,-28.5,436.11,0.451
726,-27.5,496.45,0.51339
727,-26.5,456.16,0.47173
728,-25.5,265,0.27405
729,-24.5,349.74,0.36167
730,-23.5,283.29,0.29296
731,-22.5,263.59,0.27259
732,-21.5,683.46,0.70678
733,-20.5,506.27,0.52354
734,-19.5,177.55,0.18361
735,-18.5,389.58,0.40287
736,-17.5,185.97,0.19232
737,-16.5,107.52,0.11119
738,-15.5,365.31,0.37777
739,-14.5,436.19,0.45108
740,-13.5,380.27,0.39324
741,-12.5,215.3,0.22264
742,-11.5,206.96,0.21402
743,-10.5,227.85,0.23563
744,-9.5,213.57,0.22086
745,-8.5,258.1,0.26691
746,-7.5,474.3,0.49049
747,-6.5,422.09,0.4365
748,-5.5,200.66,0.20751
749,-4.5,274.37,0.28374
750,-3.5,350.28,0.36224
751,-2.5,208.69,0.21582
752,-1.5,601.04,0.62155
753,-0.5,4845.09,5.01044
754,0.5,13825.39,14.2972
755,1.5,17012.83,17.59341
756,2.5,16005.65,16.55187
757,3.5,15235.15,15.75507
758,4.5,13367.97,13.82417
759,5.5,3924.92,4.05887
760,6.5,3376.69,3.49193
761,7.5,1839.79,1.90257
762,8.5,1262.41,1.30549
763,9.5,995.71,1.02969
764,10.5,1732.35,1.79147
765,11.5,1499.59,1.55076
766,12.5,1672.11,1.72918
767,13.5,1511.56,1.56314
768,14.5,1449.41,1.49887
769,15.5,1506.33,1.55773
770,16.5,1192.54,1.23324
771,17.5,2148.8,2.22213
772,18.5,6732.16,6.9619
773,19.5,9740.43,10.07284
774,20.5,6191.53,6.40282
775,21.5,4721.91,4.88305
776,22.5,5601.67,5.79284
777,23.5,3917.63,4.05132
778,24.5,7868.85,8.13739
779,25.5,9468.59,9.79172
780,26.5,3458.95,3.57699
781,27.5,3968.45,4.10387
782,28.5,4469.28,4.6218
783,29.5,864.28,0.89377
784,30.5,450.72,0.4661
785,31.5,2478.72,2.56331
786,32.5,5493.78,5.68126
787,33.5,4142.94,4.28432
788,34.5,1893.54,1.95816
789,35.5,1055.13,1.09114
790,36.5,2170.61,2.24468
791,37.5,1793.14,1.85433
792,38.5,4682.18,4.84197
793,39.5,8414.83,8.70199
794,40.5,5586.43,5.77707
795,41.5,401.65,0.41535
796,42.5,6433.74,6.6533
797,43.5,6569.01,6.79319
798,44.5,2540.09,2.62678
799,45.5,7140.91,7.3846
800,46.5,5148.51,5.32421
801,47.5,1236,1.27818
802,48.5,3061.12,3.16559
803,49.5,3200.26,3.30947
804,50.5,3178.33,3.28679
805,51.5,1178.41,1.21863
806,52.5,1362.18,1.40866
807,53.5,2070.29,2.14094
808,54.5,751.9,0.77756
809,55.5,2429.52,2.51243
810,56.5,4005.54,4.14223
811,57.5,3242.32,3.35297
812,58.5,2705.92,2.79826
813,59.5,4224.85,4.36903
814,60.5,4705.23,4.8658
815,61.5,1994.05,2.0621
816,62.5,510.55,0.52797
817,63.5,1417.24,1.46561
818,64.5,1480.73,1.53127
819,65.5,1733.96,1.79313
820,66.5,1652.48,1.70888
821,67.5,3462.97,3.58115
822,68.5,4680.58,4.84031
823,69.5,2757.53,2.85163
824,70.5,2538.65,2.62529
825,71.5,2470.01,2.5543
826,72.5,983.1,1.01665
827,73.5,988.32,1.02205
828,74.5,880.89,0.91095
829,75.5,540.19,0.55862
830,76.5,332.87,0.34423
831,77.5,132.1,0.13661
832,78.5,1397.77,1.44547
833,79.5,1391.69,1.43919
834,80.5,355.03,0.36714
835,81.5,981.2,1.01469
836,82.5,414.37,0.42851
837,83.5,2176.99,2.25128
838,84.5,2235.14,2.31142
839,85.5,1126.99,1.16545
840,86.5,853.76,0.88289
841,87.5,929.61,0.96133
842,88.5,1077.72,1.11449
843,89.5,713.66,0.73801
844,90.5,1437.23,1.48628
845,91.5,1573.44,1.62713
846,92.5,778.05,0.8046
847,93.5,1066.98,1.10339
848,94.5,751.33,0.77697
849,95.5,384.77,0.3979
850,96.5,583.35,0.60326
851,97.5,420.48,0.43483
852,98.5,591.42,0.6116
