sample,taps_from_fp,amplitude,amplitude_norm
701,-50.5937,340.04,0.34521
702,-49.5937,356.79,0.36223
703,-48.5937,57.2,0.05807
704,-47.5937,282.7,0.28701
705,-46.5937,406,0.41218
706,-45.5937,702.44,0.71314
707,-44.5937,957.2,0.97178
708,-43.5937,726.7,0.73777
709,-42.5937,356.73,0.36216
710,-41.5937,289.28,0.29369
711,-40.5937,100.3,0.10183
712,-39.5937,332.15,0.33721
713,-38.5937,635.21,0.64488
714,-37.5937,537.07,0.54525
715,-36.5937,587.58,0.59653
716,-35.5937,817.99,0.83045
717,-34.5937,466.39,0.47349
718,-33.5937,67.62,0.06865
719,-32.5937,276.5,0.28071
720,-31.5937,652.52,0.66246
721,-30.5937,932.89,0.9471
722,-29.5937,753.51,0.76499
723,-28.5937,490.7,0.49817
724,-27.5937,628.41,0.63798
725,-26.5937,510.42,0.51819
726,-25.5937,118.27,0.12007
727,-24.5937,246.91,0.25067
728,-23.5937,247.95,0.25173
729,-22.5937,152.96,0.15529
730,-21.5937,577.1,0.58589
731,-20.5937,651.66,0.66158
732,-19.5937,210.24,0.21344
733,-18.5937,342.85,0.34807
734,-17.5937,261.55,0.26554
735,-16.5937,10.77,0.01093
736,-15.5937,337.41,0.34255
737,-14.5937,474.96,0.48219
738,-13.5937,559.11,0.56762
739,-12.5937,364.26,0.36981
740,-11.5937,316.41,0.32123
741,-10.5937,210.64,0.21385
742,-9.59370000000001,98.48,0.09998
743,-8.59370000000001,181.46,0.18423
744,-7.59370000000001,445.57,0.45236
745,-6.59370000000001,459.38,0.46638
746,-5.59370000000001,190.42,0.19332
747,-4.59370000000001,292.53,0.29698
748,-3.59370000000001,351.17,0.35652
749,-2.59370000000001,175.57,0.17824
750,-1.59370000000001,472.53,0.47973
751,-0.593700000000013,3772.56,3.83001
752,0.406299999999987,12955.42,13.15271
753,1.40629999999999,17085.4,17.34559
754,2.40629999999999,16521.16,16.77275
755,3.40629999999999,16548.76,16.80077
756,4.40629999999999,14652,14.87513
757,5.40629999999999,4878.39,4.95268
758,6.40629999999999,4798.14,4.87121
759,7.40629999999999,1875.29,1.90384
760,8.40629999999999,2163.37,2.19631
761,9.40629999999999,735.85,0.74706
762,10.4063,2203.17,2.23672
763,11.4063,1760.18,1.78699
764,12.4063,1922.61,1.95189
765,13.4063,1537.78,1.5612
766,14.4063,1353.9,1.37452
767,15.4063,1817.79,1.84547
768,16.4063,1105.62,1.12246
769,17.4063,1458.76,1.48098
770,18.4063,6020.45,6.11213
771,19.4063,10230.3,10.38609
772,20.4063,7594.55,7.7102
773,21.4063,4469.68,4.53775
774,22.4063,4395.3,4.46223
775,23.4063,2084.07,2.1158
776,24.4063,6029.94,6.12177
777,25.4063,10332.65,10.49
778,26.4063,4778.47,4.85124
779,27.4063,4879.42,4.95373
780,28.4063,7791.53,7.91019
781,29.4063,3128.79,3.17644
782,30.4063,433.38,0.43998
783,31.4063,1544.83,1.56836
784,32.4063,5043.91,5.12072
785,33.4063,4829.26,4.9028
786,34.4063,2381.15,2.41741
787,35.4063,925.98,0.94008
788,36.4063,2230.85,2.26482
789,37.4063,2699.3,2.74041
790,38.4063,3264.06,3.31376
791,39.4063,6951.31,7.05717
792,40.4063,5152.31,5.23077
793,41.4063,63.6,0.06457
794,42.4063,5638.65,5.72451
795,43.4063,7261.75,7.37234
796,44.4063,1942.58,1.97216
797,45.4063,5763.84,5.85162
798,46.4063,5787.32,5.87545
799,47.4063,1187.79,1.20588
800,48.4063,2806.63,2.84938
801,49.4063,3824.72,3.88297
802,50.4063,4560.76,4.63022
803,51.4063,2446.97,2.48424
804,52.4063,950.73,0.96521
805,53.4063,2005.74,2.03628
806,54.4063,1146.04,1.16349
807,55.4063,1424.8,1.44649
808,56.4063,3862.15,3.92096
809,57.4063,3213.31,3.26224
810,58.4063,2638.58,2.67876
811,59.4063,4879.19,4.95349
812,60.4063,4679.93,4.7512
813,61.4063,2384.2,2.42051
814,62.4063,132.23,0.13424
815,63.4063,1288.9,1.30853
816,64.4063,1724.27,1.75053
817,65.4063,2188.77,2.2221
818,66.4063,1676.83,1.70236
819,67.4063,3636.52,3.69189
820,68.4063,5199.75,5.27894
821,69.4063,2832.67,2.87581
822,70.4063,2040.73,2.07181
823,71.4063,2473.93,2.5116
824,72.4063,1360.11,1.38082
825,73.4063,1028.48,1.04414
826,74.4063,883.14,0.89659
827,75.4063,632.11,0.64174
828,76.4063,425.52,0.432
829,77.4063,834.36,0.84706
830,78.4063,874.24,0.88755
831,79.4063,1520.19,1.54334
832,80.4063,459.58,0.46657
833,81.4063,1082.31,1.09879
834,82.4063,405.41,0.41158
835,83.4063,1637,1.66193
836,84.4063,2100.1,2.13209
837,85.4063,1190.91,1.20905
838,86.4063,831.46,0.84412
839,87.4063,775.61,0.78742
840,88.4063,977.81,0.9927
841,89.4063,768.14,0.77983
842,90.4063,1729.85,1.7562
843,91.4063,2005.78,2.03633
844,92.4063,1046.15,1.06208
845,93.4063,703.02,0.71372
846,94.4063,358.8,0.36427
847,95.4063,696.36,0.70697
848,96.4063,791.61,0.80366
849,97.4063,394,0.4
850,98.4063,701.09,0.71176
