sample,taps_from_fp,amplitude,amplitude_norm
699,-50.1875,302.1,0.33455
700,-49.1875,513.14,0.56826
701,-48.1875,270.78,0.29987
702,-47.1875,113.18,0.12533
703,-46.1875,294.6,0.32624
704,-45.1875,308.17,0.34128
705,-44.1875,350.75,0.38843
706,-43.1875,483.02,0.5349
707,-42.1875,340.31,0.37686
708,-41.1875,175.07,0.19388
709,-40.1875,369.38,0.40906
710,-39.1875,467.7,0.51794
711,-38.1875,272.33,0.30158
712,-37.1875,119.85,0.13273
713,-36.1875,347.63,0.38498
714,-35.1875,327.71,0.36292
715,-34.1875,60.96,0.06751
716,-33.1875,373.02,0.41309
717,-32.1875,42.94,0.04755
718,-31.1875,461.79,0.5114
719,-30.1875,492.42,0.54531
720,-29.1875,521.39,0.5774
721,-28.1875,586.31,0.64929
722,-27.1875,573.27,0.63485
723,-26.1875,439.93,0.48719
724,-25.1875,234.1,0.25925
725,-24.1875,215.13,0.23824
726,-23.1875,375.29,0.4156
727,-22.1875,319.15,0.35344
728,-21.1875,214.85,0.23793
729,-20.1875,8.25,0.00913
730,-19.1875,221.65,0.24546
731,-18.1875,421.73,0.46703
732,-17.1875,539.89,0.59789
733,-16.1875,305.77,0.33862
734,-15.1875,158.11,0.1751
735,-14.1875,186.02,0.20601
736,-13.1875,235.73,0.26106
737,-12.1875,185.04,0.20492
738,-11.1875,320.71,0.35516
739,-10.1875,160.42,0.17766
740,-9.1875,48.01,0.05317
741,-8.1875,205.35,0.22741
742,-7.1875,45.79,0.05071
743,-6.1875,181.82,0.20135
744,-5.1875,246,0.27243
745,-4.1875,266.58,0.29522
746,-3.1875,187.6,0.20775
747,-2.1875,152.83,0.16925
748,-1.1875,1196.87,1.32544
749,-0.1875,7475.02,8.27799
750,0.8125,15725.01,17.41419
751,1.8125,17183.21,19.02903
752,2.8125,16456.14,18.22385
753,3.8125,11401.55,12.6263
754,4.8125,14839.22,16.43324
755,5.8125,13578.49,15.03708
756,6.8125,4748.44,5.25852
757,7.8125,5632.12,6.23712
758,8.8125,5256.01,5.82061
759,9.8125,3540.76,3.92111
760,10.8125,3121.81,3.45716
761,11.8125,968,1.07198
762,12.8125,159.48,0.17661
763,13.8125,511.45,0.56639
764,14.8125,330.59,0.3661
765,15.8125,834.43,0.92406
766,16.8125,854.47,0.94626
767,17.8125,800.87,0.88689
768,18.8125,977.81,1.08285
769,19.8125,2496.07,2.7642
770,20.8125,5891.49,6.52436
771,21.8125,5770.8,6.3907
772,22.8125,800.37,0.88634
773,23.8125,5833.02,6.4596
774,24.8125,8861.83,9.81376
775,25.8125,4652.94,5.15276
776,26.8125,546.55,0.60526
777,27.8125,1838,2.03544
778,28.8125,1853.18,2.05225
779,29.8125,2122.91,2.35096
780,30.8125,4994.38,5.53087
781,31.8125,1411.33,1.56293
782,32.8125,2807.44,3.10901
783,33.8125,2055.53,2.27633
784,34.8125,125.72,0.13922
785,35.8125,479.49,0.53099
786,36.8125,2317.28,2.5662
787,37.8125,3871.64,4.28753
788,38.8125,2624.43,2.90635
789,39.8125,2940.75,3.25665
790,40.8125,6632.49,7.34495
791,41.8125,7653.33,8.47545
792,42.8125,5021.52,5.56093
793,43.8125,802,0.88815
794,44.8125,1437.61,1.59204
795,45.8125,4372.85,4.84258
796,46.8125,6295.18,6.9714
797,47.8125,3129.34,3.4655
798,48.8125,1679.68,1.86011
799,49.8125,3847.36,4.26064
800,50.8125,3900.01,4.31895
801,51.8125,2450.69,2.71394
802,52.8125,692.8,0.76722
803,53.8125,355.3,0.39347
804,54.8125,1100.57,1.21879
805,55.8125,2534.63,2.8069
806,56.8125,2146.43,2.377
807,57.8125,1003.73,1.11155
808,58.8125,1037.96,1.14945
809,59.8125,2174.41,2.40798
810,60.8125,1626.4,1.80111
811,61.8125,2268.09,2.51172
812,62.8125,2594,2.87265
813,63.8125,1972.93,2.18486
814,64.8125,1375.21,1.52294
815,65.8125,1504.38,1.66598
816,66.8125,1853.58,2.05269
817,67.8125,2309.17,2.55723
818,68.8125,2659.63,2.94532
819,69.8125,1428.15,1.58156
820,70.8125,684.68,0.75823
821,71.8125,1137.78,1.25999
822,72.8125,1113.64,1.23327
823,73.8125,1245.21,1.37897
824,74.8125,1394.8,1.54463
825,75.8125,487.18,0.53951
826,76.8125,924.4,1.0237
827,77.8125,1487.87,1.6477
828,78.8125,168.32,0.1864
829,79.8125,616.1,0.68228
830,80.8125,764.93,0.8471
831,81.8125,1041.51,1.15339
832,82.8125,400.5,0.44352
833,83.8125,464.8,0.51473
834,84.8125,283.87,0.31436
835,85.8125,851.6,0.94308
836,86.8125,588.92,0.65219
837,87.8125,1286.57,1.42477
838,88.8125,799.5,0.88539
839,89.8125,1242.35,1.37581
840,90.8125,1322.77,1.46487
841,91.8125,129.26,0.14314
842,92.8125,465.23,0.51521
843,93.8125,380.84,0.42175
844,94.8125,753.78,0.83475
845,95.8125,788,0.87264
846,96.8125,855.21,0.94708
847,97.8125,455.22,0.50412
848,98.8125,555,0.61462
