sample,taps_from_fp,amplitude,amplitude_norm
699,-50.8125,212.25,0.23021
700,-49.8125,277.11,0.30055
701,-48.8125,357.15,0.38736
702,-47.8125,196.7,0.21334
703,-46.8125,255.7,0.27734
704,-45.8125,364.16,0.39497
705,-44.8125,365.33,0.39624
706,-43.8125,331.66,0.35972
707,-42.8125,350.61,0.38027
708,-41.8125,210.49,0.22829
709,-40.8125,231.98,0.2516
710,-39.8125,528.17,0.57285
711,-38.8125,484.03,0.52497
712,-37.8125,294.53,0.31945
713,-36.8125,188.62,0.20458
714,-35.8125,380.53,0.41273
715,-34.8125,225.29,0.24435
716,-33.8125,307,0.33297
717,-32.8125,308.65,0.33476
718,-31.8125,208.03,0.22563
719,-30.8125,417.09,0.45237
720,-29.8125,496.85,0.53888
721,-28.8125,516.11,0.55978
722,-27.8125,527.16,0.57176
723,-26.8125,455.21,0.49372
724,-25.8125,141.68,0.15366
725,-24.8125,191.26,0.20744
726,-23.8125,153.03,0.16598
727,-22.8125,234.17,0.25398
728,-21.8125,264.51,0.28689
729,-20.8125,185.32,0.201
730,-19.8125,149.83,0.16251
731,-18.8125,267.59,0.29022
732,-17.8125,351.81,0.38157
733,-16.8125,447,0.48482
734,-15.8125,263.27,0.28555
735,-14.8125,254.89,0.27646
736,-13.8125,325.41,0.35294
737,-12.8125,309.97,0.33619
738,-11.8125,350.58,0.38024
739,-10.8125,281.44,0.30525
740,-9.8125,181.47,0.19682
741,-8.8125,255.99,0.27764
742,-7.8125,262.94,0.28518
743,-6.8125,100.5,0.109
744,-5.8125,222.62,0.24146
745,-4.8125,260.89,0.28297
746,-3.8125,313.06,0.33954
747,-2.8125,199.12,0.21597
748,-1.8125,153.57,0.16657
749,-0.8125,2118.31,2.29752
750,0.1875,10691.22,11.59569
751,1.1875,16934.04,18.36664
752,2.1875,17402.89,18.87515
753,3.1875,15640.21,16.96335
754,4.1875,11062.46,11.99833
755,5.1875,15382.6,16.68395
756,6.1875,13219.8,14.33818
757,7.1875,4149.98,4.50107
758,8.1875,5354.87,5.80789
759,9.1875,7151.67,7.75669
760,10.1875,4585.28,4.97319
761,11.1875,2942.14,3.19104
762,12.1875,1096.04,1.18876
763,13.1875,500.68,0.54304
764,14.1875,959.76,1.04096
765,15.1875,234.71,0.25457
766,16.1875,1049.61,1.1384
767,17.1875,768.99,0.83404
768,18.1875,959.44,1.04061
769,19.1875,972.42,1.05469
770,20.1875,3430.68,3.72091
771,21.1875,6759.66,7.33152
772,22.1875,4970.17,5.39064
773,23.1875,1303.64,1.41393
774,24.1875,7388.05,8.01306
775,25.1875,8355.3,9.06215
776,26.1875,2891.72,3.13636
777,27.1875,812.23,0.88095
778,28.1875,2029.49,2.20118
779,29.1875,1147.16,1.24421
780,30.1875,3129.36,3.3941
781,31.1875,4489.52,4.86933
782,32.1875,453.72,0.4921
783,33.1875,3033.03,3.28962
784,34.1875,1372.28,1.48837
785,35.1875,319.08,0.34607
786,36.1875,453.49,0.49186
787,37.1875,2636.96,2.86005
788,38.1875,3820.58,4.14379
789,39.1875,1511.77,1.63967
790,40.1875,4362.24,4.73128
791,41.1875,7215.26,7.82566
792,42.1875,7088.23,7.68789
793,43.1875,3409.32,3.69774
794,44.1875,188.9,0.20489
795,45.1875,2290.96,2.48477
796,46.1875,5322.88,5.77318
797,47.1875,6129.23,6.64776
798,48.1875,2109.55,2.28801
799,49.1875,2937.58,3.18609
800,50.1875,4585.19,4.97309
801,51.1875,3573.79,3.87613
802,52.1875,1810.29,1.96344
803,53.1875,407.03,0.44146
804,54.1875,398.5,0.43221
805,55.1875,1531.02,1.66054
806,56.1875,2683.1,2.91009
807,57.1875,1889.9,2.04978
808,58.1875,797.3,0.86475
809,59.1875,1454.55,1.5776
810,60.1875,2188.16,2.37327
811,61.1875,1680.97,1.82318
812,62.1875,2643.99,2.86767
813,63.1875,2362.87,2.56276
814,64.1875,1896.32,2.05674
815,65.1875,1325.86,1.43802
816,66.1875,1759.79,1.90867
817,67.1875,1877.76,2.03662
818,68.1875,2740.66,2.97252
819,69.1875,2409.16,2.61298
820,70.1875,884.08,0.95887
821,71.1875,881.52,0.9561
822,72.1875,1000.62,1.08527
823,73.1875,1094.14,1.1867
824,74.1875,1340.91,1.45435
825,75.1875,1246.46,1.35191
826,76.1875,69.32,0.07518
827,77.1875,1249.33,1.35502
828,78.1875,1216.58,1.3195
829,79.1875,287.8,0.31215
830,80.1875,690.61,0.74903
831,81.1875,950.13,1.03051
832,82.1875,938.27,1.01765
833,83.1875,415.82,0.451
834,84.1875,352.01,0.38179
835,85.1875,581.03,0.63019
836,86.1875,909.75,0.98672
837,87.1875,718.03,0.77878
838,88.1875,1087.8,1.17983
839,89.1875,781.58,0.8477
840,90.1875,1480.23,1.60545
841,91.1875,925.29,1.00357
842,92.1875,266.36,0.28889
843,93.1875,290.02,0.31456
844,94.1875,638.19,0.69218
845,95.1875,790.76,0.85765
846,96.1875,944.07,1.02394
847,97.1875,734.09,0.7962
848,98.1875,408.83,0.44341
